Iteration,Makespan
219,906.3000000000001
220,758.2
221,752.5999999999999
222,1134.8000000000002
223,936.0
224,916.8
225,1183.9
226,788.9000000000001
227,880.2
228,941.5999999999999
229,838.9
230,629.7
231,1093.2
232,969.3
233,825.0999999999999
234,825.1999999999999
235,854.8000000000001
236,855.4000000000001
237,855.0999999999999
238,1071.0
239,1062.9
240,1162.3000000000002
241,947.3000000000001
242,758.1999999999999
243,707.0
244,977.5
245,958.6
246,1149.1
247,1037.6
248,967.3
249,1505.5000000000002
250,1101.8000000000002
251,923.8
252,855.3
253,875.0999999999999
254,989.7
255,921.7
256,1070.6
257,897.9000000000001
258,1052.7
259,1028.3
260,1142.1
261,850.2
262,999.6
263,1133.1
264,1043.8
265,1072.3
266,1008.4
267,1258.8
268,948.1
269,827.3
270,867.2
271,964.0
272,1191.3000000000002
273,924.3
274,940.7
275,852.1999999999999
276,874.7
277,1015.6
278,1189.6
279,776.9
280,1072.4
281,925.8
282,1103.9
283,789.5999999999999
284,887.0
285,960.1
286,847.8
287,1268.1999999999998
288,967.3
289,1249.3000000000002
290,993.7
291,1120.5
292,1195.3
293,955.9999999999999
294,999.3
295,1009.9999999999999
296,1066.2
297,1089.3
298,1370.3
299,1173.6999999999998
300,1280.9
301,723.4000000000001
302,907.6
303,898.5999999999999
304,1286.0
305,1193.5
306,987.8
307,978.8000000000001
308,668.7
309,1091.6
310,948.1000000000001
311,959.5
312,1305.6
313,1260.6000000000001
314,1223.4
315,1614.6
316,869.5000000000001
317,995.9
318,1098.8
319,1090.9
320,1070.8
321,1261.6
322,966.1
323,1182.9
324,1102.2
325,1000.4
326,990.6
327,889.9000000000001
328,906.3
329,1046.6000000000001
330,1112.0
331,894.4
332,962.7
333,1055.6999999999998
334,931.6
335,899.8
336,1081.9
337,1043.2
338,989.5000000000001
339,1032.1
340,1217.1
341,1216.6000000000001
342,875.3000000000001
343,1015.2
344,1106.4
345,1300.3000000000002
346,1184.1000000000001
347,1241.7
348,802.2
349,934.4999999999999
350,1069.1
351,1294.3
352,882.5
353,1319.8
354,1420.9
355,841.1
356,1723.6
357,751.0999999999999
358,1146.3000000000002
359,802.1
360,1076.5
361,988.7
362,824.6999999999999
363,809.3
364,844.1000000000001
365,974.5
366,1059.6999999999998
367,1305.7
368,1414.8000000000002
369,755.2
370,733.9
371,838.0
372,1425.5000000000002
373,867.0999999999999
374,836.9
375,1128.6
376,1079.3000000000002
377,1227.6000000000001
378,906.3
379,884.0999999999999
380,1621.4
381,958.7999999999998
382,777.7
383,880.9000000000001
384,1290.8
385,771.6
386,1017.0
387,994.4000000000001
388,1210.1
389,929.9000000000001
390,929.7
391,782.0
392,879.6999999999999
393,1193.4
394,925.5
395,982.6999999999999
396,1050.5
397,855.4
398,992.7
399,995.5999999999998
400,845.2
401,1127.6999999999998
402,1068.3
403,916.2
404,1031.3000000000002
405,909.8
406,1088.2000000000003
407,902.5
408,1079.6000000000001
409,963.0
410,863.0999999999999
411,1100.4
412,944.9
413,1124.4
414,1232.2000000000003
415,868.0
416,1113.7
417,921.3999999999999
418,1239.1000000000001
419,911.9000000000001
420,787.3
421,1203.4
422,957.0
423,970.0999999999999
424,877.7
425,918.2
426,1298.0
427,1124.3
428,969.4
429,1056.8
430,1169.7
431,790.0
432,1405.3999999999999
433,1221.1
434,1089.1999999999998
435,1166.8
436,826.7
437,839.5999999999999
438,878.9000000000001
439,906.1999999999999
440,1001.8
441,1307.7000000000003
442,867.8
443,1099.4
444,669.0
445,1124.9
446,756.2
447,983.9000000000002
448,1019.6
449,926.0
450,1032.1999999999998
451,761.9
452,796.4000000000001
453,1016.0
454,968.1
455,1095.1000000000001
456,1205.9
457,1101.6
458,1835.1
459,1649.1999999999998
460,1127.7
461,1381.5
462,1472.0
463,1430.4
464,1283.5
465,1799.8
466,1134.8000000000002
467,1639.7000000000003
468,931.9
469,1848.0000000000002
470,1081.5
471,1202.8
472,1130.9
473,1361.1
474,974.8
475,1926.7000000000003
476,1548.1999999999998
477,1520.6000000000001
478,2148.0
479,1006.7
480,1198.6999999999998
481,1568.5
482,2071.8999999999996
483,1886.9000000000003
484,2290.0
485,1568.8
486,1608.1999999999998
487,1674.3000000000002
488,2141.6
489,1984.6000000000001
490,1366.9
491,1998.6
492,2645.4000000000005
493,2190.5
494,2027.7
495,2301.2000000000003
496,2257.4
497,2014.6999999999998
498,2222.2999999999997
499,2354.7000000000003
500,2033.4
