Iteration,schedules
11,"[(149, 7), (172, 2), (173, 1), (174, 9), (1, 8), (2, 1), (5, 11), (63, 2), (67, 3), (68, 4), (128, 4), (118, 15), (119, 3), (152, 12), (251, 12), (49, 6), (51, 11), (52, 15), (53, 6), (199, 5), (200, 9), (134, 13), (154, 7), (45, 10), (46, 7), (91, 2), (92, 1), (93, 9), (177, 4), (178, 14), (167, 6), (168, 3), (14, 8), (15, 1), (114, 5), (115, 11), (218, 10), (147, 6), (29, 4), (30, 15), (31, 12), (34, 13), (35, 3), (36, 6), (38, 5), (39, 1), (205, 5), (214, 4), (215, 14), (216, 6), (217, 14), (194, 7), (195, 13), (79, 1), (233, 10), (234, 7), (235, 7), (236, 1), (238, 9), (239, 2), (241, 9), (242, 1), (243, 10), (86, 12), (188, 3), (189, 8), (190, 2), (97, 2), (98, 7), (99, 3), (100, 4), (101, 1), (249, 9), (143, 15), (11, 14), (13, 15), (123, 15), (124, 13), (125, 5), (258, 14), (262, 12), (8, 8), (10, 12), (75, 6), (77, 12), (265, 13), (266, 13), (267, 7), (268, 5), (151, 9), (155, 11), (156, 10), (160, 13), (161, 11), (223, 5), (263, 3), (203, 15), (171, 2), (224, 12), (232, 14), (83, 15), (193, 5), (87, 6), (153, 6), (117, 14), (135, 1), (88, 4), (144, 10), (89, 7), (90, 10), (176, 14), (148, 12), (264, 15), (271, 9), (80, 8), (84, 2), (48, 12), (81, 5), (204, 10), (272, 3), (82, 12), (273, 14), (197, 11), (166, 8), (85, 11), (140, 14), (69, 10), (70, 6), (96, 13), (71, 3), (250, 2), (221, 3), (179, 3), (17, 13), (129, 11), (180, 14), (222, 7), (6, 8), (78, 7), (72, 9), (219, 5), (73, 11), (74, 15), (141, 2), (16, 15), (198, 10), (18, 10), (136, 5), (145, 7), (7, 9), (220, 13), (221, 2), (142, 1), (256, 3), (150, 2), (252, 8), (146, 3), (132, 7), (257, 12), (130, 7), (137, 3), (133, 13), (253, 14), (254, 2), (138, 2), (255, 6), (131, 7), (139, 12)]"
12,"[(149, 7), (172, 2), (173, 1), (174, 9), (114, 11), (116, 14), (263, 4), (5, 13), (167, 6), (168, 3), (97, 11), (102, 6), (103, 5), (104, 5), (105, 10), (106, 11), (107, 8), (111, 4), (112, 9), (113, 13), (258, 14), (260, 15), (261, 2), (86, 3), (1, 8), (3, 2), (194, 13), (195, 13), (63, 2), (64, 12), (65, 9), (66, 5), (91, 2), (92, 1), (93, 9), (199, 5), (200, 9), (155, 10), (156, 10), (157, 4), (158, 12), (159, 7), (161, 11), (14, 8), (15, 1), (79, 1), (75, 6), (76, 10), (205, 4), (214, 4), (215, 14), (216, 6), (217, 14), (128, 7), (49, 6), (50, 3), (134, 1), (152, 12), (249, 9), (147, 3), (11, 14), (13, 15), (218, 12), (177, 7), (181, 1), (45, 10), (46, 7), (118, 15), (120, 12), (121, 7), (233, 3), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (8, 9), (10, 13), (29, 4), (40, 3), (223, 5), (188, 3), (189, 6), (190, 2), (265, 13), (266, 13), (267, 7), (268, 5), (251, 12), (123, 15), (124, 13), (125, 8), (143, 15), (151, 9), (154, 7), (83, 15), (250, 2), (193, 5), (153, 4), (148, 14), (80, 8), (43, 10), (44, 14), (41, 10), (78, 7), (48, 3), (135, 1), (171, 2), (81, 5), (166, 4), (42, 14), (44, 14), (82, 12), (264, 6), (252, 9), (219, 5), (224, 12), (230, 10), (231, 8), (220, 13), (69, 10), (203, 4), (70, 6), (6, 8), (176, 11), (17, 15), (144, 10), (150, 6), (140, 9), (84, 2), (71, 3), (253, 15), (254, 2), (271, 9), (117, 14), (72, 9), (73, 7), (96, 13), (74, 15), (129, 11), (85, 11), (87, 14), (88, 4), (197, 11), (221, 3), (204, 3), (89, 7), (7, 9), (90, 10), (136, 5), (141, 4), (272, 12), (273, 14), (256, 3), (137, 13), (255, 1), (138, 2), (257, 12), (145, 13), (222, 14), (146, 3), (198, 10), (16, 6), (142, 8), (18, 10), (132, 2), (133, 13), (139, 12), (130, 7), (131, 7)]"
13,"[(8, 6), (10, 12), (128, 4), (114, 11), (116, 14), (223, 5), (14, 8), (19, 3), (20, 12), (21, 1), (79, 1), (143, 15), (258, 14), (260, 11), (261, 2), (86, 12), (167, 6), (168, 6), (29, 4), (40, 3), (118, 14), (119, 13), (205, 5), (214, 8), (215, 14), (216, 6), (217, 14), (233, 10), (234, 7), (235, 7), (236, 1), (238, 9), (239, 2), (241, 9), (242, 1), (243, 10), (152, 12), (151, 9), (97, 2), (98, 7), (99, 3), (100, 4), (101, 1), (11, 14), (12, 9), (123, 9), (124, 13), (125, 5), (91, 2), (94, 7), (95, 12), (218, 8), (147, 3), (263, 4), (149, 7), (199, 13), (200, 9), (265, 1), (266, 13), (267, 7), (268, 5), (49, 2), (50, 7), (177, 7), (181, 1), (251, 8), (134, 5), (45, 10), (46, 7), (155, 11), (156, 10), (160, 13), (161, 11), (249, 11), (75, 6), (77, 12), (5, 13), (154, 7), (1, 7), (4, 5), (172, 10), (173, 6), (174, 11), (188, 3), (191, 1), (192, 9), (63, 2), (67, 3), (68, 4), (194, 13), (196, 15), (250, 2), (129, 15), (41, 10), (203, 15), (148, 14), (83, 15), (69, 10), (43, 13), (44, 14), (42, 14), (44, 14), (166, 8), (171, 2), (140, 14), (224, 12), (232, 9), (256, 3), (48, 3), (84, 2), (264, 15), (70, 6), (193, 8), (135, 1), (78, 7), (219, 5), (153, 4), (71, 3), (80, 8), (220, 13), (81, 5), (72, 9), (204, 10), (96, 5), (197, 11), (82, 12), (198, 13), (73, 7), (150, 6), (87, 6), (88, 4), (89, 7), (6, 9), (85, 11), (7, 9), (252, 9), (90, 10), (176, 11), (117, 12), (144, 12), (271, 2), (132, 7), (253, 13), (74, 15), (254, 2), (255, 6), (141, 2), (133, 13), (145, 7), (146, 3), (272, 12), (221, 3), (273, 14), (222, 7), (136, 5), (130, 7), (257, 12), (131, 7), (137, 3), (138, 2), (142, 1), (139, 12)]"
14,"[(134, 5), (258, 14), (260, 11), (261, 2), (223, 5), (79, 1), (128, 4), (29, 4), (40, 3), (75, 6), (76, 10), (143, 15), (8, 8), (9, 14), (147, 3), (11, 3), (12, 7), (263, 1), (114, 11), (116, 14), (188, 8), (189, 6), (190, 2), (155, 10), (156, 10), (157, 4), (158, 12), (159, 7), (161, 11), (199, 13), (201, 2), (202, 1), (91, 2), (92, 1), (93, 9), (218, 12), (167, 6), (168, 6), (1, 7), (4, 5), (172, 10), (173, 6), (174, 11), (97, 11), (98, 7), (99, 3), (100, 4), (101, 1), (45, 2), (46, 5), (123, 9), (124, 13), (125, 8), (205, 3), (214, 8), (215, 14), (216, 6), (217, 14), (5, 11), (49, 5), (54, 12), (55, 4), (249, 9), (14, 13), (26, 1), (233, 13), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (149, 7), (86, 12), (154, 7), (63, 2), (64, 12), (65, 9), (66, 5), (151, 9), (177, 7), (182, 7), (183, 11), (265, 1), (266, 13), (267, 7), (268, 5), (194, 13), (195, 13), (152, 12), (251, 12), (118, 15), (122, 9), (48, 12), (193, 8), (171, 2), (43, 10), (44, 14), (41, 10), (78, 7), (256, 3), (140, 15), (96, 13), (83, 15), (69, 10), (70, 6), (250, 2), (84, 13), (271, 9), (42, 14), (44, 14), (153, 4), (80, 15), (272, 12), (273, 14), (71, 3), (224, 12), (225, 1), (176, 11), (87, 6), (203, 4), (148, 14), (88, 4), (221, 3), (89, 7), (72, 9), (166, 4), (264, 6), (90, 10), (135, 12), (144, 10), (81, 11), (82, 12), (129, 8), (222, 14), (73, 11), (85, 11), (74, 15), (117, 14), (130, 6), (197, 11), (257, 5), (204, 10), (198, 10), (219, 3), (220, 13), (141, 6), (221, 3), (6, 9), (7, 9), (142, 1), (132, 5), (150, 2), (133, 13), (136, 5), (145, 7), (131, 7), (137, 3), (252, 9), (253, 13), (146, 3), (254, 2), (255, 6), (138, 2), (139, 12)]"
15,"[(11, 3), (13, 15), (265, 1), (266, 13), (267, 7), (268, 5), (79, 11), (118, 15), (119, 3), (258, 14), (260, 11), (261, 2), (8, 6), (10, 12), (29, 4), (30, 15), (31, 12), (34, 13), (35, 3), (36, 6), (37, 9), (39, 1), (49, 2), (62, 6), (218, 8), (154, 5), (188, 8), (189, 6), (190, 2), (134, 5), (147, 3), (249, 9), (45, 10), (47, 11), (194, 13), (196, 15), (128, 7), (63, 2), (67, 3), (68, 4), (152, 12), (223, 5), (167, 6), (169, 8), (170, 1), (172, 10), (173, 1), (174, 9), (233, 10), (244, 4), (245, 10), (246, 6), (247, 4), (248, 14), (199, 15), (201, 2), (202, 1), (123, 12), (126, 10), (127, 8), (155, 11), (162, 9), (164, 15), (165, 1), (151, 9), (1, 8), (2, 1), (177, 4), (178, 14), (86, 3), (263, 1), (251, 8), (143, 15), (205, 4), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (97, 2), (98, 7), (99, 3), (100, 4), (101, 1), (5, 13), (149, 7), (114, 5), (116, 14), (14, 3), (26, 1), (75, 1), (76, 10), (91, 3), (92, 1), (93, 9), (203, 15), (148, 14), (80, 8), (48, 12), (144, 12), (171, 2), (150, 6), (83, 15), (84, 2), (204, 10), (69, 10), (250, 15), (81, 5), (78, 7), (82, 12), (219, 13), (135, 1), (70, 6), (193, 5), (85, 11), (222, 7), (224, 12), (228, 1), (229, 6), (87, 6), (88, 4), (89, 7), (145, 7), (90, 10), (264, 15), (153, 4), (96, 13), (166, 8), (71, 3), (220, 13), (117, 14), (72, 9), (73, 11), (140, 14), (256, 3), (197, 11), (180, 2), (176, 11), (74, 15), (136, 5), (198, 10), (6, 9), (146, 3), (257, 12), (141, 2), (137, 3), (179, 6), (138, 2), (252, 9), (7, 9), (271, 9), (142, 1), (139, 12), (221, 3), (272, 12), (273, 14), (222, 7), (253, 13), (254, 2), (129, 11), (130, 7), (255, 6), (132, 2), (133, 13), (131, 7)]"
16,"[(11, 3), (13, 15), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (37, 9), (39, 1), (143, 10), (258, 14), (259, 5), (123, 12), (126, 10), (127, 8), (147, 6), (205, 11), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (8, 8), (9, 11), (97, 1), (102, 6), (103, 5), (104, 5), (105, 10), (106, 11), (107, 8), (111, 4), (112, 9), (113, 13), (79, 11), (151, 9), (249, 9), (91, 2), (92, 1), (93, 9), (155, 10), (156, 10), (157, 4), (158, 12), (159, 7), (161, 11), (1, 7), (3, 2), (49, 6), (50, 3), (86, 12), (194, 13), (195, 13), (149, 7), (118, 15), (119, 3), (128, 4), (263, 2), (152, 12), (14, 8), (19, 6), (20, 12), (21, 1), (167, 6), (169, 8), (170, 1), (265, 1), (266, 13), (267, 7), (268, 5), (45, 2), (46, 7), (134, 5), (199, 13), (200, 9), (154, 5), (114, 11), (116, 14), (251, 12), (5, 11), (177, 7), (182, 7), (183, 9), (218, 8), (188, 8), (191, 1), (192, 9), (63, 2), (64, 12), (65, 9), (66, 5), (75, 6), (77, 12), (223, 5), (233, 3), (234, 7), (235, 7), (236, 3), (238, 1), (239, 2), (241, 9), (242, 1), (243, 10), (172, 10), (173, 1), (174, 9), (171, 2), (48, 3), (83, 15), (224, 12), (225, 1), (250, 15), (69, 10), (70, 6), (71, 3), (176, 11), (264, 15), (203, 4), (135, 1), (84, 2), (166, 8), (219, 5), (87, 14), (88, 4), (72, 9), (89, 7), (256, 3), (73, 7), (148, 12), (117, 14), (193, 8), (129, 11), (74, 15), (80, 8), (130, 7), (153, 4), (96, 5), (140, 14), (81, 5), (90, 6), (82, 12), (257, 12), (141, 4), (197, 15), (85, 11), (132, 3), (271, 6), (150, 6), (272, 3), (78, 7), (273, 14), (198, 10), (142, 1), (204, 10), (6, 9), (7, 9), (252, 10), (220, 13), (144, 13), (136, 5), (133, 13), (137, 13), (131, 7), (222, 7), (253, 13), (254, 2), (255, 6), (138, 2), (145, 7), (221, 3), (222, 7), (146, 3), (139, 12)]"
17,"[(91, 3), (94, 7), (95, 12), (263, 4), (79, 11), (118, 15), (119, 3), (97, 1), (98, 7), (99, 3), (100, 4), (101, 1), (29, 4), (40, 3), (233, 10), (234, 5), (235, 2), (236, 3), (238, 9), (239, 2), (240, 2), (243, 10), (172, 2), (175, 3), (167, 6), (168, 3), (5, 13), (223, 5), (258, 14), (260, 15), (261, 8), (143, 15), (188, 8), (191, 1), (192, 9), (49, 2), (56, 1), (57, 4), (58, 9), (63, 2), (64, 12), (65, 9), (66, 5), (45, 10), (46, 7), (14, 8), (19, 6), (20, 12), (21, 1), (199, 13), (200, 9), (205, 11), (206, 5), (207, 15), (211, 4), (212, 13), (213, 4), (11, 14), (13, 15), (86, 12), (218, 8), (134, 6), (8, 9), (9, 11), (152, 12), (1, 8), (2, 9), (123, 12), (126, 10), (127, 8), (128, 11), (154, 7), (149, 7), (194, 13), (196, 15), (75, 1), (76, 10), (249, 9), (251, 12), (151, 9), (147, 3), (155, 10), (162, 9), (163, 2), (165, 1), (114, 11), (115, 3), (177, 4), (184, 13), (265, 1), (266, 13), (267, 7), (268, 5), (171, 2), (150, 6), (78, 7), (48, 3), (193, 5), (41, 10), (80, 8), (166, 8), (83, 15), (250, 15), (148, 14), (153, 4), (69, 1), (186, 2), (70, 6), (256, 3), (203, 15), (140, 14), (257, 12), (204, 10), (81, 5), (82, 12), (43, 13), (44, 14), (87, 6), (224, 12), (230, 10), (231, 8), (88, 4), (132, 2), (219, 5), (176, 11), (89, 7), (84, 2), (90, 10), (42, 14), (44, 14), (71, 3), (85, 11), (252, 9), (72, 9), (73, 11), (264, 15), (74, 15), (144, 13), (117, 12), (141, 2), (135, 1), (220, 13), (221, 3), (271, 2), (96, 9), (272, 12), (6, 7), (273, 14), (197, 11), (198, 10), (185, 6), (136, 4), (253, 14), (254, 2), (255, 6), (7, 9), (133, 13), (129, 11), (142, 1), (130, 7), (131, 7), (137, 7), (138, 2), (222, 7), (145, 6), (139, 12), (146, 3)]"
18,"[(152, 12), (134, 5), (155, 11), (156, 10), (160, 13), (161, 11), (79, 1), (147, 6), (218, 8), (118, 15), (122, 9), (258, 14), (259, 5), (194, 3), (196, 15), (63, 2), (67, 3), (68, 4), (114, 10), (115, 3), (128, 4), (233, 13), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (14, 8), (15, 1), (49, 6), (50, 3), (199, 15), (200, 9), (123, 12), (126, 10), (127, 8), (263, 2), (11, 14), (12, 7), (265, 1), (269, 12), (270, 12), (172, 2), (173, 1), (174, 9), (177, 7), (181, 1), (205, 4), (214, 4), (215, 14), (216, 6), (217, 14), (8, 7), (9, 11), (143, 10), (188, 8), (189, 6), (190, 2), (75, 6), (76, 10), (251, 12), (97, 11), (98, 7), (99, 3), (100, 4), (101, 1), (167, 6), (168, 6), (149, 7), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (38, 5), (39, 1), (249, 8), (1, 8), (4, 5), (45, 2), (46, 7), (223, 5), (5, 15), (91, 3), (92, 1), (93, 9), (154, 7), (86, 3), (151, 9), (148, 14), (87, 6), (88, 4), (171, 2), (48, 3), (83, 15), (264, 6), (150, 6), (250, 2), (96, 13), (69, 10), (193, 5), (135, 12), (89, 7), (224, 12), (226, 8), (227, 1), (203, 15), (84, 13), (166, 8), (78, 9), (176, 11), (70, 6), (117, 14), (90, 10), (71, 3), (153, 4), (219, 13), (72, 9), (73, 7), (204, 10), (80, 15), (256, 3), (144, 10), (74, 15), (81, 5), (82, 12), (140, 14), (221, 3), (197, 11), (222, 14), (198, 10), (85, 11), (220, 13), (221, 3), (136, 5), (141, 4), (17, 14), (252, 9), (6, 9), (257, 5), (7, 9), (137, 4), (16, 14), (129, 12), (130, 7), (18, 10), (253, 13), (138, 2), (132, 2), (254, 13), (133, 13), (255, 6), (131, 7), (142, 1), (271, 9), (145, 6), (272, 12), (146, 3), (139, 9), (273, 14)]"
19,"[(128, 4), (63, 2), (67, 3), (68, 4), (223, 5), (233, 11), (234, 7), (235, 7), (236, 3), (238, 9), (239, 2), (241, 9), (242, 1), (243, 10), (134, 6), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (38, 5), (39, 1), (1, 8), (4, 13), (249, 9), (8, 7), (10, 12), (151, 9), (11, 14), (13, 15), (147, 3), (258, 15), (260, 11), (261, 2), (199, 5), (201, 2), (202, 1), (143, 10), (167, 6), (169, 8), (170, 1), (5, 13), (155, 11), (162, 9), (163, 2), (165, 1), (218, 12), (205, 3), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (91, 2), (94, 7), (95, 12), (265, 1), (269, 14), (270, 12), (75, 1), (76, 10), (152, 12), (14, 8), (26, 6), (79, 1), (123, 12), (124, 13), (125, 5), (114, 10), (116, 14), (97, 11), (102, 6), (108, 8), (109, 4), (110, 1), (111, 4), (112, 9), (113, 13), (154, 7), (118, 14), (120, 12), (121, 7), (45, 10), (46, 7), (49, 2), (51, 11), (52, 15), (53, 6), (149, 7), (172, 2), (175, 3), (194, 13), (196, 15), (251, 12), (263, 1), (86, 12), (177, 4), (181, 1), (188, 3), (189, 5), (190, 2), (171, 2), (193, 5), (48, 3), (83, 15), (153, 6), (148, 14), (80, 8), (256, 12), (264, 15), (69, 10), (81, 5), (150, 6), (197, 11), (82, 12), (70, 6), (250, 2), (203, 4), (198, 10), (219, 5), (166, 8), (224, 15), (232, 14), (71, 3), (72, 9), (73, 7), (220, 13), (78, 7), (271, 9), (176, 14), (272, 12), (117, 14), (204, 10), (273, 14), (140, 14), (74, 15), (87, 14), (88, 4), (84, 2), (89, 7), (85, 11), (135, 12), (90, 10), (136, 5), (137, 3), (144, 10), (222, 3), (138, 2), (96, 13), (132, 5), (221, 3), (257, 12), (222, 14), (252, 9), (141, 6), (6, 9), (133, 13), (7, 9), (129, 8), (253, 13), (142, 1), (254, 13), (145, 7), (255, 6), (139, 12), (146, 3), (130, 7), (131, 7)]"
20,"[(151, 9), (167, 6), (169, 8), (170, 1), (79, 11), (143, 15), (63, 2), (67, 3), (68, 4), (134, 5), (154, 7), (114, 10), (116, 14), (223, 5), (5, 13), (265, 1), (266, 13), (267, 7), (268, 5), (249, 8), (194, 7), (195, 13), (128, 4), (149, 7), (75, 2), (76, 10), (91, 2), (92, 1), (93, 9), (118, 12), (122, 9), (14, 8), (15, 1), (49, 6), (59, 15), (97, 11), (102, 6), (108, 14), (109, 4), (110, 1), (111, 4), (112, 9), (113, 13), (177, 4), (184, 10), (147, 3), (1, 8), (2, 1), (251, 12), (45, 10), (46, 7), (155, 11), (162, 9), (164, 15), (165, 1), (8, 8), (10, 12), (188, 3), (189, 6), (190, 2), (233, 13), (234, 5), (237, 8), (238, 9), (239, 2), (240, 2), (243, 10), (172, 2), (173, 1), (174, 9), (152, 12), (218, 12), (258, 14), (260, 11), (261, 2), (263, 3), (29, 4), (30, 15), (31, 12), (32, 4), (33, 11), (35, 3), (36, 6), (38, 5), (39, 1), (86, 12), (205, 5), (206, 3), (207, 15), (211, 4), (212, 13), (213, 4), (11, 14), (12, 7), (199, 15), (201, 2), (202, 1), (123, 12), (124, 13), (125, 5), (264, 15), (150, 6), (69, 10), (78, 9), (70, 6), (171, 2), (256, 13), (203, 15), (83, 15), (185, 6), (71, 12), (135, 1), (136, 14), (193, 8), (87, 6), (250, 2), (204, 10), (88, 4), (48, 3), (148, 14), (186, 8), (72, 9), (80, 8), (89, 7), (73, 7), (6, 6), (90, 10), (74, 15), (7, 9), (16, 14), (166, 8), (84, 2), (132, 2), (153, 4), (81, 11), (219, 5), (176, 6), (133, 13), (197, 11), (257, 12), (140, 14), (198, 10), (82, 12), (271, 6), (117, 12), (224, 15), (228, 1), (229, 6), (17, 13), (272, 12), (273, 14), (222, 3), (96, 5), (220, 13), (144, 10), (221, 3), (85, 11), (137, 4), (145, 7), (222, 7), (129, 11), (138, 2), (141, 4), (130, 6), (146, 3), (142, 1), (18, 10), (252, 10), (253, 13), (254, 2), (139, 12), (131, 6), (255, 6)]"
21,"[(143, 15), (79, 11), (258, 14), (260, 11), (261, 2), (151, 9), (194, 3), (196, 15), (49, 6), (51, 14), (52, 15), (53, 6), (177, 4), (184, 13), (123, 12), (126, 10), (127, 8), (155, 10), (162, 9), (163, 2), (165, 1), (134, 5), (218, 8), (97, 1), (102, 6), (108, 14), (109, 4), (110, 1), (111, 4), (112, 9), (113, 13), (75, 2), (77, 12), (149, 7), (114, 4), (115, 3), (128, 7), (265, 13), (269, 12), (270, 12), (147, 6), (223, 5), (86, 12), (172, 2), (173, 1), (174, 11), (199, 13), (200, 9), (249, 8), (188, 3), (189, 6), (190, 2), (118, 12), (119, 3), (167, 6), (168, 3), (45, 10), (46, 7), (251, 8), (205, 4), (214, 4), (215, 14), (216, 6), (217, 14), (152, 12), (11, 3), (12, 7), (233, 11), (234, 7), (235, 7), (236, 3), (238, 9), (239, 2), (241, 9), (242, 1), (243, 10), (154, 7), (14, 8), (15, 8), (63, 2), (67, 3), (68, 4), (5, 15), (1, 7), (2, 1), (8, 9), (10, 12), (29, 4), (30, 15), (31, 12), (34, 13), (35, 3), (36, 6), (38, 5), (39, 1), (263, 1), (91, 3), (94, 7), (95, 12), (176, 11), (83, 15), (48, 3), (69, 10), (96, 13), (250, 2), (153, 4), (148, 12), (166, 8), (186, 8), (171, 2), (70, 6), (144, 12), (185, 6), (84, 2), (264, 15), (87, 14), (78, 7), (193, 5), (88, 4), (89, 7), (203, 4), (150, 6), (80, 15), (90, 10), (135, 1), (219, 5), (145, 7), (17, 14), (221, 14), (71, 3), (220, 13), (204, 10), (222, 14), (81, 5), (256, 12), (72, 9), (82, 12), (224, 15), (228, 1), (229, 6), (73, 11), (271, 9), (129, 11), (74, 15), (16, 4), (140, 14), (272, 3), (117, 14), (197, 11), (146, 8), (273, 14), (198, 10), (85, 11), (221, 2), (132, 5), (6, 9), (141, 2), (18, 10), (7, 9), (130, 7), (257, 10), (252, 10), (142, 13), (133, 13), (136, 5), (253, 13), (137, 3), (131, 7), (254, 2), (255, 6), (138, 2), (139, 12)]"
22,"[(265, 1), (266, 13), (267, 7), (268, 5), (14, 8), (27, 1), (28, 8), (177, 4), (184, 10), (152, 12), (188, 3), (191, 5), (192, 9), (75, 6), (77, 12), (249, 9), (251, 12), (8, 7), (10, 12), (199, 15), (200, 9), (79, 11), (147, 3), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (37, 9), (39, 1), (49, 2), (60, 1), (61, 2), (114, 11), (116, 14), (167, 6), (168, 3), (63, 2), (67, 3), (68, 4), (143, 10), (194, 3), (195, 13), (128, 11), (149, 5), (91, 2), (94, 7), (95, 12), (258, 14), (259, 5), (97, 1), (102, 6), (108, 14), (109, 7), (110, 1), (111, 4), (112, 9), (113, 13), (118, 14), (122, 5), (1, 8), (3, 2), (172, 2), (173, 1), (174, 11), (45, 10), (46, 7), (151, 9), (223, 5), (155, 11), (162, 9), (163, 2), (165, 1), (154, 7), (233, 13), (234, 7), (235, 7), (236, 3), (238, 9), (239, 2), (240, 2), (243, 10), (134, 6), (5, 13), (123, 12), (126, 10), (127, 8), (86, 3), (218, 8), (11, 14), (12, 7), (205, 4), (214, 4), (215, 14), (216, 6), (217, 14), (263, 1), (83, 15), (264, 15), (171, 2), (48, 3), (224, 12), (226, 8), (227, 1), (193, 8), (69, 10), (166, 8), (70, 6), (203, 15), (87, 14), (204, 14), (88, 4), (197, 15), (186, 8), (144, 13), (89, 7), (80, 15), (135, 1), (256, 12), (117, 14), (71, 3), (81, 5), (82, 12), (90, 6), (150, 6), (140, 14), (250, 2), (6, 7), (148, 14), (198, 10), (72, 9), (176, 11), (73, 7), (74, 15), (145, 7), (153, 4), (84, 13), (221, 3), (78, 9), (85, 11), (136, 5), (185, 7), (271, 3), (7, 9), (257, 12), (219, 13), (129, 11), (222, 14), (272, 12), (273, 14), (220, 13), (221, 3), (96, 9), (132, 3), (146, 3), (252, 6), (130, 6), (137, 3), (133, 13), (131, 7), (138, 2), (253, 13), (254, 2), (141, 2), (255, 6), (142, 1), (139, 12)]"
23,"[(199, 5), (200, 9), (11, 3), (13, 15), (75, 6), (77, 12), (49, 2), (54, 12), (55, 3), (263, 4), (114, 11), (116, 14), (265, 1), (269, 8), (270, 12), (29, 4), (40, 3), (45, 10), (46, 7), (79, 11), (194, 13), (196, 15), (167, 6), (168, 6), (154, 7), (97, 1), (98, 7), (99, 13), (100, 4), (101, 1), (152, 12), (86, 3), (134, 5), (143, 10), (63, 2), (64, 8), (65, 9), (66, 5), (5, 15), (151, 9), (258, 14), (262, 11), (188, 8), (191, 1), (192, 9), (123, 12), (126, 10), (127, 8), (172, 2), (175, 3), (251, 10), (8, 9), (9, 11), (177, 7), (182, 7), (183, 9), (149, 5), (218, 2), (233, 11), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (147, 6), (249, 9), (205, 4), (206, 3), (207, 15), (211, 4), (212, 13), (213, 4), (118, 14), (122, 5), (128, 11), (91, 2), (92, 1), (93, 9), (223, 5), (14, 13), (19, 6), (20, 12), (21, 1), (1, 6), (4, 5), (155, 10), (156, 10), (160, 13), (161, 11), (41, 10), (264, 15), (148, 12), (224, 12), (232, 14), (166, 8), (176, 11), (42, 14), (44, 14), (135, 1), (197, 15), (171, 2), (69, 1), (153, 6), (250, 2), (43, 13), (44, 14), (198, 10), (80, 15), (70, 6), (87, 14), (83, 15), (193, 5), (84, 2), (203, 4), (88, 4), (89, 7), (204, 10), (71, 3), (48, 12), (6, 8), (72, 9), (73, 11), (74, 15), (7, 9), (90, 10), (256, 3), (252, 9), (253, 13), (78, 7), (144, 12), (219, 13), (254, 2), (140, 14), (81, 5), (145, 7), (271, 3), (96, 13), (272, 12), (273, 14), (82, 12), (117, 14), (85, 11), (129, 11), (257, 12), (220, 13), (141, 2), (222, 7), (255, 6), (150, 6), (130, 7), (132, 2), (221, 3), (136, 4), (222, 14), (137, 3), (138, 2), (146, 8), (142, 1), (139, 12), (133, 13), (131, 7)]"
