Iteration,schedules
118,"[(32, 7), (37, 5), (155, 12), (97, 2), (74, 15), (201, 13), (216, 11), (177, 2), (33, 2), (247, 10), (87, 14), (1, 5), (6, 9), (11, 7), (234, 3), (213, 1), (88, 5), (112, 8), (157, 8), (252, 14), (76, 2), (178, 10), (38, 1), (180, 7), (80, 10), (248, 13), (232, 11), (17, 1), (15, 5), (235, 10), (77, 1), (78, 15), (35, 12), (233, 15), (158, 7), (18, 1), (8, 3), (98, 15), (253, 11), (39, 12), (165, 2), (81, 6), (53, 5), (12, 11), (23, 14), (69, 7), (79, 14), (16, 13), (7, 14), (160, 15), (145, 6), (9, 13), (256, 13), (10, 10), (249, 4), (166, 12), (161, 13), (162, 5), (63, 3), (54, 12), (13, 1), (146, 6), (197, 2), (36, 6), (99, 7), (2, 9), (130, 2), (49, 5), (34, 9), (44, 9), (92, 1), (93, 15), (131, 11), (66, 1), (56, 2), (14, 2), (100, 9), (47, 14), (236, 11), (94, 12), (4, 11), (51, 9), (26, 10), (240, 4), (57, 1), (50, 1), (52, 12), (19, 3), (20, 13), (21, 9), (27, 13), (28, 13), (132, 1), (30, 6), (24, 2), (199, 11), (71, 15), (257, 12), (149, 2), (85, 3), (101, 4), (95, 8), (241, 11), (48, 8), (31, 12), (242, 13), (96, 6), (227, 4), (228, 9), (43, 5), (229, 6), (29, 15), (25, 14), (72, 15), (86, 10), (82, 14), (150, 10), (106, 7), (22, 12), (200, 12), (133, 11), (83, 2), (140, 5), (142, 15), (151, 1), (152, 10), (154, 14), (84, 6), (143, 1), (144, 8), (107, 11), (230, 13), (231, 14), (73, 13), (167, 9), (168, 11), (171, 10), (254, 15), (255, 12), (258, 1), (259, 8), (172, 6), (181, 4), (182, 15), (183, 12), (186, 13), (173, 12), (118, 3), (119, 5), (174, 9), (120, 2), (187, 1), (175, 11), (188, 15), (121, 13), (122, 9), (125, 11), (126, 13), (190, 14), (128, 5), (129, 5), (191, 8), (176, 15), (67, 9), (68, 8)]"
119,"[(32, 7), (37, 5), (234, 3), (177, 2), (165, 2), (155, 15), (1, 13), (26, 15), (44, 9), (49, 5), (45, 8), (53, 5), (101, 4), (201, 8), (63, 3), (69, 3), (74, 5), (80, 8), (87, 4), (216, 3), (232, 11), (92, 1), (97, 2), (112, 8), (197, 10), (99, 2), (133, 10), (145, 6), (27, 10), (150, 2), (166, 8), (160, 9), (51, 6), (181, 4), (247, 2), (252, 9), (76, 2), (33, 2), (28, 7), (30, 8), (8, 3), (243, 4), (29, 10), (31, 14), (85, 12), (11, 7), (17, 5), (35, 12), (50, 6), (38, 1), (179, 12), (6, 9), (100, 5), (66, 5), (159, 1), (46, 8), (93, 14), (153, 12), (217, 7), (9, 13), (111, 1), (202, 1), (71, 8), (2, 7), (81, 9), (233, 15), (54, 15), (192, 10), (113, 2), (52, 12), (130, 1), (15, 5), (7, 12), (10, 13), (199, 11), (163, 15), (86, 10), (82, 13), (94, 12), (220, 6), (204, 15), (16, 7), (154, 11), (147, 5), (36, 4), (164, 2), (248, 13), (203, 6), (180, 7), (249, 4), (23, 14), (55, 1), (131, 11), (140, 1), (12, 11), (195, 13), (4, 11), (193, 10), (77, 1), (196, 14), (24, 7), (83, 13), (13, 1), (141, 2), (78, 4), (115, 7), (116, 9), (117, 13), (25, 8), (84, 1), (200, 12), (14, 6), (79, 10), (132, 7), (121, 13), (194, 14), (244, 15), (245, 9), (95, 13), (253, 15), (96, 4), (205, 10), (221, 15), (246, 14), (98, 15), (67, 9), (48, 8), (72, 3), (148, 1), (143, 1), (122, 2), (73, 13), (167, 9), (254, 15), (256, 13), (144, 8), (222, 2), (250, 2), (125, 11), (68, 5), (88, 5), (168, 11), (257, 4), (171, 10), (34, 9), (223, 2), (18, 12), (19, 3), (196, 14), (149, 2), (20, 13), (226, 11), (40, 6), (21, 2), (172, 6), (22, 12), (127, 14), (41, 7), (42, 15), (128, 5), (129, 13), (43, 5), (255, 12), (258, 1), (259, 8), (173, 12), (174, 9), (175, 11), (176, 15)]"
120,"[(32, 7), (101, 4), (112, 7), (30, 6), (87, 14), (99, 14), (201, 3), (26, 10), (11, 7), (232, 8), (216, 11), (234, 11), (247, 12), (74, 13), (102, 14), (63, 3), (27, 12), (12, 8), (69, 7), (100, 9), (1, 5), (13, 10), (206, 3), (160, 12), (197, 2), (252, 9), (33, 2), (118, 3), (130, 1), (66, 1), (31, 12), (8, 6), (103, 8), (38, 1), (91, 12), (15, 4), (80, 8), (217, 12), (81, 8), (82, 14), (235, 10), (16, 1), (85, 3), (233, 2), (131, 6), (17, 5), (132, 7), (14, 7), (86, 12), (92, 1), (37, 5), (133, 11), (70, 6), (97, 2), (145, 6), (150, 2), (155, 12), (2, 6), (93, 8), (94, 13), (95, 14), (96, 6), (28, 13), (29, 15), (198, 5), (23, 9), (72, 3), (207, 15), (3, 1), (67, 9), (98, 14), (9, 12), (39, 12), (73, 10), (218, 2), (83, 2), (75, 9), (84, 6), (43, 5), (208, 1), (161, 6), (104, 12), (10, 10), (219, 3), (134, 10), (24, 6), (25, 12), (147, 8), (18, 1), (19, 14), (159, 5), (200, 12), (68, 8), (78, 15), (162, 12), (119, 5), (221, 15), (222, 12), (253, 11), (256, 13), (236, 15), (237, 6), (177, 1), (20, 7), (257, 4), (21, 9), (34, 9), (22, 14), (178, 14), (180, 9), (238, 14), (239, 12), (242, 13), (148, 8), (135, 4), (79, 3), (120, 6), (248, 5), (149, 2), (249, 13), (121, 13), (122, 9), (224, 7), (6, 12), (35, 12), (36, 6), (49, 7), (254, 15), (136, 13), (137, 12), (139, 11), (50, 1), (144, 8), (51, 3), (225, 2), (226, 12), (151, 1), (7, 14), (152, 11), (154, 11), (52, 12), (123, 1), (124, 9), (129, 13), (255, 12), (53, 5), (54, 15), (258, 11), (165, 2), (259, 8), (55, 1), (169, 3), (44, 9), (45, 12), (46, 8), (48, 13), (170, 5), (171, 10), (172, 6), (181, 4), (182, 8), (173, 12), (174, 9), (175, 7), (183, 12), (176, 15), (186, 4), (187, 1), (188, 15), (189, 9), (191, 8)]"
121,"[(1, 13), (97, 10), (150, 2), (247, 10), (248, 13), (2, 6), (101, 7), (155, 15), (80, 12), (81, 10), (111, 1), (181, 4), (32, 5), (201, 6), (216, 4), (232, 9), (234, 4), (8, 3), (82, 13), (145, 6), (30, 3), (243, 1), (3, 3), (17, 6), (244, 10), (11, 7), (85, 13), (74, 13), (227, 6), (34, 9), (245, 9), (87, 15), (133, 10), (246, 10), (99, 2), (197, 10), (6, 12), (26, 15), (112, 8), (49, 5), (151, 6), (118, 3), (213, 6), (228, 1), (69, 7), (53, 5), (63, 3), (92, 1), (160, 9), (199, 11), (93, 15), (37, 5), (38, 1), (44, 9), (252, 14), (98, 15), (94, 12), (15, 7), (51, 6), (16, 1), (152, 10), (119, 5), (163, 15), (27, 10), (229, 13), (146, 3), (164, 8), (39, 13), (230, 3), (249, 13), (140, 9), (165, 2), (177, 1), (157, 2), (182, 8), (86, 5), (33, 2), (12, 8), (231, 5), (95, 6), (13, 7), (130, 2), (120, 1), (28, 7), (54, 12), (179, 12), (158, 4), (23, 15), (96, 6), (14, 6), (200, 3), (31, 12), (131, 11), (29, 14), (180, 7), (75, 3), (100, 9), (132, 10), (78, 15), (79, 14), (24, 7), (25, 14), (56, 8), (233, 2), (9, 12), (83, 2), (84, 15), (18, 1), (183, 12), (19, 3), (57, 1), (20, 13), (154, 14), (89, 11), (169, 3), (170, 5), (184, 4), (185, 11), (171, 10), (90, 6), (21, 4), (149, 2), (22, 14), (121, 12), (253, 11), (43, 4), (142, 15), (256, 13), (257, 4), (70, 5), (50, 5), (52, 12), (187, 1), (188, 15), (190, 14), (191, 8), (72, 15), (73, 13), (143, 1), (10, 10), (144, 8), (254, 15), (172, 6), (173, 12), (174, 9), (250, 2), (47, 14), (48, 13), (175, 11), (35, 12), (176, 14), (36, 4), (255, 12), (122, 9), (125, 11), (127, 14), (128, 7), (258, 1), (259, 8), (129, 13), (64, 8), (7, 12), (65, 2), (68, 8)]"
122,"[(32, 7), (80, 10), (81, 8), (133, 10), (49, 7), (150, 10), (11, 11), (160, 12), (177, 1), (181, 4), (197, 2), (201, 3), (134, 10), (85, 3), (12, 11), (161, 6), (87, 4), (178, 10), (199, 11), (155, 14), (165, 2), (234, 4), (247, 8), (74, 13), (51, 3), (214, 13), (63, 3), (86, 10), (99, 2), (91, 9), (180, 7), (200, 3), (82, 13), (215, 5), (232, 9), (235, 3), (248, 5), (252, 14), (97, 10), (50, 5), (26, 10), (233, 15), (37, 5), (157, 14), (216, 4), (69, 7), (158, 4), (135, 4), (162, 5), (136, 13), (13, 14), (71, 8), (217, 15), (218, 7), (17, 6), (23, 15), (24, 7), (219, 3), (25, 14), (221, 9), (222, 12), (223, 2), (72, 11), (100, 5), (98, 15), (92, 6), (18, 12), (236, 11), (153, 3), (101, 4), (19, 5), (30, 8), (73, 10), (240, 4), (33, 6), (249, 8), (253, 15), (20, 3), (44, 9), (38, 1), (83, 13), (34, 9), (102, 13), (15, 7), (1, 13), (8, 9), (104, 2), (27, 10), (2, 9), (64, 8), (154, 6), (28, 6), (6, 12), (31, 12), (241, 6), (21, 2), (242, 13), (254, 15), (256, 13), (45, 8), (29, 8), (137, 12), (93, 8), (103, 6), (169, 3), (226, 10), (39, 12), (182, 8), (183, 12), (139, 11), (46, 8), (3, 8), (144, 4), (53, 5), (54, 15), (22, 1), (52, 1), (16, 12), (9, 12), (10, 13), (48, 13), (7, 12), (14, 7), (55, 9), (65, 2), (43, 4), (94, 11), (170, 5), (171, 10), (95, 13), (112, 7), (130, 2), (113, 8), (96, 4), (114, 15), (117, 13), (131, 5), (132, 10), (35, 12), (36, 6), (121, 13), (122, 9), (84, 1), (123, 8), (124, 14), (184, 4), (185, 11), (187, 3), (188, 15), (189, 9), (191, 8), (129, 13), (172, 6), (173, 12), (76, 2), (77, 14), (257, 4), (174, 5), (78, 4), (79, 14), (255, 12), (68, 8), (145, 6), (146, 6), (149, 2), (258, 11), (259, 8), (175, 7), (176, 15)]"
123,"[(32, 7), (37, 5), (177, 6), (232, 9), (38, 1), (233, 2), (247, 10), (248, 13), (99, 9), (100, 13), (80, 10), (234, 4), (92, 1), (197, 10), (1, 5), (44, 9), (11, 4), (63, 3), (69, 3), (74, 5), (81, 9), (2, 6), (160, 12), (87, 4), (88, 9), (97, 2), (47, 14), (101, 4), (133, 11), (155, 15), (243, 1), (64, 6), (85, 12), (17, 6), (33, 6), (30, 3), (75, 9), (12, 8), (8, 3), (112, 7), (198, 7), (3, 8), (23, 14), (201, 8), (165, 2), (163, 13), (53, 5), (244, 11), (200, 12), (111, 15), (86, 5), (245, 6), (93, 8), (13, 7), (216, 10), (34, 9), (35, 12), (164, 2), (49, 5), (166, 8), (140, 1), (150, 2), (78, 15), (31, 14), (142, 13), (94, 3), (54, 15), (15, 2), (70, 5), (48, 8), (82, 13), (95, 5), (6, 9), (167, 9), (252, 9), (72, 11), (50, 1), (179, 12), (7, 12), (168, 5), (143, 1), (65, 2), (73, 10), (180, 7), (96, 6), (246, 13), (253, 15), (171, 1), (79, 3), (51, 3), (52, 12), (172, 6), (173, 12), (249, 4), (98, 1), (60, 7), (61, 8), (217, 5), (156, 3), (24, 7), (174, 9), (175, 11), (26, 15), (176, 14), (145, 6), (256, 13), (181, 4), (9, 13), (83, 13), (130, 1), (213, 1), (36, 4), (27, 12), (250, 2), (257, 12), (182, 15), (218, 7), (131, 5), (146, 1), (68, 5), (18, 1), (118, 3), (25, 1), (119, 5), (153, 3), (16, 1), (84, 1), (132, 7), (10, 4), (144, 4), (219, 6), (254, 15), (28, 6), (221, 12), (120, 1), (183, 12), (19, 4), (121, 12), (154, 14), (122, 9), (222, 8), (20, 4), (21, 9), (22, 14), (14, 6), (223, 2), (226, 12), (125, 11), (149, 2), (127, 6), (255, 12), (128, 5), (129, 13), (29, 10), (40, 6), (186, 4), (187, 3), (258, 11), (259, 8), (188, 6), (41, 7), (42, 15), (190, 14), (191, 8), (43, 5)]"
124,"[(216, 13), (217, 5), (234, 11), (201, 3), (252, 14), (35, 12), (235, 1), (197, 10), (69, 7), (177, 2), (198, 5), (17, 5), (200, 12), (18, 12), (232, 9), (19, 4), (1, 13), (80, 12), (2, 6), (26, 15), (6, 12), (11, 7), (99, 9), (27, 13), (247, 12), (112, 7), (20, 4), (81, 8), (85, 13), (3, 8), (8, 9), (236, 15), (30, 6), (32, 5), (240, 4), (248, 3), (249, 13), (113, 2), (145, 6), (130, 2), (241, 10), (21, 4), (147, 8), (28, 13), (97, 2), (29, 3), (12, 11), (218, 2), (13, 14), (219, 15), (15, 5), (53, 5), (38, 1), (40, 6), (41, 7), (165, 2), (31, 14), (169, 3), (44, 9), (49, 5), (181, 4), (86, 5), (63, 3), (36, 4), (71, 15), (74, 5), (87, 4), (92, 1), (155, 14), (150, 2), (206, 3), (101, 4), (133, 10), (47, 14), (37, 7), (170, 2), (93, 5), (221, 12), (42, 15), (54, 12), (156, 13), (233, 2), (160, 15), (100, 9), (72, 3), (82, 14), (140, 1), (48, 8), (171, 1), (50, 1), (207, 15), (16, 7), (43, 5), (141, 12), (94, 11), (114, 15), (9, 13), (153, 12), (253, 11), (131, 5), (33, 2), (91, 9), (23, 14), (222, 10), (132, 10), (223, 2), (62, 9), (14, 7), (226, 12), (179, 12), (24, 6), (25, 14), (83, 2), (84, 15), (154, 11), (208, 7), (22, 14), (180, 9), (242, 3), (106, 5), (75, 9), (10, 13), (182, 8), (7, 14), (95, 8), (51, 9), (107, 1), (183, 12), (186, 13), (98, 1), (78, 15), (73, 10), (79, 14), (96, 6), (143, 1), (187, 3), (188, 15), (148, 1), (144, 8), (149, 2), (190, 14), (191, 8), (52, 12), (256, 13), (257, 12), (254, 15), (255, 12), (258, 11), (161, 6), (162, 12), (259, 8), (64, 8), (65, 2), (172, 6), (173, 12), (174, 9), (68, 8), (175, 11), (176, 15), (34, 9), (117, 13), (121, 13), (122, 9), (123, 8), (124, 14), (129, 13)]"
125,"[(32, 7), (216, 10), (252, 14), (150, 2), (155, 12), (80, 12), (201, 3), (165, 2), (232, 11), (177, 6), (1, 5), (74, 15), (181, 4), (247, 8), (145, 6), (11, 7), (99, 9), (206, 6), (12, 2), (166, 12), (233, 15), (92, 6), (178, 10), (8, 3), (33, 2), (227, 4), (253, 11), (228, 9), (101, 7), (17, 1), (26, 10), (81, 2), (49, 5), (53, 5), (34, 9), (82, 13), (112, 8), (133, 11), (160, 12), (93, 14), (15, 3), (157, 8), (30, 3), (23, 15), (2, 7), (63, 8), (229, 13), (51, 6), (87, 14), (97, 10), (134, 10), (197, 10), (13, 14), (234, 4), (151, 6), (35, 12), (69, 7), (85, 13), (198, 7), (31, 14), (50, 6), (66, 5), (111, 15), (182, 15), (248, 5), (147, 8), (100, 9), (86, 12), (256, 13), (163, 13), (36, 6), (89, 15), (98, 1), (3, 3), (207, 15), (249, 4), (24, 6), (25, 14), (18, 1), (6, 12), (90, 6), (200, 12), (52, 12), (70, 5), (83, 13), (37, 5), (208, 1), (152, 11), (94, 11), (235, 1), (16, 10), (158, 8), (95, 6), (14, 7), (230, 6), (236, 15), (72, 3), (237, 2), (183, 12), (84, 6), (164, 8), (231, 14), (118, 3), (238, 14), (119, 10), (154, 6), (7, 12), (138, 13), (67, 9), (9, 12), (10, 4), (54, 15), (19, 4), (96, 4), (20, 13), (21, 9), (22, 12), (73, 13), (180, 9), (58, 12), (59, 8), (68, 8), (139, 2), (144, 8), (120, 1), (121, 12), (184, 8), (27, 10), (122, 2), (148, 1), (149, 2), (44, 9), (47, 14), (257, 12), (48, 13), (125, 11), (28, 13), (126, 7), (128, 7), (76, 2), (77, 14), (78, 15), (38, 1), (39, 12), (43, 5), (129, 5), (185, 2), (187, 3), (29, 3), (188, 6), (79, 10), (254, 15), (255, 12), (130, 1), (258, 1), (131, 11), (132, 10), (259, 8), (239, 12), (242, 13), (189, 9), (191, 1), (167, 9), (168, 5), (171, 10), (172, 6), (173, 12), (174, 5), (175, 7), (176, 15)]"
126,"[(32, 7), (37, 5), (38, 1), (1, 13), (63, 8), (92, 1), (44, 9), (49, 5), (66, 5), (53, 5), (87, 15), (6, 9), (17, 13), (74, 13), (80, 10), (133, 11), (93, 8), (150, 2), (8, 9), (51, 3), (9, 12), (67, 9), (165, 2), (201, 13), (18, 1), (50, 1), (2, 7), (68, 8), (216, 10), (101, 4), (112, 7), (11, 4), (10, 10), (3, 8), (227, 13), (52, 1), (26, 15), (153, 3), (99, 2), (145, 6), (155, 15), (30, 3), (197, 2), (252, 9), (33, 2), (40, 6), (47, 14), (94, 13), (54, 12), (19, 3), (89, 11), (7, 12), (177, 6), (75, 3), (234, 4), (81, 8), (181, 4), (140, 9), (206, 3), (166, 8), (111, 1), (113, 2), (243, 5), (12, 2), (48, 13), (15, 2), (228, 1), (20, 7), (130, 1), (160, 15), (244, 10), (142, 15), (159, 1), (16, 7), (100, 5), (147, 5), (253, 15), (95, 5), (245, 7), (13, 10), (21, 2), (62, 5), (161, 6), (14, 3), (162, 8), (256, 13), (78, 15), (96, 4), (257, 4), (90, 2), (82, 14), (85, 3), (86, 12), (27, 13), (246, 13), (97, 10), (98, 15), (28, 13), (69, 13), (71, 15), (31, 12), (72, 15), (115, 7), (116, 2), (29, 14), (117, 13), (121, 13), (122, 9), (123, 8), (35, 12), (207, 15), (23, 15), (182, 8), (247, 2), (131, 11), (24, 2), (183, 12), (186, 13), (124, 13), (229, 1), (25, 12), (129, 4), (208, 7), (22, 12), (230, 13), (248, 5), (249, 13), (73, 10), (250, 14), (41, 7), (36, 6), (42, 15), (154, 6), (132, 1), (43, 5), (232, 9), (148, 8), (149, 2), (233, 15), (79, 3), (254, 15), (255, 12), (258, 11), (83, 13), (187, 3), (188, 15), (231, 11), (143, 1), (259, 8), (198, 7), (200, 12), (144, 8), (84, 1), (190, 14), (191, 8), (167, 9), (179, 12), (180, 9), (168, 11), (171, 10), (172, 6), (173, 3), (174, 9), (34, 9), (175, 7), (176, 14)]"
127,"[(252, 9), (32, 7), (97, 10), (69, 7), (253, 15), (37, 5), (80, 12), (71, 8), (53, 5), (145, 6), (197, 2), (133, 11), (150, 10), (63, 8), (17, 6), (112, 8), (177, 6), (216, 11), (201, 6), (146, 1), (44, 9), (149, 2), (49, 5), (98, 1), (85, 13), (247, 2), (74, 5), (87, 4), (92, 1), (81, 8), (99, 2), (101, 4), (155, 12), (100, 9), (160, 9), (30, 6), (227, 13), (33, 8), (156, 13), (91, 9), (228, 9), (72, 15), (50, 1), (73, 13), (229, 14), (51, 3), (86, 10), (18, 12), (202, 1), (82, 15), (93, 5), (83, 2), (23, 14), (113, 5), (130, 2), (94, 5), (45, 8), (248, 3), (38, 1), (203, 6), (234, 3), (11, 7), (31, 12), (230, 6), (12, 8), (19, 3), (108, 10), (54, 15), (15, 3), (34, 9), (134, 5), (13, 10), (153, 3), (66, 5), (110, 2), (24, 2), (16, 1), (138, 13), (14, 2), (62, 11), (179, 12), (249, 8), (39, 12), (76, 2), (46, 8), (48, 13), (163, 10), (95, 6), (115, 7), (235, 15), (154, 14), (236, 15), (204, 13), (205, 10), (131, 6), (84, 6), (132, 10), (237, 14), (238, 12), (239, 12), (242, 13), (232, 11), (233, 15), (116, 9), (231, 11), (254, 15), (164, 8), (20, 3), (21, 4), (25, 14), (26, 15), (35, 12), (36, 6), (22, 14), (27, 13), (28, 13), (165, 2), (180, 7), (139, 11), (144, 8), (169, 3), (1, 13), (2, 6), (77, 1), (78, 15), (96, 6), (255, 12), (8, 7), (79, 10), (6, 6), (109, 4), (7, 12), (181, 4), (256, 13), (257, 12), (258, 11), (259, 8), (117, 13), (52, 12), (9, 12), (198, 7), (200, 12), (67, 9), (43, 4), (68, 8), (10, 13), (29, 14), (4, 14), (170, 4), (171, 10), (172, 6), (173, 12), (121, 12), (122, 9), (174, 5), (182, 8), (175, 11), (123, 8), (176, 14), (124, 13), (129, 13), (183, 12), (184, 4), (185, 11), (187, 1), (188, 15), (190, 14), (191, 8)]"
128,"[(32, 7), (37, 5), (201, 13), (101, 4), (92, 1), (234, 5), (99, 7), (177, 6), (197, 10), (216, 4), (232, 9), (247, 8), (160, 9), (235, 1), (150, 2), (74, 5), (75, 3), (155, 14), (227, 4), (133, 10), (100, 13), (140, 9), (63, 3), (179, 12), (105, 1), (180, 9), (248, 5), (38, 11), (93, 8), (30, 8), (1, 5), (11, 7), (17, 5), (15, 4), (26, 15), (12, 15), (145, 6), (233, 2), (35, 12), (2, 9), (23, 15), (24, 6), (27, 13), (16, 7), (49, 5), (94, 5), (66, 1), (6, 12), (8, 6), (13, 1), (249, 4), (236, 11), (153, 3), (25, 1), (28, 6), (14, 7), (87, 4), (51, 3), (163, 15), (157, 2), (228, 1), (9, 12), (10, 13), (229, 14), (230, 13), (231, 14), (40, 6), (80, 10), (85, 13), (86, 12), (97, 2), (44, 9), (240, 14), (241, 13), (242, 13), (45, 12), (81, 8), (82, 15), (29, 15), (83, 13), (112, 8), (95, 5), (96, 6), (130, 2), (84, 1), (142, 13), (164, 6), (7, 12), (18, 12), (158, 4), (34, 9), (19, 14), (36, 4), (252, 9), (5, 8), (154, 6), (213, 1), (253, 15), (256, 13), (143, 1), (41, 7), (42, 15), (118, 3), (147, 5), (78, 4), (119, 5), (33, 2), (50, 6), (20, 3), (120, 1), (43, 5), (88, 5), (121, 13), (254, 15), (52, 1), (255, 12), (122, 9), (125, 11), (46, 2), (48, 8), (126, 13), (128, 7), (129, 13), (21, 9), (131, 6), (132, 10), (22, 14), (79, 14), (148, 8), (53, 5), (69, 3), (199, 11), (181, 4), (70, 5), (182, 8), (72, 15), (73, 13), (183, 12), (184, 7), (144, 4), (98, 14), (185, 11), (31, 14), (187, 3), (188, 15), (190, 14), (67, 9), (68, 8), (191, 8), (149, 2), (54, 12), (200, 12), (58, 12), (59, 8), (165, 2), (257, 4), (258, 1), (259, 8), (169, 3), (170, 5), (171, 10), (172, 6), (173, 12), (174, 9), (175, 11), (176, 14)]"
129,"[(87, 15), (32, 7), (247, 12), (88, 9), (30, 3), (248, 5), (31, 14), (197, 10), (63, 8), (1, 5), (80, 12), (150, 2), (38, 11), (145, 6), (49, 5), (160, 12), (53, 5), (69, 3), (155, 15), (50, 6), (35, 12), (11, 4), (92, 6), (97, 10), (99, 7), (101, 7), (216, 11), (33, 8), (161, 13), (252, 14), (15, 3), (249, 8), (198, 7), (66, 5), (2, 7), (17, 5), (8, 6), (217, 7), (3, 3), (220, 10), (201, 13), (23, 15), (93, 14), (16, 13), (36, 6), (94, 11), (70, 13), (162, 12), (232, 9), (233, 15), (81, 2), (85, 3), (234, 5), (221, 1), (74, 5), (95, 6), (112, 8), (82, 13), (86, 12), (200, 12), (156, 3), (24, 7), (98, 1), (113, 2), (235, 10), (51, 6), (165, 2), (34, 9), (130, 1), (72, 3), (18, 1), (96, 6), (236, 11), (52, 1), (54, 15), (19, 4), (240, 4), (26, 10), (133, 11), (73, 10), (241, 10), (151, 1), (25, 14), (177, 6), (178, 14), (180, 9), (27, 10), (28, 6), (29, 15), (152, 11), (12, 11), (100, 9), (140, 5), (141, 12), (143, 1), (6, 12), (7, 14), (40, 6), (13, 14), (83, 13), (144, 4), (146, 3), (202, 8), (203, 6), (37, 7), (108, 11), (154, 14), (14, 3), (242, 13), (110, 8), (41, 7), (204, 15), (181, 4), (84, 15), (205, 9), (20, 7), (149, 2), (192, 10), (195, 13), (196, 14), (193, 10), (222, 12), (60, 7), (61, 8), (223, 2), (226, 12), (194, 14), (196, 14), (21, 9), (42, 15), (43, 5), (22, 14), (109, 7), (131, 11), (132, 10), (9, 12), (10, 13), (169, 3), (170, 5), (171, 10), (253, 11), (44, 9), (45, 12), (46, 8), (172, 6), (115, 7), (254, 15), (67, 9), (68, 8), (255, 12), (173, 3), (256, 13), (48, 13), (257, 12), (116, 3), (117, 13), (258, 11), (259, 8), (174, 5), (175, 7), (176, 15), (121, 13), (122, 9), (123, 8), (124, 14), (76, 2), (77, 14), (129, 4), (78, 15), (79, 14)]"
130,"[(87, 14), (160, 12), (49, 7), (161, 6), (1, 5), (234, 5), (216, 3), (177, 1), (80, 8), (217, 7), (38, 1), (11, 4), (247, 12), (88, 9), (50, 5), (51, 6), (162, 8), (2, 7), (201, 3), (8, 6), (9, 12), (235, 5), (81, 2), (85, 3), (30, 8), (150, 2), (6, 12), (12, 15), (178, 14), (197, 2), (17, 6), (209, 4), (10, 4), (236, 11), (237, 2), (99, 14), (155, 15), (210, 6), (63, 3), (238, 12), (180, 9), (198, 7), (220, 8), (23, 15), (7, 12), (92, 1), (156, 3), (248, 3), (82, 14), (211, 1), (249, 13), (221, 12), (112, 8), (13, 1), (83, 13), (212, 5), (222, 8), (84, 1), (113, 5), (69, 13), (71, 8), (44, 9), (72, 11), (45, 12), (73, 13), (46, 8), (48, 13), (31, 12), (115, 7), (239, 11), (242, 13), (116, 9), (117, 13), (15, 2), (145, 6), (86, 12), (146, 6), (93, 5), (223, 2), (18, 12), (19, 14), (232, 9), (233, 15), (20, 13), (21, 9), (226, 12), (101, 4), (106, 7), (107, 11), (94, 13), (3, 3), (100, 5), (34, 9), (133, 10), (24, 7), (37, 7), (32, 4), (200, 12), (66, 1), (252, 14), (253, 15), (33, 2), (67, 9), (165, 2), (26, 10), (25, 8), (35, 12), (153, 12), (154, 14), (36, 6), (121, 13), (27, 13), (140, 5), (16, 12), (141, 2), (28, 6), (22, 9), (97, 2), (29, 10), (98, 15), (39, 12), (43, 5), (143, 1), (144, 8), (130, 1), (14, 3), (131, 11), (132, 10), (122, 9), (74, 13), (256, 13), (76, 2), (77, 14), (78, 15), (79, 14), (68, 5), (257, 12), (181, 4), (123, 1), (53, 5), (54, 15), (192, 10), (193, 10), (195, 10), (166, 8), (58, 5), (59, 8), (149, 2), (124, 9), (95, 6), (96, 6), (52, 12), (129, 13), (167, 9), (194, 14), (168, 5), (171, 10), (254, 15), (172, 6), (196, 14), (173, 12), (174, 9), (175, 11), (255, 12), (176, 14), (258, 11), (259, 8)]"
