Iteration,Makespan
200,492.3
201,649.5
202,563.2
203,477.5
204,705.2
205,576.0999999999999
206,534.1
207,612.0
208,623.6
209,564.7
210,669.7
211,631.9
212,620.4000000000001
213,651.2
214,758.9000000000001
215,657.4
216,590.7
217,594.4
218,782.6
219,490.5
220,631.2
221,861.3
222,800.3
223,776.0
224,868.9000000000001
225,753.2
226,772.4000000000001
227,801.5000000000001
228,767.0
229,761.2
230,685.7
231,643.9
232,874.2
233,724.6999999999999
234,842.6
235,660.2
236,848.8000000000001
237,532
238,661.6
239,587.7
240,768.1
241,704.1999999999999
242,707.9000000000001
243,536.8
244,663.3
245,636.1
246,613.8999999999999
247,704.6999999999999
248,551.9
249,697.0
250,713.9000000000001
251,537.3
252,759.9
253,704.3000000000001
254,580.3999999999999
255,612.4
256,715.3000000000001
257,659.6
258,740.1999999999999
259,627.7
260,823.0
261,625.3
262,662.9000000000001
263,755.9000000000001
264,574.8
265,609.8
266,786.0
267,738.2
268,929.1
269,596.4000000000001
270,748.1
271,859.9000000000001
272,794.4000000000001
273,579.5999999999999
274,638.8
275,548.3000000000001
276,599.1
277,585.9
278,612.0
279,728.0999999999999
280,837.7
281,562.5
282,607.8
283,581.5
284,646.8
285,605.8000000000001
286,747.0
287,519.6000000000001
288,547.6
289,663.0000000000001
290,586.3
291,727.8000000000001
292,722.5999999999999
293,559.9
294,616.8000000000001
295,677.4000000000001
296,771.0999999999999
297,630.0
298,662.5999999999999
299,683.6
300,658.1999999999999
301,709.0
302,779.2
303,743.5
304,651.4
305,618.1999999999999
306,762.2
307,761.9
308,643.3
309,810.5
310,760.1
311,684.7
312,773.4999999999999
313,655.7
314,600.7
315,555
316,1250.5
317,575.2
318,662.5
319,631.0999999999999
320,831.8000000000001
321,686.2
322,774.4999999999999
323,445.5
324,1102.1999999999998
325,660.4
326,754.4
327,773.8
328,616.4000000000001
329,681.7
330,670.5
331,655.3
332,754.6
333,523.8
334,777.9
335,730.9000000000001
336,631.5
337,884.6
338,1132.1
339,673.5
340,849.5999999999999
341,736.1
342,640.6
343,623.8
344,731.0
345,893.4000000000001
346,606.8999999999999
347,657.1999999999999
348,914.0000000000001
349,1007.9
350,1229.8000000000002
351,681.0
352,801.8000000000001
353,828.5
354,952.5999999999999
355,808.5
356,1138.3000000000002
357,821.1
358,924.1
359,817.7
360,954.1999999999999
361,724.6999999999999
362,706.8000000000001
363,659.8000000000001
364,845.9
365,698.5
366,731.4
367,1141.5000000000002
368,879.4
369,1180.1000000000001
370,1033.9
371,714.6999999999999
372,956.4
373,906.5999999999999
374,755.8
375,843.5
376,959.4
377,937.6999999999999
378,681.8
379,725.5
380,827.0
381,779.1
382,1012.6000000000001
383,579.4000000000001
384,948.1999999999999
385,663.5
386,746.3000000000001
387,739.0999999999999
388,759.0999999999999
389,922.3000000000001
390,1008.3
391,731.3
392,748.4
393,1174.2000000000003
394,755.1
395,1016.7
396,1119.9
397,635.0
398,706.5
399,1033.8
400,695.0
401,1141.6
402,968.4
403,1074.5
404,627.6
405,807.8
406,992.5
407,1031.6
408,823.0
409,800.2
410,778.1
411,801.3
412,1212.8000000000002
413,930.4
414,552.4
415,641.8
416,778.2
417,860.6
418,592.0
419,840.4
420,767.8999999999999
421,790.2
422,836.5
423,1027.2
424,707.1
425,919.2
426,751.6
427,916.8
428,725.3
429,733.8
430,819.1
431,895.6000000000001
432,886.5
433,854.9
434,704.1
435,820.2
436,798.8
437,868.2
438,597.3
439,735.4
440,745.8000000000001
441,945.9000000000001
442,1008.8000000000001
443,1122.5
444,1086.0
445,745.3
446,1078.4
447,1140.1000000000001
448,869.3000000000001
449,782.4
450,834.0
451,811.6
452,922.1
453,1045.1999999999998
454,862.7
455,630.4000000000001
456,1090.4
457,1196.5
458,1128.8000000000002
459,1028.9999999999998
460,1164.1
461,873.4000000000001
462,732.0
463,780.9
464,920.5
465,808.6000000000001
466,900.8
467,1232.7000000000003
468,904.0
469,783.6000000000001
470,656.1
471,709.8000000000001
472,985.6
473,935.2
474,1014.3000000000001
475,910.4
476,761.9000000000001
477,808.4
478,813.9000000000001
479,973.7
480,633.9
481,715.4999999999999
482,739.4
483,1097.8
484,710.8000000000001
485,700.4
486,1014.5
487,1184.9
488,833.9000000000001
489,918.9000000000001
490,1044.4
491,628.1
492,759.6999999999999
493,1149.8000000000002
494,1118.0
495,751.3000000000001
496,1462.7999999999997
497,964.9
498,745.0999999999999
499,881.3
500,1036.8000000000002
