Iteration,schedules
11,"[(124, 4), (125, 15), (126, 12), (129, 13), (130, 3), (131, 6), (132, 9), (134, 1), (177, 11), (184, 9), (186, 15), (187, 1), (45, 15), (104, 3), (194, 2), (197, 12), (171, 7), (98, 1), (50, 7), (54, 1), (199, 8), (200, 6), (201, 2), (176, 5), (189, 6), (190, 3), (108, 3), (109, 10), (110, 9), (113, 8), (112, 11), (61, 14), (65, 5), (140, 10), (141, 7), (159, 13), (27, 2), (205, 7), (207, 15), (66, 12), (67, 13), (68, 5), (150, 9), (153, 14), (35, 7), (42, 11), (43, 3), (44, 10), (15, 9), (30, 4), (32, 2), (33, 2), (85, 5), (94, 10), (155, 5), (71, 14), (1, 6), (14, 6), (169, 8), (210, 13), (211, 9), (144, 1), (145, 12), (174, 12), (79, 11), (118, 14), (173, 9), (16, 7), (17, 13), (95, 10), (21, 13), (24, 14), (154, 8), (120, 12), (72, 15), (73, 15), (74, 12), (80, 11), (149, 5), (214, 4), (215, 10), (119, 5), (75, 13), (175, 4), (208, 3), (170, 12), (121, 13), (209, 10), (76, 4), (25, 9), (20, 6), (77, 11), (81, 7), (26, 6), (78, 8), (96, 7), (49, 3), (122, 1), (83, 2), (143, 3), (123, 9), (97, 3), (84, 7), (82, 7), (34, 4), (91, 14), (92, 2), (93, 14), (193, 2), (102, 8), (103, 3), (117, 7), (160, 6), (162, 14), (188, 4), (28, 15), (29, 5), (46, 6), (47, 10), (48, 14), (49, 3), (156, 1), (99, 5), (100, 4), (204, 8), (86, 1), (87, 5), (88, 13), (89, 2), (90, 12), (166, 7), (167, 13), (168, 10), (157, 9), (158, 1), (105, 3), (106, 5), (107, 5), (101, 11), (164, 12), (165, 14), (198, 11), (172, 8)]"
12,"[(174, 12), (66, 12), (69, 10), (70, 8), (30, 4), (32, 2), (33, 2), (45, 15), (177, 11), (184, 9), (185, 2), (187, 1), (71, 14), (140, 2), (141, 7), (173, 9), (171, 7), (50, 7), (60, 15), (150, 9), (151, 8), (152, 2), (79, 4), (144, 1), (146, 6), (147, 7), (148, 2), (155, 5), (169, 6), (1, 6), (14, 6), (176, 7), (210, 13), (212, 2), (213, 1), (94, 15), (61, 14), (62, 3), (104, 11), (118, 13), (15, 12), (108, 3), (109, 10), (110, 3), (111, 8), (112, 11), (194, 10), (197, 3), (189, 6), (190, 3), (159, 5), (199, 8), (200, 8), (201, 2), (35, 7), (42, 11), (43, 3), (44, 10), (98, 1), (85, 1), (27, 2), (205, 3), (206, 13), (124, 4), (125, 15), (126, 12), (127, 4), (128, 2), (130, 3), (131, 6), (132, 9), (134, 1), (101, 10), (95, 13), (208, 11), (209, 10), (96, 7), (28, 15), (193, 2), (91, 14), (97, 3), (92, 4), (86, 1), (105, 6), (106, 5), (107, 5), (87, 14), (88, 3), (89, 2), (93, 1), (90, 12), (80, 8), (149, 5), (102, 8), (103, 5), (29, 5), (117, 7), (214, 4), (215, 14), (99, 5), (100, 4), (204, 8), (49, 3), (175, 4), (172, 6), (119, 5), (166, 7), (167, 12), (168, 10), (81, 7), (188, 4), (164, 12), (165, 14), (143, 3), (46, 6), (47, 8), (48, 2), (49, 3), (83, 5), (84, 13), (82, 7), (160, 9), (162, 11), (154, 13), (120, 12), (121, 10), (122, 12), (123, 9), (34, 8), (157, 6), (156, 1), (158, 1), (170, 14), (198, 11), (21, 10), (22, 8), (23, 7), (25, 15), (16, 7), (18, 3), (19, 6), (20, 6), (26, 6), (72, 15), (75, 13), (76, 12), (73, 15), (74, 12), (77, 11), (78, 8)]"
13,"[(45, 15), (155, 7), (79, 4), (15, 12), (210, 5), (212, 2), (213, 1), (140, 10), (142, 11), (118, 14), (27, 2), (176, 5), (61, 15), (63, 12), (64, 7), (174, 12), (159, 13), (35, 7), (42, 11), (43, 3), (44, 10), (98, 1), (124, 4), (135, 10), (85, 6), (144, 11), (145, 12), (189, 6), (191, 8), (192, 1), (104, 3), (1, 2), (12, 1), (13, 2), (171, 5), (71, 9), (205, 3), (207, 15), (194, 10), (197, 3), (150, 9), (151, 12), (152, 2), (50, 7), (51, 14), (108, 6), (114, 9), (115, 7), (116, 6), (169, 8), (199, 8), (200, 6), (201, 2), (66, 12), (69, 10), (70, 8), (94, 15), (177, 11), (184, 9), (186, 15), (187, 1), (30, 13), (31, 15), (173, 9), (175, 4), (204, 5), (208, 11), (136, 10), (138, 13), (139, 14), (188, 8), (164, 9), (165, 12), (198, 6), (209, 13), (95, 10), (137, 14), (139, 14), (34, 4), (154, 8), (96, 7), (160, 9), (161, 3), (117, 7), (97, 3), (72, 15), (75, 13), (73, 15), (74, 12), (76, 4), (77, 11), (78, 8), (105, 3), (143, 12), (106, 5), (120, 1), (121, 10), (107, 5), (170, 14), (193, 2), (80, 8), (81, 7), (102, 8), (103, 3), (166, 7), (167, 12), (168, 10), (16, 7), (17, 13), (20, 6), (149, 5), (157, 3), (52, 8), (83, 2), (172, 6), (84, 13), (82, 7), (91, 14), (92, 2), (93, 1), (46, 6), (47, 8), (48, 14), (49, 3), (119, 5), (122, 12), (123, 9), (99, 5), (100, 4), (28, 4), (29, 5), (101, 12), (53, 2), (156, 1), (158, 1), (214, 15), (215, 10), (21, 11), (24, 14), (25, 15), (26, 6), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12)]"
14,"[(159, 5), (144, 11), (146, 6), (147, 7), (148, 2), (61, 15), (65, 1), (155, 5), (205, 3), (206, 13), (108, 11), (109, 10), (110, 9), (111, 8), (112, 11), (98, 1), (104, 4), (45, 13), (210, 15), (212, 2), (213, 1), (171, 7), (169, 6), (71, 14), (35, 7), (40, 2), (41, 6), (124, 4), (125, 15), (126, 12), (129, 13), (130, 3), (131, 6), (133, 5), (134, 1), (177, 10), (184, 9), (186, 15), (187, 1), (30, 13), (31, 15), (176, 7), (174, 12), (199, 8), (202, 5), (203, 9), (66, 12), (67, 6), (68, 5), (140, 2), (141, 7), (150, 9), (153, 14), (27, 2), (79, 11), (189, 6), (190, 3), (15, 14), (85, 5), (50, 7), (57, 10), (173, 9), (118, 13), (94, 10), (1, 6), (8, 1), (9, 4), (10, 9), (194, 10), (195, 6), (196, 9), (86, 12), (175, 4), (193, 2), (16, 7), (17, 13), (154, 8), (20, 6), (91, 15), (204, 8), (198, 11), (21, 13), (24, 14), (25, 15), (26, 6), (92, 2), (160, 7), (163, 8), (143, 12), (93, 1), (87, 5), (88, 3), (188, 4), (89, 2), (90, 12), (119, 4), (95, 10), (96, 7), (97, 3), (166, 3), (167, 12), (168, 10), (120, 12), (121, 10), (122, 12), (123, 9), (34, 8), (99, 5), (100, 4), (164, 12), (165, 14), (28, 15), (29, 5), (59, 8), (149, 4), (80, 11), (81, 7), (58, 4), (214, 15), (215, 14), (208, 3), (209, 13), (83, 2), (84, 13), (82, 7), (117, 7), (157, 9), (172, 6), (49, 3), (46, 6), (47, 8), (48, 2), (49, 3), (102, 8), (103, 3), (156, 1), (158, 1), (101, 12), (170, 14), (72, 15), (73, 15), (74, 12), (75, 13), (76, 4), (77, 11), (78, 8), (105, 3), (106, 5), (107, 5)]"
15,"[(199, 3), (202, 1), (203, 9), (194, 2), (197, 3), (61, 15), (62, 13), (177, 11), (184, 9), (185, 2), (187, 1), (45, 15), (155, 7), (30, 4), (31, 15), (124, 4), (125, 15), (126, 12), (127, 4), (128, 2), (130, 3), (131, 6), (133, 5), (134, 1), (205, 3), (207, 15), (159, 5), (210, 13), (212, 2), (213, 1), (118, 14), (27, 2), (173, 9), (150, 9), (151, 8), (152, 8), (189, 6), (190, 3), (71, 14), (66, 12), (67, 13), (68, 5), (15, 12), (35, 7), (40, 8), (41, 6), (176, 5), (104, 11), (171, 7), (85, 1), (79, 7), (98, 5), (94, 10), (140, 10), (141, 5), (50, 4), (54, 1), (169, 8), (174, 12), (1, 6), (6, 12), (7, 3), (108, 6), (109, 10), (110, 9), (113, 8), (112, 11), (144, 11), (146, 6), (147, 7), (148, 2), (149, 5), (86, 1), (143, 3), (117, 7), (193, 2), (208, 11), (209, 10), (101, 11), (102, 8), (91, 14), (103, 3), (164, 6), (165, 14), (166, 9), (99, 5), (100, 4), (160, 7), (163, 8), (87, 5), (88, 3), (89, 2), (214, 4), (175, 4), (167, 12), (215, 10), (92, 2), (93, 1), (168, 10), (90, 12), (49, 3), (16, 7), (17, 13), (20, 6), (154, 8), (28, 14), (29, 5), (170, 14), (188, 4), (80, 11), (81, 7), (204, 8), (172, 6), (119, 5), (120, 12), (121, 10), (122, 12), (123, 9), (21, 15), (22, 8), (23, 7), (25, 15), (26, 6), (157, 3), (34, 12), (83, 2), (84, 13), (82, 7), (72, 15), (75, 13), (73, 15), (76, 12), (74, 12), (77, 11), (78, 8), (198, 14), (46, 6), (47, 8), (48, 14), (49, 3), (95, 13), (96, 7), (97, 3), (105, 3), (106, 5), (107, 5), (156, 5), (158, 1)]"
16,"[(150, 9), (153, 14), (155, 7), (1, 6), (3, 11), (4, 15), (5, 6), (124, 4), (135, 3), (176, 5), (174, 12), (71, 14), (169, 3), (45, 15), (35, 7), (36, 12), (37, 8), (38, 7), (39, 1), (194, 2), (197, 3), (159, 5), (177, 10), (184, 5), (186, 15), (187, 1), (210, 13), (211, 6), (61, 15), (63, 12), (64, 7), (98, 1), (108, 11), (109, 10), (110, 9), (113, 8), (112, 11), (205, 13), (206, 13), (85, 1), (173, 9), (118, 14), (27, 2), (15, 12), (144, 1), (145, 12), (66, 12), (69, 10), (70, 8), (79, 4), (199, 8), (202, 1), (203, 9), (171, 7), (189, 6), (190, 3), (104, 4), (94, 15), (50, 7), (55, 7), (56, 9), (30, 2), (31, 5), (140, 10), (141, 7), (149, 5), (204, 5), (143, 3), (119, 4), (86, 1), (87, 14), (88, 13), (89, 2), (193, 2), (99, 5), (100, 4), (120, 12), (121, 10), (122, 12), (123, 9), (160, 9), (162, 11), (91, 14), (92, 6), (93, 1), (90, 12), (101, 10), (136, 10), (137, 14), (139, 14), (102, 8), (103, 3), (175, 6), (138, 13), (139, 14), (188, 4), (156, 5), (95, 10), (96, 7), (97, 3), (172, 6), (46, 2), (47, 8), (48, 14), (49, 3), (164, 12), (165, 14), (28, 14), (29, 5), (117, 7), (214, 15), (157, 3), (158, 1), (72, 11), (75, 13), (73, 15), (76, 12), (74, 12), (77, 11), (78, 8), (198, 14), (170, 14), (16, 7), (18, 3), (19, 6), (20, 6), (215, 3), (166, 9), (167, 12), (168, 10), (21, 13), (22, 4), (23, 7), (25, 15), (26, 6), (208, 15), (209, 13), (105, 3), (106, 5), (107, 5), (80, 8), (81, 7), (34, 12), (83, 2), (84, 13), (82, 7), (154, 8)]"
17,"[(210, 5), (212, 2), (213, 1), (15, 12), (98, 1), (144, 11), (145, 13), (171, 7), (174, 12), (205, 3), (207, 15), (159, 5), (199, 8), (200, 6), (201, 2), (1, 2), (14, 6), (104, 4), (45, 15), (85, 6), (118, 14), (108, 11), (109, 10), (110, 9), (111, 8), (112, 11), (66, 9), (69, 10), (70, 8), (176, 7), (35, 7), (42, 12), (43, 3), (44, 5), (79, 4), (150, 9), (151, 8), (152, 2), (71, 14), (177, 10), (184, 9), (185, 12), (187, 1), (30, 4), (31, 15), (189, 6), (191, 5), (192, 1), (140, 2), (141, 7), (61, 15), (62, 3), (124, 4), (125, 15), (126, 12), (127, 4), (128, 2), (130, 3), (131, 6), (133, 5), (134, 1), (94, 15), (169, 8), (173, 9), (27, 2), (155, 7), (194, 10), (197, 3), (50, 7), (55, 7), (56, 9), (193, 2), (156, 1), (143, 12), (28, 15), (198, 11), (29, 5), (188, 8), (170, 14), (95, 10), (96, 6), (97, 3), (157, 9), (158, 1), (149, 5), (154, 8), (204, 5), (175, 4), (102, 13), (34, 12), (120, 1), (121, 10), (91, 14), (92, 7), (93, 14), (214, 15), (215, 10), (172, 8), (208, 11), (209, 13), (80, 11), (81, 7), (119, 1), (122, 12), (123, 9), (105, 3), (106, 5), (107, 5), (72, 11), (73, 15), (74, 12), (75, 13), (76, 12), (77, 11), (78, 8), (164, 12), (165, 14), (21, 15), (24, 14), (25, 15), (16, 7), (17, 7), (20, 6), (26, 6), (83, 3), (84, 12), (82, 7), (160, 9), (163, 8), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12), (103, 5), (117, 7), (101, 10), (46, 6), (47, 8), (48, 14), (49, 3), (99, 7), (100, 4), (166, 9), (167, 13), (168, 10)]"
18,"[(199, 3), (200, 6), (201, 2), (85, 5), (30, 4), (31, 15), (108, 11), (114, 9), (115, 7), (116, 2), (124, 4), (135, 3), (61, 15), (65, 5), (210, 13), (211, 6), (98, 1), (15, 12), (79, 7), (35, 7), (40, 2), (41, 6), (45, 15), (94, 10), (189, 6), (191, 8), (192, 1), (71, 14), (50, 4), (60, 15), (177, 11), (178, 10), (179, 4), (180, 12), (181, 7), (183, 11), (159, 5), (171, 7), (1, 2), (2, 3), (174, 12), (173, 9), (176, 7), (150, 9), (153, 14), (66, 9), (67, 13), (68, 5), (169, 3), (155, 5), (144, 1), (146, 6), (147, 7), (148, 2), (140, 10), (142, 11), (104, 3), (194, 2), (197, 3), (118, 14), (27, 2), (205, 13), (206, 13), (149, 5), (198, 11), (28, 15), (120, 12), (143, 3), (29, 5), (193, 2), (175, 4), (80, 8), (105, 3), (106, 5), (107, 5), (208, 11), (156, 1), (49, 10), (209, 10), (157, 9), (170, 14), (158, 1), (204, 8), (119, 4), (121, 10), (122, 12), (123, 9), (138, 10), (139, 14), (81, 7), (188, 8), (136, 10), (137, 14), (139, 14), (160, 9), (163, 8), (172, 6), (91, 14), (92, 2), (93, 1), (46, 6), (154, 13), (47, 8), (48, 2), (49, 3), (16, 7), (18, 15), (19, 6), (20, 6), (99, 5), (100, 4), (166, 1), (167, 12), (168, 10), (164, 12), (165, 14), (117, 7), (83, 3), (84, 13), (82, 7), (214, 15), (215, 10), (72, 15), (73, 15), (75, 13), (74, 12), (76, 12), (77, 11), (78, 8), (95, 12), (96, 7), (97, 3), (102, 13), (103, 3), (34, 12), (101, 11), (21, 15), (24, 8), (25, 15), (26, 6), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12)]"
19,"[(118, 14), (194, 2), (197, 3), (27, 2), (155, 7), (189, 6), (191, 8), (192, 1), (171, 4), (159, 5), (169, 8), (210, 13), (211, 9), (35, 7), (40, 8), (41, 6), (98, 1), (15, 12), (66, 9), (69, 10), (70, 8), (150, 9), (153, 14), (177, 11), (178, 10), (179, 4), (180, 12), (181, 7), (183, 11), (108, 3), (114, 4), (115, 12), (116, 2), (85, 5), (173, 9), (124, 4), (125, 15), (126, 12), (127, 4), (128, 2), (130, 3), (131, 6), (133, 5), (134, 1), (176, 7), (199, 3), (202, 1), (203, 9), (79, 4), (45, 15), (140, 10), (141, 7), (94, 15), (205, 13), (206, 13), (1, 6), (14, 6), (30, 2), (31, 15), (174, 12), (144, 1), (146, 6), (147, 7), (148, 2), (71, 14), (50, 7), (54, 1), (104, 11), (61, 14), (63, 8), (64, 7), (149, 5), (204, 8), (175, 4), (34, 4), (143, 3), (83, 2), (84, 13), (95, 10), (46, 6), (80, 11), (47, 7), (48, 14), (49, 3), (96, 7), (97, 8), (72, 11), (73, 15), (75, 13), (74, 12), (76, 12), (77, 11), (78, 8), (81, 14), (82, 7), (119, 1), (154, 8), (117, 10), (105, 6), (106, 5), (107, 5), (188, 4), (193, 2), (28, 14), (29, 5), (172, 6), (160, 7), (161, 1), (91, 15), (92, 4), (93, 14), (16, 7), (17, 13), (20, 6), (99, 5), (100, 4), (164, 12), (165, 14), (157, 3), (120, 12), (121, 10), (122, 12), (123, 9), (101, 10), (170, 14), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12), (166, 1), (167, 12), (168, 10), (102, 8), (103, 3), (198, 11), (156, 6), (158, 1), (208, 3), (209, 13), (214, 4), (215, 10), (21, 10), (24, 14), (25, 15), (26, 6)]"
20,"[(1, 6), (8, 1), (9, 4), (10, 9), (155, 7), (94, 15), (171, 4), (15, 12), (150, 9), (151, 8), (152, 2), (50, 7), (55, 7), (56, 9), (118, 14), (205, 3), (206, 13), (85, 5), (199, 8), (200, 6), (201, 2), (35, 7), (40, 2), (41, 6), (79, 11), (108, 6), (114, 9), (115, 7), (116, 2), (45, 13), (30, 2), (32, 2), (33, 2), (71, 14), (194, 10), (195, 1), (196, 9), (144, 11), (145, 12), (98, 1), (210, 5), (212, 2), (213, 1), (124, 4), (135, 3), (66, 12), (69, 10), (70, 4), (140, 10), (141, 7), (27, 2), (174, 12), (169, 8), (61, 14), (62, 3), (173, 9), (189, 6), (190, 3), (159, 5), (176, 7), (104, 11), (177, 10), (184, 9), (185, 12), (187, 1), (214, 4), (117, 7), (193, 2), (188, 8), (34, 4), (215, 10), (28, 15), (29, 5), (143, 3), (204, 5), (175, 4), (198, 11), (136, 10), (137, 14), (139, 14), (138, 13), (139, 14), (149, 5), (46, 6), (47, 8), (48, 14), (49, 3), (154, 8), (99, 7), (100, 4), (105, 3), (106, 5), (107, 5), (160, 6), (162, 11), (164, 12), (165, 14), (119, 8), (170, 14), (172, 6), (166, 1), (167, 12), (168, 10), (120, 1), (121, 10), (122, 12), (123, 9), (157, 3), (102, 13), (103, 3), (80, 15), (81, 7), (16, 7), (18, 3), (19, 6), (20, 6), (83, 2), (84, 13), (82, 7), (91, 14), (92, 2), (93, 1), (208, 15), (209, 10), (156, 1), (158, 1), (86, 12), (87, 5), (88, 3), (89, 2), (90, 12), (101, 11), (72, 15), (73, 15), (74, 12), (75, 13), (76, 4), (77, 11), (78, 8), (95, 13), (96, 7), (97, 3), (21, 13), (24, 14), (25, 15), (26, 6)]"
21,"[(71, 14), (174, 12), (173, 9), (118, 2), (1, 6), (6, 12), (7, 3), (35, 7), (36, 14), (37, 8), (38, 7), (39, 1), (30, 4), (32, 2), (33, 2), (150, 9), (151, 8), (152, 2), (66, 15), (69, 10), (70, 4), (210, 5), (212, 2), (213, 1), (124, 4), (135, 3), (144, 11), (145, 13), (27, 2), (194, 10), (197, 3), (79, 7), (85, 1), (159, 5), (108, 6), (109, 10), (110, 9), (113, 8), (112, 11), (176, 7), (61, 15), (63, 12), (64, 7), (171, 7), (155, 5), (140, 10), (141, 7), (189, 6), (191, 8), (192, 8), (50, 4), (54, 9), (15, 14), (98, 3), (104, 11), (45, 15), (205, 13), (206, 13), (94, 15), (199, 8), (202, 1), (203, 9), (169, 3), (177, 11), (184, 5), (186, 15), (187, 1), (204, 8), (136, 10), (188, 4), (28, 15), (29, 5), (91, 14), (99, 7), (100, 4), (193, 2), (149, 5), (170, 12), (80, 12), (143, 3), (138, 13), (139, 14), (137, 13), (139, 14), (198, 11), (81, 7), (95, 10), (92, 2), (208, 11), (72, 15), (209, 10), (73, 15), (74, 12), (75, 13), (76, 4), (77, 11), (78, 8), (157, 6), (96, 7), (102, 8), (103, 3), (97, 3), (175, 4), (172, 6), (93, 12), (86, 1), (87, 14), (88, 7), (89, 2), (101, 11), (120, 12), (90, 12), (121, 10), (160, 9), (163, 6), (164, 12), (165, 14), (49, 10), (83, 7), (84, 13), (82, 7), (166, 3), (167, 12), (168, 10), (117, 7), (34, 6), (16, 7), (17, 13), (20, 6), (214, 15), (215, 10), (105, 6), (106, 5), (107, 5), (119, 8), (122, 12), (123, 9), (154, 13), (156, 6), (158, 1), (46, 2), (47, 8), (48, 14), (49, 3), (21, 15), (22, 4), (23, 7), (25, 15), (26, 6)]"
22,"[(98, 1), (61, 15), (63, 12), (64, 7), (94, 10), (35, 7), (42, 11), (43, 3), (44, 10), (104, 4), (199, 3), (200, 6), (201, 2), (194, 2), (195, 1), (196, 9), (30, 13), (32, 2), (33, 2), (174, 12), (118, 14), (45, 11), (177, 10), (184, 9), (185, 2), (187, 1), (27, 2), (144, 1), (145, 12), (150, 9), (153, 14), (79, 4), (15, 5), (159, 5), (71, 14), (189, 6), (190, 3), (1, 2), (6, 12), (7, 3), (140, 10), (142, 11), (66, 12), (67, 13), (68, 5), (85, 6), (108, 3), (114, 9), (115, 7), (116, 2), (155, 7), (124, 4), (135, 3), (171, 7), (173, 9), (50, 7), (57, 13), (169, 8), (210, 15), (211, 3), (176, 7), (205, 13), (207, 15), (214, 4), (215, 10), (58, 6), (59, 8), (136, 10), (157, 9), (137, 14), (139, 14), (138, 13), (139, 14), (208, 11), (209, 10), (172, 6), (156, 1), (158, 1), (72, 15), (75, 13), (76, 12), (73, 15), (74, 12), (77, 11), (78, 8), (117, 7), (143, 3), (154, 8), (149, 5), (28, 4), (29, 5), (193, 2), (188, 8), (86, 1), (87, 5), (88, 3), (89, 2), (175, 4), (80, 8), (81, 7), (91, 14), (92, 2), (93, 1), (90, 9), (198, 11), (204, 5), (95, 12), (96, 7), (97, 3), (105, 6), (106, 5), (107, 5), (49, 7), (119, 8), (34, 4), (83, 5), (84, 13), (82, 7), (102, 8), (103, 3), (160, 9), (161, 1), (46, 2), (47, 8), (48, 14), (49, 3), (16, 7), (18, 15), (19, 6), (20, 6), (166, 1), (167, 12), (168, 10), (170, 14), (101, 11), (120, 12), (121, 10), (122, 12), (123, 9), (99, 5), (100, 4), (164, 9), (165, 14), (21, 15), (24, 14), (25, 15), (26, 6)]"
23,"[(104, 4), (94, 15), (199, 3), (202, 1), (203, 9), (194, 2), (195, 6), (196, 11), (189, 6), (191, 8), (192, 1), (171, 7), (150, 9), (151, 8), (152, 2), (140, 10), (142, 11), (159, 5), (50, 7), (51, 14), (155, 5), (35, 7), (42, 11), (43, 3), (44, 10), (98, 3), (45, 13), (108, 3), (109, 10), (110, 9), (113, 8), (112, 11), (144, 11), (146, 6), (147, 7), (148, 2), (205, 13), (206, 13), (85, 6), (118, 14), (30, 2), (32, 2), (33, 2), (210, 15), (212, 2), (213, 1), (66, 12), (67, 13), (68, 5), (1, 2), (6, 12), (7, 3), (79, 4), (176, 7), (27, 2), (174, 12), (173, 9), (124, 4), (135, 3), (71, 14), (177, 10), (178, 10), (182, 13), (183, 11), (169, 6), (15, 12), (61, 12), (62, 3), (175, 4), (188, 8), (136, 10), (137, 14), (139, 14), (138, 13), (139, 14), (214, 4), (215, 14), (28, 15), (29, 5), (16, 7), (18, 3), (19, 6), (20, 6), (149, 5), (91, 14), (92, 2), (93, 1), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12), (34, 4), (21, 13), (24, 8), (25, 15), (26, 6), (170, 12), (117, 7), (208, 15), (209, 10), (193, 2), (204, 8), (80, 12), (81, 7), (172, 6), (119, 1), (157, 9), (143, 12), (166, 7), (167, 12), (168, 10), (120, 1), (121, 10), (122, 12), (123, 9), (164, 9), (165, 14), (102, 6), (103, 3), (53, 14), (95, 10), (96, 7), (97, 3), (105, 3), (106, 5), (107, 5), (160, 7), (162, 11), (49, 5), (156, 5), (158, 1), (99, 7), (100, 4), (83, 4), (84, 13), (82, 7), (52, 6), (198, 14), (101, 11), (46, 2), (47, 8), (48, 14), (49, 3), (154, 13), (72, 11), (75, 13), (73, 15), (74, 12), (76, 4), (77, 11), (78, 8)]"
24,"[(194, 2), (197, 3), (35, 7), (36, 14), (37, 3), (38, 7), (39, 1), (1, 6), (12, 1), (13, 2), (30, 4), (32, 2), (33, 2), (85, 5), (15, 12), (94, 15), (150, 9), (153, 14), (118, 13), (176, 7), (173, 9), (79, 11), (210, 13), (212, 2), (213, 1), (27, 2), (124, 4), (135, 3), (140, 10), (142, 11), (144, 1), (145, 12), (61, 12), (65, 5), (189, 6), (191, 8), (192, 8), (205, 13), (207, 15), (171, 7), (71, 14), (98, 1), (66, 12), (67, 13), (68, 5), (177, 10), (184, 9), (186, 13), (187, 1), (169, 8), (45, 15), (155, 5), (174, 12), (50, 7), (57, 13), (104, 11), (159, 5), (199, 3), (202, 5), (203, 9), (108, 6), (109, 10), (110, 9), (111, 8), (112, 11), (149, 4), (204, 5), (164, 12), (165, 14), (160, 6), (163, 6), (117, 7), (59, 8), (166, 7), (167, 12), (168, 10), (188, 4), (175, 4), (157, 9), (156, 1), (158, 1), (58, 6), (214, 4), (215, 10), (172, 6), (193, 2), (28, 15), (46, 6), (47, 8), (48, 14), (49, 3), (99, 5), (100, 4), (136, 10), (137, 14), (139, 14), (105, 6), (106, 5), (107, 5), (101, 10), (29, 5), (143, 12), (138, 13), (139, 14), (120, 1), (121, 13), (91, 14), (92, 2), (93, 1), (154, 8), (119, 4), (122, 12), (123, 9), (72, 15), (73, 15), (75, 13), (76, 12), (74, 12), (77, 11), (78, 8), (102, 8), (103, 3), (95, 10), (96, 7), (97, 3), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12), (208, 11), (209, 10), (170, 12), (21, 15), (22, 9), (23, 4), (25, 15), (80, 8), (81, 7), (34, 4), (16, 7), (18, 15), (19, 6), (20, 6), (26, 6), (83, 3), (84, 13), (82, 7), (198, 11)]"
25,"[(124, 4), (125, 15), (126, 12), (127, 4), (128, 2), (130, 3), (131, 6), (133, 5), (134, 1), (30, 2), (31, 15), (174, 12), (79, 11), (85, 5), (66, 12), (69, 10), (70, 8), (45, 15), (155, 7), (194, 10), (197, 12), (71, 14), (140, 10), (142, 11), (159, 13), (104, 3), (210, 5), (212, 2), (213, 1), (177, 11), (184, 9), (186, 15), (187, 1), (27, 2), (205, 3), (206, 13), (35, 7), (42, 13), (43, 3), (44, 10), (176, 7), (94, 10), (98, 1), (1, 6), (3, 14), (4, 15), (5, 6), (108, 6), (109, 3), (110, 9), (111, 8), (112, 11), (173, 9), (171, 4), (61, 15), (65, 5), (150, 9), (151, 8), (152, 2), (169, 8), (118, 14), (189, 6), (191, 5), (192, 1), (144, 1), (145, 12), (199, 8), (202, 1), (203, 9), (15, 12), (50, 7), (55, 7), (56, 9), (16, 7), (18, 3), (19, 6), (204, 5), (154, 8), (95, 10), (117, 7), (170, 14), (214, 4), (193, 2), (96, 6), (97, 3), (149, 5), (28, 15), (20, 6), (49, 3), (120, 12), (121, 10), (101, 11), (21, 13), (24, 14), (102, 8), (103, 3), (25, 15), (26, 6), (188, 4), (99, 5), (100, 4), (29, 14), (215, 14), (86, 1), (87, 14), (88, 3), (89, 2), (208, 11), (209, 13), (119, 5), (122, 12), (123, 9), (46, 6), (47, 8), (48, 14), (49, 3), (143, 3), (34, 4), (91, 14), (92, 2), (93, 1), (90, 12), (105, 2), (106, 5), (107, 5), (198, 14), (175, 4), (172, 6), (166, 1), (167, 12), (168, 10), (80, 8), (81, 7), (164, 9), (165, 14), (160, 6), (163, 8), (83, 5), (84, 13), (82, 7), (157, 3), (156, 1), (158, 1), (72, 15), (73, 15), (74, 12), (75, 13), (76, 12), (77, 11), (78, 8)]"
