Iteration,schedules
11,"[(193, 6), (120, 2), (220, 11), (195, 7), (207, 9), (210, 14), (150, 8), (155, 6), (156, 12), (157, 1), (92, 3), (93, 10), (94, 9), (97, 8), (96, 11), (201, 1), (203, 6), (204, 7), (205, 2), (8, 14), (10, 11), (11, 8), (30, 14), (198, 12), (48, 15), (226, 3), (227, 7), (123, 4), (124, 15), (23, 1), (140, 6), (141, 3), (197, 9), (165, 7), (170, 7), (171, 9), (187, 5), (188, 3), (42, 8), (128, 11), (129, 10), (130, 4), (131, 12), (132, 7), (134, 11), (212, 5), (223, 8), (224, 11), (216, 7), (219, 5), (32, 13), (28, 10), (200, 7), (176, 8), (179, 1), (180, 9), (102, 14), (145, 2), (146, 1), (147, 10), (182, 13), (184, 15), (72, 11), (74, 2), (81, 1), (82, 4), (83, 9), (1, 12), (108, 12), (88, 4), (13, 5), (56, 10), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (73, 2), (144, 2), (37, 12), (104, 12), (139, 8), (49, 10), (53, 4), (54, 7), (181, 8), (109, 7), (110, 13), (38, 14), (33, 9), (34, 8), (213, 1), (55, 10), (191, 4), (185, 3), (101, 7), (186, 13), (39, 1), (14, 12), (22, 14), (192, 14), (199, 4), (149, 11), (211, 8), (89, 3), (31, 13), (40, 13), (206, 5), (41, 10), (90, 5), (127, 8), (103, 4), (91, 5), (29, 14), (6, 3), (196, 2), (2, 9), (221, 9), (114, 15), (117, 14), (7, 12), (113, 6), (194, 14), (24, 14), (45, 9), (3, 13), (46, 1), (4, 2), (5, 6), (118, 15), (43, 8), (214, 6), (44, 4), (119, 6), (215, 1), (222, 9), (47, 5), (105, 10), (121, 15), (106, 12), (107, 9), (25, 13), (26, 5), (27, 4), (122, 5)]"
12,"[(198, 12), (42, 5), (140, 6), (142, 8), (143, 1), (201, 11), (203, 6), (204, 7), (205, 2), (13, 5), (92, 3), (93, 10), (94, 9), (95, 8), (96, 11), (150, 8), (155, 6), (156, 12), (157, 1), (195, 7), (56, 4), (57, 5), (60, 6), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (226, 14), (228, 15), (1, 12), (128, 11), (129, 10), (133, 13), (134, 11), (176, 8), (179, 1), (180, 9), (8, 15), (10, 11), (11, 2), (108, 9), (193, 3), (123, 2), (124, 15), (220, 13), (216, 7), (219, 5), (74, 5), (87, 9), (197, 9), (120, 2), (200, 7), (223, 8), (225, 13), (145, 10), (146, 1), (147, 9), (48, 15), (30, 14), (212, 7), (88, 4), (102, 13), (165, 4), (166, 14), (72, 9), (182, 13), (184, 8), (207, 9), (208, 8), (209, 2), (32, 13), (28, 10), (187, 15), (188, 9), (23, 1), (191, 4), (149, 6), (109, 7), (110, 7), (196, 6), (194, 14), (139, 8), (213, 1), (6, 3), (104, 12), (101, 7), (144, 2), (199, 4), (37, 12), (168, 14), (181, 5), (38, 14), (49, 10), (53, 8), (54, 7), (31, 5), (206, 4), (55, 10), (89, 3), (90, 5), (211, 8), (43, 15), (33, 6), (36, 6), (103, 5), (121, 15), (14, 12), (20, 10), (21, 8), (167, 3), (91, 5), (44, 4), (29, 1), (214, 3), (105, 10), (24, 14), (215, 1), (7, 12), (73, 15), (122, 5), (2, 9), (221, 9), (222, 9), (45, 9), (39, 7), (46, 1), (185, 11), (3, 13), (47, 5), (40, 12), (41, 10), (192, 14), (186, 13), (106, 12), (25, 11), (26, 5), (113, 10), (4, 2), (107, 9), (27, 6), (5, 6), (127, 4), (114, 15), (115, 4), (116, 7), (118, 15), (119, 6)]"
13,"[(23, 6), (201, 11), (202, 12), (42, 5), (72, 8), (176, 3), (179, 1), (180, 9), (92, 3), (98, 9), (99, 7), (100, 2), (8, 14), (12, 11), (193, 8), (150, 13), (162, 1), (48, 15), (108, 14), (165, 4), (169, 1), (102, 2), (216, 7), (217, 1), (226, 6), (228, 15), (123, 4), (124, 5), (140, 6), (141, 3), (187, 5), (189, 2), (190, 1), (220, 13), (32, 13), (200, 7), (56, 10), (67, 4), (68, 10), (69, 6), (70, 4), (71, 14), (128, 11), (135, 9), (136, 12), (138, 1), (120, 2), (212, 5), (13, 5), (1, 8), (74, 2), (75, 3), (198, 12), (145, 10), (146, 6), (147, 9), (88, 3), (223, 8), (225, 13), (28, 10), (182, 3), (184, 15), (207, 9), (208, 8), (209, 2), (197, 9), (195, 7), (30, 14), (144, 2), (211, 8), (109, 7), (111, 3), (112, 6), (101, 7), (194, 14), (37, 12), (206, 4), (2, 9), (199, 6), (73, 15), (14, 12), (15, 6), (38, 14), (103, 5), (191, 4), (29, 15), (33, 7), (36, 8), (139, 4), (31, 13), (3, 13), (149, 11), (45, 12), (185, 11), (49, 10), (50, 2), (51, 14), (52, 6), (39, 1), (55, 10), (121, 15), (4, 2), (40, 12), (186, 10), (104, 1), (192, 10), (24, 14), (43, 15), (44, 4), (89, 6), (41, 10), (90, 5), (105, 10), (106, 12), (196, 6), (107, 9), (91, 5), (181, 8), (5, 1), (46, 7), (213, 1), (113, 2), (6, 12), (122, 2), (7, 12), (127, 6), (214, 3), (215, 1), (25, 13), (47, 5), (221, 9), (222, 9), (26, 5), (114, 15), (117, 14), (27, 6), (118, 15), (119, 6)]"
14,"[(207, 9), (208, 8), (209, 2), (128, 11), (135, 5), (137, 15), (138, 1), (195, 7), (123, 4), (124, 15), (92, 6), (98, 1), (99, 7), (100, 2), (182, 3), (183, 13), (226, 14), (227, 7), (145, 2), (148, 3), (108, 12), (32, 5), (198, 12), (165, 4), (175, 12), (48, 15), (13, 5), (220, 13), (193, 8), (30, 2), (102, 13), (150, 8), (158, 10), (212, 7), (88, 11), (42, 5), (216, 6), (219, 13), (223, 9), (225, 12), (187, 15), (188, 9), (197, 9), (176, 3), (179, 1), (180, 9), (120, 2), (72, 8), (140, 6), (141, 3), (74, 2), (75, 3), (1, 10), (56, 10), (57, 7), (58, 7), (59, 3), (61, 9), (62, 2), (63, 2), (66, 10), (8, 14), (10, 11), (11, 8), (28, 10), (200, 7), (23, 6), (201, 1), (203, 6), (204, 7), (205, 15), (144, 2), (139, 4), (73, 15), (211, 13), (14, 12), (16, 8), (17, 1), (109, 7), (111, 3), (112, 6), (160, 1), (101, 7), (199, 4), (49, 10), (53, 4), (54, 7), (185, 3), (194, 14), (206, 5), (89, 3), (90, 5), (186, 13), (196, 2), (43, 9), (44, 4), (181, 8), (104, 12), (213, 1), (159, 6), (113, 6), (55, 10), (105, 10), (214, 9), (161, 5), (91, 5), (31, 13), (29, 1), (103, 5), (6, 3), (37, 9), (106, 12), (33, 6), (34, 8), (7, 12), (215, 1), (38, 14), (107, 9), (121, 5), (114, 15), (115, 8), (116, 7), (122, 5), (24, 14), (25, 13), (191, 4), (26, 5), (221, 8), (27, 6), (149, 11), (39, 1), (192, 14), (40, 12), (118, 15), (119, 6), (41, 10), (222, 9), (127, 4), (2, 9), (3, 13), (4, 2), (5, 6), (45, 9), (46, 1), (47, 5)]"
15,"[(28, 10), (108, 12), (1, 8), (8, 14), (12, 9), (197, 9), (216, 7), (217, 1), (13, 5), (207, 9), (210, 14), (165, 4), (175, 15), (198, 12), (74, 6), (87, 6), (32, 13), (123, 2), (124, 15), (120, 2), (193, 3), (30, 11), (145, 10), (148, 3), (56, 11), (57, 7), (60, 8), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (23, 6), (220, 11), (140, 6), (141, 3), (72, 8), (102, 14), (201, 1), (203, 6), (204, 7), (205, 2), (212, 5), (187, 13), (189, 2), (190, 1), (182, 7), (184, 15), (42, 14), (128, 10), (129, 10), (130, 4), (131, 12), (132, 7), (134, 11), (223, 8), (224, 11), (200, 7), (195, 4), (226, 3), (227, 7), (88, 4), (48, 15), (92, 3), (93, 3), (94, 9), (95, 8), (96, 11), (176, 3), (177, 6), (178, 2), (150, 13), (155, 6), (156, 12), (157, 1), (144, 2), (109, 7), (111, 3), (112, 6), (199, 4), (101, 7), (196, 6), (181, 5), (206, 4), (2, 9), (191, 15), (14, 12), (18, 9), (19, 6), (33, 9), (34, 8), (45, 12), (139, 8), (185, 11), (211, 8), (186, 10), (49, 10), (53, 4), (54, 7), (31, 5), (104, 1), (105, 13), (213, 1), (73, 15), (37, 12), (55, 10), (6, 12), (194, 14), (3, 13), (4, 2), (7, 12), (192, 14), (46, 1), (38, 14), (214, 3), (215, 1), (5, 6), (24, 5), (43, 8), (44, 4), (47, 5), (149, 14), (29, 1), (103, 4), (121, 4), (106, 12), (114, 11), (115, 8), (116, 7), (107, 9), (127, 8), (221, 7), (89, 2), (90, 5), (118, 15), (222, 9), (39, 3), (91, 5), (40, 12), (122, 5), (25, 11), (41, 10), (113, 6), (26, 5), (27, 6), (119, 6)]"
16,"[(120, 2), (193, 6), (128, 11), (129, 10), (130, 4), (131, 12), (132, 7), (134, 11), (28, 10), (123, 4), (125, 2), (126, 2), (198, 12), (212, 7), (195, 5), (23, 1), (74, 6), (79, 12), (80, 3), (165, 4), (166, 14), (216, 8), (217, 1), (197, 9), (48, 15), (32, 13), (108, 14), (8, 14), (12, 12), (220, 15), (88, 3), (1, 8), (92, 6), (98, 9), (99, 12), (100, 2), (140, 6), (141, 6), (187, 5), (189, 2), (190, 1), (207, 9), (210, 14), (176, 3), (179, 1), (180, 9), (13, 5), (226, 14), (228, 15), (182, 3), (184, 15), (223, 7), (224, 11), (30, 2), (145, 2), (148, 3), (72, 11), (150, 13), (158, 10), (56, 4), (57, 7), (60, 8), (61, 9), (62, 2), (63, 2), (66, 10), (102, 14), (201, 1), (202, 12), (42, 8), (200, 7), (206, 5), (211, 8), (144, 2), (109, 7), (110, 13), (104, 12), (73, 2), (121, 15), (191, 4), (159, 6), (181, 8), (139, 8), (192, 10), (196, 2), (199, 4), (49, 10), (53, 4), (54, 7), (55, 10), (122, 5), (43, 8), (44, 4), (37, 9), (194, 12), (14, 15), (15, 1), (101, 7), (149, 11), (38, 14), (6, 13), (167, 6), (113, 6), (31, 13), (29, 1), (160, 7), (221, 8), (33, 9), (36, 8), (185, 11), (222, 9), (214, 3), (168, 12), (127, 8), (24, 14), (103, 5), (161, 2), (186, 13), (213, 1), (215, 1), (25, 13), (45, 9), (2, 10), (26, 5), (46, 7), (3, 13), (105, 13), (4, 2), (5, 6), (106, 12), (27, 6), (89, 6), (107, 9), (90, 5), (91, 5), (39, 7), (47, 5), (40, 13), (114, 13), (115, 8), (116, 7), (41, 10), (7, 9), (118, 15), (119, 6)]"
17,"[(201, 11), (203, 6), (204, 7), (205, 2), (182, 3), (184, 15), (212, 5), (187, 13), (189, 2), (190, 1), (74, 6), (76, 11), (77, 15), (78, 6), (128, 10), (135, 9), (136, 2), (138, 1), (123, 4), (125, 7), (126, 13), (28, 2), (1, 12), (207, 9), (208, 8), (209, 2), (92, 6), (98, 9), (99, 7), (100, 2), (150, 8), (158, 10), (32, 5), (193, 8), (198, 12), (216, 7), (217, 1), (197, 9), (48, 15), (30, 14), (145, 10), (148, 3), (42, 14), (223, 9), (225, 12), (8, 14), (9, 5), (23, 1), (72, 11), (120, 2), (13, 5), (108, 14), (176, 3), (179, 1), (180, 9), (88, 4), (165, 7), (166, 14), (220, 13), (140, 6), (142, 8), (143, 1), (200, 7), (102, 14), (195, 4), (226, 3), (227, 7), (56, 10), (57, 7), (58, 7), (59, 3), (61, 1), (62, 2), (63, 2), (66, 10), (109, 7), (110, 13), (14, 12), (20, 10), (21, 8), (101, 7), (139, 4), (73, 15), (160, 14), (181, 5), (191, 4), (199, 6), (194, 12), (144, 2), (159, 6), (29, 1), (206, 5), (161, 15), (49, 15), (53, 4), (54, 7), (104, 12), (211, 8), (55, 10), (31, 13), (221, 8), (213, 1), (222, 9), (105, 10), (33, 9), (35, 11), (214, 3), (127, 12), (215, 1), (37, 12), (38, 14), (192, 3), (103, 5), (185, 15), (196, 2), (167, 6), (186, 13), (106, 12), (6, 12), (149, 11), (2, 8), (3, 13), (114, 11), (117, 14), (89, 3), (90, 5), (107, 9), (39, 7), (4, 2), (168, 2), (118, 15), (5, 6), (113, 6), (119, 6), (91, 5), (7, 12), (40, 12), (45, 12), (43, 15), (46, 1), (24, 14), (44, 4), (41, 10), (25, 13), (47, 5), (26, 5), (27, 6), (121, 4), (122, 5)]"
18,"[(220, 11), (223, 6), (225, 12), (198, 12), (216, 8), (219, 5), (28, 10), (193, 3), (120, 2), (8, 14), (9, 9), (32, 13), (176, 3), (177, 6), (178, 2), (128, 11), (129, 10), (130, 4), (131, 12), (132, 7), (134, 11), (1, 8), (201, 1), (202, 13), (187, 15), (188, 6), (145, 10), (148, 3), (23, 1), (56, 4), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (108, 14), (123, 2), (124, 15), (165, 7), (169, 1), (140, 6), (142, 8), (143, 1), (226, 3), (227, 7), (182, 7), (183, 13), (92, 3), (93, 3), (94, 9), (95, 8), (96, 11), (13, 5), (30, 9), (200, 5), (150, 8), (155, 6), (156, 12), (157, 1), (72, 9), (195, 7), (88, 11), (74, 5), (85, 1), (86, 2), (212, 5), (207, 9), (210, 14), (42, 5), (197, 9), (48, 15), (102, 14), (181, 8), (109, 7), (111, 3), (112, 6), (206, 4), (144, 2), (101, 7), (73, 15), (214, 3), (191, 15), (104, 12), (192, 10), (39, 1), (37, 12), (49, 15), (53, 4), (54, 7), (199, 4), (211, 8), (40, 12), (38, 14), (196, 6), (149, 6), (89, 3), (194, 14), (90, 5), (105, 10), (139, 8), (14, 15), (18, 9), (19, 6), (31, 13), (185, 11), (186, 13), (29, 14), (91, 5), (33, 9), (36, 8), (41, 10), (24, 14), (221, 7), (55, 12), (6, 13), (222, 9), (103, 8), (45, 12), (114, 4), (117, 14), (46, 1), (127, 12), (121, 14), (113, 6), (7, 5), (122, 5), (43, 8), (44, 4), (2, 10), (118, 15), (47, 5), (106, 1), (107, 9), (3, 13), (213, 1), (119, 6), (215, 1), (4, 2), (5, 6), (25, 13), (26, 14), (27, 6)]"
19,"[(88, 4), (13, 5), (72, 8), (42, 14), (28, 10), (120, 2), (32, 13), (74, 6), (79, 12), (80, 3), (207, 9), (210, 14), (30, 7), (187, 15), (189, 2), (190, 1), (23, 1), (212, 7), (102, 14), (140, 6), (141, 3), (176, 3), (177, 6), (178, 2), (182, 7), (183, 13), (195, 4), (56, 11), (57, 5), (58, 2), (59, 3), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (92, 11), (98, 9), (99, 7), (100, 2), (165, 4), (175, 15), (223, 8), (224, 15), (198, 12), (150, 3), (151, 1), (123, 13), (124, 15), (108, 12), (193, 6), (216, 8), (219, 5), (226, 3), (227, 7), (220, 11), (8, 14), (10, 11), (11, 7), (200, 5), (145, 10), (148, 3), (128, 10), (129, 10), (133, 13), (134, 11), (197, 9), (48, 6), (1, 12), (201, 1), (202, 12), (144, 2), (109, 7), (111, 3), (112, 6), (191, 4), (139, 8), (214, 3), (101, 7), (199, 4), (206, 5), (29, 1), (14, 12), (16, 8), (17, 1), (49, 10), (53, 4), (54, 7), (194, 14), (213, 5), (215, 1), (55, 10), (211, 8), (31, 5), (6, 12), (181, 8), (104, 12), (192, 14), (121, 15), (221, 9), (149, 11), (73, 15), (153, 14), (7, 12), (127, 4), (24, 5), (43, 9), (45, 9), (44, 4), (105, 10), (185, 3), (37, 6), (222, 9), (25, 13), (38, 14), (186, 10), (33, 6), (35, 11), (152, 4), (46, 1), (47, 5), (89, 2), (90, 5), (113, 6), (2, 10), (3, 13), (196, 8), (91, 5), (103, 4), (122, 5), (26, 5), (39, 9), (4, 2), (106, 12), (107, 9), (40, 13), (5, 6), (27, 4), (154, 10), (41, 10), (114, 15), (117, 14), (118, 15), (119, 6)]"
20,"[(8, 14), (10, 11), (11, 2), (32, 5), (72, 8), (42, 14), (200, 7), (193, 6), (198, 12), (182, 3), (183, 13), (102, 2), (123, 4), (125, 11), (126, 13), (74, 6), (75, 7), (28, 10), (1, 12), (165, 7), (169, 1), (150, 13), (162, 1), (48, 15), (92, 6), (93, 10), (94, 9), (97, 8), (96, 11), (108, 9), (88, 4), (195, 7), (212, 5), (207, 9), (210, 14), (223, 8), (224, 11), (23, 1), (197, 9), (13, 5), (187, 15), (189, 2), (190, 14), (145, 2), (146, 6), (147, 11), (30, 11), (201, 1), (202, 12), (176, 3), (177, 8), (178, 2), (140, 6), (141, 3), (128, 11), (129, 10), (133, 13), (134, 11), (120, 2), (56, 3), (67, 6), (68, 12), (69, 6), (70, 4), (71, 14), (216, 8), (219, 5), (220, 13), (226, 14), (228, 15), (144, 2), (206, 5), (109, 7), (111, 3), (112, 3), (104, 12), (14, 15), (18, 1), (19, 6), (73, 15), (6, 12), (181, 8), (101, 10), (211, 8), (214, 3), (49, 15), (50, 2), (51, 14), (52, 6), (213, 1), (139, 8), (191, 4), (55, 10), (89, 6), (149, 11), (33, 7), (36, 2), (90, 5), (43, 8), (31, 13), (44, 4), (113, 1), (215, 1), (194, 14), (199, 4), (91, 5), (121, 15), (122, 5), (2, 10), (105, 10), (29, 14), (114, 13), (117, 14), (185, 3), (3, 13), (4, 2), (127, 4), (5, 6), (24, 5), (186, 13), (39, 1), (37, 12), (25, 13), (40, 12), (41, 4), (196, 6), (221, 9), (192, 14), (222, 9), (26, 5), (38, 14), (27, 6), (7, 12), (45, 7), (118, 15), (119, 6), (46, 7), (47, 5), (103, 8), (106, 12), (107, 9)]"
21,"[(193, 6), (48, 15), (187, 5), (189, 2), (190, 1), (56, 11), (57, 7), (60, 8), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (30, 2), (212, 5), (23, 1), (223, 8), (224, 11), (150, 13), (162, 6), (128, 10), (135, 9), (136, 2), (138, 1), (216, 7), (219, 13), (92, 3), (98, 9), (99, 7), (100, 2), (145, 2), (148, 3), (226, 14), (227, 7), (8, 4), (10, 15), (11, 7), (120, 2), (165, 4), (169, 11), (88, 4), (176, 8), (177, 6), (178, 2), (32, 13), (197, 9), (108, 12), (207, 9), (208, 8), (209, 2), (102, 14), (198, 12), (182, 3), (184, 15), (140, 6), (142, 8), (143, 1), (195, 4), (201, 11), (202, 12), (200, 5), (42, 14), (220, 15), (123, 4), (125, 11), (126, 13), (74, 2), (79, 12), (80, 3), (13, 5), (1, 12), (72, 9), (28, 10), (109, 7), (111, 15), (112, 6), (211, 8), (191, 15), (181, 5), (2, 9), (73, 2), (185, 11), (194, 14), (192, 10), (29, 14), (31, 13), (37, 6), (33, 7), (34, 8), (186, 13), (144, 2), (38, 14), (49, 10), (53, 4), (54, 7), (45, 9), (55, 10), (139, 8), (89, 6), (90, 5), (206, 5), (91, 5), (121, 14), (104, 12), (6, 3), (149, 11), (3, 13), (14, 12), (16, 8), (17, 1), (4, 2), (101, 7), (199, 4), (113, 6), (127, 4), (214, 9), (122, 5), (5, 6), (7, 12), (103, 1), (24, 14), (196, 6), (46, 1), (43, 8), (213, 1), (44, 4), (47, 5), (25, 13), (114, 11), (115, 8), (116, 7), (118, 15), (26, 5), (215, 1), (119, 6), (221, 9), (105, 10), (222, 9), (106, 12), (27, 6), (107, 9), (39, 1), (40, 12), (41, 10)]"
22,"[(145, 2), (148, 3), (42, 5), (176, 3), (179, 1), (180, 9), (48, 6), (201, 11), (203, 6), (204, 7), (205, 2), (150, 8), (158, 10), (212, 5), (28, 2), (102, 14), (74, 6), (84, 15), (182, 13), (184, 8), (13, 5), (197, 9), (23, 1), (220, 15), (128, 11), (129, 10), (133, 13), (134, 11), (165, 4), (170, 7), (171, 9), (187, 15), (188, 9), (198, 12), (72, 9), (226, 14), (228, 15), (120, 2), (30, 7), (32, 5), (8, 4), (12, 12), (207, 9), (210, 14), (56, 3), (57, 7), (58, 7), (59, 3), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (92, 6), (93, 10), (94, 9), (97, 8), (96, 11), (123, 4), (125, 11), (126, 2), (193, 8), (200, 7), (108, 12), (1, 12), (216, 8), (218, 2), (195, 7), (140, 6), (141, 3), (223, 8), (224, 11), (88, 4), (33, 7), (34, 8), (199, 4), (139, 8), (144, 2), (101, 7), (24, 14), (194, 14), (121, 15), (43, 9), (109, 7), (111, 3), (112, 6), (206, 5), (44, 4), (14, 12), (18, 1), (19, 6), (211, 8), (49, 10), (53, 8), (54, 7), (104, 1), (159, 6), (55, 10), (31, 13), (37, 12), (105, 10), (191, 4), (127, 4), (73, 2), (214, 3), (196, 6), (2, 9), (149, 14), (181, 5), (213, 1), (6, 3), (3, 13), (160, 7), (221, 6), (192, 10), (4, 13), (38, 14), (29, 1), (25, 13), (222, 9), (215, 1), (161, 2), (114, 10), (117, 14), (89, 2), (26, 5), (90, 5), (7, 12), (45, 9), (27, 6), (103, 1), (46, 1), (185, 11), (5, 1), (186, 10), (118, 15), (91, 5), (113, 2), (119, 6), (47, 5), (122, 14), (106, 12), (107, 9), (39, 3), (40, 12), (41, 10)]"
23,"[(72, 8), (8, 14), (12, 12), (108, 9), (226, 3), (227, 7), (92, 6), (98, 9), (99, 7), (100, 2), (223, 8), (224, 11), (198, 12), (140, 6), (142, 8), (143, 1), (216, 8), (217, 1), (201, 11), (202, 12), (32, 5), (150, 13), (158, 10), (30, 2), (102, 2), (23, 1), (123, 4), (125, 2), (126, 2), (176, 3), (177, 5), (178, 2), (1, 12), (207, 9), (208, 8), (209, 8), (212, 5), (28, 10), (120, 2), (200, 7), (193, 3), (74, 2), (79, 12), (80, 3), (88, 4), (165, 4), (166, 14), (145, 10), (146, 1), (147, 9), (197, 9), (220, 15), (13, 5), (42, 14), (182, 13), (183, 13), (187, 15), (189, 2), (190, 1), (195, 7), (56, 3), (57, 7), (60, 8), (61, 9), (62, 2), (63, 2), (66, 10), (48, 15), (128, 11), (135, 9), (137, 15), (138, 1), (144, 2), (104, 12), (159, 6), (109, 7), (111, 3), (112, 6), (6, 3), (105, 10), (73, 15), (196, 6), (168, 14), (29, 1), (214, 3), (199, 4), (181, 5), (194, 14), (221, 6), (49, 10), (50, 2), (51, 14), (52, 6), (43, 15), (160, 1), (139, 8), (161, 2), (206, 4), (101, 7), (44, 4), (222, 9), (121, 15), (191, 4), (55, 10), (211, 8), (89, 3), (149, 11), (7, 12), (90, 5), (24, 14), (113, 6), (33, 6), (36, 8), (45, 12), (37, 9), (185, 11), (91, 5), (14, 12), (16, 8), (17, 1), (186, 10), (167, 7), (38, 14), (25, 13), (26, 5), (31, 13), (192, 10), (103, 5), (46, 1), (27, 6), (213, 6), (215, 1), (127, 4), (47, 5), (39, 1), (40, 12), (114, 11), (117, 14), (106, 12), (107, 9), (122, 5), (118, 15), (119, 4), (41, 10), (2, 10), (3, 13), (4, 2), (5, 6)]"
24,"[(1, 12), (56, 11), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (200, 5), (195, 7), (108, 14), (226, 3), (228, 15), (193, 6), (92, 3), (98, 9), (99, 7), (100, 2), (42, 8), (28, 10), (197, 9), (88, 4), (32, 5), (120, 2), (13, 5), (212, 7), (220, 13), (198, 12), (150, 8), (151, 1), (165, 4), (170, 7), (171, 9), (176, 8), (179, 1), (180, 9), (128, 10), (129, 10), (130, 4), (131, 12), (132, 7), (134, 11), (182, 13), (184, 15), (23, 1), (140, 6), (141, 3), (223, 6), (225, 13), (30, 9), (8, 15), (9, 5), (72, 9), (216, 8), (217, 4), (48, 11), (201, 1), (203, 6), (204, 7), (205, 2), (123, 2), (125, 2), (126, 2), (102, 14), (74, 2), (81, 1), (82, 4), (83, 9), (145, 10), (148, 3), (207, 9), (208, 8), (209, 2), (187, 13), (188, 9), (109, 7), (111, 3), (112, 6), (104, 1), (89, 6), (214, 9), (49, 10), (53, 4), (54, 7), (14, 12), (15, 1), (90, 5), (43, 15), (199, 4), (44, 4), (196, 6), (73, 15), (91, 5), (139, 8), (206, 5), (194, 12), (191, 4), (152, 14), (127, 8), (144, 2), (37, 12), (121, 14), (55, 10), (181, 8), (31, 13), (105, 10), (213, 5), (101, 7), (38, 14), (149, 6), (221, 9), (29, 14), (215, 1), (192, 10), (222, 9), (45, 12), (6, 3), (114, 13), (117, 14), (2, 8), (185, 11), (186, 13), (211, 8), (24, 8), (39, 3), (46, 7), (47, 5), (40, 12), (3, 13), (113, 6), (103, 8), (33, 6), (35, 11), (4, 2), (41, 10), (7, 12), (106, 12), (107, 9), (25, 13), (153, 15), (154, 10), (5, 6), (118, 15), (119, 6), (26, 5), (27, 6), (122, 2)]"
25,"[(145, 2), (146, 1), (147, 9), (220, 11), (226, 3), (228, 15), (198, 12), (30, 14), (32, 5), (182, 7), (184, 8), (108, 13), (187, 13), (189, 2), (190, 1), (140, 6), (141, 3), (176, 8), (177, 6), (178, 2), (48, 11), (200, 5), (197, 9), (92, 6), (98, 9), (99, 7), (100, 2), (128, 10), (135, 9), (136, 12), (138, 1), (150, 8), (155, 6), (156, 15), (157, 9), (120, 2), (216, 7), (219, 5), (88, 4), (72, 9), (74, 5), (75, 3), (102, 14), (23, 1), (28, 10), (56, 4), (67, 13), (68, 10), (69, 13), (70, 4), (71, 14), (165, 4), (169, 1), (201, 11), (203, 6), (204, 7), (205, 15), (193, 3), (13, 5), (1, 12), (207, 9), (210, 14), (8, 15), (9, 5), (123, 4), (124, 3), (195, 7), (212, 7), (42, 14), (223, 8), (224, 11), (109, 7), (110, 13), (144, 2), (211, 8), (214, 9), (73, 2), (206, 4), (33, 9), (34, 8), (14, 12), (20, 10), (21, 4), (89, 3), (104, 12), (6, 12), (105, 10), (101, 7), (181, 5), (194, 12), (185, 11), (191, 15), (192, 10), (49, 10), (53, 4), (54, 7), (199, 4), (90, 5), (45, 9), (213, 1), (24, 8), (139, 8), (215, 1), (221, 8), (91, 5), (55, 10), (46, 1), (113, 6), (31, 13), (103, 1), (186, 10), (149, 14), (43, 15), (44, 4), (47, 5), (121, 15), (29, 14), (37, 12), (196, 6), (7, 12), (222, 9), (2, 9), (3, 13), (4, 2), (25, 13), (5, 6), (127, 12), (106, 12), (107, 9), (122, 2), (38, 14), (26, 5), (27, 6), (114, 15), (117, 14), (118, 15), (119, 4), (39, 3), (40, 13), (41, 4)]"
26,"[(88, 4), (32, 5), (123, 2), (125, 2), (126, 2), (200, 7), (198, 12), (140, 6), (141, 3), (207, 9), (210, 14), (226, 3), (228, 15), (176, 8), (179, 1), (180, 9), (74, 6), (76, 11), (77, 15), (78, 6), (128, 11), (135, 9), (137, 15), (138, 1), (223, 8), (224, 15), (182, 13), (183, 13), (145, 10), (146, 1), (147, 9), (13, 5), (150, 8), (163, 1), (164, 8), (197, 9), (92, 3), (98, 9), (99, 7), (100, 2), (120, 2), (8, 14), (9, 5), (195, 7), (56, 10), (57, 7), (58, 7), (59, 3), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (220, 15), (102, 14), (1, 12), (201, 1), (202, 12), (72, 8), (187, 13), (188, 3), (193, 6), (30, 14), (108, 12), (216, 7), (217, 1), (212, 7), (165, 4), (169, 1), (48, 6), (23, 1), (28, 10), (42, 5), (37, 12), (109, 7), (111, 3), (112, 6), (24, 14), (49, 10), (53, 4), (54, 7), (144, 2), (181, 8), (191, 4), (196, 6), (55, 10), (101, 7), (104, 12), (73, 15), (105, 13), (31, 13), (199, 4), (214, 3), (206, 5), (29, 1), (194, 14), (149, 11), (38, 14), (33, 7), (35, 11), (25, 13), (192, 14), (89, 6), (90, 5), (14, 12), (16, 8), (17, 1), (43, 8), (91, 5), (44, 4), (139, 8), (6, 13), (211, 13), (7, 12), (103, 4), (45, 9), (106, 1), (46, 1), (213, 1), (47, 5), (221, 9), (185, 11), (186, 10), (107, 9), (215, 1), (222, 9), (113, 6), (2, 9), (121, 15), (114, 13), (117, 14), (39, 1), (122, 5), (3, 13), (4, 2), (26, 5), (40, 12), (41, 10), (27, 6), (118, 15), (127, 4), (119, 6), (5, 1)]"
