Iteration,over_schedule
1,"[[102, 14, 0, 13], [176, 3, 0, 8], [177, 6, 8, 20], [178, 2, 20, 41], [198, 12, 0, 7.9], [1, 8, 0, 35.6], [150, 13, 0, 18.3], [162, 1, 18.3, 35.1], [201, 11, 0, 18], [203, 6, 20, 37], [204, 7, 37, 45], [205, 2, 45, 57], [223, 7, 45, 72.8], [224, 11, 72.8, 94.19999999999999], [200, 5, 0, 9.1], [145, 2, 57, 72], [146, 1, 72, 78], [147, 9, 78, 83], [226, 3, 8, 34.7], [227, 9, 83, 94.4], [123, 4, 0, 42], [124, 15, 42, 62], [216, 8, 35.6, 59.900000000000006], [218, 2, 72, 103.2], [128, 10, 0, 46], [129, 10, 46, 59], [130, 4, 59, 70], [131, 12, 70, 83], [132, 7, 83, 94], [134, 11, 94.19999999999999, 113.19999999999999], [220, 15, 62, 82.1], [48, 11, 113.19999999999999, 146.2], [193, 6, 37, 51.1], [187, 5, 9.1, 40.1], [189, 2, 103.2, 114.2], [190, 1, 114.2, 130.2], [108, 9, 94.4, 121.4], [72, 9, 121.4, 137.4], [120, 2, 114.2, 158.2], [197, 9, 137.4, 150.5], [8, 14, 13, 27.5], [9, 5, 40.1, 74.5], [13, 5, 74.5, 106.6], [32, 13, 18.3, 70.9], [56, 3, 34.7, 80.7], [57, 15, 82.1, 91.1], [60, 8, 91.1, 115.1], [61, 9, 150.5, 154.5], [62, 2, 158.2, 185.2], [63, 2, 185.2, 225.2], [66, 10, 225.2, 272.2], [74, 6, 51.1, 68.9], [75, 7, 94, 106.3], [92, 6, 68.9, 101.9], [93, 10, 272.2, 290.2], [94, 9, 290.2, 307.2], [95, 8, 307.2, 345.2], [96, 11, 345.2, 360.2], [182, 13, 70.9, 119.9], [184, 15, 119.9, 132.9], [88, 4, 70, 103], [165, 4, 103, 116.6], [175, 12, 116.6, 146.7], [23, 6, 101.9, 131.9], [207, 9, 307.2, 354.2], [208, 8, 354.2, 382.2], [209, 2, 382.2, 400.2], [30, 14, 27.5, 34.5], [42, 14, 34.5, 47.5], [195, 7, 106.3, 125.19999999999999], [28, 10, 290.2, 317.2], [140, 6, 131.9, 164.9], [142, 8, 382.2, 389.2], [143, 1, 389.2, 394.2], [212, 7, 125.19999999999999, 170.2], [29, 1, 394.2, 434.2], [109, 7, 170.2, 191.2], [111, 3, 191.2, 204.2], [112, 6, 204.2, 209.2], [73, 15, 137.4, 187.4], [211, 8, 400.2, 406.2], [206, 5, 106.6, 149.6], [49, 10, 317.2, 358.2], [53, 4, 358.2, 383.2], [54, 7, 383.2, 422.2], [6, 12, 146.7, 170.1], [101, 7, 422.2, 432.2], [144, 2, 400.2, 442.2], [191, 4, 383.2, 401.2], [14, 12, 170.1, 185.4], [18, 1, 434.2, 443.09999999999997], [19, 6, 443.09999999999997, 455.99999999999994], [114, 13, 121.4, 126.4], [115, 1, 443.09999999999997, 485.09999999999997], [116, 7, 485.09999999999997, 494.09999999999997], [104, 12, 185.4, 229.4], [55, 10, 422.2, 459.2], [192, 14, 401.2, 436.2], [181, 8, 406.2, 453.2], [213, 5, 170.2, 180.2], [139, 4, 401.2, 422.2], [89, 3, 204.2, 225.2], [196, 6, 455.99999999999994, 468.59999999999997], [214, 9, 354.2, 375.2], [37, 9, 375.2, 415.3], [90, 5, 225.2, 239.2], [105, 13, 229.4, 258.4], [38, 12, 415.3, 434.2], [31, 13, 258.4, 294.4], [24, 14, 436.2, 472.2], [215, 1, 485.09999999999997, 527.0999999999999], [199, 4, 422.2, 453.59999999999997], [33, 9, 415.3, 447.2], [35, 11, 447.2, 463.9], [149, 14, 472.2, 492.2], [113, 6, 468.59999999999997, 497.59999999999997], [91, 5, 239.2, 256.2], [121, 14, 492.2, 536.2], [25, 13, 472.2, 480.2], [2, 8, 453.2, 482.09999999999997], [194, 14, 536.2, 555.1], [3, 13, 482.09999999999997, 503.4], [185, 11, 463.9, 490.9], [4, 2, 503.4, 519.0], [118, 15, 494.09999999999997, 514.0999999999999], [122, 5, 536.2, 550.2], [119, 6, 514.0999999999999, 555.0999999999999], [5, 1, 527.0999999999999, 551.5999999999999], [7, 5, 550.2, 575.8000000000001], [45, 12, 434.2, 447.2], [103, 1, 551.5999999999999, 587.5999999999999], [106, 12, 587.5999999999999, 602.5999999999999], [43, 15, 514.0999999999999, 521.0999999999999], [44, 4, 521.0999999999999, 561.0999999999999], [186, 10, 490.9, 538.9], [107, 9, 602.5999999999999, 626.5999999999999], [26, 5, 575.8000000000001, 596.8000000000001], [46, 1, 587.5999999999999, 620.5999999999999], [47, 5, 620.5999999999999, 658.5999999999999], [127, 4, 561.0999999999999, 579.0999999999999], [27, 6, 596.8000000000001, 625.8000000000001], [221, 7, 494.09999999999997, 518.1999999999999], [39, 1, 620.5999999999999, 652.1999999999999], [40, 12, 652.1999999999999, 670.4999999999999], [222, 9, 626.5999999999999, 633.3], [41, 10, 670.4999999999999, 692.3999999999999]]"
2,"[[56, 11, 0, 41], [57, 7, 41, 46], [58, 7, 46, 58], [59, 3, 58, 63], [61, 9, 63, 67], [62, 2, 67, 94], [63, 2, 94, 134], [66, 10, 134, 181], [197, 9, 67, 80.1], [176, 3, 63, 71], [179, 1, 71, 84], [180, 9, 84, 101], [42, 5, 0, 10], [72, 8, 0, 15], [108, 12, 0, 21], [182, 13, 0, 49], [184, 15, 49, 62], [201, 1, 84, 104], [202, 12, 104, 145], [102, 14, 0, 13], [223, 6, 0, 23.4], [225, 12, 145, 176.4], [1, 10, 181, 219.9], [193, 3, 71, 87.7], [212, 5, 10, 58], [88, 4, 0, 33], [48, 15, 62, 92], [187, 13, 49, 81], [189, 2, 134, 145], [190, 1, 145, 161], [165, 7, 58, 75.8], [169, 11, 75.8, 90.3], [28, 2, 145, 173], [195, 7, 75.8, 94.69999999999999], [207, 9, 101, 148], [210, 14, 148, 198], [8, 14, 198, 212.5], [10, 11, 212.5, 231.4], [11, 2, 231.4, 255.9], [145, 2, 255.9, 270.9], [148, 3, 270.9, 285.9], [30, 14, 212.5, 219.5], [226, 3, 285.9, 312.59999999999997], [228, 15, 312.59999999999997, 336.9], [220, 11, 231.4, 244.8], [128, 10, 219.9, 265.9], [135, 9, 265.9, 282.9], [136, 2, 282.9, 311.9], [138, 1, 311.9, 335.9], [74, 6, 23.4, 41.2], [85, 1, 335.9, 345.0], [86, 2, 345.0, 361.8], [120, 2, 361.8, 405.8], [92, 6, 41.2, 74.2], [93, 3, 312.59999999999997, 332.59999999999997], [94, 9, 332.59999999999997, 349.59999999999997], [97, 8, 349.59999999999997, 363.59999999999997], [96, 11, 363.59999999999997, 378.59999999999997], [123, 4, 33, 75], [125, 7, 94.69999999999999, 106.69999999999999], [126, 13, 106.69999999999999, 116.69999999999999], [13, 5, 58, 90.1], [23, 6, 74.2, 104.2], [198, 12, 176.4, 184.3], [140, 6, 104.2, 137.2], [141, 3, 332.59999999999997, 344.59999999999997], [200, 7, 106.69999999999999, 120.19999999999999], [216, 8, 363.59999999999997, 387.9], [218, 2, 405.8, 437.0], [32, 5, 90.1, 121.6], [150, 8, 387.9, 405.7], [151, 1, 405.7, 412.4], [101, 7, 378.59999999999997, 388.59999999999997], [214, 3, 344.59999999999997, 366.59999999999997], [144, 2, 437.0, 479.0], [199, 4, 184.3, 215.70000000000002], [153, 15, 412.4, 424.29999999999995], [109, 7, 388.59999999999997, 409.59999999999997], [111, 3, 409.59999999999997, 422.59999999999997], [112, 6, 422.59999999999997, 427.59999999999997], [211, 8, 405.7, 411.7], [185, 15, 424.29999999999995, 454.29999999999995], [186, 10, 454.29999999999995, 502.29999999999995], [191, 4, 215.70000000000002, 233.70000000000002], [139, 4, 335.9, 356.9], [49, 10, 502.29999999999995, 543.3], [53, 4, 543.3, 568.3], [54, 7, 568.3, 607.3], [37, 9, 349.59999999999997, 389.7], [55, 10, 607.3, 644.3], [73, 15, 454.29999999999995, 504.29999999999995], [33, 7, 607.3, 645.0999999999999], [36, 8, 645.0999999999999, 661.5999999999999], [206, 5, 145, 188], [181, 8, 661.5999999999999, 708.5999999999999], [149, 11, 378.59999999999997, 395.59999999999997], [38, 14, 389.7, 405.3], [127, 4, 568.3, 586.3], [89, 2, 479.0, 501.0], [45, 12, 184.3, 197.3], [194, 14, 405.3, 424.2], [24, 14, 424.2, 460.2], [31, 13, 219.5, 255.5], [46, 1, 412.4, 445.4], [104, 1, 445.4, 492.4], [213, 1, 492.4, 501.4], [90, 5, 501.0, 515.0], [91, 5, 515.0, 532.0], [192, 10, 644.3, 676.3], [215, 1, 501.4, 543.4], [114, 15, 504.29999999999995, 510.29999999999995], [115, 8, 708.5999999999999, 747.5999999999999], [116, 7, 747.5999999999999, 756.5999999999999], [6, 3, 422.59999999999997, 440.4], [14, 12, 197.3, 212.60000000000002], [16, 8, 747.5999999999999, 759.9999999999999], [17, 1, 759.9999999999999, 774.5999999999999], [103, 8, 759.9999999999999, 793.9999999999999], [152, 14, 460.2, 492.3], [43, 15, 510.29999999999995, 517.3], [44, 4, 586.3, 626.3], [47, 5, 626.3, 664.3], [29, 15, 517.3, 563.3], [196, 6, 427.59999999999997, 440.2], [105, 13, 492.4, 521.4], [121, 5, 664.3, 707.3], [106, 12, 793.9999999999999, 808.9999999999999], [221, 9, 389.7, 409.59999999999997], [118, 15, 756.5999999999999, 776.5999999999999], [154, 7, 756.5999999999999, 771.0999999999999], [107, 9, 808.9999999999999, 832.9999999999999], [7, 12, 808.9999999999999, 829.0999999999999], [222, 9, 832.9999999999999, 839.6999999999999], [113, 6, 440.2, 469.2], [119, 6, 776.5999999999999, 817.5999999999999], [39, 3, 440.4, 478.2], [40, 12, 829.0999999999999, 847.3999999999999], [41, 10, 847.3999999999999, 869.2999999999998], [25, 13, 521.4, 529.4], [26, 6, 817.5999999999999, 840.5999999999999], [122, 5, 707.3, 721.3], [27, 6, 840.5999999999999, 869.5999999999999], [2, 9, 839.6999999999999, 859.4999999999999], [3, 13, 859.4999999999999, 880.7999999999998], [4, 2, 880.7999999999998, 896.3999999999999], [5, 6, 896.3999999999999, 918.1999999999998]]"
3,"[[200, 5, 0, 9.1], [28, 10, 0, 27], [198, 12, 0, 7.9], [120, 2, 0, 44], [123, 4, 0, 42], [125, 11, 42, 53], [126, 2, 53, 62], [197, 9, 0, 13.1], [32, 5, 9.1, 40.6], [212, 7, 0, 45], [187, 13, 0, 32], [188, 9, 32, 58], [74, 6, 0, 17.8], [79, 12, 17.8, 30.6], [80, 3, 30.6, 37.4], [108, 14, 0, 23], [128, 10, 27, 73], [129, 10, 73, 86], [130, 4, 86, 97], [131, 12, 97, 110], [132, 7, 110, 121], [134, 11, 121, 140], [145, 2, 62, 77], [146, 1, 77, 83], [147, 9, 83, 88], [42, 8, 0, 16], [165, 4, 97, 110.6], [175, 15, 110.6, 140.0], [30, 11, 140, 151], [92, 6, 17.8, 50.8], [93, 3, 50.8, 70.8], [94, 3, 70.8, 91.8], [97, 8, 91.8, 105.8], [96, 11, 151, 166], [56, 13, 32, 82], [67, 6, 82, 120], [68, 10, 120, 136], [69, 6, 136, 149], [70, 4, 149, 153], [71, 14, 153, 166], [223, 8, 105.8, 131.1], [225, 12, 131.1, 162.5], [182, 7, 121, 169], [184, 15, 169, 182], [176, 3, 91.8, 99.8], [177, 5, 99.8, 115.8], [178, 2, 115.8, 136.8], [140, 6, 149, 182], [141, 3, 182, 194], [150, 3, 194, 215.3], [151, 1, 215.3, 222.0], [23, 1, 222.0, 260.0], [226, 14, 166, 196.1], [227, 7, 196.1, 206.0], [220, 15, 182, 202.1], [1, 12, 162.5, 192.6], [8, 15, 202.1, 220.5], [10, 11, 220.5, 239.4], [11, 2, 239.4, 263.9], [88, 11, 239.4, 275.4], [195, 5, 115.8, 157.3], [102, 14, 196.1, 209.1], [72, 9, 88, 104], [193, 6, 182, 196.1], [207, 9, 104, 151], [210, 14, 209.1, 259.1], [13, 5, 157.3, 189.4], [201, 11, 275.4, 293.4], [202, 12, 293.4, 334.4], [48, 15, 220.5, 250.5], [216, 8, 131.1, 155.4], [219, 5, 189.4, 208.3], [194, 12, 334.4, 355.2], [31, 13, 151, 187], [37, 12, 355.2, 390.8], [144, 2, 263.9, 305.9], [181, 8, 155.4, 202.4], [101, 7, 206.0, 216.0], [104, 12, 390.8, 434.8], [211, 8, 259.1, 265.1], [109, 7, 216.0, 237.0], [111, 3, 237.0, 250.0], [112, 6, 250.0, 255.0], [191, 4, 153, 171], [14, 15, 250.5, 269.4], [22, 14, 269.4, 299.29999999999995], [185, 11, 293.4, 320.4], [29, 14, 299.29999999999995, 341.29999999999995], [33, 9, 151, 182.9], [34, 8, 265.1, 304.0], [49, 10, 250.5, 291.5], [53, 4, 291.5, 316.5], [54, 7, 316.5, 355.5], [206, 5, 334.4, 377.4], [38, 14, 390.8, 406.40000000000003], [73, 2, 305.9, 349.9], [2, 9, 192.6, 212.4], [199, 4, 316.5, 347.9], [45, 9, 212.4, 222.4], [105, 10, 434.8, 460.8], [196, 6, 255.0, 267.6], [153, 15, 269.4, 281.29999999999995], [139, 4, 347.9, 368.9], [149, 14, 406.40000000000003, 426.40000000000003], [186, 10, 460.8, 508.8], [192, 10, 508.8, 540.8], [46, 1, 260.0, 293.0], [89, 6, 275.4, 294.4], [55, 12, 434.8, 474.8], [214, 3, 250.0, 272.0], [90, 5, 377.4, 391.4], [3, 13, 212.4, 233.70000000000002], [4, 13, 233.70000000000002, 253.50000000000003], [43, 8, 304.0, 310.0], [152, 14, 426.40000000000003, 458.50000000000006], [121, 15, 281.29999999999995, 323.29999999999995], [5, 1, 293.0, 317.5], [91, 5, 391.4, 408.4], [122, 2, 349.9, 366.9], [44, 4, 368.9, 408.9], [24, 15, 323.29999999999995, 367.29999999999995], [39, 1, 317.5, 349.1], [6, 3, 272.0, 289.8], [127, 8, 310.0, 331.0], [47, 5, 408.9, 446.9], [213, 6, 294.4, 305.4], [215, 1, 349.1, 391.1], [154, 7, 458.50000000000006, 473.00000000000006], [25, 13, 367.29999999999995, 375.29999999999995], [26, 6, 375.29999999999995, 398.29999999999995], [114, 11, 320.4, 329.4], [115, 8, 331.0, 370.0], [116, 7, 473.00000000000006, 482.00000000000006], [27, 6, 398.29999999999995, 427.29999999999995], [113, 5, 446.9, 485.9], [221, 6, 427.29999999999995, 452.9], [103, 5, 485.9, 516.9], [106, 12, 516.9, 531.9], [107, 9, 531.9, 555.9], [40, 13, 375.29999999999995, 394.49999999999994], [7, 9, 555.9, 583.6999999999999], [41, 10, 540.8, 562.6999999999999], [222, 9, 583.6999999999999, 590.4], [118, 15, 482.00000000000006, 502.00000000000006], [119, 6, 502.00000000000006, 543.0]]"
4,"[[30, 2, 0, 6], [32, 5, 0, 31.5], [216, 8, 0, 24.3], [218, 2, 24.3, 55.5], [200, 7, 0, 13.5], [88, 4, 0, 33], [201, 11, 0, 18], [202, 12, 18, 59], [193, 6, 0, 14.1], [223, 9, 0, 28.9], [224, 11, 28.9, 50.3], [48, 15, 0, 30], [197, 9, 28.9, 42.0], [145, 10, 0, 18], [148, 3, 18, 33], [92, 6, 14.1, 47.1], [93, 10, 47.1, 65.1], [94, 9, 65.1, 82.1], [97, 8, 82.1, 96.1], [96, 11, 96.1, 111.1], [23, 1, 0, 38], [176, 3, 33, 41], [179, 1, 41, 54], [180, 9, 82.1, 99.1], [56, 13, 0, 50], [67, 6, 50, 88], [68, 10, 88, 104], [69, 6, 104, 117], [70, 4, 117, 121], [71, 14, 121, 134], [165, 7, 13.5, 31.3], [172, 13, 50, 69.8], [102, 14, 134, 147], [13, 5, 31.5, 63.6], [123, 4, 121, 163], [125, 2, 163, 173], [126, 2, 173, 182], [1, 8, 96.1, 131.7], [207, 9, 99.1, 146.1], [208, 8, 146.1, 174.1], [209, 8, 174.1, 196.1], [42, 14, 147, 160], [220, 15, 30, 50.1], [28, 10, 104, 131], [187, 15, 50.1, 86.1], [189, 2, 182, 193], [190, 1, 193, 209], [150, 3, 41, 62.3], [158, 10, 131, 152.5], [226, 14, 160, 190.1], [227, 7, 190.1, 200.0], [72, 9, 146.1, 162.1], [182, 7, 200.0, 248.0], [184, 15, 248.0, 261.0], [120, 2, 193, 237], [195, 7, 248.0, 266.9], [140, 6, 117, 150], [142, 5, 150, 158], [143, 1, 209, 214], [8, 14, 190.1, 204.6], [9, 5, 204.6, 239.0], [212, 5, 239.0, 287.0], [74, 2, 237, 258.3], [75, 3, 258.3, 265.0], [108, 12, 59, 80], [128, 11, 111.1, 155.1], [129, 10, 155.1, 168.1], [133, 13, 168.1, 214.1], [134, 11, 214.1, 233.1], [198, 12, 80, 87.9], [109, 7, 266.9, 287.9], [111, 3, 287.9, 300.9], [112, 6, 300.9, 305.9], [199, 4, 163, 194.4], [211, 8, 196.1, 202.1], [104, 12, 147, 191], [191, 4, 209, 227], [43, 15, 261.0, 268.0], [44, 4, 268.0, 308.0], [144, 2, 258.3, 300.3], [14, 12, 191, 206.3], [18, 1, 214, 222.9], [19, 6, 305.9, 318.79999999999995], [139, 8, 233.1, 250.1], [206, 4, 308.0, 356.0], [174, 8, 250.1, 269.0], [160, 7, 287.9, 306.0], [89, 3, 300.9, 321.9], [73, 15, 268.0, 318.0], [192, 10, 227, 259], [90, 5, 321.9, 335.9], [196, 6, 318.79999999999995, 331.4], [121, 14, 237, 281], [101, 10, 259, 273], [173, 4, 356.0, 370.5], [113, 6, 331.4, 360.4], [33, 9, 162.1, 194.0], [35, 11, 233.1, 249.79999999999998], [49, 15, 318.0, 362.0], [50, 2, 362.0, 372.0], [51, 14, 372.0, 396.0], [52, 6, 396.0, 434.0], [91, 5, 335.9, 352.9], [214, 9, 287.0, 308.0], [55, 10, 434.0, 471.0], [185, 11, 261.0, 288.0], [105, 10, 471.0, 497.0], [159, 6, 434.0, 453.9], [221, 8, 269.0, 296.8], [29, 14, 396.0, 438.0], [37, 12, 206.3, 241.9], [31, 13, 214.1, 250.1], [181, 5, 352.9, 398.9], [38, 12, 241.9, 260.8], [194, 14, 438.0, 456.9], [213, 1, 287.0, 296.0], [215, 1, 308.0, 350.0], [127, 6, 453.9, 476.9], [186, 10, 497.0, 545.0], [6, 3, 321.9, 339.7], [24, 14, 456.9, 492.9], [122, 5, 398.9, 412.9], [222, 8, 296.8, 312.40000000000003], [7, 12, 339.7, 359.8], [161, 2, 453.9, 463.0], [103, 1, 350.0, 386.0], [149, 14, 492.9, 512.9], [39, 1, 386.0, 417.6], [40, 12, 417.6, 435.90000000000003], [2, 10, 545.0, 566.4], [41, 4, 435.90000000000003, 462.6], [25, 13, 492.9, 500.9], [3, 13, 566.4, 587.6999999999999], [4, 2, 587.6999999999999, 603.3], [45, 9, 308.0, 318.0], [5, 6, 603.3, 625.0999999999999], [26, 5, 500.9, 521.9], [27, 6, 625.0999999999999, 654.0999999999999], [106, 12, 497.0, 512.0], [107, 9, 512.0, 536.0], [114, 4, 462.6, 469.6], [115, 8, 469.6, 508.6], [116, 7, 508.6, 517.6], [46, 7, 517.6, 557.6], [47, 5, 557.6, 595.6], [118, 15, 517.6, 537.6], [119, 4, 537.6, 582.6]]"
5,"[[48, 6, 0, 25], [207, 9, 0, 47], [210, 14, 47, 97], [74, 2, 0, 21.3], [76, 11, 21.3, 58.0], [77, 15, 58.0, 69.9], [78, 6, 69.9, 84.4], [201, 11, 58.0, 76.0], [202, 12, 76.0, 117.0], [226, 3, 0, 26.7], [228, 15, 69.9, 94.2], [13, 5, 0, 32.1], [108, 12, 117.0, 138.0], [140, 6, 84.4, 117.4], [142, 8, 117.4, 124.4], [143, 1, 124.4, 129.4], [197, 9, 47, 60.1], [220, 13, 0, 16.7], [8, 14, 97, 111.5], [10, 11, 111.5, 130.4], [11, 2, 130.4, 154.9], [187, 13, 16.7, 48.7], [189, 2, 154.9, 165.9], [190, 1, 165.9, 181.9], [212, 7, 0, 45], [150, 8, 124.4, 142.20000000000002], [158, 10, 142.20000000000002, 163.70000000000002], [223, 8, 142.20000000000002, 167.50000000000003], [225, 12, 167.50000000000003, 198.90000000000003], [165, 4, 0, 13.6], [169, 1, 181.9, 188.6], [195, 4, 13.6, 43.7], [193, 3, 26.7, 43.4], [200, 5, 32.1, 41.2], [32, 5, 41.2, 72.7], [176, 3, 43.4, 51.4], [179, 1, 188.6, 201.6], [180, 9, 201.6, 218.6], [42, 14, 111.5, 124.5], [128, 10, 163.70000000000002, 209.70000000000002], [135, 5, 209.70000000000002, 227.70000000000002], [136, 2, 227.70000000000002, 256.70000000000005], [138, 1, 256.70000000000005, 280.70000000000005], [72, 8, 167.50000000000003, 182.50000000000003], [92, 3, 51.4, 87.4], [93, 10, 209.70000000000002, 227.70000000000002], [94, 9, 227.70000000000002, 244.70000000000002], [97, 8, 244.70000000000002, 258.70000000000005], [96, 11, 258.70000000000005, 273.70000000000005], [198, 12, 198.90000000000003, 206.80000000000004], [56, 4, 43.7, 90.7], [57, 7, 90.7, 95.7], [58, 7, 95.7, 107.7], [59, 3, 107.7, 112.7], [61, 9, 244.70000000000002, 248.70000000000002], [62, 12, 248.70000000000002, 277.70000000000005], [63, 2, 277.70000000000005, 317.70000000000005], [66, 10, 317.70000000000005, 364.70000000000005], [28, 10, 364.70000000000005, 391.70000000000005], [145, 2, 317.70000000000005, 332.70000000000005], [148, 3, 332.70000000000005, 347.70000000000005], [88, 11, 273.70000000000005, 309.70000000000005], [30, 14, 124.5, 131.5], [182, 13, 48.7, 97.7], [184, 15, 97.7, 110.7], [102, 2, 332.70000000000005, 346.70000000000005], [123, 2, 346.70000000000005, 391.70000000000005], [124, 15, 391.70000000000005, 411.70000000000005], [23, 1, 280.70000000000005, 318.70000000000005], [120, 2, 391.70000000000005, 435.70000000000005], [216, 7, 107.7, 135.5], [218, 7, 135.5, 172.2], [1, 12, 277.70000000000005, 307.80000000000007], [109, 7, 172.2, 193.2], [111, 3, 347.70000000000005, 360.70000000000005], [112, 6, 360.70000000000005, 365.70000000000005], [194, 14, 131.5, 150.4], [159, 6, 365.70000000000005, 385.6], [6, 3, 360.70000000000005, 378.50000000000006], [144, 2, 435.70000000000005, 477.70000000000005], [49, 15, 411.70000000000005, 455.70000000000005], [50, 2, 477.70000000000005, 487.70000000000005], [51, 14, 487.70000000000005, 511.70000000000005], [52, 6, 511.70000000000005, 549.7], [104, 12, 346.70000000000005, 390.70000000000005], [185, 3, 378.50000000000006, 406.50000000000006], [160, 14, 511.70000000000005, 543.1], [191, 4, 181.9, 199.9], [73, 15, 455.70000000000005, 505.70000000000005], [199, 4, 206.80000000000004, 238.20000000000005], [2, 9, 307.80000000000007, 327.6000000000001], [3, 13, 327.6000000000001, 348.9000000000001], [214, 9, 327.6000000000001, 348.6000000000001], [192, 10, 391.70000000000005, 423.70000000000005], [139, 8, 280.70000000000005, 297.70000000000005], [101, 7, 273.70000000000005, 283.70000000000005], [39, 9, 348.6000000000001, 375.4000000000001], [4, 13, 348.9000000000001, 368.7000000000001], [186, 10, 423.70000000000005, 471.70000000000005], [105, 13, 390.70000000000005, 419.70000000000005], [89, 6, 549.7, 568.7], [181, 5, 227.70000000000002, 273.70000000000005], [55, 10, 549.7, 586.7], [211, 8, 297.70000000000005, 303.70000000000005], [103, 5, 346.70000000000005, 377.70000000000005], [5, 6, 568.7, 590.5], [40, 12, 390.70000000000005, 409.00000000000006], [90, 5, 568.7, 582.7], [29, 1, 391.70000000000005, 431.70000000000005], [149, 11, 347.70000000000005, 364.70000000000005], [206, 5, 582.7, 625.7], [121, 15, 505.70000000000005, 547.7], [161, 2, 543.1, 552.2], [91, 5, 625.7, 642.7], [106, 12, 419.70000000000005, 434.70000000000005], [107, 9, 434.70000000000005, 458.70000000000005], [113, 10, 586.7, 618.7], [37, 6, 590.5, 628.3], [45, 9, 458.70000000000005, 468.70000000000005], [14, 12, 434.70000000000005, 450.00000000000006], [22, 14, 543.1, 573.0], [33, 6, 628.3, 665.0], [36, 8, 665.0, 681.5], [43, 8, 681.5, 687.5], [44, 4, 687.5, 727.5], [46, 1, 468.70000000000005, 501.70000000000005], [38, 14, 628.3, 643.9], [47, 5, 727.5, 765.5], [41, 4, 727.5, 754.2], [221, 8, 687.5, 715.3], [7, 5, 765.5, 791.1], [122, 5, 791.1, 805.1], [196, 8, 715.3, 755.4], [127, 8, 755.4, 776.4], [31, 13, 419.70000000000005, 455.70000000000005], [213, 6, 665.0, 676.0], [24, 14, 643.9, 679.9], [25, 13, 679.9, 687.9], [222, 9, 715.3, 722.0], [215, 1, 676.0, 718.0], [26, 5, 805.1, 826.1], [27, 6, 826.1, 855.1], [114, 4, 754.2, 761.2], [115, 8, 776.4, 815.4], [116, 7, 815.4, 824.4], [118, 15, 824.4, 844.4], [119, 4, 844.4, 889.4]]"
