Iteration,Makespan
1,209
2,209
3,198
4,209
5,198
6,209
7,198
8,198
9,209
10,209
11,209
12,201
13,198
14,198
15,198
16,201
17,209
18,201
19,198
20,198
21,209
22,201
23,198
24,198
25,198
26,201
27,198
28,198
29,201
30,209
31,209
32,201
33,198
34,198
35,198
36,198
37,198
38,209
39,198
40,201
41,209
42,198
43,198
44,201
45,198
46,198
47,198
48,209
49,209
50,198
