Iteration,schedules
64,"[(12, 5), (43, 2), (13, 5), (79, 12), (14, 9), (44, 14), (45, 2), (46, 9), (81, 12), (171, 10), (1, 11), (89, 2), (93, 3), (156, 11), (125, 6), (140, 11), (158, 5), (47, 7), (2, 12), (58, 8), (82, 8), (176, 9), (157, 15), (6, 5), (84, 12), (33, 4), (172, 13), (52, 5), (34, 9), (167, 4), (121, 2), (94, 5), (122, 7), (101, 1), (124, 12), (168, 6), (141, 12), (137, 1), (16, 5), (26, 12), (31, 13), (173, 8), (32, 12), (144, 8), (145, 15), (146, 12), (147, 2), (38, 1), (39, 15), (40, 13), (41, 14), (7, 9), (53, 11), (10, 14), (11, 13), (42, 6), (150, 12), (169, 6), (17, 12), (170, 13), (174, 14), (87, 13), (88, 8), (76, 2), (95, 10), (96, 6), (97, 12), (98, 5), (23, 7), (15, 1), (77, 6), (64, 3), (65, 5), (66, 2), (177, 11), (24, 8), (67, 6), (103, 12), (27, 6), (28, 13), (178, 15), (68, 9), (99, 11), (78, 1), (69, 8), (180, 13), (70, 13), (181, 12), (75, 13), (100, 15), (104, 9), (29, 13), (30, 15), (179, 12), (105, 4), (116, 10), (119, 10), (120, 14), (182, 1), (183, 8), (117, 10), (118, 14), (120, 14)]"
65,"[(156, 8), (125, 3), (26, 10), (27, 2), (171, 10), (58, 8), (31, 12), (172, 13), (173, 13), (84, 9), (157, 2), (79, 14), (59, 2), (176, 14), (130, 6), (28, 14), (81, 2), (158, 3), (140, 3), (1, 1), (82, 4), (29, 2), (45, 9), (60, 11), (167, 4), (30, 15), (141, 5), (2, 12), (131, 15), (43, 2), (177, 11), (63, 11), (32, 9), (44, 14), (89, 2), (168, 6), (105, 4), (7, 9), (8, 8), (90, 8), (142, 7), (132, 7), (180, 13), (12, 7), (47, 7), (76, 1), (121, 10), (116, 10), (119, 13), (48, 15), (85, 13), (101, 1), (6, 5), (67, 6), (9, 8), (49, 3), (169, 6), (91, 9), (86, 8), (117, 10), (120, 14), (170, 14), (14, 9), (143, 4), (33, 14), (118, 14), (77, 6), (68, 9), (122, 7), (103, 12), (78, 1), (174, 14), (124, 3), (181, 12), (104, 9), (69, 1), (145, 15), (11, 13), (92, 11), (50, 2), (120, 14), (46, 13), (95, 10), (13, 6), (70, 9), (146, 12), (148, 9), (15, 1), (16, 5), (17, 15), (25, 14), (149, 9), (75, 4), (35, 15), (38, 1), (96, 6), (36, 2), (39, 8), (40, 13), (150, 11), (97, 3), (98, 9), (99, 11), (41, 5), (100, 15), (42, 6), (178, 15), (179, 12), (182, 5), (183, 8)]"
66,"[(125, 6), (79, 12), (158, 4), (43, 2), (126, 1), (16, 5), (45, 9), (105, 4), (128, 13), (171, 12), (127, 4), (26, 10), (58, 8), (17, 12), (140, 3), (84, 9), (121, 10), (89, 2), (101, 6), (156, 11), (27, 6), (85, 6), (157, 2), (167, 1), (83, 1), (90, 8), (44, 1), (31, 3), (172, 5), (38, 1), (25, 5), (32, 10), (46, 13), (76, 1), (47, 4), (51, 9), (168, 14), (7, 9), (91, 9), (129, 7), (169, 9), (1, 11), (12, 7), (141, 12), (170, 6), (33, 14), (13, 1), (39, 15), (176, 14), (142, 2), (106, 15), (14, 6), (15, 1), (64, 3), (86, 12), (65, 5), (77, 6), (40, 11), (92, 11), (103, 12), (173, 13), (174, 14), (104, 7), (107, 12), (177, 15), (66, 6), (78, 10), (143, 15), (67, 6), (41, 5), (42, 6), (95, 10), (96, 6), (28, 13), (180, 13), (145, 1), (146, 8), (68, 2), (10, 14), (108, 4), (181, 4), (3, 6), (35, 15), (148, 9), (11, 13), (69, 8), (29, 13), (70, 14), (149, 5), (75, 13), (109, 11), (30, 1), (97, 12), (98, 5), (36, 8), (123, 11), (99, 7), (4, 7), (5, 2), (124, 12), (6, 5), (150, 12), (100, 15), (111, 1), (178, 15), (179, 12), (182, 1), (112, 15), (114, 14), (115, 1), (183, 8)]"
67,"[(140, 4), (121, 10), (171, 10), (45, 7), (156, 9), (26, 12), (141, 15), (157, 2), (43, 2), (79, 12), (125, 6), (33, 14), (58, 7), (172, 5), (158, 5), (144, 8), (47, 4), (27, 8), (176, 9), (122, 5), (101, 6), (37, 12), (46, 13), (102, 14), (177, 11), (31, 13), (173, 4), (104, 7), (180, 13), (124, 12), (32, 5), (181, 4), (178, 15), (38, 1), (39, 14), (59, 8), (167, 8), (40, 13), (16, 5), (145, 12), (28, 15), (1, 11), (89, 2), (29, 13), (30, 6), (90, 12), (91, 9), (146, 8), (41, 6), (84, 15), (85, 13), (12, 5), (13, 5), (92, 5), (148, 9), (44, 1), (42, 4), (149, 10), (76, 2), (86, 8), (77, 11), (78, 10), (150, 12), (126, 8), (128, 15), (105, 4), (14, 6), (116, 10), (127, 14), (7, 9), (95, 10), (60, 15), (63, 13), (15, 12), (96, 6), (3, 6), (52, 3), (53, 11), (4, 7), (129, 7), (179, 12), (10, 14), (182, 1), (168, 11), (17, 15), (80, 3), (18, 1), (117, 10), (119, 10), (120, 14), (11, 13), (97, 3), (183, 8), (67, 13), (118, 13), (169, 13), (170, 6), (5, 2), (6, 5), (174, 14), (98, 9), (99, 11), (100, 15), (120, 14), (68, 2), (69, 8), (70, 14), (75, 4)]"
68,"[(84, 15), (125, 8), (140, 4), (156, 11), (158, 5), (171, 2), (38, 1), (167, 8), (87, 15), (157, 2), (16, 5), (121, 10), (141, 12), (144, 8), (176, 9), (39, 14), (168, 11), (47, 4), (79, 12), (145, 9), (17, 15), (146, 2), (126, 1), (169, 13), (88, 8), (21, 8), (127, 4), (54, 10), (177, 11), (26, 10), (33, 14), (55, 7), (22, 8), (12, 7), (81, 14), (170, 15), (82, 8), (43, 10), (13, 5), (31, 3), (128, 13), (37, 12), (1, 11), (3, 6), (27, 2), (32, 5), (14, 3), (15, 12), (122, 5), (124, 12), (28, 15), (129, 7), (44, 14), (172, 13), (40, 13), (41, 13), (101, 6), (29, 13), (30, 15), (102, 14), (173, 4), (42, 6), (104, 9), (105, 4), (89, 2), (45, 11), (116, 3), (46, 13), (180, 13), (4, 7), (5, 15), (181, 4), (6, 5), (174, 7), (7, 9), (117, 10), (178, 15), (147, 2), (8, 12), (9, 2), (56, 2), (179, 12), (182, 11), (58, 8), (119, 10), (90, 8), (120, 14), (59, 12), (76, 2), (118, 13), (150, 10), (183, 8), (120, 14), (77, 11), (11, 13), (91, 9), (92, 11), (95, 10), (96, 6), (78, 1), (61, 7), (62, 9), (97, 12), (63, 13), (67, 12), (68, 9), (69, 8), (70, 14), (98, 5), (99, 11), (75, 4), (100, 15)]"
69,"[(84, 15), (7, 9), (58, 7), (101, 2), (26, 8), (79, 15), (158, 4), (27, 10), (76, 1), (159, 3), (12, 7), (140, 10), (156, 9), (43, 2), (125, 8), (59, 8), (157, 2), (133, 8), (102, 10), (1, 11), (45, 14), (61, 7), (46, 5), (141, 7), (121, 2), (134, 6), (8, 8), (135, 14), (38, 6), (171, 10), (31, 12), (89, 2), (44, 1), (160, 11), (9, 2), (39, 5), (85, 6), (28, 15), (176, 9), (62, 2), (77, 11), (40, 5), (86, 8), (29, 13), (172, 3), (63, 13), (13, 1), (32, 5), (80, 3), (173, 4), (67, 6), (161, 10), (41, 8), (42, 6), (162, 14), (30, 6), (136, 15), (144, 10), (145, 15), (68, 9), (14, 6), (104, 9), (123, 11), (163, 11), (78, 7), (146, 12), (69, 8), (90, 8), (70, 9), (47, 7), (16, 5), (177, 11), (75, 13), (52, 3), (105, 4), (15, 1), (166, 4), (33, 15), (116, 10), (53, 1), (119, 13), (17, 15), (18, 6), (3, 6), (124, 3), (148, 9), (34, 5), (4, 7), (11, 13), (5, 15), (6, 5), (117, 10), (149, 1), (118, 14), (91, 9), (92, 11), (95, 10), (120, 14), (96, 6), (150, 12), (178, 15), (97, 12), (98, 9), (179, 12), (180, 13), (181, 4), (182, 5), (183, 8), (99, 11), (100, 14)]"
70,"[(171, 10), (158, 3), (7, 9), (172, 13), (10, 14), (159, 15), (125, 8), (173, 8), (47, 7), (89, 2), (33, 14), (176, 9), (101, 2), (156, 8), (48, 13), (84, 12), (102, 14), (79, 14), (50, 12), (87, 13), (83, 9), (38, 6), (88, 8), (140, 3), (151, 13), (39, 8), (11, 8), (43, 10), (45, 7), (40, 13), (93, 3), (49, 7), (26, 12), (31, 12), (105, 4), (27, 10), (41, 6), (177, 15), (94, 5), (152, 9), (153, 13), (46, 9), (154, 13), (160, 11), (164, 12), (155, 14), (42, 4), (165, 13), (166, 13), (58, 8), (95, 1), (96, 6), (157, 2), (97, 12), (32, 10), (76, 1), (28, 15), (29, 13), (44, 14), (30, 15), (116, 10), (119, 13), (98, 9), (121, 2), (77, 6), (180, 13), (120, 14), (178, 15), (104, 9), (99, 7), (122, 5), (34, 9), (124, 12), (12, 5), (78, 7), (1, 1), (14, 3), (181, 12), (2, 13), (16, 5), (13, 1), (6, 5), (15, 12), (130, 6), (131, 12), (64, 3), (65, 5), (179, 12), (182, 11), (17, 12), (132, 1), (21, 12), (100, 15), (22, 8), (117, 10), (183, 8), (118, 14), (66, 2), (67, 13), (68, 2), (71, 11), (120, 14), (72, 8), (74, 7), (75, 5)]"
71,"[(140, 3), (101, 6), (125, 13), (38, 1), (89, 2), (79, 14), (171, 8), (58, 7), (176, 9), (1, 1), (33, 4), (59, 2), (102, 14), (156, 11), (7, 9), (45, 9), (158, 5), (60, 15), (63, 11), (39, 14), (26, 8), (157, 2), (40, 5), (12, 5), (84, 9), (27, 8), (47, 4), (85, 6), (141, 5), (105, 4), (116, 10), (172, 13), (46, 9), (104, 9), (167, 8), (43, 2), (121, 2), (137, 1), (117, 10), (3, 6), (41, 6), (67, 6), (28, 14), (31, 3), (118, 14), (83, 1), (68, 2), (13, 6), (29, 2), (177, 15), (14, 3), (86, 12), (142, 2), (173, 8), (34, 5), (178, 15), (71, 7), (15, 12), (44, 14), (48, 13), (119, 13), (32, 5), (30, 1), (50, 14), (76, 1), (10, 14), (168, 6), (11, 13), (73, 6), (49, 7), (123, 11), (143, 15), (169, 7), (42, 4), (4, 7), (74, 7), (120, 14), (77, 11), (170, 13), (124, 12), (174, 3), (78, 7), (75, 13), (180, 13), (181, 12), (90, 12), (145, 9), (5, 15), (16, 5), (17, 15), (19, 8), (20, 14), (146, 10), (6, 4), (147, 2), (150, 12), (179, 12), (182, 1), (91, 9), (92, 11), (95, 10), (96, 6), (97, 12), (183, 8), (98, 5), (99, 11), (100, 15)]"
72,"[(7, 9), (171, 12), (45, 11), (1, 1), (79, 12), (172, 5), (84, 9), (121, 10), (125, 13), (101, 2), (46, 5), (122, 5), (158, 5), (173, 13), (140, 3), (81, 12), (43, 10), (33, 4), (38, 1), (89, 2), (82, 4), (90, 12), (39, 5), (12, 7), (13, 1), (14, 9), (159, 5), (176, 14), (40, 13), (47, 4), (160, 11), (44, 15), (58, 8), (76, 1), (126, 8), (124, 3), (127, 4), (102, 14), (3, 6), (87, 10), (57, 1), (41, 14), (164, 4), (42, 3), (26, 12), (27, 2), (88, 4), (156, 11), (151, 6), (152, 12), (128, 15), (129, 10), (153, 14), (31, 3), (104, 9), (4, 7), (5, 15), (177, 11), (77, 11), (154, 4), (28, 14), (64, 3), (29, 13), (30, 6), (165, 6), (15, 1), (166, 4), (32, 10), (34, 9), (157, 2), (6, 5), (91, 9), (78, 10), (10, 14), (180, 13), (92, 11), (95, 10), (96, 6), (65, 5), (16, 5), (181, 4), (178, 15), (179, 12), (11, 8), (155, 14), (182, 11), (183, 8), (66, 1), (97, 3), (67, 12), (17, 15), (105, 4), (25, 5), (116, 10), (119, 10), (120, 14), (98, 9), (117, 10), (99, 7), (100, 14), (68, 9), (69, 8), (118, 14), (120, 14), (70, 14), (75, 5)]"
73,"[(171, 10), (172, 3), (79, 14), (80, 3), (125, 8), (1, 11), (43, 2), (173, 8), (121, 10), (26, 10), (7, 9), (158, 4), (159, 15), (84, 15), (140, 3), (38, 1), (130, 3), (101, 2), (39, 8), (122, 5), (124, 12), (40, 13), (176, 14), (44, 14), (177, 15), (105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 15), (12, 5), (16, 5), (33, 4), (37, 9), (45, 2), (31, 12), (17, 15), (3, 6), (41, 5), (160, 15), (141, 10), (114, 14), (27, 6), (102, 14), (46, 5), (87, 13), (13, 5), (28, 13), (161, 14), (88, 8), (162, 12), (47, 7), (54, 11), (55, 6), (144, 6), (131, 15), (132, 9), (115, 8), (145, 15), (146, 8), (56, 8), (163, 12), (166, 13), (147, 2), (150, 12), (58, 8), (180, 13), (14, 6), (15, 12), (156, 11), (157, 15), (18, 9), (76, 2), (42, 6), (32, 10), (181, 12), (59, 8), (60, 15), (63, 4), (29, 13), (10, 14), (67, 12), (68, 9), (30, 6), (77, 5), (78, 1), (89, 2), (104, 7), (90, 12), (11, 8), (91, 9), (92, 11), (4, 7), (69, 8), (70, 13), (5, 15), (95, 1), (96, 6), (97, 3), (178, 15), (75, 5), (98, 9), (99, 7), (100, 15), (179, 12), (6, 5), (182, 11), (183, 8)]"
74,"[(58, 8), (84, 15), (45, 9), (101, 6), (140, 3), (171, 2), (46, 9), (141, 15), (87, 13), (43, 10), (79, 12), (1, 1), (125, 8), (81, 8), (38, 6), (39, 15), (40, 3), (138, 13), (139, 5), (172, 5), (173, 13), (33, 4), (35, 15), (16, 5), (26, 10), (31, 13), (27, 9), (32, 12), (44, 15), (158, 4), (36, 2), (156, 9), (76, 1), (47, 7), (82, 4), (167, 9), (88, 2), (144, 8), (105, 4), (121, 10), (145, 1), (12, 7), (41, 14), (77, 11), (168, 11), (169, 7), (28, 15), (78, 7), (29, 13), (30, 15), (157, 2), (170, 15), (64, 3), (146, 10), (123, 11), (65, 10), (147, 2), (176, 14), (42, 4), (177, 15), (52, 7), (180, 13), (2, 12), (6, 5), (66, 1), (17, 15), (106, 8), (7, 9), (13, 5), (14, 6), (67, 13), (124, 12), (150, 10), (89, 2), (19, 2), (181, 4), (90, 12), (107, 12), (68, 9), (53, 1), (110, 4), (8, 8), (174, 2), (9, 2), (69, 8), (111, 3), (20, 12), (70, 13), (75, 13), (112, 15), (11, 13), (103, 12), (15, 12), (104, 9), (91, 9), (178, 15), (92, 5), (95, 10), (96, 6), (113, 9), (115, 5), (97, 12), (179, 12), (182, 11), (98, 9), (99, 7), (100, 15), (183, 8)]"
75,"[(140, 13), (105, 4), (141, 10), (79, 12), (171, 2), (156, 11), (84, 9), (142, 2), (125, 8), (172, 13), (81, 12), (176, 14), (143, 4), (47, 7), (45, 11), (33, 15), (145, 15), (43, 2), (157, 2), (106, 8), (101, 2), (44, 1), (138, 13), (35, 15), (58, 7), (121, 10), (89, 2), (82, 4), (102, 14), (158, 3), (139, 5), (159, 10), (26, 10), (146, 2), (31, 13), (12, 5), (173, 4), (38, 6), (85, 13), (86, 12), (177, 15), (36, 8), (180, 13), (27, 9), (48, 14), (50, 14), (59, 8), (61, 7), (123, 11), (32, 5), (16, 5), (39, 8), (46, 5), (107, 12), (76, 1), (77, 11), (110, 13), (111, 3), (160, 15), (28, 15), (17, 12), (40, 11), (29, 13), (41, 8), (13, 1), (1, 11), (49, 8), (2, 13), (62, 3), (42, 4), (90, 8), (147, 2), (14, 3), (178, 15), (30, 6), (181, 4), (179, 12), (182, 11), (6, 5), (7, 9), (63, 11), (161, 2), (25, 5), (91, 9), (150, 10), (67, 6), (78, 7), (124, 12), (68, 9), (15, 12), (92, 11), (162, 13), (69, 8), (183, 8), (95, 10), (96, 6), (70, 13), (8, 8), (97, 12), (75, 5), (98, 9), (99, 11), (104, 7), (100, 14), (163, 12), (166, 13), (112, 6), (113, 9), (115, 8), (9, 2), (11, 8)]"
76,"[(79, 15), (33, 15), (1, 11), (105, 4), (140, 11), (2, 12), (151, 13), (121, 2), (38, 6), (123, 11), (158, 3), (124, 3), (159, 1), (160, 11), (164, 10), (101, 2), (39, 5), (165, 6), (176, 14), (177, 11), (178, 15), (166, 3), (156, 9), (179, 12), (45, 14), (46, 13), (157, 15), (12, 7), (26, 8), (6, 4), (37, 11), (89, 2), (43, 10), (47, 7), (40, 11), (27, 8), (13, 5), (14, 9), (48, 15), (31, 13), (125, 13), (171, 12), (50, 14), (172, 5), (133, 4), (32, 12), (15, 1), (135, 14), (134, 8), (173, 13), (84, 12), (103, 12), (104, 9), (136, 15), (49, 7), (58, 8), (44, 15), (116, 3), (152, 12), (153, 14), (41, 13), (28, 13), (76, 2), (85, 6), (77, 11), (154, 13), (64, 3), (29, 2), (119, 13), (86, 5), (42, 3), (90, 8), (78, 1), (91, 9), (92, 11), (117, 10), (118, 14), (95, 10), (155, 5), (16, 5), (96, 6), (65, 5), (30, 15), (180, 13), (120, 14), (181, 12), (17, 12), (66, 2), (182, 11), (97, 12), (80, 3), (183, 8), (67, 13), (7, 9), (8, 12), (68, 2), (23, 7), (9, 2), (11, 13), (98, 9), (24, 8), (99, 7), (69, 8), (70, 14), (75, 13), (100, 14)]"
77,"[(1, 11), (156, 9), (140, 3), (171, 2), (125, 6), (58, 8), (47, 7), (38, 6), (141, 12), (59, 5), (12, 5), (84, 12), (158, 3), (101, 1), (45, 2), (87, 10), (79, 12), (137, 1), (48, 14), (14, 6), (89, 2), (159, 15), (105, 4), (49, 6), (80, 3), (46, 5), (176, 14), (60, 15), (63, 11), (3, 6), (67, 13), (43, 2), (7, 9), (4, 7), (121, 10), (76, 2), (26, 10), (172, 3), (160, 15), (33, 15), (5, 2), (77, 5), (44, 14), (144, 10), (164, 2), (34, 5), (27, 2), (157, 2), (28, 14), (78, 7), (39, 5), (13, 1), (29, 2), (165, 10), (173, 8), (103, 12), (10, 14), (166, 13), (11, 8), (15, 12), (104, 9), (88, 2), (68, 2), (30, 15), (31, 12), (145, 12), (146, 12), (40, 13), (41, 14), (42, 6), (50, 2), (148, 9), (149, 10), (150, 12), (32, 12), (122, 5), (124, 12), (6, 5), (69, 8), (106, 8), (16, 5), (17, 12), (70, 9), (177, 15), (107, 12), (108, 7), (109, 2), (111, 3), (112, 15), (75, 5), (114, 14), (180, 13), (181, 12), (115, 8), (25, 9), (93, 3), (94, 5), (95, 10), (96, 6), (97, 12), (98, 9), (99, 7), (100, 15), (178, 15), (179, 12), (182, 11), (183, 8)]"
78,"[(84, 15), (87, 15), (176, 14), (88, 4), (26, 8), (27, 10), (43, 10), (79, 14), (140, 11), (44, 15), (58, 8), (38, 1), (39, 15), (76, 1), (125, 3), (151, 6), (152, 1), (47, 4), (156, 8), (80, 13), (158, 4), (33, 4), (28, 14), (52, 5), (177, 11), (7, 9), (153, 6), (8, 12), (31, 12), (37, 13), (167, 5), (154, 3), (40, 11), (105, 4), (168, 6), (77, 6), (45, 7), (1, 1), (157, 15), (53, 11), (155, 14), (16, 5), (171, 12), (101, 2), (32, 9), (121, 10), (133, 4), (169, 6), (17, 12), (78, 7), (103, 12), (123, 11), (104, 7), (46, 5), (172, 3), (9, 8), (41, 14), (106, 15), (107, 12), (110, 4), (19, 6), (170, 15), (2, 13), (20, 14), (6, 5), (111, 3), (173, 8), (174, 14), (11, 13), (112, 15), (114, 14), (115, 1), (29, 13), (64, 3), (65, 5), (66, 6), (67, 13), (124, 12), (68, 9), (71, 7), (180, 13), (72, 7), (178, 15), (135, 14), (179, 12), (89, 2), (42, 3), (93, 3), (94, 5), (74, 4), (12, 7), (30, 15), (181, 12), (95, 10), (13, 6), (182, 1), (183, 8), (75, 4), (96, 6), (134, 8), (97, 3), (14, 3), (136, 5), (15, 12), (98, 9), (99, 7), (100, 15)]"
79,"[(84, 15), (171, 10), (125, 8), (89, 2), (140, 11), (101, 2), (45, 14), (12, 7), (158, 5), (38, 1), (39, 5), (46, 5), (1, 1), (47, 7), (103, 12), (14, 3), (87, 10), (176, 9), (40, 3), (13, 1), (177, 11), (58, 8), (79, 14), (33, 4), (156, 8), (172, 5), (26, 8), (43, 2), (105, 4), (3, 6), (76, 1), (157, 15), (173, 8), (7, 9), (41, 5), (31, 3), (44, 15), (51, 9), (159, 5), (106, 15), (27, 6), (77, 5), (16, 5), (88, 8), (42, 6), (81, 14), (28, 14), (104, 9), (17, 12), (151, 6), (29, 2), (130, 3), (152, 12), (19, 2), (10, 14), (32, 5), (160, 11), (161, 10), (162, 12), (30, 6), (107, 12), (20, 14), (178, 15), (15, 12), (110, 4), (153, 13), (93, 3), (78, 1), (94, 5), (82, 7), (154, 6), (95, 1), (96, 6), (155, 11), (111, 3), (112, 15), (113, 9), (34, 9), (163, 11), (64, 3), (65, 5), (11, 13), (66, 6), (166, 13), (180, 13), (181, 12), (115, 8), (97, 12), (98, 9), (67, 12), (121, 10), (68, 9), (69, 8), (99, 7), (100, 15), (131, 12), (132, 9), (70, 14), (75, 13), (179, 12), (182, 1), (183, 8), (123, 11), (4, 7), (5, 15), (6, 4), (124, 12)]"
80,"[(45, 2), (156, 8), (176, 14), (89, 2), (140, 13), (171, 10), (158, 5), (46, 13), (58, 8), (101, 1), (141, 7), (84, 15), (26, 10), (159, 15), (125, 13), (138, 13), (157, 15), (160, 15), (33, 4), (79, 15), (64, 3), (38, 1), (43, 2), (90, 12), (81, 12), (39, 5), (44, 14), (27, 9), (47, 4), (1, 1), (139, 5), (121, 10), (12, 7), (172, 5), (31, 13), (3, 6), (142, 7), (82, 7), (13, 5), (57, 7), (14, 9), (123, 11), (40, 11), (65, 10), (76, 1), (34, 9), (66, 6), (77, 11), (87, 13), (78, 10), (143, 4), (41, 14), (91, 9), (105, 4), (88, 8), (67, 6), (92, 5), (4, 7), (68, 9), (161, 14), (116, 10), (32, 9), (16, 5), (173, 8), (119, 10), (17, 12), (21, 12), (42, 6), (145, 1), (124, 12), (28, 13), (7, 9), (177, 11), (162, 13), (22, 8), (146, 10), (29, 13), (30, 1), (8, 12), (5, 15), (95, 1), (96, 6), (97, 12), (6, 5), (163, 11), (98, 9), (180, 13), (69, 8), (9, 8), (11, 13), (181, 4), (117, 10), (15, 1), (99, 11), (120, 14), (100, 15), (70, 13), (178, 15), (147, 2), (103, 12), (166, 13), (104, 9), (150, 10), (179, 12), (182, 5), (75, 4), (118, 14), (120, 14), (183, 8)]"
81,"[(84, 15), (176, 14), (171, 10), (79, 15), (158, 3), (33, 15), (172, 13), (156, 9), (140, 11), (58, 7), (141, 5), (45, 9), (38, 6), (101, 2), (34, 5), (76, 2), (87, 13), (16, 5), (39, 15), (88, 8), (40, 11), (47, 7), (105, 4), (43, 10), (77, 6), (41, 13), (159, 3), (46, 13), (160, 11), (1, 11), (42, 6), (164, 10), (165, 13), (166, 3), (44, 15), (2, 13), (125, 3), (126, 8), (116, 3), (89, 2), (177, 15), (80, 3), (127, 15), (173, 13), (128, 15), (59, 12), (78, 1), (52, 5), (117, 10), (118, 14), (119, 10), (129, 8), (120, 14), (53, 11), (144, 6), (145, 12), (146, 12), (6, 4), (26, 10), (121, 10), (7, 9), (31, 12), (32, 12), (148, 7), (27, 9), (17, 15), (178, 15), (179, 12), (28, 15), (12, 7), (157, 15), (103, 12), (29, 2), (14, 6), (149, 5), (150, 12), (13, 5), (10, 14), (21, 1), (11, 13), (123, 11), (15, 1), (22, 6), (93, 3), (30, 15), (124, 3), (180, 13), (181, 12), (104, 7), (182, 11), (61, 7), (62, 9), (63, 4), (67, 12), (68, 9), (94, 5), (95, 1), (96, 6), (183, 8), (97, 12), (98, 5), (99, 11), (100, 15), (71, 7), (72, 8), (74, 7), (75, 13)]"
82,"[(84, 15), (156, 8), (121, 10), (105, 4), (122, 7), (38, 1), (171, 8), (43, 2), (33, 15), (45, 7), (124, 3), (172, 3), (44, 1), (176, 14), (37, 12), (58, 8), (79, 14), (173, 13), (39, 14), (76, 2), (12, 5), (59, 12), (85, 6), (157, 2), (40, 5), (41, 5), (42, 4), (101, 2), (86, 8), (46, 5), (102, 14), (104, 9), (61, 7), (16, 5), (158, 11), (13, 1), (177, 15), (26, 8), (14, 9), (31, 12), (47, 4), (89, 2), (125, 3), (167, 4), (140, 3), (116, 3), (62, 3), (1, 11), (77, 5), (133, 10), (83, 9), (51, 11), (15, 12), (7, 9), (27, 10), (168, 11), (135, 1), (169, 6), (119, 13), (28, 15), (180, 13), (17, 12), (170, 13), (63, 4), (151, 4), (25, 9), (67, 6), (78, 10), (32, 10), (3, 6), (68, 9), (134, 6), (10, 14), (178, 15), (29, 2), (174, 3), (30, 15), (11, 13), (179, 12), (136, 15), (71, 11), (4, 7), (152, 9), (5, 2), (72, 8), (74, 7), (75, 13), (6, 4), (93, 3), (153, 14), (154, 4), (120, 14), (155, 14), (94, 5), (95, 10), (117, 10), (118, 14), (96, 6), (97, 12), (98, 5), (99, 11), (100, 15), (120, 14), (181, 12), (182, 11), (183, 8)]"
83,"[(38, 1), (101, 1), (156, 11), (26, 10), (27, 6), (47, 4), (31, 3), (52, 3), (157, 15), (158, 3), (125, 8), (171, 10), (45, 7), (84, 15), (58, 7), (140, 4), (172, 5), (105, 4), (76, 2), (141, 5), (176, 9), (46, 13), (53, 11), (28, 15), (159, 15), (29, 2), (32, 5), (12, 5), (39, 15), (33, 14), (40, 12), (177, 15), (173, 13), (180, 13), (41, 14), (42, 6), (77, 6), (13, 6), (79, 15), (1, 11), (178, 15), (64, 3), (65, 5), (34, 9), (2, 12), (6, 5), (179, 12), (78, 7), (103, 12), (104, 9), (85, 13), (43, 2), (126, 8), (160, 11), (164, 10), (14, 9), (165, 6), (15, 1), (44, 14), (86, 8), (89, 2), (121, 10), (122, 5), (106, 15), (30, 15), (166, 4), (66, 2), (142, 7), (128, 13), (181, 12), (93, 3), (94, 5), (95, 10), (127, 4), (143, 6), (80, 3), (182, 5), (183, 8), (145, 15), (129, 8), (124, 12), (107, 12), (110, 13), (111, 1), (112, 6), (114, 14), (146, 8), (148, 6), (149, 1), (7, 9), (115, 5), (10, 14), (67, 13), (11, 13), (150, 12), (68, 9), (71, 11), (72, 13), (96, 6), (97, 3), (74, 5), (75, 4), (98, 5), (99, 11), (100, 14), (16, 5), (17, 15), (19, 8), (20, 1)]"
84,"[(101, 1), (176, 9), (156, 9), (177, 15), (84, 9), (157, 2), (140, 4), (141, 15), (158, 5), (33, 14), (35, 15), (12, 5), (13, 5), (14, 9), (159, 10), (160, 15), (47, 7), (38, 1), (121, 10), (122, 7), (124, 12), (39, 15), (85, 13), (86, 12), (1, 1), (45, 11), (48, 15), (16, 5), (89, 2), (17, 12), (7, 9), (46, 5), (26, 8), (27, 8), (31, 13), (49, 7), (3, 6), (93, 3), (32, 10), (4, 7), (125, 6), (164, 12), (144, 10), (171, 12), (5, 15), (165, 6), (50, 12), (145, 12), (180, 13), (146, 2), (36, 2), (102, 10), (138, 13), (181, 4), (58, 8), (43, 10), (10, 14), (79, 15), (15, 1), (40, 12), (28, 13), (178, 15), (41, 5), (80, 3), (139, 5), (6, 5), (76, 2), (172, 3), (23, 4), (94, 2), (104, 9), (24, 8), (95, 1), (179, 12), (173, 4), (77, 11), (64, 3), (166, 3), (44, 1), (78, 1), (182, 11), (11, 13), (42, 4), (147, 2), (150, 12), (105, 4), (29, 13), (65, 10), (66, 6), (67, 6), (30, 6), (116, 3), (119, 13), (183, 8), (96, 6), (117, 10), (118, 13), (120, 14), (97, 12), (68, 9), (98, 9), (71, 11), (99, 11), (73, 14), (74, 4), (75, 5), (100, 15)]"
