Iteration,schedules
103,"[(1, 6), (5, 11), (8, 6), (265, 1), (45, 10), (123, 12), (49, 2), (134, 5), (249, 9), (218, 2), (223, 5), (143, 15), (177, 4), (147, 6), (149, 5), (152, 12), (46, 7), (75, 1), (79, 1), (135, 12), (258, 15), (172, 2), (91, 2), (150, 8), (144, 12), (259, 5), (145, 9), (76, 14), (114, 10), (11, 6), (251, 8), (6, 6), (14, 6), (199, 13), (205, 3), (26, 6), (153, 4), (146, 15), (140, 14), (3, 2), (136, 3), (137, 13), (92, 13), (141, 7), (224, 12), (80, 15), (173, 1), (154, 7), (97, 1), (233, 11), (234, 15), (269, 8), (235, 7), (236, 3), (188, 3), (191, 10), (192, 9), (102, 6), (174, 11), (256, 12), (257, 10), (7, 9), (194, 3), (214, 8), (78, 9), (48, 12), (263, 4), (124, 6), (138, 9), (60, 1), (252, 8), (250, 2), (116, 14), (9, 15), (142, 12), (181, 1), (139, 4), (61, 3), (148, 12), (86, 12), (118, 15), (119, 13), (195, 13), (81, 5), (197, 3), (230, 4), (176, 6), (270, 12), (93, 9), (96, 13), (238, 15), (219, 13), (125, 5), (83, 15), (220, 4), (253, 13), (128, 7), (117, 2), (155, 10), (271, 9), (129, 15), (130, 10), (132, 5), (82, 12), (198, 10), (103, 14), (231, 4), (215, 6), (239, 10), (12, 7), (193, 5), (104, 7), (264, 6), (87, 6), (216, 7), (84, 2), (217, 15), (29, 4), (30, 15), (133, 7), (221, 3), (156, 5), (254, 2), (255, 15), (131, 6), (105, 10), (31, 12), (32, 7), (33, 11), (106, 6), (160, 13), (35, 1), (161, 11), (107, 4), (111, 7), (112, 12), (36, 15), (201, 2), (240, 2), (243, 12), (202, 14), (38, 14), (39, 8), (272, 12), (203, 15), (85, 8), (204, 14), (273, 14), (113, 15), (167, 6), (169, 8), (170, 8), (171, 2), (88, 4), (89, 7), (90, 10), (63, 2), (64, 12), (65, 9), (66, 11), (69, 10), (166, 4), (70, 6), (71, 12), (72, 9), (73, 11), (74, 15), (151, 9)]"
104,"[(205, 11), (118, 15), (8, 9), (114, 11), (9, 14), (115, 11), (75, 6), (154, 5), (214, 4), (215, 15), (91, 2), (216, 6), (14, 3), (123, 12), (155, 11), (29, 4), (124, 13), (45, 2), (97, 2), (249, 8), (92, 8), (199, 5), (143, 10), (188, 8), (147, 3), (1, 8), (30, 15), (258, 4), (5, 15), (11, 14), (125, 5), (49, 6), (250, 15), (134, 5), (79, 11), (6, 7), (86, 12), (177, 7), (194, 7), (151, 9), (60, 6), (144, 13), (2, 9), (260, 15), (218, 8), (219, 13), (220, 13), (261, 8), (148, 14), (152, 12), (145, 6), (201, 2), (61, 3), (153, 6), (178, 15), (146, 15), (263, 3), (180, 14), (264, 6), (179, 8), (202, 14), (203, 15), (140, 15), (233, 3), (77, 12), (63, 2), (64, 12), (65, 9), (234, 12), (93, 9), (96, 13), (237, 10), (156, 5), (66, 11), (78, 9), (191, 10), (204, 10), (13, 5), (15, 1), (17, 15), (117, 14), (16, 15), (119, 13), (69, 10), (149, 4), (18, 8), (217, 13), (128, 4), (129, 11), (238, 9), (130, 10), (7, 9), (251, 12), (192, 9), (256, 12), (70, 6), (141, 4), (252, 8), (253, 15), (254, 13), (47, 11), (142, 13), (255, 15), (135, 1), (257, 5), (160, 13), (161, 11), (102, 6), (87, 14), (196, 8), (221, 4), (197, 15), (198, 13), (166, 8), (265, 1), (269, 14), (71, 12), (193, 8), (103, 5), (104, 9), (239, 8), (105, 9), (136, 3), (150, 2), (48, 12), (223, 5), (132, 5), (106, 14), (80, 8), (81, 11), (82, 12), (107, 15), (72, 5), (73, 11), (74, 14), (111, 7), (112, 12), (172, 2), (167, 6), (113, 1), (173, 6), (174, 11), (176, 6), (224, 15), (83, 15), (133, 12), (131, 6), (84, 13), (85, 11), (225, 9), (169, 8), (170, 8), (171, 2), (137, 13), (270, 12), (271, 3), (272, 12), (273, 14), (31, 12), (34, 13), (35, 3), (36, 15), (138, 2), (139, 12), (38, 14), (39, 8), (88, 4), (240, 2), (243, 12), (89, 7), (90, 6)]"
105,"[(149, 7), (97, 1), (8, 9), (14, 3), (150, 6), (29, 4), (147, 8), (45, 2), (263, 4), (1, 8), (251, 12), (118, 14), (114, 5), (252, 10), (194, 7), (256, 13), (5, 15), (86, 12), (123, 9), (253, 14), (11, 14), (167, 6), (9, 15), (49, 6), (205, 4), (177, 4), (206, 3), (182, 5), (124, 6), (168, 6), (75, 2), (207, 11), (233, 3), (171, 2), (79, 11), (172, 2), (199, 5), (155, 10), (80, 8), (200, 9), (234, 10), (148, 14), (173, 1), (125, 8), (134, 13), (183, 11), (63, 2), (81, 11), (211, 2), (212, 10), (140, 15), (265, 1), (102, 6), (15, 1), (264, 6), (2, 4), (119, 13), (16, 4), (87, 14), (116, 8), (249, 11), (258, 15), (128, 4), (257, 12), (6, 9), (17, 13), (174, 9), (152, 12), (129, 15), (269, 14), (154, 5), (141, 4), (12, 7), (188, 3), (77, 12), (46, 7), (48, 12), (78, 9), (191, 10), (192, 9), (18, 10), (213, 4), (196, 8), (132, 3), (143, 15), (197, 3), (153, 4), (130, 1), (91, 3), (135, 1), (223, 5), (254, 13), (40, 3), (51, 11), (224, 12), (7, 8), (108, 8), (83, 15), (193, 5), (259, 9), (250, 2), (84, 13), (144, 12), (156, 5), (136, 13), (94, 10), (117, 14), (43, 10), (52, 13), (53, 7), (203, 4), (204, 10), (237, 6), (230, 4), (255, 6), (231, 8), (137, 12), (64, 12), (218, 2), (219, 13), (220, 13), (65, 9), (198, 13), (142, 8), (66, 11), (145, 13), (109, 8), (110, 1), (133, 13), (131, 7), (111, 7), (112, 12), (113, 15), (146, 15), (270, 12), (88, 4), (82, 12), (157, 4), (158, 13), (176, 14), (138, 4), (238, 1), (85, 8), (139, 4), (95, 12), (271, 6), (89, 7), (159, 7), (69, 10), (239, 10), (96, 13), (151, 9), (161, 2), (90, 10), (44, 14), (166, 8), (240, 2), (243, 11), (70, 6), (272, 3), (41, 10), (42, 14), (44, 14), (71, 12), (72, 9), (73, 11), (74, 15), (273, 14)]"
106,"[(8, 9), (29, 4), (11, 6), (14, 13), (118, 12), (49, 5), (75, 1), (263, 4), (79, 1), (97, 11), (30, 15), (1, 6), (114, 4), (155, 10), (134, 1), (205, 3), (188, 8), (5, 11), (251, 8), (140, 9), (194, 13), (265, 1), (141, 7), (218, 8), (142, 14), (154, 5), (167, 6), (219, 3), (143, 10), (147, 3), (149, 4), (168, 3), (6, 6), (252, 2), (144, 10), (148, 12), (63, 2), (249, 8), (3, 11), (7, 11), (250, 2), (59, 13), (150, 8), (253, 14), (145, 7), (128, 11), (77, 12), (220, 4), (171, 2), (83, 15), (258, 4), (214, 5), (151, 9), (233, 3), (98, 7), (223, 5), (264, 15), (152, 12), (177, 4), (132, 4), (86, 3), (15, 8), (199, 5), (215, 14), (91, 2), (266, 10), (146, 14), (16, 14), (9, 15), (119, 3), (80, 8), (84, 2), (234, 5), (181, 15), (133, 13), (116, 14), (117, 14), (237, 10), (238, 15), (17, 14), (129, 15), (18, 9), (99, 13), (262, 11), (130, 7), (216, 7), (131, 6), (172, 10), (254, 2), (173, 6), (81, 5), (174, 9), (45, 10), (217, 6), (156, 10), (224, 15), (64, 8), (65, 9), (66, 11), (47, 11), (135, 1), (100, 15), (256, 12), (191, 1), (196, 8), (94, 10), (255, 6), (239, 8), (176, 11), (101, 2), (241, 3), (136, 4), (267, 7), (13, 5), (95, 4), (257, 5), (153, 4), (242, 10), (192, 9), (137, 12), (87, 6), (197, 15), (69, 10), (70, 6), (221, 4), (31, 12), (193, 8), (32, 8), (33, 11), (88, 4), (89, 7), (90, 6), (96, 5), (35, 3), (71, 3), (78, 7), (138, 2), (139, 12), (72, 9), (73, 11), (74, 15), (230, 7), (231, 8), (201, 2), (198, 10), (202, 14), (123, 12), (48, 12), (124, 13), (125, 12), (203, 15), (204, 14), (36, 15), (38, 5), (39, 5), (243, 12), (82, 12), (85, 8), (268, 5), (271, 6), (157, 4), (158, 13), (159, 7), (161, 11), (272, 12), (166, 8), (273, 14)]"
107,"[(199, 5), (79, 1), (265, 13), (258, 14), (1, 6), (14, 8), (97, 11), (114, 4), (11, 6), (233, 10), (8, 7), (263, 1), (155, 10), (134, 6), (15, 8), (5, 15), (45, 10), (49, 5), (152, 12), (16, 14), (223, 5), (102, 12), (266, 10), (116, 15), (75, 2), (63, 2), (86, 3), (262, 12), (47, 11), (154, 5), (151, 9), (91, 2), (249, 8), (118, 12), (17, 15), (123, 9), (251, 12), (147, 8), (128, 7), (264, 6), (156, 5), (124, 13), (135, 1), (140, 9), (6, 6), (51, 11), (148, 12), (194, 3), (18, 10), (80, 8), (103, 5), (94, 10), (95, 12), (96, 13), (10, 12), (256, 13), (196, 15), (125, 5), (12, 7), (132, 7), (117, 2), (136, 3), (205, 11), (7, 8), (218, 2), (81, 11), (104, 7), (267, 7), (167, 6), (224, 12), (77, 12), (172, 10), (2, 1), (133, 7), (129, 15), (137, 4), (250, 2), (138, 2), (122, 5), (252, 6), (87, 14), (175, 3), (78, 9), (130, 6), (197, 3), (141, 6), (257, 5), (29, 4), (157, 4), (253, 15), (142, 1), (169, 8), (188, 3), (214, 8), (215, 11), (191, 1), (139, 4), (201, 2), (83, 15), (202, 14), (198, 13), (203, 15), (88, 4), (232, 14), (89, 7), (90, 10), (84, 2), (204, 14), (149, 4), (176, 11), (216, 6), (131, 2), (217, 15), (150, 8), (153, 4), (52, 15), (48, 12), (143, 10), (254, 2), (177, 4), (244, 4), (40, 3), (144, 12), (145, 7), (105, 10), (255, 6), (67, 3), (219, 3), (68, 2), (43, 13), (245, 10), (106, 13), (44, 14), (146, 8), (220, 8), (246, 13), (107, 15), (247, 3), (268, 9), (111, 4), (112, 12), (113, 15), (221, 7), (271, 9), (272, 12), (69, 1), (70, 6), (192, 9), (170, 1), (171, 2), (193, 8), (248, 11), (187, 7), (71, 12), (41, 10), (53, 7), (42, 14), (72, 5), (73, 11), (74, 15), (82, 12), (85, 8), (158, 12), (273, 14), (159, 12), (161, 11), (166, 8), (44, 14)]"
108,"[(8, 9), (265, 1), (199, 15), (10, 13), (14, 3), (134, 5), (29, 4), (45, 2), (49, 6), (154, 7), (46, 5), (188, 8), (258, 15), (143, 15), (191, 1), (263, 4), (200, 6), (15, 8), (205, 3), (251, 12), (51, 14), (17, 15), (48, 12), (259, 9), (11, 6), (16, 15), (256, 12), (233, 10), (63, 2), (206, 5), (257, 12), (64, 8), (1, 6), (3, 2), (149, 4), (150, 8), (144, 13), (145, 13), (155, 10), (18, 9), (86, 12), (91, 3), (97, 2), (147, 3), (12, 9), (156, 5), (87, 6), (128, 4), (252, 9), (75, 1), (88, 4), (244, 13), (79, 1), (114, 5), (76, 10), (132, 4), (118, 12), (78, 9), (135, 1), (5, 11), (136, 4), (123, 9), (151, 9), (152, 12), (266, 13), (223, 5), (129, 8), (249, 8), (52, 13), (115, 3), (92, 8), (253, 13), (133, 7), (89, 7), (245, 1), (122, 5), (177, 7), (224, 12), (218, 10), (140, 15), (141, 7), (93, 9), (30, 8), (31, 12), (194, 13), (195, 13), (197, 15), (198, 13), (34, 13), (35, 3), (146, 14), (36, 15), (37, 9), (39, 8), (98, 7), (130, 7), (90, 6), (131, 2), (167, 6), (267, 4), (148, 14), (172, 2), (192, 9), (65, 9), (264, 6), (203, 4), (6, 6), (175, 12), (254, 13), (207, 11), (99, 3), (246, 1), (204, 14), (66, 5), (124, 13), (142, 8), (137, 12), (228, 1), (80, 15), (53, 7), (83, 15), (176, 14), (229, 8), (153, 6), (169, 8), (117, 14), (81, 5), (82, 12), (160, 13), (219, 3), (208, 10), (209, 14), (96, 5), (210, 12), (247, 4), (248, 14), (213, 13), (125, 12), (220, 13), (170, 1), (171, 2), (255, 6), (161, 11), (100, 9), (101, 6), (166, 8), (84, 13), (268, 5), (85, 8), (271, 6), (272, 12), (184, 10), (69, 10), (138, 4), (139, 14), (70, 6), (185, 7), (193, 5), (71, 12), (250, 15), (7, 11), (72, 9), (73, 11), (74, 15), (186, 2), (273, 14)]"
109,"[(8, 9), (14, 3), (29, 4), (134, 6), (11, 3), (140, 15), (79, 11), (75, 2), (1, 7), (5, 13), (45, 10), (188, 8), (91, 2), (97, 1), (63, 2), (114, 5), (64, 8), (49, 5), (123, 9), (4, 7), (251, 10), (102, 12), (141, 2), (189, 5), (128, 7), (132, 2), (86, 12), (135, 12), (143, 10), (205, 5), (118, 14), (258, 14), (142, 12), (92, 1), (149, 7), (6, 9), (263, 1), (154, 5), (155, 10), (40, 3), (167, 6), (168, 3), (150, 2), (172, 2), (129, 2), (177, 4), (206, 3), (194, 3), (93, 9), (199, 5), (233, 4), (244, 4), (245, 12), (9, 15), (103, 5), (218, 2), (223, 5), (252, 8), (181, 15), (144, 13), (120, 12), (246, 1), (195, 13), (136, 4), (80, 8), (83, 15), (249, 8), (13, 15), (81, 5), (84, 2), (43, 13), (145, 13), (27, 13), (126, 13), (133, 7), (127, 2), (137, 7), (197, 15), (265, 13), (7, 9), (264, 15), (28, 5), (269, 12), (198, 13), (41, 10), (96, 9), (162, 5), (138, 9), (139, 14), (163, 12), (121, 4), (207, 15), (211, 14), (44, 14), (212, 13), (130, 10), (104, 9), (47, 11), (201, 2), (116, 8), (117, 2), (270, 12), (51, 14), (247, 6), (248, 14), (146, 3), (82, 12), (175, 3), (176, 14), (85, 11), (105, 10), (106, 14), (190, 2), (52, 13), (262, 9), (224, 15), (225, 9), (53, 7), (193, 8), (107, 15), (271, 2), (147, 6), (65, 9), (66, 11), (69, 10), (202, 1), (203, 15), (204, 14), (111, 4), (112, 12), (131, 3), (213, 3), (253, 13), (250, 2), (42, 13), (113, 3), (44, 14), (48, 3), (219, 13), (272, 3), (152, 12), (148, 14), (153, 6), (256, 3), (257, 12), (254, 13), (87, 14), (88, 4), (89, 7), (90, 10), (165, 1), (166, 8), (255, 15), (273, 14), (220, 13), (77, 12), (78, 9), (70, 6), (71, 12), (171, 2), (72, 9), (73, 7), (74, 15), (151, 9)]"
110,"[(188, 8), (14, 6), (233, 4), (249, 9), (1, 8), (194, 7), (45, 2), (205, 11), (63, 2), (22, 4), (263, 1), (114, 11), (172, 2), (118, 15), (134, 13), (128, 4), (206, 1), (11, 3), (251, 8), (5, 11), (155, 11), (256, 3), (257, 10), (195, 6), (122, 5), (143, 15), (23, 8), (24, 7), (264, 15), (25, 15), (115, 11), (173, 6), (129, 15), (149, 5), (8, 8), (49, 5), (13, 15), (46, 5), (191, 1), (150, 8), (9, 14), (59, 14), (6, 6), (7, 9), (79, 11), (132, 5), (140, 15), (86, 12), (199, 5), (64, 8), (123, 15), (218, 12), (147, 6), (258, 4), (234, 12), (91, 3), (97, 2), (94, 7), (152, 12), (87, 14), (88, 4), (167, 6), (169, 8), (177, 7), (170, 8), (252, 9), (154, 7), (126, 15), (95, 4), (2, 6), (219, 3), (197, 3), (262, 11), (148, 14), (98, 7), (133, 7), (75, 1), (198, 13), (156, 10), (160, 13), (250, 15), (65, 9), (48, 3), (96, 13), (130, 6), (117, 2), (265, 1), (153, 4), (174, 11), (80, 15), (135, 12), (182, 7), (141, 6), (207, 11), (171, 2), (131, 2), (142, 1), (220, 4), (223, 5), (183, 10), (99, 13), (192, 9), (253, 14), (254, 13), (266, 13), (144, 10), (161, 2), (237, 8), (127, 2), (100, 5), (176, 14), (66, 5), (77, 12), (136, 5), (211, 10), (137, 3), (69, 10), (238, 12), (101, 6), (239, 12), (240, 2), (201, 2), (145, 9), (255, 15), (166, 4), (212, 10), (138, 9), (139, 12), (29, 4), (213, 13), (224, 15), (30, 15), (267, 7), (243, 12), (146, 3), (202, 14), (226, 8), (268, 9), (89, 7), (227, 1), (193, 5), (151, 9), (90, 10), (81, 5), (271, 3), (272, 12), (203, 4), (204, 14), (78, 7), (70, 6), (273, 14), (71, 12), (72, 5), (31, 12), (34, 13), (73, 7), (82, 12), (35, 3), (83, 15), (84, 13), (74, 15), (85, 8), (36, 15), (38, 14), (39, 1)]"
111,"[(8, 9), (118, 12), (1, 6), (114, 4), (49, 6), (5, 13), (167, 6), (251, 12), (205, 11), (218, 12), (188, 3), (233, 13), (91, 3), (263, 1), (134, 6), (9, 15), (120, 12), (45, 2), (219, 5), (135, 1), (252, 10), (63, 2), (14, 13), (75, 6), (29, 4), (154, 7), (86, 12), (97, 2), (123, 12), (149, 7), (79, 11), (128, 7), (143, 15), (177, 4), (220, 4), (30, 8), (59, 14), (234, 7), (94, 10), (214, 4), (152, 12), (264, 6), (136, 14), (199, 15), (87, 6), (6, 6), (7, 11), (153, 4), (132, 5), (133, 13), (194, 13), (196, 15), (22, 4), (24, 14), (95, 12), (96, 13), (115, 3), (117, 14), (4, 7), (88, 4), (89, 7), (181, 11), (265, 13), (269, 14), (147, 3), (258, 14), (253, 13), (140, 15), (262, 12), (141, 7), (148, 14), (137, 4), (11, 3), (121, 7), (151, 9), (155, 10), (172, 2), (223, 5), (156, 5), (46, 5), (249, 8), (126, 10), (127, 2), (31, 12), (168, 1), (215, 6), (157, 4), (83, 15), (142, 14), (13, 15), (64, 8), (224, 15), (90, 6), (250, 15), (34, 13), (150, 6), (216, 9), (84, 13), (158, 13), (129, 2), (217, 13), (221, 3), (130, 14), (76, 14), (131, 2), (256, 3), (257, 12), (23, 8), (25, 15), (78, 9), (201, 2), (202, 14), (203, 15), (204, 14), (159, 12), (80, 15), (197, 3), (35, 1), (189, 8), (173, 1), (144, 10), (145, 13), (146, 15), (36, 15), (225, 1), (254, 2), (255, 15), (174, 9), (190, 2), (193, 8), (161, 11), (166, 8), (176, 6), (38, 14), (39, 8), (138, 9), (139, 14), (48, 3), (198, 13), (81, 11), (237, 6), (98, 7), (238, 1), (99, 3), (100, 15), (101, 2), (171, 2), (270, 12), (239, 10), (241, 9), (242, 2), (243, 12), (271, 9), (272, 12), (65, 9), (66, 11), (82, 12), (85, 11), (69, 10), (273, 14), (70, 6), (71, 12), (72, 5), (73, 11), (74, 15)]"
112,"[(249, 8), (223, 5), (8, 9), (14, 3), (118, 14), (154, 5), (29, 4), (45, 2), (194, 7), (233, 3), (172, 2), (75, 6), (134, 13), (86, 3), (97, 2), (11, 3), (10, 13), (177, 4), (119, 3), (155, 10), (49, 2), (263, 4), (140, 9), (63, 2), (167, 6), (79, 1), (147, 6), (224, 15), (205, 5), (206, 3), (151, 9), (152, 12), (83, 15), (91, 2), (128, 11), (218, 2), (251, 8), (258, 4), (265, 1), (250, 2), (156, 5), (27, 1), (56, 9), (219, 3), (40, 10), (264, 6), (141, 2), (67, 3), (196, 15), (225, 1), (262, 11), (256, 13), (175, 12), (68, 2), (142, 14), (28, 5), (149, 4), (269, 8), (252, 10), (5, 13), (143, 10), (197, 15), (207, 15), (12, 7), (253, 14), (43, 10), (46, 7), (123, 9), (234, 15), (69, 10), (176, 14), (77, 12), (220, 4), (135, 1), (150, 8), (6, 7), (94, 10), (129, 11), (132, 4), (84, 2), (257, 5), (184, 11), (186, 2), (136, 4), (80, 15), (198, 13), (254, 13), (199, 5), (200, 9), (137, 13), (130, 1), (148, 14), (153, 6), (168, 6), (126, 15), (114, 10), (237, 8), (208, 2), (81, 5), (82, 12), (41, 10), (42, 14), (87, 6), (185, 6), (88, 4), (89, 7), (127, 4), (138, 4), (203, 4), (139, 4), (188, 8), (189, 8), (1, 8), (4, 14), (190, 2), (133, 1), (90, 10), (78, 9), (48, 3), (102, 6), (157, 4), (158, 13), (85, 8), (209, 14), (210, 12), (213, 4), (238, 12), (239, 8), (270, 12), (271, 3), (272, 12), (108, 5), (204, 10), (109, 15), (144, 10), (171, 2), (193, 5), (57, 4), (273, 14), (58, 14), (145, 13), (159, 12), (110, 8), (111, 7), (240, 2), (243, 12), (112, 12), (161, 2), (166, 8), (70, 6), (71, 12), (113, 15), (7, 8), (255, 6), (72, 9), (115, 3), (146, 14), (44, 14), (117, 12), (95, 4), (131, 2), (73, 7), (74, 15), (96, 13)]"
113,"[(8, 9), (79, 11), (205, 4), (1, 7), (5, 13), (11, 6), (14, 6), (45, 2), (147, 6), (218, 12), (148, 14), (143, 10), (149, 4), (3, 10), (49, 2), (167, 6), (123, 12), (12, 7), (155, 11), (97, 2), (168, 6), (188, 8), (118, 14), (151, 9), (152, 12), (114, 5), (128, 7), (194, 7), (199, 13), (83, 15), (263, 3), (189, 8), (62, 9), (214, 5), (150, 8), (6, 8), (86, 12), (84, 2), (219, 3), (251, 8), (153, 4), (132, 4), (233, 3), (190, 2), (75, 6), (154, 7), (7, 8), (134, 13), (220, 13), (252, 8), (129, 11), (116, 15), (91, 3), (196, 15), (76, 10), (29, 4), (264, 15), (234, 10), (78, 9), (47, 11), (265, 1), (94, 7), (9, 11), (144, 10), (156, 5), (30, 8), (235, 2), (48, 3), (172, 10), (95, 4), (96, 5), (22, 10), (145, 10), (87, 14), (140, 14), (124, 6), (130, 6), (146, 8), (177, 4), (171, 2), (236, 6), (80, 15), (258, 4), (133, 10), (135, 1), (31, 12), (173, 6), (141, 7), (131, 6), (122, 9), (117, 2), (253, 13), (81, 11), (82, 12), (260, 15), (254, 2), (136, 4), (63, 2), (142, 12), (181, 9), (88, 4), (238, 15), (223, 5), (200, 6), (174, 10), (137, 13), (24, 1), (125, 5), (215, 10), (261, 6), (255, 6), (239, 8), (216, 13), (64, 8), (249, 9), (157, 4), (256, 3), (193, 5), (257, 12), (197, 3), (198, 13), (34, 4), (266, 10), (23, 6), (176, 14), (85, 8), (89, 7), (90, 10), (217, 13), (35, 1), (203, 15), (204, 14), (224, 12), (138, 2), (221, 14), (250, 15), (25, 2), (241, 9), (36, 15), (139, 9), (242, 9), (267, 7), (243, 12), (65, 9), (66, 11), (268, 9), (158, 12), (271, 6), (272, 12), (273, 14), (98, 7), (99, 13), (230, 7), (100, 4), (69, 1), (231, 4), (70, 6), (101, 1), (159, 7), (71, 3), (161, 2), (166, 8), (37, 9), (39, 8), (72, 5), (73, 11), (74, 15)]"
114,"[(8, 9), (199, 5), (5, 13), (149, 5), (6, 9), (7, 11), (172, 2), (29, 4), (218, 2), (205, 3), (233, 3), (45, 2), (46, 5), (49, 2), (63, 2), (123, 9), (128, 4), (11, 3), (249, 8), (64, 12), (48, 12), (258, 14), (219, 5), (114, 10), (13, 15), (10, 13), (65, 9), (116, 14), (118, 14), (1, 6), (3, 2), (59, 15), (129, 8), (97, 2), (234, 10), (200, 9), (130, 1), (14, 13), (214, 8), (215, 15), (134, 1), (263, 3), (251, 12), (194, 7), (196, 15), (197, 15), (198, 13), (19, 3), (250, 15), (173, 6), (174, 11), (151, 9), (176, 14), (220, 8), (252, 9), (253, 15), (235, 7), (75, 6), (236, 15), (238, 15), (239, 12), (155, 11), (143, 10), (119, 3), (256, 13), (264, 6), (241, 7), (242, 10), (20, 12), (260, 15), (261, 8), (40, 3), (243, 12), (43, 13), (44, 14), (188, 3), (191, 10), (192, 9), (140, 14), (141, 7), (154, 7), (216, 9), (193, 5), (254, 2), (150, 8), (156, 10), (144, 12), (145, 13), (217, 14), (76, 10), (79, 11), (86, 12), (132, 4), (257, 5), (142, 8), (87, 14), (91, 3), (94, 10), (95, 12), (96, 13), (146, 8), (88, 4), (89, 7), (221, 2), (255, 1), (41, 10), (133, 12), (78, 7), (131, 7), (42, 14), (203, 15), (177, 7), (147, 3), (80, 15), (90, 6), (135, 12), (167, 6), (21, 9), (136, 5), (66, 5), (265, 1), (152, 12), (153, 6), (117, 2), (266, 13), (267, 7), (81, 5), (223, 5), (224, 15), (230, 10), (124, 13), (231, 4), (125, 12), (204, 3), (98, 7), (137, 7), (138, 9), (268, 9), (271, 9), (169, 5), (99, 3), (139, 12), (100, 15), (101, 6), (157, 4), (158, 13), (159, 12), (161, 11), (148, 14), (181, 9), (166, 8), (170, 8), (83, 15), (84, 13), (171, 2), (272, 12), (273, 14), (82, 12), (69, 1), (44, 14), (70, 6), (71, 12), (85, 11), (72, 9), (73, 7), (74, 15)]"
115,"[(14, 8), (8, 9), (194, 7), (143, 15), (177, 4), (149, 4), (147, 8), (144, 10), (45, 2), (251, 10), (258, 14), (154, 7), (263, 4), (19, 6), (195, 13), (256, 3), (10, 13), (182, 5), (199, 15), (148, 14), (145, 7), (183, 1), (11, 6), (49, 5), (128, 11), (63, 2), (75, 2), (79, 1), (86, 3), (252, 8), (91, 2), (97, 1), (200, 6), (197, 15), (146, 8), (118, 15), (46, 7), (123, 15), (205, 5), (1, 7), (253, 14), (132, 3), (83, 15), (126, 15), (265, 1), (54, 8), (127, 2), (129, 2), (92, 1), (5, 11), (93, 9), (29, 4), (114, 4), (198, 10), (133, 13), (55, 3), (116, 7), (130, 1), (6, 6), (48, 12), (12, 2), (87, 14), (134, 13), (218, 8), (88, 4), (2, 4), (89, 7), (233, 11), (150, 6), (223, 5), (140, 9), (141, 7), (172, 2), (175, 12), (188, 3), (234, 7), (142, 1), (224, 15), (96, 9), (191, 5), (257, 5), (235, 7), (192, 9), (236, 1), (254, 13), (131, 2), (7, 8), (135, 1), (219, 3), (264, 6), (262, 9), (151, 9), (136, 13), (228, 9), (266, 10), (193, 5), (120, 8), (80, 15), (121, 8), (206, 10), (30, 15), (220, 8), (117, 12), (90, 10), (229, 3), (31, 12), (34, 13), (35, 3), (238, 12), (267, 4), (239, 12), (241, 9), (268, 5), (203, 4), (204, 3), (255, 1), (271, 3), (207, 11), (208, 14), (81, 11), (82, 12), (137, 7), (167, 6), (98, 7), (99, 13), (209, 14), (100, 7), (176, 6), (36, 6), (242, 9), (101, 6), (249, 11), (84, 13), (168, 6), (155, 10), (20, 12), (21, 9), (67, 3), (68, 5), (85, 11), (69, 10), (70, 6), (243, 11), (76, 14), (250, 15), (78, 9), (38, 5), (272, 12), (138, 9), (273, 14), (139, 1), (39, 5), (162, 5), (210, 12), (213, 13), (71, 12), (164, 13), (72, 9), (171, 2), (73, 11), (165, 1), (166, 8), (152, 12), (153, 6), (74, 14)]"
