Iteration,over_schedule
1,"[[107, 8, 0, 17.8], [108, 1, 17.8, 24.5], [134, 6, 0, 33], [135, 3, 33, 45], [160, 15, 0, 30], [144, 14, 0, 26.7], [148, 5, 26.7, 45.599999999999994], [154, 5, 45.599999999999994, 55.599999999999994], [105, 9, 0, 16], [168, 2, 0, 21.3], [170, 11, 21.3, 58.0], [171, 15, 58.0, 69.9], [172, 6, 69.9, 84.4], [40, 4, 0, 50], [41, 8, 50, 73], [42, 12, 73, 108], [45, 13, 108, 141], [46, 3, 141, 176], [47, 6, 176, 192], [48, 9, 192, 216], [50, 1, 216, 231], [122, 10, 0, 46], [123, 10, 46, 59], [127, 13, 141, 187], [128, 11, 187, 206], [1, 1, 231, 247.2], [7, 7, 0, 7.9], [14, 12, 108, 154.7], [15, 2, 154.7, 180.29999999999998], [16, 10, 180.29999999999998, 209.2], [29, 3, 176, 194], [73, 8, 73, 84], [89, 13, 187, 237], [90, 7, 237, 242], [93, 8, 242, 266], [94, 9, 266, 270], [95, 2, 270, 297], [97, 9, 297, 318], [98, 1, 318, 330], [99, 10, 330, 377], [22, 1, 330, 361], [34, 2, 297, 323], [35, 8, 323, 331], [36, 9, 331, 370], [56, 2, 323, 362], [57, 7, 362, 377], [17, 11, 206, 227.3], [139, 10, 377, 395], [140, 1, 395, 401], [141, 9, 401, 406], [149, 9, 406, 425.9], [152, 10, 425.9, 442.7], [153, 8, 442.7, 460.3], [78, 7, 377, 394.8], [88, 15, 394.8, 424.2], [60, 4, 50, 79], [69, 4, 79, 108], [70, 14, 108, 149], [71, 6, 192, 218], [72, 14, 218, 236], [2, 5, 247.2, 261.5], [133, 8, 460.3, 477.3], [39, 13, 370, 389], [3, 4, 261.5, 297.7], [26, 15, 424.2, 448.2], [23, 8, 477.3, 523.3], [138, 2, 362, 404], [106, 15, 448.2, 498.2], [24, 5, 523.3, 528.3], [25, 12, 528.3, 569.3], [109, 14, 236, 268.1], [18, 6, 227.3, 239.60000000000002], [155, 9, 425.9, 433.9], [156, 4, 433.9, 473.9], [59, 3, 377, 422], [30, 6, 239.60000000000002, 244.60000000000002], [27, 2, 448.2, 490.2], [4, 10, 442.7, 454.4], [28, 11, 569.3, 584.3], [31, 4, 473.9, 491.9], [32, 7, 491.9, 530.9], [33, 10, 530.9, 537.9], [5, 6, 247.2, 278.4], [161, 10, 537.9, 578.9], [162, 2, 578.9, 588.9], [163, 14, 588.9, 612.9], [164, 6, 612.9, 650.9], [167, 10, 650.9, 687.9], [74, 5, 528.3, 552.3], [6, 3, 422, 430.9], [19, 7, 530.9, 556.5], [143, 11, 584.3, 601.3], [20, 14, 612.9, 643.1], [110, 15, 498.2, 510.09999999999997], [75, 13, 552.3, 566.3], [111, 10, 687.9, 700.6], [21, 3, 643.1, 657.6], [157, 12, 569.3, 582.3], [76, 3, 657.6, 678.6], [158, 1, 582.3, 615.3], [159, 5, 615.3, 653.3], [77, 7, 678.6, 712.6]]"
2,"[[144, 15, 0, 15.8], [148, 5, 15.8, 34.7], [105, 8, 0, 15], [34, 3, 0, 22], [35, 1, 22, 27], [36, 9, 27, 66], [154, 5, 34.7, 44.7], [149, 12, 0, 11.1], [150, 13, 11.1, 43.6], [151, 5, 44.7, 61.0], [40, 4, 0, 50], [41, 15, 50, 71], [42, 12, 71, 106], [45, 13, 106, 139], [46, 3, 139, 174], [47, 6, 174, 190], [49, 5, 190, 213], [50, 1, 213, 228], [60, 11, 0, 31], [69, 8, 31, 61], [70, 14, 61, 102], [71, 6, 190, 216], [72, 14, 216, 234], [160, 6, 216, 241], [56, 10, 0, 34], [58, 11, 34, 50], [1, 1, 228, 244.2], [22, 1, 244.2, 275.2], [168, 2, 0, 21.3], [181, 6, 241, 259.4], [122, 10, 34, 80], [129, 9, 80, 97], [131, 15, 97, 110], [132, 1, 275.2, 299.2], [134, 6, 259.4, 292.4], [136, 8, 292.4, 299.4], [137, 1, 299.4, 304.4], [89, 3, 174, 220], [100, 6, 292.4, 330.4], [101, 10, 330.4, 346.4], [102, 6, 346.4, 359.4], [103, 4, 359.4, 363.4], [104, 14, 363.4, 376.4], [7, 7, 0, 7.9], [12, 8, 299.4, 314.7], [13, 6, 359.4, 380.7], [78, 7, 7.9, 25.700000000000003], [88, 12, 106, 136.1], [29, 3, 220, 238], [73, 12, 136.1, 149.1], [107, 13, 139, 157.3], [119, 1, 304.4, 321.2], [17, 15, 110, 128.9], [139, 2, 21.3, 36.3], [142, 3, 238, 253], [138, 2, 304.4, 346.4], [133, 8, 314.7, 331.7], [5, 8, 331.7, 357.09999999999997], [161, 10, 346.4, 387.4], [165, 4, 387.4, 412.4], [166, 7, 412.4, 451.4], [157, 7, 451.4, 471.4], [167, 10, 451.4, 488.4], [2, 5, 244.2, 258.5], [59, 12, 149.1, 197.1], [26, 15, 275.2, 299.2], [106, 2, 346.4, 390.4], [6, 3, 357.09999999999997, 365.99999999999994], [18, 6, 380.7, 393.0], [27, 13, 299.2, 344.2], [19, 8, 393.0, 410.8], [23, 15, 299.2, 343.2], [143, 11, 253, 270], [30, 14, 376.4, 383.4], [31, 4, 412.4, 430.4], [3, 4, 430.4, 466.59999999999997], [39, 13, 344.2, 363.2], [158, 1, 471.4, 504.4], [32, 7, 471.4, 510.4], [76, 3, 365.99999999999994, 386.99999999999994], [21, 3, 386.99999999999994, 401.49999999999994], [24, 5, 343.2, 348.2], [4, 12, 244.2, 265.5], [25, 12, 348.2, 389.2], [155, 8, 410.8, 416.8], [28, 11, 389.2, 404.2], [74, 5, 348.2, 372.2], [33, 10, 510.4, 517.4], [75, 13, 372.2, 386.2], [156, 4, 466.59999999999997, 506.59999999999997], [159, 5, 506.59999999999997, 544.5999999999999], [20, 14, 410.8, 441.0], [77, 10, 517.4, 557.4], [76, 2, 390.4, 417.4], [21, 3, 441.0, 455.5]]"
3,"[[17, 15, 0, 18.9], [144, 14, 0, 26.7], [145, 3, 26.7, 33.5], [56, 10, 0, 34], [57, 7, 34, 49], [73, 8, 0, 11], [160, 6, 0, 25], [107, 13, 0, 18.3], [115, 4, 18.3, 45.0], [1, 1, 0, 16.2], [149, 12, 0, 11.1], [152, 13, 18.3, 37.2], [153, 8, 37.2, 54.800000000000004], [78, 4, 45.0, 58.6], [88, 15, 58.6, 88.0], [89, 11, 0, 41], [90, 5, 41, 49], [91, 7, 49, 61], [92, 3, 61, 66], [94, 9, 66, 70], [95, 2, 70, 97], [96, 2, 97, 137], [99, 10, 137, 184], [154, 5, 49, 59], [40, 4, 58.6, 108.6], [51, 3, 108.6, 151.6], [60, 11, 41, 72], [69, 8, 72, 102], [70, 14, 102, 143], [71, 6, 143, 169], [72, 14, 169, 187], [7, 7, 61, 68.9], [8, 14, 187, 208.6], [9, 3, 208.6, 230.0], [10, 7, 230.0, 239.8], [11, 1, 239.8, 271.1], [139, 2, 137, 152], [140, 1, 271.1, 277.1], [141, 9, 277.1, 282.1], [105, 9, 282.1, 298.1], [134, 6, 169, 202], [136, 8, 202, 209], [137, 1, 277.1, 282.1], [34, 3, 230.0, 252.0], [35, 8, 252.0, 260.0], [36, 9, 298.1, 337.1], [168, 2, 152, 173.3], [170, 11, 173.3, 210.0], [171, 15, 210.0, 221.9], [172, 6, 221.9, 236.4], [22, 1, 282.1, 313.1], [29, 12, 11.1, 31.1], [122, 10, 184, 230], [129, 9, 337.1, 354.1], [130, 2, 354.1, 383.1], [132, 1, 383.1, 407.1], [52, 10, 230, 274], [116, 6, 236.4, 256.3], [26, 15, 313.1, 337.1], [54, 13, 151.6, 189.6], [55, 14, 208.6, 236.6], [30, 14, 236.6, 243.6], [138, 2, 383.1, 425.1], [161, 10, 274, 315], [162, 13, 315, 327], [163, 14, 327, 351], [164, 6, 351, 389], [31, 4, 243.6, 261.6], [32, 7, 261.6, 300.6], [133, 8, 407.1, 424.1], [33, 10, 315, 322], [27, 13, 337.1, 382.1], [39, 5, 337.1, 358.1], [4, 12, 31.1, 52.400000000000006], [2, 5, 358.1, 372.40000000000003], [143, 11, 282.1, 299.1], [117, 1, 407.1, 433.40000000000003], [53, 14, 351, 382], [55, 14, 382, 410], [23, 8, 424.1, 470.1], [157, 12, 59, 72], [167, 10, 389, 426], [3, 4, 372.40000000000003, 408.6], [24, 5, 470.1, 475.1], [18, 2, 425.1, 442.90000000000003], [76, 3, 252.0, 273.0], [106, 15, 337.1, 387.1], [77, 3, 273.0, 312.0], [59, 12, 72, 120], [25, 12, 475.1, 516.1], [21, 5, 475.1, 492.90000000000003], [5, 13, 382.1, 413.70000000000005], [6, 3, 413.70000000000005, 422.6], [118, 2, 442.90000000000003, 452.00000000000006], [19, 8, 470.1, 487.90000000000003], [158, 1, 433.40000000000003, 466.40000000000003], [28, 11, 516.1, 531.1], [74, 3, 422.6, 449.6], [20, 14, 487.90000000000003, 518.1], [21, 3, 518.1, 532.6], [75, 13, 449.6, 463.6], [155, 8, 487.90000000000003, 493.90000000000003], [76, 3, 532.6, 553.6], [156, 4, 493.90000000000003, 533.9000000000001], [159, 5, 533.9000000000001, 571.9000000000001]]"
4,"[[134, 6, 0, 33], [135, 3, 33, 45], [29, 3, 45, 63], [107, 8, 0, 17.8], [108, 1, 17.8, 24.5], [122, 11, 0, 44], [129, 9, 44, 61], [131, 15, 61, 74], [132, 1, 74, 98], [56, 10, 0, 34], [58, 11, 44, 60], [144, 15, 74, 89.8], [146, 12, 89.8, 98.7], [147, 7, 98.7, 111.9], [154, 5, 0, 10], [89, 4, 0, 47], [90, 7, 111.9, 116.9], [91, 7, 116.9, 128.9], [92, 3, 128.9, 133.9], [94, 9, 133.9, 137.9], [95, 2, 137.9, 164.9], [97, 9, 164.9, 185.9], [98, 1, 185.9, 197.9], [99, 10, 197.9, 244.9], [149, 12, 98.7, 109.8], [150, 13, 109.8, 142.3], [151, 5, 142.3, 158.60000000000002], [73, 2, 164.9, 178.9], [139, 2, 178.9, 193.9], [140, 6, 193.9, 200.9], [141, 9, 200.9, 205.9], [60, 5, 158.60000000000002, 194.60000000000002], [61, 3, 194.60000000000002, 228.60000000000002], [62, 15, 228.60000000000002, 241.60000000000002], [63, 14, 241.60000000000002, 266.6], [64, 13, 266.6, 274.6], [65, 11, 274.6, 302.6], [68, 4, 302.6, 339.6], [7, 7, 128.9, 136.8], [8, 14, 266.6, 288.20000000000005], [9, 3, 288.20000000000005, 309.6], [10, 7, 309.6, 319.40000000000003], [11, 1, 319.40000000000003, 350.70000000000005], [105, 9, 205.9, 221.9], [34, 2, 193.9, 219.9], [37, 7, 319.40000000000003, 329.40000000000003], [38, 12, 329.40000000000003, 367.40000000000003], [22, 1, 350.70000000000005, 381.70000000000005], [78, 7, 329.40000000000003, 347.20000000000005], [79, 14, 347.20000000000005, 366.1], [17, 13, 274.6, 294.0], [40, 4, 339.6, 389.6], [51, 3, 389.6, 432.6], [160, 15, 241.60000000000002, 271.6], [1, 1, 381.70000000000005, 397.90000000000003], [168, 6, 200.9, 218.70000000000002], [173, 12, 367.40000000000003, 380.20000000000005], [174, 3, 432.6, 439.40000000000003], [106, 2, 221.9, 265.9], [26, 15, 381.70000000000005, 405.70000000000005], [133, 8, 98, 115], [23, 8, 381.70000000000005, 427.70000000000005], [138, 2, 265.9, 307.9], [18, 6, 294.0, 306.3], [30, 6, 306.3, 311.3], [31, 4, 389.6, 407.6], [39, 13, 367.40000000000003, 386.40000000000003], [4, 10, 397.90000000000003, 409.6], [52, 10, 432.6, 476.6], [2, 5, 397.90000000000003, 412.20000000000005], [3, 4, 412.20000000000005, 448.40000000000003], [59, 3, 439.40000000000003, 484.40000000000003], [161, 10, 476.6, 517.6], [162, 2, 517.6, 527.6], [163, 14, 527.6, 551.6], [164, 6, 551.6, 589.6], [32, 7, 407.6, 446.6], [110, 14, 551.6, 566.2], [24, 5, 427.70000000000005, 432.70000000000005], [27, 2, 527.6, 569.6], [143, 11, 302.6, 319.6], [25, 12, 432.70000000000005, 473.70000000000005], [28, 11, 569.6, 584.6], [54, 13, 432.6, 470.6], [55, 14, 566.2, 594.2], [53, 13, 476.6, 508.6], [55, 14, 594.2, 622.2], [167, 10, 589.6, 626.6], [21, 3, 484.40000000000003, 498.90000000000003], [81, 2, 569.6, 578.5], [5, 6, 589.6, 620.8000000000001], [109, 14, 622.2, 654.3000000000001], [33, 6, 620.8000000000001, 633.8000000000001], [6, 3, 620.8000000000001, 629.7], [74, 5, 432.70000000000005, 456.70000000000005], [80, 6, 633.8000000000001, 650.3000000000001], [155, 8, 427.70000000000005, 433.70000000000005], [156, 4, 448.40000000000003, 488.40000000000003], [19, 8, 433.70000000000005, 451.50000000000006], [77, 7, 446.6, 480.6], [111, 10, 654.3000000000001, 667.0000000000001], [20, 2, 578.5, 614.1], [75, 8, 456.70000000000005, 475.70000000000005], [76, 3, 629.7, 650.7], [157, 12, 473.70000000000005, 486.70000000000005], [21, 5, 614.1, 631.9], [158, 1, 486.70000000000005, 519.7], [159, 5, 631.9, 669.9], [77, 7, 650.7, 684.7]]"
5,"[[134, 6, 0, 33], [136, 8, 33, 40], [137, 1, 40, 45], [60, 4, 0, 29], [69, 4, 29, 58], [70, 14, 58, 99], [71, 6, 99, 125], [72, 14, 125, 143], [22, 11, 0, 29], [160, 15, 0, 30], [34, 3, 0, 22], [35, 1, 45, 50], [36, 9, 50, 89], [56, 10, 0, 34], [58, 11, 34, 50], [149, 12, 0, 11.1], [150, 13, 11.1, 43.6], [151, 5, 43.6, 59.900000000000006], [78, 7, 0, 17.8], [79, 14, 143, 161.9], [105, 8, 40, 55], [107, 8, 55, 72.8], [112, 3, 72.8, 124.19999999999999], [113, 12, 124.19999999999999, 131.0], [114, 1, 131.0, 150.9], [1, 1, 150.9, 167.1], [168, 2, 0, 21.3], [181, 9, 89, 108.7], [144, 12, 131.0, 162.2], [145, 3, 162.2, 169.0], [122, 10, 34, 80], [129, 5, 80, 98], [130, 2, 98, 127], [132, 1, 167.1, 191.1], [40, 4, 58, 108], [51, 10, 108, 157], [17, 15, 30, 48.9], [154, 5, 98, 108], [73, 2, 127, 141], [7, 7, 17.8, 25.700000000000003], [12, 2, 141, 155.5], [13, 6, 155.5, 176.8], [29, 3, 169.0, 187.0], [139, 2, 155.5, 170.5], [142, 3, 187.0, 202.0], [89, 11, 50, 91], [100, 13, 91, 132], [101, 12, 162.2, 180.2], [102, 6, 180.2, 193.2], [103, 4, 193.2, 197.2], [104, 14, 197.2, 210.2], [59, 12, 180.2, 228.2], [138, 2, 170.5, 212.5], [26, 15, 48.9, 72.9], [54, 10, 157, 193], [55, 14, 210.2, 238.2], [106, 15, 72.9, 122.9], [161, 15, 122.9, 166.9], [162, 13, 166.9, 178.9], [163, 15, 178.9, 208.9], [164, 6, 208.9, 246.9], [143, 11, 202.0, 219.0], [2, 5, 167.1, 181.4], [133, 8, 191.1, 208.1], [74, 5, 181.4, 205.4], [52, 10, 193, 237], [27, 2, 212.5, 254.5], [155, 8, 208.1, 214.1], [167, 10, 246.9, 283.9], [39, 9, 108.7, 130.7], [157, 9, 130.7, 140.7], [156, 4, 214.1, 254.1], [23, 8, 214.1, 260.1], [3, 2, 254.5, 295.8], [158, 7, 140.7, 180.7], [4, 11, 219.0, 234.8], [21, 5, 205.4, 223.20000000000002], [30, 14, 238.2, 245.2], [31, 4, 254.1, 272.1], [32, 7, 272.1, 311.1], [53, 13, 237, 269], [55, 14, 269, 297], [24, 5, 260.1, 265.1], [81, 14, 297, 308.4], [33, 10, 311.1, 318.1], [25, 12, 265.1, 306.1], [18, 6, 246.9, 259.2], [19, 8, 260.1, 277.90000000000003], [75, 13, 269, 283], [5, 8, 277.90000000000003, 303.3], [76, 3, 283, 304], [6, 3, 304, 312.9], [159, 1, 254.1, 296.1], [20, 2, 295.8, 331.40000000000003], [80, 8, 303.3, 331.90000000000003], [28, 11, 306.1, 321.1], [77, 14, 308.4, 343.4], [21, 3, 331.40000000000003, 345.90000000000003]]"
6,"[[105, 8, 0, 15], [122, 11, 0, 44], [123, 10, 44, 57], [124, 4, 57, 68], [125, 12, 68, 81], [126, 7, 81, 92], [128, 11, 92, 111], [160, 6, 0, 25], [56, 10, 57, 91], [58, 11, 111, 127], [34, 3, 0, 22], [35, 1, 22, 27], [36, 9, 27, 66], [134, 6, 25, 58], [136, 8, 58, 65], [137, 1, 65, 70], [89, 4, 68, 115], [100, 6, 115, 153], [101, 10, 153, 169], [102, 6, 169, 182], [103, 4, 182, 186], [104, 14, 186, 199], [7, 7, 92, 99.9], [14, 12, 99.9, 146.60000000000002], [15, 3, 146.60000000000002, 167.90000000000003], [16, 10, 169, 197.9], [73, 12, 146.60000000000002, 159.60000000000002], [149, 9, 66, 85.9], [152, 10, 197.9, 214.70000000000002], [153, 8, 214.70000000000002, 232.3], [29, 12, 159.60000000000002, 179.60000000000002], [144, 15, 0, 15.8], [145, 3, 167.90000000000003, 174.70000000000005], [107, 13, 0, 18.3], [108, 8, 232.3, 244.60000000000002], [17, 15, 15.8, 34.7], [1, 1, 70, 86.2], [78, 7, 99.9, 117.7], [79, 14, 199, 217.9], [154, 5, 0, 10], [139, 2, 0, 15], [142, 3, 174.70000000000005, 189.70000000000005], [22, 1, 86.2, 117.2], [168, 2, 15, 36.3], [175, 5, 36.3, 61.9], [176, 4, 186, 212.7], [177, 9, 212.7, 232.6], [60, 11, 127, 158], [69, 8, 244.60000000000002, 274.6], [70, 14, 274.6, 315.6], [71, 6, 315.6, 341.6], [72, 14, 341.6, 359.6], [40, 4, 212.7, 262.7], [41, 15, 262.7, 283.7], [42, 12, 283.7, 318.7], [45, 13, 318.7, 351.7], [46, 3, 351.7, 386.7], [47, 6, 386.7, 402.7], [49, 5, 402.7, 425.7], [50, 1, 425.7, 440.7], [161, 15, 283.7, 327.7], [162, 2, 327.7, 337.7], [163, 15, 337.7, 367.7], [164, 11, 367.7, 409.7], [2, 5, 425.7, 440.0], [138, 2, 337.7, 379.7], [133, 8, 274.6, 291.6], [39, 13, 351.7, 370.7], [110, 15, 367.7, 379.59999999999997], [26, 15, 379.59999999999997, 403.59999999999997], [27, 2, 403.59999999999997, 445.59999999999997], [18, 2, 445.59999999999997, 463.4], [59, 12, 318.7, 366.7], [106, 2, 463.4, 507.4], [30, 6, 402.7, 407.7], [143, 11, 409.7, 426.7], [4, 10, 214.70000000000002, 226.4], [31, 4, 407.7, 425.7], [5, 13, 370.7, 402.3], [21, 3, 386.7, 401.2], [155, 8, 291.6, 297.6], [32, 7, 425.7, 464.7], [76, 2, 507.4, 534.4], [156, 4, 425.7, 465.7], [23, 15, 403.59999999999997, 447.59999999999997], [3, 4, 465.7, 501.9], [6, 3, 402.3, 411.2], [109, 4, 501.9, 538.6], [111, 10, 538.6, 551.3000000000001], [33, 10, 551.3000000000001, 558.3000000000001], [24, 5, 447.59999999999997, 452.59999999999997], [81, 2, 534.4, 543.3], [25, 12, 452.59999999999997, 493.59999999999997], [167, 10, 558.3000000000001, 595.3000000000001], [74, 5, 452.59999999999997, 476.59999999999997], [80, 6, 407.7, 424.2], [157, 7, 464.7, 484.7], [19, 8, 463.4, 481.2], [77, 7, 534.4, 568.4], [20, 14, 481.2, 511.4], [28, 11, 493.59999999999997, 508.59999999999997], [75, 13, 476.59999999999997, 490.59999999999997], [158, 1, 484.7, 517.7], [159, 5, 517.7, 555.7], [76, 3, 490.59999999999997, 511.59999999999997], [21, 3, 511.59999999999997, 526.0999999999999]]"
7,"[[139, 2, 0, 15], [140, 1, 15, 21], [141, 9, 21, 26], [122, 11, 0, 44], [129, 9, 44, 61], [130, 2, 61, 90], [132, 1, 90, 114], [17, 15, 0, 18.9], [89, 10, 0, 44], [100, 6, 44, 82], [101, 10, 82, 98], [102, 6, 98, 111], [103, 4, 111, 115], [104, 14, 115, 128], [105, 8, 0, 15], [1, 3, 0, 18.4], [160, 6, 111, 136], [40, 4, 115, 165], [41, 15, 165, 186], [42, 12, 186, 221], [43, 4, 221, 232], [44, 2, 232, 250], [46, 3, 250, 285], [47, 6, 285, 301], [48, 9, 301, 325], [50, 1, 325, 340], [107, 13, 0, 18.3], [108, 1, 340, 346.7], [60, 5, 0, 36], [69, 8, 36, 66], [70, 14, 128, 169], [71, 6, 301, 327], [72, 14, 327, 345], [168, 2, 250, 271.3], [170, 11, 271.3, 308.0], [171, 15, 308.0, 319.9], [172, 6, 327, 341.5], [73, 12, 221, 234], [149, 9, 325, 344.9], [152, 10, 344.9, 361.7], [153, 8, 361.7, 379.3], [144, 14, 345, 371.7], [146, 12, 371.7, 380.59999999999997], [147, 7, 380.59999999999997, 393.79999999999995], [78, 7, 393.79999999999995, 411.59999999999997], [85, 13, 411.59999999999997, 431.4], [34, 3, 285, 307], [35, 1, 346.7, 351.7], [36, 9, 351.7, 390.7], [134, 6, 341.5, 374.5], [136, 5, 374.5, 382.5], [137, 1, 382.5, 387.5], [22, 1, 387.5, 418.5], [7, 7, 411.59999999999997, 419.49999999999994], [8, 14, 419.49999999999994, 441.09999999999997], [9, 3, 441.09999999999997, 462.49999999999994], [10, 7, 462.49999999999994, 472.29999999999995], [11, 1, 472.29999999999995, 503.59999999999997], [29, 12, 380.59999999999997, 400.59999999999997], [154, 8, 379.3, 395.3], [56, 10, 361.7, 395.7], [58, 11, 395.7, 411.7], [2, 7, 472.29999999999995, 488.4], [26, 15, 418.5, 442.5], [138, 2, 387.5, 429.5], [30, 6, 400.59999999999997, 405.59999999999997], [106, 15, 442.5, 492.5], [87, 8, 431.4, 450.29999999999995], [39, 13, 431.4, 450.4], [31, 4, 405.59999999999997, 423.59999999999997], [59, 12, 411.7, 459.7], [27, 2, 442.5, 484.5], [133, 8, 450.29999999999995, 467.29999999999995], [21, 3, 503.59999999999997, 518.0999999999999], [32, 7, 488.4, 527.4], [161, 10, 395.7, 436.7], [165, 4, 436.7, 461.7], [166, 7, 527.4, 566.4], [23, 15, 492.5, 536.5], [167, 10, 566.4, 603.4], [3, 4, 488.4, 524.6], [110, 15, 536.5, 548.4], [24, 5, 536.5, 541.5], [25, 12, 541.5, 582.5], [28, 11, 582.5, 597.5], [18, 6, 405.59999999999997, 417.9], [33, 10, 603.4, 610.4], [155, 8, 467.29999999999995, 473.29999999999995], [156, 4, 524.6, 564.6], [157, 9, 395.3, 405.3], [4, 12, 582.5, 603.8], [86, 6, 431.4, 443.7], [158, 1, 503.59999999999997, 536.5999999999999], [74, 5, 541.5, 565.5], [19, 7, 566.4, 592.0], [109, 14, 441.09999999999997, 473.2], [75, 13, 565.5, 579.5], [111, 10, 610.4, 623.1], [20, 14, 592.0, 622.2], [159, 5, 565.5, 603.5], [21, 3, 622.2, 636.7], [5, 13, 579.5, 611.1], [143, 14, 622.2, 642.2], [6, 3, 636.7, 645.6], [76, 3, 645.6, 666.6], [77, 7, 666.6, 700.6]]"
8,"[[139, 2, 0, 15], [142, 3, 15, 30], [144, 15, 0, 15.8], [145, 13, 15.8, 30.3], [160, 6, 0, 25], [154, 5, 0, 10], [17, 11, 0, 21.3], [168, 2, 15, 36.3], [170, 11, 36.3, 73.0], [171, 15, 73.0, 84.9], [172, 6, 84.9, 99.4], [122, 10, 0, 46], [129, 9, 46, 63], [130, 2, 63, 92], [132, 1, 92, 116], [60, 4, 0, 29], [69, 4, 29, 58], [70, 14, 58, 99], [71, 6, 99.4, 125.4], [72, 14, 125.4, 143.4], [34, 3, 30, 52], [37, 7, 52, 62], [38, 12, 62, 100], [73, 8, 0, 11], [22, 1, 116, 147], [105, 9, 63, 79], [7, 7, 62, 69.9], [8, 15, 84.9, 110.5], [9, 3, 110.5, 131.9], [10, 7, 131.9, 141.70000000000002], [11, 1, 147, 178.3], [1, 5, 10, 37.3], [78, 7, 141.70000000000002, 159.50000000000003], [88, 15, 159.50000000000003, 188.90000000000003], [107, 8, 11, 28.8], [112, 6, 125.4, 173.2], [113, 12, 173.2, 180.0], [114, 1, 180.0, 199.9], [89, 13, 30.3, 80.3], [100, 13, 80.3, 121.3], [101, 10, 121.3, 137.3], [102, 6, 173.2, 186.2], [103, 4, 186.2, 190.2], [104, 14, 190.2, 203.2], [40, 4, 190.2, 240.2], [51, 3, 240.2, 283.2], [149, 12, 180.0, 191.1], [152, 10, 191.1, 207.9], [153, 8, 207.9, 225.5], [29, 12, 191.1, 211.1], [134, 6, 186.2, 219.2], [136, 5, 219.2, 227.2], [137, 1, 227.2, 232.2], [56, 10, 207.9, 241.9], [58, 11, 241.9, 257.9], [23, 8, 225.5, 271.5], [24, 5, 271.5, 276.5], [26, 15, 188.90000000000003, 212.90000000000003], [52, 10, 283.2, 327.2], [18, 2, 92, 109.8], [138, 2, 232.2, 274.2], [25, 12, 276.5, 317.5], [19, 8, 271.5, 289.3], [161, 15, 212.90000000000003, 256.90000000000003], [165, 4, 256.90000000000003, 281.90000000000003], [166, 7, 281.90000000000003, 320.90000000000003], [54, 13, 283.2, 321.2], [55, 14, 321.2, 349.2], [106, 2, 274.2, 318.2], [30, 6, 219.2, 224.2], [157, 9, 79, 89], [133, 4, 281.90000000000003, 302.90000000000003], [31, 4, 302.90000000000003, 320.90000000000003], [2, 5, 276.5, 290.8], [32, 7, 320.90000000000003, 359.90000000000003], [33, 10, 359.90000000000003, 366.90000000000003], [27, 13, 321.2, 366.2], [3, 4, 320.90000000000003, 357.1], [158, 7, 359.90000000000003, 399.90000000000003], [53, 13, 366.2, 398.2], [55, 14, 398.2, 426.2], [28, 11, 366.2, 381.2], [20, 14, 426.2, 456.4], [21, 3, 456.4, 470.9], [74, 5, 290.8, 314.8], [59, 3, 470.9, 515.9], [143, 14, 456.4, 476.4], [167, 12, 320.90000000000003, 360.90000000000003], [75, 8, 314.8, 333.8], [5, 8, 333.8, 359.2], [39, 5, 314.8, 335.8], [4, 12, 360.90000000000003, 382.20000000000005], [155, 15, 256.90000000000003, 263.90000000000003], [156, 4, 357.1, 397.1], [76, 3, 515.9, 536.9], [6, 3, 536.9, 545.8], [159, 5, 399.90000000000003, 437.90000000000003], [77, 7, 536.9, 570.9]]"
