Iteration,schedules
21,"[(40, 4), (51, 3), (144, 15), (145, 3), (134, 6), (135, 3), (154, 5), (160, 11), (60, 5), (69, 8), (70, 14), (71, 6), (72, 14), (73, 8), (105, 9), (89, 10), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (122, 11), (129, 9), (130, 2), (132, 1), (149, 12), (150, 13), (151, 5), (168, 2), (178, 15), (1, 1), (78, 7), (85, 13), (7, 7), (14, 12), (15, 4), (16, 10), (139, 2), (142, 3), (29, 12), (17, 15), (56, 2), (57, 7), (107, 8), (120, 13), (121, 8), (22, 1), (34, 3), (37, 10), (38, 12), (30, 6), (4, 10), (39, 13), (87, 8), (26, 15), (52, 10), (59, 3), (23, 8), (2, 5), (138, 2), (5, 8), (161, 15), (165, 4), (166, 7), (6, 3), (167, 10), (31, 4), (27, 2), (32, 7), (3, 2), (54, 13), (55, 14), (53, 14), (55, 14), (18, 6), (106, 15), (19, 7), (133, 4), (86, 7), (21, 5), (143, 11), (20, 2), (24, 5), (155, 9), (74, 5), (33, 10), (156, 4), (25, 12), (28, 11), (75, 8), (157, 12), (158, 1), (159, 5), (21, 3), (76, 3), (77, 7)]"
22,"[(144, 15), (145, 3), (107, 8), (115, 10), (1, 1), (168, 6), (175, 1), (176, 4), (177, 9), (122, 11), (123, 10), (127, 13), (128, 11), (56, 2), (58, 11), (139, 2), (140, 1), (141, 11), (29, 12), (22, 1), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (49, 5), (50, 1), (154, 5), (149, 9), (152, 10), (153, 8), (105, 8), (78, 4), (83, 7), (84, 9), (60, 5), (61, 3), (62, 15), (63, 14), (64, 13), (65, 11), (68, 4), (160, 6), (89, 13), (90, 7), (93, 8), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (17, 15), (134, 6), (135, 6), (34, 3), (35, 1), (36, 9), (73, 10), (7, 7), (14, 11), (15, 3), (16, 5), (133, 4), (155, 8), (161, 10), (162, 2), (163, 14), (164, 6), (138, 2), (26, 15), (18, 6), (4, 12), (39, 13), (59, 3), (117, 7), (106, 15), (116, 8), (167, 10), (156, 4), (143, 11), (5, 8), (6, 3), (30, 14), (118, 2), (31, 4), (32, 7), (2, 7), (23, 8), (27, 2), (77, 7), (3, 4), (24, 5), (25, 12), (19, 8), (28, 11), (21, 3), (20, 14), (74, 5), (21, 3), (75, 13), (33, 6), (157, 9), (158, 1), (159, 5), (76, 3), (77, 7)]"
23,"[(78, 4), (88, 15), (17, 13), (40, 4), (51, 3), (154, 5), (89, 11), (90, 7), (93, 8), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (122, 10), (123, 10), (124, 4), (125, 12), (126, 7), (128, 11), (107, 8), (112, 6), (113, 12), (114, 1), (22, 1), (1, 3), (60, 5), (61, 15), (62, 15), (63, 14), (64, 13), (65, 11), (68, 4), (29, 12), (168, 6), (170, 14), (171, 15), (172, 6), (7, 7), (8, 14), (9, 3), (10, 7), (11, 1), (34, 2), (37, 7), (38, 12), (56, 2), (58, 11), (139, 10), (140, 1), (141, 9), (134, 6), (135, 3), (149, 9), (152, 10), (153, 8), (144, 14), (148, 5), (105, 8), (160, 11), (73, 12), (143, 11), (52, 10), (138, 2), (26, 15), (53, 14), (55, 14), (133, 8), (54, 13), (55, 14), (59, 3), (106, 2), (161, 15), (165, 4), (166, 7), (2, 5), (5, 8), (3, 4), (27, 13), (23, 8), (6, 3), (24, 5), (18, 6), (25, 12), (167, 10), (28, 11), (157, 9), (74, 5), (4, 12), (39, 9), (75, 13), (77, 7), (30, 6), (31, 4), (32, 7), (155, 9), (19, 8), (158, 1), (20, 14), (156, 4), (33, 10), (76, 3), (159, 1), (21, 5), (77, 7)]"
24,"[(134, 6), (136, 8), (137, 1), (34, 3), (37, 7), (38, 12), (73, 8), (29, 12), (56, 10), (58, 11), (107, 13), (115, 4), (22, 11), (160, 15), (144, 14), (148, 5), (154, 5), (105, 9), (89, 3), (90, 7), (91, 7), (92, 3), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (149, 12), (150, 13), (151, 5), (139, 2), (140, 1), (141, 9), (7, 7), (8, 14), (9, 3), (10, 7), (11, 6), (17, 13), (168, 2), (178, 15), (60, 4), (69, 4), (70, 11), (71, 12), (72, 14), (122, 10), (123, 10), (124, 4), (125, 12), (126, 7), (128, 11), (78, 4), (82, 1), (40, 4), (51, 3), (1, 1), (26, 15), (117, 7), (161, 15), (162, 2), (163, 14), (164, 6), (27, 2), (138, 2), (167, 10), (54, 10), (55, 14), (52, 10), (59, 12), (133, 8), (2, 5), (23, 8), (157, 9), (143, 11), (116, 6), (155, 8), (3, 4), (156, 4), (53, 14), (55, 14), (5, 13), (158, 1), (118, 2), (30, 6), (39, 13), (159, 5), (31, 4), (18, 2), (106, 15), (32, 7), (19, 8), (24, 5), (25, 12), (6, 5), (33, 10), (4, 12), (28, 11), (76, 3), (77, 7), (20, 2), (74, 5), (21, 3), (75, 13), (76, 3)]"
25,"[(1, 1), (144, 15), (148, 5), (60, 4), (61, 3), (62, 15), (63, 14), (64, 13), (65, 11), (68, 4), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (48, 9), (50, 1), (168, 6), (173, 12), (174, 3), (22, 11), (56, 10), (58, 11), (29, 3), (107, 8), (108, 1), (17, 13), (34, 2), (35, 1), (36, 9), (139, 2), (142, 3), (122, 10), (123, 10), (127, 13), (128, 11), (154, 5), (160, 6), (149, 12), (152, 10), (153, 8), (73, 12), (89, 13), (90, 7), (91, 7), (92, 3), (94, 1), (95, 2), (96, 2), (99, 10), (105, 9), (78, 7), (79, 14), (134, 6), (136, 8), (137, 1), (7, 7), (8, 15), (9, 8), (10, 7), (11, 1), (30, 6), (138, 2), (31, 4), (39, 13), (26, 15), (32, 7), (18, 6), (161, 15), (165, 8), (166, 7), (74, 5), (106, 15), (59, 3), (33, 6), (110, 14), (75, 4), (167, 10), (133, 8), (27, 2), (81, 2), (5, 8), (76, 3), (109, 14), (6, 3), (4, 12), (19, 10), (20, 14), (155, 8), (156, 4), (2, 7), (3, 2), (21, 3), (23, 8), (24, 5), (111, 7), (77, 14), (25, 12), (28, 11), (143, 11), (80, 6), (157, 9), (158, 11), (159, 5)]"
26,"[(154, 5), (17, 15), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (48, 9), (50, 1), (78, 7), (88, 12), (7, 7), (8, 14), (9, 3), (10, 7), (11, 6), (1, 1), (149, 12), (152, 10), (153, 8), (56, 10), (57, 5), (134, 6), (135, 3), (22, 11), (89, 3), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (122, 11), (129, 9), (131, 15), (132, 1), (73, 8), (34, 2), (37, 7), (38, 12), (60, 5), (69, 4), (70, 14), (71, 6), (72, 14), (144, 15), (146, 12), (147, 7), (105, 9), (160, 6), (139, 2), (140, 1), (141, 9), (168, 2), (178, 15), (107, 13), (119, 1), (29, 12), (30, 6), (106, 2), (2, 5), (31, 4), (138, 2), (74, 13), (26, 15), (23, 8), (161, 10), (165, 4), (166, 7), (4, 10), (24, 11), (32, 7), (143, 11), (39, 13), (25, 12), (133, 8), (59, 3), (33, 10), (75, 13), (27, 13), (155, 8), (167, 10), (156, 4), (28, 11), (18, 6), (5, 6), (6, 3), (21, 7), (3, 4), (76, 3), (19, 8), (77, 14), (20, 14), (157, 9), (21, 3), (158, 1), (159, 5)]"
27,"[(168, 6), (169, 3), (22, 11), (105, 8), (149, 12), (150, 13), (151, 5), (73, 2), (122, 10), (129, 9), (130, 2), (132, 1), (1, 1), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (49, 5), (50, 1), (134, 6), (136, 8), (137, 1), (107, 8), (119, 1), (34, 2), (37, 7), (38, 12), (29, 12), (139, 2), (142, 3), (78, 7), (88, 15), (154, 5), (144, 15), (145, 3), (7, 7), (14, 11), (15, 3), (16, 10), (17, 15), (160, 11), (89, 3), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (56, 10), (58, 11), (60, 4), (61, 3), (62, 15), (63, 14), (64, 13), (65, 11), (68, 4), (157, 9), (138, 2), (4, 10), (74, 5), (26, 15), (39, 13), (133, 8), (27, 2), (59, 12), (30, 6), (31, 4), (32, 7), (161, 15), (165, 8), (166, 7), (143, 6), (33, 10), (167, 10), (158, 7), (5, 8), (106, 15), (23, 8), (24, 5), (6, 3), (18, 6), (25, 12), (2, 5), (19, 8), (3, 4), (155, 15), (28, 11), (156, 4), (75, 13), (159, 5), (77, 14), (20, 14), (76, 3), (21, 3), (77, 3)]"
28,"[(40, 4), (51, 3), (34, 3), (37, 7), (38, 12), (139, 2), (140, 1), (141, 9), (29, 12), (17, 15), (134, 6), (135, 3), (105, 8), (144, 14), (146, 12), (147, 7), (168, 5), (170, 11), (171, 15), (172, 6), (149, 9), (150, 13), (151, 5), (7, 7), (14, 11), (15, 3), (16, 10), (122, 10), (123, 10), (124, 4), (125, 12), (126, 7), (128, 11), (73, 8), (56, 2), (57, 7), (160, 11), (1, 1), (107, 13), (112, 6), (113, 15), (114, 1), (22, 1), (60, 5), (61, 3), (62, 15), (66, 4), (67, 13), (68, 4), (89, 10), (90, 7), (91, 7), (92, 3), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (154, 14), (78, 7), (85, 13), (106, 15), (59, 12), (23, 15), (52, 10), (138, 2), (26, 15), (133, 8), (53, 14), (55, 14), (24, 5), (161, 10), (165, 4), (166, 7), (27, 2), (25, 12), (86, 6), (30, 6), (31, 4), (2, 7), (167, 10), (5, 8), (3, 4), (32, 7), (54, 13), (55, 14), (33, 10), (28, 11), (4, 12), (157, 9), (87, 8), (158, 1), (6, 3), (18, 6), (19, 8), (74, 5), (20, 14), (143, 14), (75, 8), (76, 3), (155, 9), (156, 4), (159, 5), (39, 13), (77, 7), (21, 3)]"
29,"[(17, 15), (122, 11), (123, 10), (127, 13), (128, 11), (134, 6), (136, 8), (137, 1), (60, 4), (69, 4), (70, 14), (71, 6), (72, 14), (29, 3), (34, 2), (35, 1), (36, 9), (107, 8), (112, 3), (113, 12), (114, 1), (78, 7), (88, 12), (144, 14), (145, 3), (1, 1), (56, 10), (57, 7), (149, 12), (150, 13), (151, 5), (105, 9), (139, 2), (140, 6), (141, 9), (7, 7), (14, 15), (15, 2), (16, 10), (22, 11), (40, 4), (51, 3), (154, 5), (160, 15), (168, 5), (175, 1), (176, 4), (177, 9), (73, 8), (89, 13), (90, 7), (91, 7), (92, 3), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (26, 15), (106, 2), (2, 5), (138, 2), (4, 10), (52, 10), (27, 2), (133, 8), (23, 8), (30, 14), (53, 14), (55, 14), (31, 4), (39, 5), (161, 15), (165, 8), (166, 7), (3, 2), (167, 10), (32, 7), (74, 13), (155, 8), (156, 4), (54, 13), (55, 14), (24, 11), (18, 6), (59, 12), (25, 12), (5, 6), (33, 10), (6, 3), (19, 7), (143, 11), (28, 11), (21, 3), (75, 13), (20, 14), (157, 9), (21, 3), (76, 3), (158, 1), (159, 5), (77, 7)]"
30,"[(89, 11), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (1, 1), (154, 5), (139, 2), (142, 3), (107, 8), (119, 1), (160, 6), (78, 4), (79, 14), (105, 9), (22, 1), (149, 12), (150, 13), (151, 5), (73, 10), (29, 12), (134, 6), (135, 3), (56, 10), (58, 11), (17, 15), (122, 11), (123, 10), (127, 13), (128, 11), (144, 14), (148, 5), (40, 4), (51, 3), (60, 3), (61, 3), (62, 15), (66, 4), (67, 13), (68, 4), (34, 2), (37, 7), (38, 12), (7, 7), (14, 15), (15, 3), (16, 10), (168, 2), (181, 9), (138, 2), (30, 6), (52, 10), (31, 4), (143, 14), (161, 10), (162, 2), (163, 14), (164, 6), (18, 2), (26, 15), (167, 10), (54, 10), (55, 14), (53, 14), (55, 14), (32, 7), (27, 2), (106, 2), (33, 10), (74, 5), (77, 14), (133, 8), (59, 12), (75, 8), (2, 5), (80, 6), (39, 13), (23, 8), (5, 8), (4, 10), (24, 5), (25, 12), (28, 11), (6, 3), (155, 9), (156, 4), (3, 4), (81, 2), (157, 7), (19, 8), (158, 1), (76, 3), (77, 3), (159, 5), (20, 14), (21, 3)]"
31,"[(160, 6), (29, 3), (122, 11), (129, 9), (131, 15), (132, 1), (34, 2), (37, 7), (38, 12), (7, 7), (14, 11), (15, 3), (16, 10), (1, 1), (107, 8), (112, 3), (113, 12), (114, 1), (144, 15), (146, 12), (147, 7), (168, 5), (178, 15), (73, 12), (105, 9), (40, 4), (51, 10), (17, 13), (89, 10), (90, 7), (93, 8), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (134, 6), (136, 8), (137, 1), (22, 1), (154, 14), (139, 2), (142, 3), (60, 5), (69, 4), (70, 14), (71, 6), (72, 14), (149, 12), (150, 13), (151, 5), (56, 2), (57, 7), (78, 7), (88, 15), (52, 10), (133, 8), (2, 5), (26, 15), (161, 15), (165, 4), (166, 7), (53, 14), (55, 14), (54, 10), (55, 14), (138, 2), (23, 8), (24, 5), (59, 3), (106, 2), (3, 4), (25, 12), (27, 2), (167, 10), (143, 11), (74, 5), (18, 6), (39, 13), (75, 13), (19, 8), (28, 11), (21, 3), (4, 11), (157, 9), (20, 15), (158, 1), (30, 14), (76, 3), (31, 4), (32, 7), (33, 10), (155, 15), (77, 3), (21, 3), (156, 4), (5, 8), (6, 5), (159, 5)]"
32,"[(139, 2), (140, 1), (141, 9), (17, 15), (60, 4), (61, 3), (62, 15), (66, 4), (67, 13), (68, 4), (149, 12), (152, 10), (153, 8), (56, 2), (58, 11), (168, 6), (178, 15), (22, 11), (144, 14), (148, 5), (89, 13), (90, 7), (93, 8), (94, 9), (95, 2), (96, 2), (99, 10), (122, 10), (123, 10), (124, 4), (125, 12), (126, 7), (128, 11), (7, 7), (8, 14), (9, 3), (10, 7), (11, 1), (29, 3), (105, 8), (154, 5), (134, 6), (135, 6), (73, 12), (160, 6), (107, 8), (115, 10), (1, 1), (78, 7), (79, 14), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (49, 5), (50, 1), (34, 2), (35, 1), (36, 9), (116, 6), (59, 3), (23, 15), (26, 15), (161, 10), (162, 2), (163, 14), (164, 6), (106, 15), (138, 2), (77, 14), (30, 6), (31, 4), (117, 1), (118, 2), (32, 7), (4, 10), (24, 5), (25, 12), (18, 6), (2, 5), (3, 4), (33, 10), (27, 2), (28, 11), (80, 6), (39, 13), (157, 9), (81, 14), (158, 1), (74, 5), (133, 8), (5, 8), (75, 13), (167, 10), (6, 5), (21, 3), (155, 15), (143, 11), (19, 8), (20, 14), (156, 4), (21, 3), (159, 5), (76, 2), (77, 7)]"
33,"[(22, 11), (139, 2), (140, 1), (141, 9), (1, 3), (168, 6), (178, 15), (29, 12), (149, 9), (150, 13), (151, 5), (34, 3), (35, 1), (36, 9), (73, 8), (89, 10), (90, 7), (91, 7), (92, 3), (94, 1), (95, 2), (97, 9), (98, 1), (99, 10), (40, 4), (41, 15), (42, 12), (45, 13), (46, 3), (47, 6), (48, 9), (50, 1), (107, 13), (115, 4), (105, 8), (56, 2), (58, 11), (17, 13), (78, 7), (83, 7), (84, 11), (60, 5), (61, 15), (62, 15), (63, 14), (64, 13), (65, 11), (68, 4), (154, 14), (160, 6), (134, 6), (136, 8), (137, 1), (7, 7), (12, 2), (13, 6), (122, 11), (123, 10), (127, 13), (128, 11), (144, 15), (146, 12), (147, 7), (59, 3), (26, 15), (133, 8), (138, 2), (161, 10), (162, 2), (163, 14), (164, 6), (117, 7), (2, 7), (27, 13), (5, 8), (23, 8), (18, 2), (116, 6), (24, 5), (106, 2), (6, 3), (167, 10), (4, 12), (155, 8), (156, 4), (3, 4), (118, 2), (25, 12), (143, 14), (28, 11), (74, 5), (19, 7), (20, 14), (39, 13), (21, 3), (75, 13), (77, 7), (76, 3), (30, 14), (31, 4), (32, 7), (77, 7), (33, 10), (157, 9), (158, 7), (159, 5)]"
34,"[(22, 11), (60, 4), (69, 4), (70, 14), (71, 6), (72, 14), (105, 8), (29, 3), (139, 2), (142, 3), (144, 15), (148, 5), (40, 4), (51, 3), (1, 1), (168, 6), (178, 15), (89, 10), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (160, 6), (17, 13), (122, 11), (123, 10), (124, 4), (125, 12), (126, 7), (128, 11), (149, 12), (150, 13), (151, 5), (134, 6), (135, 3), (107, 8), (115, 10), (154, 5), (34, 2), (35, 1), (36, 9), (56, 2), (58, 11), (7, 7), (12, 2), (13, 6), (78, 7), (85, 10), (73, 12), (59, 3), (138, 2), (4, 12), (52, 10), (23, 15), (133, 8), (26, 15), (74, 13), (54, 13), (55, 14), (161, 15), (165, 4), (166, 7), (106, 2), (27, 13), (53, 13), (55, 14), (30, 14), (5, 13), (155, 8), (31, 4), (32, 7), (86, 6), (33, 10), (167, 10), (87, 8), (157, 9), (143, 14), (24, 5), (156, 4), (25, 12), (6, 3), (158, 1), (116, 6), (21, 5), (18, 6), (2, 7), (28, 11), (159, 5), (75, 8), (3, 4), (19, 7), (76, 3), (117, 1), (77, 14), (20, 14), (39, 13), (21, 3), (118, 2)]"
35,"[(22, 11), (160, 6), (78, 4), (83, 7), (84, 9), (17, 15), (107, 8), (115, 10), (40, 4), (51, 3), (105, 9), (7, 7), (14, 11), (15, 2), (16, 10), (56, 2), (57, 7), (144, 14), (145, 3), (60, 5), (69, 8), (70, 14), (71, 6), (72, 14), (1, 1), (34, 3), (37, 7), (38, 12), (29, 12), (168, 6), (173, 12), (174, 3), (122, 10), (129, 9), (131, 15), (132, 1), (149, 12), (150, 13), (151, 5), (134, 6), (136, 8), (137, 1), (89, 13), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (73, 10), (154, 8), (139, 2), (140, 1), (141, 9), (138, 2), (30, 6), (133, 8), (31, 4), (32, 7), (155, 8), (59, 3), (26, 15), (54, 13), (55, 14), (156, 4), (52, 10), (33, 10), (27, 2), (53, 14), (55, 14), (106, 15), (5, 13), (161, 15), (165, 4), (166, 7), (6, 3), (167, 10), (143, 11), (23, 8), (24, 5), (74, 5), (25, 12), (75, 13), (28, 11), (18, 2), (116, 6), (39, 13), (19, 8), (2, 5), (76, 3), (117, 7), (157, 9), (20, 2), (118, 2), (158, 1), (3, 4), (159, 5), (4, 12), (77, 3), (21, 10)]"
36,"[(60, 4), (69, 4), (70, 14), (71, 6), (72, 14), (107, 8), (112, 6), (113, 12), (114, 1), (34, 3), (37, 7), (38, 12), (105, 9), (22, 11), (154, 5), (89, 10), (90, 7), (91, 7), (92, 3), (94, 9), (95, 2), (96, 2), (99, 10), (149, 12), (150, 13), (151, 5), (17, 15), (7, 7), (12, 8), (13, 4), (1, 1), (56, 2), (57, 7), (78, 4), (88, 15), (144, 14), (148, 5), (139, 2), (140, 6), (141, 9), (134, 6), (136, 8), (137, 1), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (48, 9), (50, 1), (160, 15), (168, 6), (178, 15), (73, 12), (122, 11), (123, 10), (127, 13), (128, 11), (29, 3), (59, 3), (26, 15), (27, 2), (157, 9), (30, 6), (133, 8), (2, 5), (18, 6), (138, 2), (161, 10), (162, 13), (163, 14), (164, 11), (31, 4), (23, 15), (32, 7), (24, 5), (143, 11), (106, 2), (5, 6), (4, 11), (33, 10), (167, 10), (25, 12), (6, 3), (3, 4), (28, 11), (158, 1), (74, 5), (75, 13), (76, 3), (39, 9), (19, 8), (20, 14), (155, 8), (156, 4), (77, 7), (159, 5), (21, 3)]"
37,"[(107, 8), (120, 13), (121, 8), (78, 4), (79, 14), (7, 7), (12, 2), (13, 6), (34, 3), (35, 1), (36, 9), (160, 15), (154, 5), (29, 12), (56, 10), (58, 11), (139, 2), (140, 1), (141, 10), (144, 15), (145, 3), (122, 11), (129, 9), (131, 15), (132, 1), (17, 11), (1, 1), (89, 4), (90, 7), (93, 8), (94, 9), (95, 2), (97, 9), (98, 1), (99, 10), (134, 6), (135, 3), (149, 9), (152, 13), (153, 8), (60, 5), (61, 15), (62, 15), (66, 4), (67, 11), (68, 4), (168, 6), (179, 1), (180, 2), (73, 8), (40, 4), (51, 3), (22, 1), (105, 9), (23, 15), (26, 15), (138, 2), (27, 2), (24, 5), (2, 5), (25, 12), (133, 8), (161, 10), (165, 8), (166, 7), (18, 6), (5, 8), (157, 7), (28, 11), (155, 8), (3, 4), (30, 14), (52, 10), (6, 5), (31, 4), (156, 4), (19, 8), (106, 2), (53, 14), (55, 14), (20, 14), (32, 7), (54, 13), (55, 14), (167, 12), (74, 5), (80, 3), (59, 12), (33, 10), (143, 14), (75, 8), (39, 13), (81, 2), (158, 1), (4, 10), (21, 3), (159, 5), (77, 14), (76, 3), (77, 7)]"
38,"[(134, 6), (136, 8), (137, 1), (40, 4), (51, 3), (1, 1), (56, 10), (58, 11), (29, 3), (160, 15), (34, 2), (35, 1), (36, 9), (105, 8), (144, 14), (145, 3), (89, 13), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (168, 5), (181, 9), (154, 8), (17, 11), (107, 8), (119, 1), (149, 12), (152, 10), (153, 8), (73, 12), (22, 1), (78, 7), (83, 7), (84, 11), (7, 7), (12, 2), (13, 4), (60, 5), (61, 15), (62, 15), (66, 4), (67, 13), (68, 4), (122, 11), (129, 9), (131, 15), (132, 1), (139, 2), (140, 1), (141, 9), (4, 10), (26, 15), (27, 2), (52, 10), (53, 14), (55, 14), (18, 2), (5, 8), (138, 2), (74, 13), (2, 7), (3, 2), (161, 10), (162, 13), (163, 14), (164, 6), (59, 12), (167, 10), (54, 13), (55, 14), (143, 11), (75, 13), (39, 5), (77, 7), (23, 8), (6, 3), (76, 3), (77, 7), (24, 5), (30, 14), (25, 12), (133, 8), (31, 4), (32, 7), (28, 11), (106, 15), (155, 8), (21, 3), (156, 4), (33, 10), (157, 7), (158, 1), (19, 8), (159, 5), (20, 2), (21, 3)]"
39,"[(40, 4), (51, 3), (17, 15), (22, 11), (122, 10), (129, 9), (131, 15), (132, 1), (105, 8), (34, 3), (37, 7), (38, 12), (154, 5), (78, 7), (82, 1), (160, 6), (1, 1), (89, 13), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (73, 12), (56, 2), (58, 11), (144, 14), (146, 12), (147, 7), (134, 6), (135, 3), (168, 6), (170, 11), (171, 15), (172, 6), (107, 8), (120, 1), (121, 8), (29, 12), (149, 9), (150, 13), (151, 5), (7, 7), (12, 2), (13, 4), (139, 2), (140, 1), (141, 9), (60, 5), (69, 4), (70, 14), (71, 6), (72, 14), (138, 2), (52, 10), (133, 8), (59, 12), (53, 14), (55, 14), (54, 13), (55, 14), (161, 10), (162, 13), (163, 14), (164, 6), (4, 10), (18, 2), (26, 15), (5, 6), (2, 5), (143, 11), (3, 2), (21, 3), (39, 13), (106, 2), (30, 6), (31, 4), (32, 7), (27, 13), (6, 3), (167, 10), (33, 10), (76, 3), (23, 8), (24, 5), (157, 9), (25, 12), (74, 3), (155, 15), (19, 8), (156, 4), (28, 11), (158, 1), (77, 14), (75, 13), (20, 2), (159, 5), (76, 3), (21, 3)]"
40,"[(73, 8), (40, 4), (41, 15), (42, 12), (45, 13), (46, 3), (47, 6), (49, 5), (50, 1), (134, 6), (135, 3), (56, 10), (57, 7), (17, 15), (60, 11), (69, 8), (70, 14), (71, 6), (72, 14), (154, 5), (7, 7), (12, 2), (13, 6), (122, 11), (123, 10), (124, 4), (125, 12), (126, 7), (128, 11), (144, 14), (146, 12), (147, 7), (105, 9), (107, 13), (112, 6), (113, 12), (114, 1), (89, 3), (100, 6), (101, 10), (102, 6), (103, 4), (104, 14), (78, 7), (88, 15), (160, 15), (1, 1), (168, 2), (169, 3), (149, 12), (152, 10), (153, 8), (29, 12), (22, 1), (34, 2), (37, 10), (38, 12), (139, 10), (140, 1), (141, 9), (2, 5), (26, 15), (138, 2), (3, 2), (23, 8), (4, 11), (18, 2), (39, 13), (30, 6), (24, 5), (133, 8), (27, 2), (25, 12), (31, 4), (161, 10), (165, 4), (166, 7), (5, 8), (155, 8), (156, 4), (74, 5), (75, 13), (106, 15), (6, 3), (28, 11), (59, 12), (19, 7), (32, 7), (167, 10), (33, 10), (20, 14), (21, 3), (143, 11), (157, 9), (158, 1), (159, 5), (76, 2), (77, 3)]"
41,"[(105, 8), (7, 7), (12, 2), (13, 6), (60, 4), (69, 4), (70, 14), (71, 6), (72, 14), (1, 1), (160, 15), (73, 12), (154, 5), (17, 13), (144, 14), (145, 3), (139, 10), (142, 3), (34, 2), (35, 1), (36, 9), (122, 11), (129, 5), (131, 15), (132, 1), (107, 8), (119, 6), (149, 9), (150, 13), (151, 5), (29, 3), (22, 1), (168, 6), (173, 12), (174, 3), (89, 10), (100, 13), (101, 10), (102, 6), (103, 4), (104, 14), (134, 6), (135, 3), (78, 7), (82, 9), (56, 2), (57, 7), (40, 4), (41, 15), (42, 12), (43, 4), (44, 2), (46, 3), (47, 6), (48, 9), (50, 1), (18, 6), (26, 15), (161, 10), (165, 4), (166, 7), (138, 2), (4, 12), (59, 3), (106, 15), (76, 3), (30, 14), (77, 7), (31, 4), (133, 8), (2, 5), (167, 10), (143, 11), (74, 13), (32, 7), (27, 13), (23, 8), (33, 10), (24, 5), (39, 5), (5, 8), (3, 4), (25, 12), (19, 8), (6, 3), (28, 11), (155, 15), (75, 13), (76, 2), (157, 7), (156, 4), (20, 14), (158, 1), (21, 3), (159, 5)]"
42,"[(29, 3), (7, 7), (12, 2), (13, 6), (139, 10), (142, 3), (122, 11), (129, 9), (131, 15), (132, 1), (56, 10), (58, 11), (154, 5), (1, 1), (34, 2), (35, 1), (36, 9), (105, 8), (144, 15), (146, 12), (147, 7), (107, 13), (119, 1), (149, 12), (150, 13), (151, 5), (78, 4), (83, 7), (84, 11), (22, 11), (73, 12), (134, 6), (136, 8), (137, 8), (89, 4), (90, 7), (91, 7), (92, 3), (94, 1), (95, 2), (97, 9), (98, 1), (99, 10), (17, 15), (40, 4), (41, 15), (42, 12), (45, 13), (46, 3), (47, 6), (49, 5), (50, 1), (160, 6), (168, 6), (173, 12), (174, 3), (60, 5), (61, 3), (62, 15), (63, 14), (64, 13), (65, 11), (68, 4), (138, 2), (2, 5), (5, 8), (106, 15), (143, 14), (26, 15), (133, 4), (3, 4), (6, 3), (59, 3), (39, 5), (30, 14), (23, 8), (31, 4), (161, 10), (162, 2), (163, 14), (164, 6), (27, 2), (32, 7), (33, 10), (74, 3), (18, 6), (167, 10), (24, 5), (155, 9), (156, 4), (25, 12), (28, 11), (77, 7), (75, 13), (76, 3), (4, 10), (19, 8), (21, 3), (20, 14), (77, 14), (157, 9), (158, 1), (159, 5), (21, 3)]"
