Iteration,schedules
33,"[(15, 2), (122, 12), (189, 8), (75, 5), (16, 4), (184, 2), (210, 9), (78, 12), (152, 4), (158, 13), (43, 6), (17, 12), (5, 6), (142, 12), (128, 15), (31, 11), (185, 3), (156, 5), (234, 8), (153, 8), (76, 8), (154, 7), (6, 3), (164, 15), (73, 3), (186, 8), (218, 10), (147, 9), (159, 12), (235, 15), (165, 7), (38, 5), (80, 7), (7, 3), (137, 13), (48, 10), (143, 3), (107, 3), (134, 2), (18, 9), (119, 6), (69, 10), (171, 3), (157, 7), (139, 11), (160, 14), (123, 7), (135, 14), (136, 6), (140, 2), (81, 11), (53, 4), (64, 3), (40, 13), (79, 6), (131, 14), (155, 6), (180, 5), (141, 4), (45, 8), (70, 5), (74, 14), (1, 11), (96, 4), (132, 11), (67, 10), (181, 10), (182, 7), (46, 8), (166, 8), (207, 1), (229, 4), (183, 13), (103, 13), (161, 7), (195, 3), (21, 5), (230, 10), (231, 14), (211, 11), (187, 14), (162, 4), (208, 6), (232, 3), (209, 7), (163, 9), (22, 15), (87, 9), (233, 5), (72, 3), (196, 5), (212, 15), (26, 12), (213, 12), (27, 8), (197, 6), (51, 12), (125, 15), (198, 6), (104, 4), (92, 5), (82, 12), (90, 14), (94, 3), (91, 8), (86, 5), (105, 8), (52, 6), (93, 6), (2, 2), (3, 5), (4, 8), (95, 12), (199, 9), (19, 12), (20, 11), (47, 2), (200, 1), (201, 9), (206, 5), (126, 13), (8, 8), (77, 9), (167, 10), (168, 13), (169, 13), (214, 13), (215, 4), (9, 11), (170, 8), (14, 10), (127, 2), (68, 14), (41, 1), (216, 11), (133, 6), (42, 4), (148, 13), (149, 8), (65, 10), (217, 8), (66, 14), (68, 14)]"
34,"[(15, 2), (184, 12), (31, 10), (234, 9), (17, 1), (107, 13), (1, 3), (73, 8), (185, 13), (152, 7), (171, 5), (137, 2), (16, 4), (167, 10), (158, 1), (122, 13), (142, 14), (218, 4), (2, 6), (147, 15), (75, 5), (96, 4), (153, 12), (235, 2), (159, 12), (186, 4), (32, 5), (106, 12), (128, 10), (76, 8), (80, 5), (3, 5), (131, 7), (154, 14), (160, 13), (92, 5), (74, 12), (229, 4), (78, 12), (161, 7), (93, 6), (162, 9), (79, 6), (87, 9), (5, 6), (53, 4), (69, 10), (143, 13), (71, 11), (115, 10), (117, 14), (180, 4), (150, 15), (168, 12), (181, 14), (94, 9), (138, 5), (72, 3), (33, 4), (95, 12), (48, 2), (64, 3), (141, 8), (67, 10), (18, 10), (156, 3), (164, 14), (6, 3), (230, 12), (65, 10), (4, 5), (19, 1), (169, 13), (170, 15), (20, 11), (90, 14), (189, 7), (195, 3), (165, 4), (182, 6), (157, 10), (166, 8), (21, 5), (196, 10), (81, 11), (163, 4), (183, 14), (34, 13), (35, 12), (37, 11), (42, 8), (7, 15), (68, 14), (82, 12), (86, 4), (10, 15), (43, 6), (45, 8), (155, 7), (66, 13), (151, 4), (231, 4), (132, 15), (49, 1), (232, 4), (207, 2), (46, 8), (47, 2), (208, 11), (187, 4), (197, 6), (22, 15), (50, 9), (116, 6), (52, 6), (233, 14), (9, 11), (123, 7), (23, 9), (125, 15), (210, 14), (14, 7), (211, 11), (198, 13), (68, 14), (118, 2), (126, 3), (91, 13), (209, 10), (127, 5), (212, 15), (134, 2), (135, 15), (136, 6), (199, 9), (200, 8), (201, 14), (206, 13), (214, 13), (213, 12), (215, 4), (216, 5), (133, 4), (217, 8), (77, 9)]"
35,"[(75, 5), (78, 12), (171, 5), (152, 4), (167, 10), (134, 2), (172, 15), (137, 2), (153, 8), (168, 10), (158, 5), (139, 7), (147, 9), (15, 13), (156, 4), (135, 4), (107, 6), (73, 3), (218, 4), (136, 6), (148, 13), (122, 12), (154, 1), (157, 1), (128, 11), (74, 14), (108, 1), (229, 4), (234, 9), (184, 2), (31, 11), (164, 14), (76, 8), (110, 14), (142, 14), (17, 1), (81, 11), (123, 7), (185, 13), (169, 9), (146, 5), (155, 6), (131, 7), (16, 1), (48, 10), (165, 7), (186, 4), (51, 3), (109, 6), (170, 14), (111, 10), (18, 10), (79, 6), (125, 3), (189, 8), (210, 9), (19, 5), (126, 6), (140, 2), (1, 4), (149, 12), (127, 6), (5, 11), (190, 5), (92, 5), (93, 6), (235, 15), (141, 8), (77, 9), (38, 5), (96, 4), (11, 13), (94, 9), (191, 15), (132, 15), (101, 5), (20, 9), (69, 2), (166, 8), (82, 12), (173, 15), (53, 4), (2, 6), (207, 1), (21, 5), (230, 10), (211, 15), (95, 1), (208, 11), (102, 10), (80, 5), (177, 4), (178, 6), (194, 13), (179, 13), (54, 15), (198, 12), (231, 14), (12, 7), (232, 13), (22, 12), (86, 5), (39, 2), (233, 11), (13, 1), (52, 14), (24, 6), (199, 9), (14, 10), (70, 5), (72, 12), (3, 5), (87, 9), (202, 11), (88, 8), (55, 12), (41, 1), (25, 14), (203, 7), (214, 13), (43, 6), (56, 7), (57, 11), (59, 3), (60, 15), (4, 8), (209, 10), (212, 15), (133, 4), (45, 8), (61, 9), (42, 4), (63, 8), (159, 1), (160, 14), (46, 1), (215, 4), (47, 2), (161, 12), (162, 2), (163, 1), (89, 2), (91, 8), (205, 4), (206, 4), (213, 12), (216, 11), (217, 8)]"
36,"[(171, 4), (167, 15), (80, 5), (122, 13), (158, 13), (159, 1), (15, 14), (92, 5), (234, 9), (128, 4), (69, 10), (142, 15), (184, 12), (180, 4), (16, 8), (146, 1), (93, 5), (107, 6), (5, 6), (168, 13), (185, 13), (181, 10), (169, 10), (218, 11), (152, 4), (77, 9), (115, 8), (170, 15), (117, 14), (81, 1), (186, 4), (182, 7), (134, 2), (156, 4), (164, 14), (1, 11), (131, 4), (219, 10), (17, 12), (70, 5), (183, 13), (187, 7), (72, 3), (157, 7), (153, 2), (189, 8), (94, 6), (132, 11), (18, 13), (160, 14), (135, 5), (190, 12), (161, 7), (11, 4), (137, 4), (73, 6), (235, 15), (75, 7), (207, 1), (136, 5), (12, 7), (210, 9), (211, 15), (31, 10), (19, 1), (32, 10), (2, 2), (165, 2), (74, 12), (154, 14), (208, 5), (166, 8), (33, 4), (222, 10), (147, 12), (76, 2), (95, 12), (150, 10), (155, 7), (191, 15), (151, 4), (78, 12), (223, 12), (214, 13), (83, 6), (84, 7), (139, 10), (20, 9), (34, 13), (87, 9), (13, 2), (162, 4), (163, 14), (224, 12), (123, 7), (21, 5), (209, 1), (96, 7), (106, 15), (48, 10), (35, 7), (140, 13), (37, 11), (42, 8), (85, 2), (53, 4), (116, 6), (141, 6), (226, 6), (14, 7), (86, 4), (118, 5), (125, 15), (227, 9), (194, 13), (215, 12), (198, 13), (126, 6), (88, 8), (64, 10), (79, 4), (3, 5), (228, 12), (212, 15), (89, 8), (43, 6), (199, 2), (202, 11), (67, 10), (91, 13), (127, 5), (22, 12), (51, 12), (213, 12), (216, 1), (28, 10), (29, 8), (52, 6), (133, 4), (65, 10), (66, 13), (204, 6), (45, 8), (205, 7), (4, 8), (206, 5), (46, 8), (47, 2), (217, 8), (68, 14)]"
37,"[(142, 14), (75, 7), (76, 2), (96, 4), (15, 2), (158, 13), (147, 15), (184, 10), (43, 6), (146, 1), (1, 11), (152, 4), (45, 5), (210, 14), (159, 1), (153, 8), (234, 8), (171, 5), (218, 3), (46, 1), (134, 2), (137, 13), (122, 9), (189, 8), (47, 2), (128, 11), (101, 7), (154, 7), (156, 2), (211, 11), (190, 8), (87, 9), (135, 15), (16, 8), (185, 13), (131, 8), (160, 3), (172, 15), (192, 7), (48, 2), (73, 8), (161, 12), (157, 12), (167, 15), (136, 5), (81, 11), (92, 5), (207, 1), (162, 9), (74, 14), (94, 3), (193, 9), (2, 2), (150, 13), (164, 9), (31, 11), (186, 4), (219, 10), (220, 7), (138, 1), (168, 10), (123, 7), (151, 2), (173, 11), (3, 5), (88, 12), (177, 12), (155, 6), (107, 13), (141, 4), (102, 10), (53, 4), (32, 5), (78, 12), (49, 6), (89, 2), (125, 3), (91, 8), (165, 4), (5, 3), (178, 11), (221, 15), (214, 13), (17, 12), (93, 1), (69, 2), (11, 4), (126, 9), (64, 10), (127, 5), (77, 9), (50, 11), (52, 14), (132, 15), (166, 14), (163, 14), (223, 15), (67, 13), (208, 6), (169, 10), (120, 8), (80, 7), (215, 4), (224, 10), (12, 12), (226, 9), (18, 13), (4, 8), (19, 1), (194, 11), (179, 13), (121, 11), (209, 7), (170, 10), (79, 6), (65, 10), (227, 9), (68, 14), (228, 12), (133, 4), (83, 6), (95, 12), (20, 11), (66, 13), (13, 1), (212, 15), (198, 13), (235, 15), (213, 12), (199, 9), (202, 11), (14, 10), (216, 5), (84, 7), (21, 5), (203, 7), (205, 7), (85, 15), (86, 4), (71, 11), (36, 13), (37, 11), (42, 4), (206, 13), (22, 12), (30, 11), (72, 12), (217, 8), (68, 14)]"
38,"[(218, 3), (147, 9), (150, 10), (142, 14), (87, 9), (15, 2), (219, 12), (234, 11), (5, 3), (143, 13), (88, 12), (235, 2), (210, 9), (16, 8), (96, 4), (53, 4), (73, 3), (89, 8), (158, 1), (137, 2), (91, 13), (152, 11), (17, 12), (153, 8), (122, 5), (138, 15), (128, 4), (54, 8), (184, 12), (97, 13), (185, 5), (211, 15), (99, 14), (78, 12), (151, 8), (154, 6), (31, 10), (32, 5), (141, 8), (214, 13), (131, 5), (189, 8), (48, 10), (186, 8), (98, 8), (36, 13), (51, 12), (164, 14), (171, 4), (190, 2), (207, 1), (74, 14), (1, 3), (11, 9), (80, 7), (75, 7), (212, 15), (220, 7), (208, 6), (172, 5), (132, 10), (43, 6), (159, 1), (18, 9), (69, 2), (76, 2), (21, 5), (55, 12), (191, 15), (165, 4), (2, 2), (160, 3), (77, 9), (215, 12), (3, 5), (107, 3), (19, 12), (52, 14), (166, 13), (161, 4), (123, 7), (173, 11), (92, 5), (93, 6), (167, 15), (79, 6), (56, 7), (37, 11), (42, 8), (221, 4), (125, 15), (45, 8), (168, 10), (194, 13), (126, 6), (223, 15), (120, 8), (224, 8), (127, 1), (94, 9), (121, 8), (71, 11), (20, 9), (133, 4), (156, 5), (169, 10), (170, 15), (209, 10), (162, 2), (57, 2), (213, 12), (12, 12), (157, 1), (163, 4), (81, 1), (82, 13), (86, 5), (155, 7), (59, 1), (198, 6), (199, 9), (177, 10), (13, 2), (14, 10), (22, 12), (72, 12), (216, 5), (95, 12), (26, 9), (178, 6), (200, 8), (179, 3), (201, 14), (225, 2), (46, 1), (27, 8), (47, 2), (4, 5), (217, 8), (228, 10), (60, 15), (206, 4), (134, 2), (135, 4), (61, 9), (136, 6), (63, 1)]"
39,"[(75, 5), (210, 9), (158, 5), (134, 2), (122, 14), (211, 15), (77, 9), (107, 13), (147, 9), (159, 12), (218, 11), (87, 9), (135, 5), (15, 14), (73, 3), (16, 1), (160, 4), (219, 15), (212, 15), (96, 4), (128, 13), (150, 10), (112, 3), (213, 12), (137, 13), (152, 7), (136, 6), (129, 8), (142, 12), (48, 2), (80, 7), (81, 11), (1, 11), (184, 10), (31, 10), (156, 7), (130, 4), (167, 15), (189, 7), (234, 8), (153, 2), (2, 2), (185, 3), (157, 10), (5, 3), (168, 12), (161, 13), (171, 5), (143, 3), (132, 9), (214, 13), (74, 12), (172, 3), (49, 6), (154, 1), (139, 11), (140, 2), (207, 2), (101, 5), (17, 1), (169, 10), (50, 10), (208, 5), (164, 15), (76, 6), (155, 7), (52, 14), (11, 4), (170, 10), (88, 8), (195, 3), (151, 8), (162, 4), (235, 2), (196, 5), (43, 6), (102, 9), (45, 8), (113, 15), (114, 9), (12, 12), (13, 2), (14, 10), (209, 10), (46, 8), (186, 8), (89, 2), (69, 10), (215, 4), (222, 6), (70, 7), (197, 6), (32, 5), (18, 10), (141, 8), (47, 2), (223, 12), (173, 15), (224, 10), (19, 12), (72, 12), (36, 13), (78, 12), (216, 1), (92, 7), (174, 10), (91, 13), (94, 6), (93, 6), (198, 6), (37, 2), (199, 2), (83, 6), (95, 1), (42, 8), (21, 5), (22, 15), (24, 8), (20, 9), (225, 2), (84, 7), (25, 1), (85, 15), (200, 1), (175, 13), (79, 6), (53, 4), (165, 4), (201, 13), (166, 1), (163, 14), (206, 13), (86, 4), (228, 10), (64, 10), (217, 8), (176, 12), (123, 7), (124, 13), (65, 10), (66, 14), (3, 5), (127, 2), (68, 14), (67, 13), (179, 3), (4, 8), (133, 4), (68, 14)]"
40,"[(43, 6), (158, 5), (210, 9), (147, 12), (234, 9), (218, 10), (77, 9), (5, 6), (171, 5), (164, 15), (137, 13), (87, 9), (189, 8), (167, 15), (211, 11), (73, 8), (207, 2), (11, 1), (75, 4), (81, 1), (219, 12), (235, 2), (134, 2), (152, 7), (180, 5), (139, 2), (122, 5), (96, 7), (80, 7), (100, 11), (31, 10), (153, 11), (128, 13), (181, 14), (165, 7), (166, 12), (135, 4), (88, 12), (156, 3), (136, 6), (142, 14), (83, 6), (74, 12), (208, 5), (15, 13), (154, 7), (92, 5), (182, 13), (131, 4), (184, 10), (94, 3), (214, 13), (143, 13), (150, 10), (209, 1), (16, 1), (107, 3), (185, 5), (17, 1), (215, 4), (183, 10), (157, 7), (115, 10), (32, 5), (151, 6), (78, 12), (132, 3), (155, 2), (79, 6), (123, 7), (18, 10), (168, 12), (45, 5), (159, 12), (169, 9), (160, 13), (33, 4), (170, 10), (125, 3), (48, 10), (34, 12), (1, 4), (186, 13), (126, 9), (76, 6), (69, 10), (46, 1), (93, 1), (84, 7), (127, 5), (187, 4), (133, 4), (21, 5), (140, 2), (85, 15), (22, 12), (47, 2), (12, 7), (95, 1), (2, 6), (71, 11), (116, 8), (141, 12), (26, 5), (86, 4), (222, 8), (27, 6), (212, 15), (213, 12), (223, 1), (224, 12), (161, 7), (226, 3), (35, 12), (117, 7), (13, 2), (49, 6), (162, 2), (14, 7), (216, 5), (50, 11), (3, 5), (4, 8), (19, 12), (52, 6), (195, 3), (163, 9), (196, 5), (227, 5), (197, 1), (198, 13), (37, 11), (228, 11), (118, 15), (53, 4), (217, 8), (54, 15), (55, 12), (89, 2), (72, 12), (91, 8), (56, 4), (42, 4), (199, 9), (20, 11), (202, 11), (204, 6), (205, 7), (57, 2), (59, 3), (206, 5), (60, 6), (62, 5), (63, 5)]"
41,"[(78, 12), (75, 5), (80, 5), (137, 2), (234, 8), (48, 10), (158, 1), (122, 13), (15, 13), (147, 12), (79, 4), (218, 4), (128, 4), (73, 8), (167, 10), (16, 8), (235, 15), (17, 1), (138, 5), (49, 6), (141, 6), (219, 5), (164, 9), (76, 2), (168, 13), (189, 8), (18, 10), (171, 11), (169, 7), (77, 9), (165, 2), (1, 4), (170, 8), (150, 10), (159, 12), (184, 12), (166, 13), (151, 2), (2, 3), (152, 11), (160, 14), (134, 2), (210, 9), (153, 8), (81, 1), (185, 5), (154, 7), (5, 11), (211, 11), (207, 2), (135, 15), (186, 8), (92, 7), (172, 10), (69, 2), (212, 15), (11, 1), (107, 13), (136, 2), (213, 12), (53, 4), (131, 4), (156, 5), (12, 12), (161, 12), (157, 10), (13, 2), (112, 3), (208, 11), (222, 6), (94, 9), (19, 1), (54, 15), (21, 5), (155, 3), (223, 15), (132, 11), (96, 7), (93, 1), (82, 13), (22, 12), (173, 15), (50, 9), (86, 4), (142, 14), (52, 11), (87, 9), (162, 4), (163, 14), (14, 7), (146, 9), (95, 1), (224, 10), (177, 2), (26, 12), (3, 5), (27, 8), (214, 13), (215, 12), (70, 5), (216, 1), (226, 6), (227, 10), (217, 8), (4, 5), (31, 10), (209, 10), (74, 12), (101, 3), (38, 9), (39, 12), (41, 1), (102, 9), (123, 7), (55, 12), (90, 14), (91, 8), (178, 11), (179, 3), (124, 9), (127, 10), (113, 15), (20, 9), (133, 4), (72, 3), (228, 12), (58, 4), (114, 1), (43, 6), (195, 3), (196, 5), (42, 8), (197, 6), (45, 5), (198, 6), (46, 1), (59, 1), (199, 2), (60, 6), (62, 14), (63, 1), (200, 8), (201, 14), (47, 2), (206, 4)]"
42,"[(184, 8), (137, 4), (142, 15), (107, 13), (122, 12), (96, 7), (128, 10), (210, 14), (189, 7), (75, 4), (152, 11), (138, 5), (153, 12), (158, 1), (48, 10), (81, 1), (154, 7), (129, 9), (156, 4), (211, 15), (77, 9), (164, 15), (82, 13), (190, 5), (103, 10), (167, 10), (92, 7), (94, 6), (31, 10), (218, 3), (80, 5), (141, 12), (147, 9), (86, 5), (171, 11), (73, 3), (51, 12), (21, 5), (157, 13), (69, 10), (76, 2), (15, 14), (185, 3), (172, 3), (186, 4), (108, 8), (16, 4), (130, 4), (134, 2), (135, 15), (191, 11), (146, 5), (110, 15), (219, 15), (136, 6), (93, 1), (132, 3), (95, 12), (207, 1), (87, 9), (194, 13), (155, 7), (90, 14), (198, 6), (1, 3), (199, 9), (222, 6), (223, 15), (5, 11), (74, 12), (165, 6), (38, 5), (104, 7), (168, 10), (2, 3), (148, 6), (52, 6), (22, 12), (200, 8), (159, 1), (17, 12), (11, 9), (166, 1), (208, 11), (160, 5), (18, 13), (214, 13), (161, 13), (109, 4), (26, 9), (40, 15), (149, 12), (234, 9), (224, 2), (209, 7), (162, 9), (105, 2), (235, 15), (163, 9), (91, 8), (111, 7), (173, 15), (177, 14), (19, 5), (178, 13), (78, 12), (12, 7), (41, 1), (169, 6), (212, 15), (213, 12), (170, 15), (201, 14), (215, 4), (13, 1), (206, 5), (53, 4), (42, 8), (179, 3), (64, 10), (79, 6), (27, 6), (43, 6), (20, 9), (65, 10), (225, 2), (14, 10), (216, 1), (217, 8), (67, 13), (68, 14), (45, 5), (3, 5), (66, 14), (228, 12), (68, 14), (4, 5), (71, 11), (46, 8), (72, 12), (123, 7), (47, 2), (124, 7), (127, 2), (133, 6)]"
43,"[(142, 14), (147, 9), (152, 7), (87, 9), (15, 13), (234, 9), (184, 12), (185, 5), (16, 8), (92, 5), (210, 9), (158, 13), (186, 8), (107, 6), (153, 2), (122, 5), (80, 7), (81, 1), (1, 4), (78, 12), (73, 3), (211, 11), (5, 11), (154, 10), (2, 6), (156, 3), (159, 1), (157, 1), (189, 7), (31, 11), (6, 2), (212, 15), (94, 9), (69, 10), (160, 5), (161, 7), (3, 5), (146, 5), (218, 3), (235, 2), (75, 5), (219, 5), (70, 5), (162, 2), (79, 4), (134, 2), (48, 10), (164, 14), (17, 1), (135, 5), (155, 3), (165, 7), (136, 9), (171, 5), (72, 12), (172, 1), (207, 2), (208, 6), (128, 15), (51, 12), (214, 13), (209, 1), (137, 4), (53, 4), (52, 14), (129, 8), (4, 5), (195, 3), (196, 5), (74, 12), (18, 13), (130, 7), (173, 15), (174, 10), (32, 5), (33, 4), (19, 12), (197, 6), (20, 9), (139, 9), (167, 10), (166, 13), (220, 2), (83, 6), (34, 12), (215, 4), (35, 7), (93, 1), (76, 6), (168, 12), (163, 1), (7, 9), (90, 14), (148, 13), (132, 3), (119, 6), (221, 15), (10, 15), (43, 6), (223, 9), (95, 12), (198, 12), (224, 12), (37, 11), (169, 6), (45, 8), (77, 9), (170, 10), (46, 8), (47, 2), (9, 11), (149, 5), (213, 12), (216, 11), (96, 7), (175, 14), (14, 10), (64, 10), (97, 14), (123, 7), (21, 5), (99, 2), (22, 15), (65, 10), (66, 14), (42, 4), (217, 8), (176, 11), (98, 8), (91, 13), (179, 13), (28, 4), (140, 2), (67, 13), (84, 7), (125, 3), (225, 2), (126, 9), (141, 6), (127, 5), (29, 8), (228, 12), (133, 6), (85, 15), (68, 14), (86, 4), (199, 9), (202, 11), (203, 13), (205, 7), (206, 13)]"
44,"[(158, 5), (1, 11), (107, 13), (5, 11), (73, 8), (152, 4), (147, 12), (11, 1), (80, 5), (96, 4), (122, 5), (171, 4), (218, 11), (12, 7), (2, 2), (219, 7), (210, 14), (153, 12), (211, 11), (184, 10), (189, 8), (123, 7), (167, 10), (48, 2), (214, 13), (87, 9), (77, 9), (78, 12), (154, 6), (215, 4), (172, 5), (164, 15), (142, 12), (31, 10), (156, 7), (165, 6), (92, 5), (15, 14), (17, 12), (101, 5), (75, 4), (76, 6), (13, 6), (16, 1), (137, 2), (146, 9), (124, 9), (168, 12), (190, 8), (32, 10), (234, 8), (166, 14), (157, 7), (134, 2), (18, 9), (139, 10), (159, 12), (135, 15), (185, 13), (160, 14), (14, 10), (19, 1), (102, 9), (235, 15), (207, 1), (186, 4), (127, 6), (155, 7), (120, 1), (79, 4), (93, 6), (208, 11), (173, 11), (94, 6), (161, 7), (95, 1), (162, 2), (140, 13), (141, 4), (148, 6), (128, 10), (136, 2), (121, 11), (163, 14), (212, 15), (21, 5), (129, 1), (220, 7), (81, 11), (49, 1), (22, 12), (83, 6), (221, 15), (149, 12), (20, 9), (209, 10), (213, 12), (223, 1), (174, 10), (224, 10), (84, 7), (130, 7), (192, 7), (169, 9), (193, 3), (194, 13), (90, 14), (198, 6), (199, 9), (132, 15), (91, 8), (175, 14), (176, 12), (170, 8), (133, 6), (216, 1), (50, 9), (3, 5), (226, 6), (227, 2), (228, 12), (53, 4), (23, 6), (69, 2), (85, 2), (86, 5), (70, 7), (202, 7), (204, 14), (74, 12), (52, 11), (72, 12), (179, 3), (4, 8), (54, 15), (217, 8), (205, 4), (206, 13), (43, 6), (45, 5), (33, 4), (34, 12), (35, 12), (55, 12), (37, 2), (56, 8), (42, 8), (57, 11), (59, 1), (60, 15), (62, 5), (46, 8), (63, 5), (47, 2)]"
45,"[(158, 13), (218, 13), (134, 2), (135, 4), (1, 3), (107, 13), (80, 5), (81, 1), (142, 14), (87, 9), (210, 14), (92, 5), (184, 10), (137, 4), (152, 7), (73, 6), (15, 13), (147, 12), (78, 12), (143, 3), (16, 1), (153, 12), (17, 1), (156, 4), (234, 8), (79, 6), (31, 10), (139, 2), (75, 4), (96, 4), (157, 12), (5, 11), (148, 13), (149, 5), (154, 6), (18, 10), (77, 9), (2, 3), (101, 3), (93, 1), (19, 5), (211, 15), (102, 10), (171, 4), (155, 2), (38, 5), (140, 2), (40, 13), (136, 9), (94, 9), (115, 8), (122, 12), (141, 4), (128, 4), (167, 10), (189, 7), (129, 9), (11, 4), (219, 5), (185, 3), (186, 13), (95, 1), (43, 6), (220, 2), (221, 6), (130, 7), (48, 2), (180, 8), (45, 8), (190, 8), (223, 12), (132, 10), (90, 14), (76, 2), (181, 15), (49, 1), (182, 6), (116, 6), (235, 15), (46, 1), (12, 12), (41, 1), (168, 10), (224, 2), (159, 1), (183, 13), (91, 13), (187, 14), (160, 14), (161, 13), (169, 9), (42, 8), (170, 8), (192, 7), (13, 2), (164, 9), (69, 2), (117, 1), (226, 7), (207, 1), (165, 2), (208, 11), (166, 13), (53, 4), (227, 1), (228, 12), (54, 15), (214, 13), (50, 9), (209, 10), (47, 2), (14, 7), (52, 11), (123, 7), (125, 3), (162, 2), (193, 9), (163, 9), (70, 5), (118, 15), (126, 13), (212, 15), (20, 11), (127, 5), (213, 12), (133, 4), (194, 11), (215, 12), (72, 12), (216, 11), (217, 8), (198, 12), (21, 5), (199, 9), (22, 12), (55, 12), (202, 11), (204, 6), (24, 6), (205, 5), (74, 14), (206, 13), (25, 14), (58, 13), (3, 5), (59, 3), (60, 15), (61, 9), (63, 8), (83, 6), (84, 7), (85, 15), (86, 5), (4, 8)]"
46,"[(75, 5), (152, 7), (167, 15), (218, 10), (156, 3), (158, 1), (157, 1), (73, 8), (107, 13), (159, 1), (80, 5), (234, 9), (5, 3), (137, 4), (92, 5), (96, 4), (76, 8), (147, 9), (100, 9), (48, 10), (235, 15), (93, 1), (138, 6), (142, 12), (94, 6), (11, 4), (171, 11), (153, 11), (154, 14), (141, 12), (122, 5), (219, 15), (164, 15), (184, 2), (160, 14), (87, 9), (134, 2), (51, 12), (165, 7), (189, 7), (210, 9), (168, 10), (43, 6), (128, 11), (81, 11), (131, 8), (88, 8), (166, 14), (44, 6), (144, 14), (1, 4), (220, 2), (169, 9), (2, 6), (185, 3), (112, 6), (161, 7), (211, 15), (135, 14), (221, 4), (212, 15), (95, 12), (186, 4), (74, 12), (132, 9), (52, 11), (12, 7), (170, 3), (162, 2), (163, 1), (3, 5), (136, 9), (13, 1), (69, 2), (89, 2), (15, 13), (16, 1), (172, 5), (150, 10), (145, 7), (155, 3), (195, 3), (196, 5), (207, 2), (14, 7), (31, 10), (4, 5), (173, 11), (223, 12), (91, 13), (208, 5), (214, 13), (215, 12), (174, 10), (224, 2), (209, 1), (175, 13), (226, 3), (227, 2), (77, 9), (151, 4), (83, 6), (38, 1), (47, 2), (113, 12), (78, 12), (213, 12), (216, 5), (217, 8), (40, 15), (41, 1), (176, 11), (17, 1), (228, 10), (18, 13), (79, 6), (197, 1), (198, 6), (53, 4), (199, 9), (84, 7), (71, 11), (114, 1), (123, 7), (64, 3), (200, 8), (124, 9), (179, 13), (201, 13), (65, 10), (72, 3), (127, 10), (66, 14), (85, 15), (86, 4), (68, 14), (133, 6), (67, 10), (21, 5), (22, 15), (30, 5), (19, 1), (20, 11), (42, 4), (206, 5), (68, 14)]"
47,"[(184, 12), (147, 15), (171, 3), (148, 13), (75, 7), (158, 13), (172, 15), (96, 4), (77, 9), (73, 8), (173, 15), (149, 5), (81, 11), (92, 5), (218, 4), (69, 2), (101, 3), (234, 9), (185, 5), (74, 14), (122, 12), (152, 7), (153, 2), (189, 7), (80, 5), (128, 10), (107, 8), (207, 2), (167, 10), (93, 1), (159, 12), (164, 15), (5, 3), (219, 7), (102, 10), (210, 14), (142, 14), (129, 12), (235, 15), (220, 7), (134, 2), (186, 8), (120, 1), (160, 4), (78, 12), (177, 10), (137, 13), (144, 14), (76, 8), (145, 7), (43, 6), (138, 1), (71, 11), (161, 7), (141, 12), (72, 3), (15, 2), (17, 1), (130, 4), (44, 1), (156, 7), (178, 6), (6, 2), (154, 10), (79, 4), (1, 11), (208, 6), (53, 4), (132, 11), (221, 6), (135, 5), (21, 5), (18, 13), (2, 3), (22, 15), (94, 6), (157, 12), (211, 11), (136, 5), (64, 10), (162, 9), (121, 13), (209, 7), (30, 9), (67, 13), (165, 6), (195, 3), (48, 2), (168, 10), (169, 13), (65, 10), (66, 14), (179, 4), (196, 5), (155, 7), (197, 1), (170, 14), (198, 13), (68, 14), (199, 9), (95, 1), (212, 15), (16, 5), (31, 10), (38, 1), (7, 9), (223, 9), (3, 5), (4, 8), (19, 12), (166, 12), (202, 7), (224, 12), (226, 9), (203, 13), (163, 9), (205, 4), (206, 13), (39, 2), (214, 13), (215, 12), (82, 12), (123, 7), (51, 12), (227, 9), (41, 1), (20, 9), (52, 11), (86, 4), (42, 8), (228, 12), (87, 9), (213, 12), (124, 9), (127, 6), (133, 6), (216, 5), (8, 8), (90, 14), (91, 8), (9, 11), (14, 10), (217, 8), (47, 2)]"
