Iteration,Makespan
1,932.8000000000002
2,916.4
3,940.1
4,1207.3000000000002
5,925.0000000000001
6,981.8
7,1147.0
8,996.5999999999999
9,754.0
10,982.1999999999999
11,1016.4
12,1126.6
13,1095.1
14,1024.7
15,1227.3000000000002
16,1095.1
17,1093.9
18,1074.4
19,1107.4
20,818.3
21,1009.9
22,929.4000000000001
23,904.8999999999999
24,973.3
25,1051.6
26,1019.9
27,1099.2
28,966.6999999999998
29,942.4000000000001
30,891.0999999999999
31,962.8
32,1020.9
33,1095.1999999999998
34,1091.9
35,1005.6
36,893.7000000000002
37,1078.9
38,969.3000000000002
39,960.8
40,1149.9
41,1024.7
42,982.1
43,958.6
44,1052.7
45,919.9
46,1181.1999999999998
47,929.9
48,1163.1
49,1121.9
50,1093.6999999999998
51,891.4000000000001
52,924.8000000000001
53,1205.8000000000002
54,1079.7
55,1150.1
56,1117.4999999999998
57,878.1000000000001
58,1093.8000000000002
59,1256.1999999999998
60,1119.1999999999998
61,914.6999999999998
62,1214.4
63,1136.4
64,1176.5
65,1131.8
66,972.5000000000001
67,1170.4
68,1016.4999999999999
69,918.9000000000001
70,983.1
71,1122.6
72,997.8000000000001
73,1073.0
74,1170.6
75,1232.6
76,1214.3000000000002
77,952.3000000000001
78,1176.9999999999998
79,876.7
80,1199.8000000000002
81,1199.1999999999998
82,1129.3
83,1184.1000000000001
84,1043.4
85,1140.9
86,1017.6000000000001
87,909.3
88,1076.0
89,1082.4
90,909.4
91,1105.4
92,1273.3
93,937.0999999999999
94,1129.1
95,900.6
96,1018.1999999999999
97,1300.0999999999997
98,1188.6
99,1051.3000000000002
100,990.9
101,1020.5999999999999
102,1174.0
103,1264.8999999999999
104,965.8
105,899.8
106,1190.1999999999998
107,1134.1
108,1045.2
109,1251.3999999999999
110,915.4999999999999
111,1185.6
112,1174.8
113,950.0
114,1029.5
115,1005.6
116,1190.9999999999998
117,1181.9
118,1114.9999999999998
119,1196.6000000000001
120,957.3000000000001
121,954.5
122,1102.6
123,1023.6999999999999
124,1306.1
125,1219.3000000000002
126,1191.6999999999998
127,1140.2
128,1281.5
129,1137.6000000000001
130,855.4999999999999
131,1172.8000000000002
132,1081.3999999999996
133,1135.5
134,1164.4
135,1113.7
136,861.2
137,952.6999999999999
138,1220.6
139,967.6
140,1171.4
141,1416.9999999999998
142,1099.0
143,1221.1
144,1064.3999999999999
145,1151.3
146,1254.4
147,1138.1
148,1055.3999999999999
149,939.7999999999998
150,1093.0
151,1206.5
152,1216.7999999999997
153,1160.0
154,952.3000000000001
155,1468.9
156,1086.9
157,1110.1
158,1051.0
159,1166.6999999999998
160,1151.4
161,1183.4
162,1012.1999999999999
163,951.8
164,1269.2
165,1437.3999999999999
166,1176.8999999999996
167,880.4
168,1308.1
169,1353.5
170,1258.4
171,1639.4999999999998
172,1187.3000000000002
173,1217.1
174,1071.6000000000001
175,1071.1
176,1364.3999999999999
177,1148.8999999999999
178,993.3000000000001
179,1240.5
180,835.1000000000001
181,997.3
182,1060.1999999999998
183,1205.6999999999998
184,1041.1
185,1048.8
186,1154.5
187,955.4
188,1075.5
189,1305.8999999999999
190,1107.4
191,1119.8
192,1408.7999999999997
193,1025.8999999999996
194,1252.4
195,985.1000000000001
196,2060.2
197,1292.7999999999997
198,1365.7
199,856.6999999999998
200,1444.8000000000002
201,1065.1000000000001
202,1434.1999999999998
203,1233.3
204,1299.9
205,1257.4
206,1068.0
207,967.6
208,964.0
209,1204.1
210,1487.1999999999998
211,1068.1999999999998
212,1443.0999999999997
213,1310.0
214,1052.9
215,896.3000000000001
216,844.4
217,1288.6999999999998
218,1210.6000000000001
219,1191.1
220,1277.1
221,932.7
222,1167.3
223,1358.9
224,1212.5
225,1116.6999999999998
226,1148.2
227,1112.8000000000002
228,1269.0
229,1044.8000000000002
230,899.8000000000001
231,1002.2
232,838.4
233,1214.7999999999997
234,969.8
235,1149.6999999999998
236,1228.8
237,1215.9999999999998
238,1255.1999999999998
239,1232.7999999999997
240,1137.3
241,1072.9
242,1272.1999999999998
243,1414.5999999999997
244,1129.0
245,1082.6000000000001
246,1086.6
247,941.1999999999999
248,1182.1
249,1122.3999999999999
250,1104.8999999999996
251,1042.1999999999998
252,1162.8
253,1117.3000000000002
254,1447.2
255,1063.4
256,1069.8
257,1319.6000000000001
258,1068.3999999999999
259,892.3000000000001
260,1154.1999999999998
261,995.6000000000001
262,1937.6999999999998
263,816.3000000000001
264,1281.1
265,936.9
266,1344.4
267,854.5
268,1123.3000000000002
269,1255.1999999999998
270,1019.3
271,1004.9
272,975.5000000000001
273,970.2
274,1374.1999999999998
275,1089.7
276,1040.3
277,1145.6999999999998
278,1087.9
279,1009.9
280,1578.7999999999995
281,1197.9
282,919.1
283,1234.3
284,1227.1999999999998
285,1231.6999999999998
286,1223.9
287,1187.5999999999997
288,1279.5
289,1064.2999999999997
290,792.3
291,969.4000000000001
292,847.3
293,931.1999999999998
294,1197.0
295,976.4
296,902.1999999999998
297,822.4999999999999
298,858.6000000000001
299,1036.2
300,844.6
301,840.9000000000001
302,985.3000000000001
303,1222.6999999999998
304,1125.5
305,1546.2
