Iteration,schedules
1,"[(235, 1), (243, 9), (132, 9), (35, 6), (93, 3), (204, 8), (50, 11), (175, 10), (95, 4), (36, 15), (51, 11), (99, 5), (146, 6), (133, 10), (238, 10), (187, 13), (206, 13), (37, 1), (27, 14), (141, 9), (182, 12), (161, 8), (135, 13), (244, 6), (148, 5), (223, 6), (83, 15), (183, 6), (47, 7), (236, 10), (147, 3), (245, 8), (167, 3), (176, 13), (30, 1), (137, 2), (134, 10), (108, 8), (254, 10), (44, 5), (22, 2), (123, 11), (162, 3), (23, 8), (180, 6), (256, 12), (229, 3), (100, 15), (163, 6), (114, 11), (189, 7), (101, 2), (190, 15), (181, 14), (185, 5), (232, 12), (136, 13), (53, 14), (224, 2), (54, 3), (127, 10), (79, 14), (138, 7), (209, 9), (177, 15), (239, 15), (131, 14), (191, 5), (140, 8), (96, 1), (39, 6), (97, 12), (242, 12), (144, 2), (257, 5), (128, 10), (56, 4), (55, 5), (255, 3), (1, 4), (258, 2), (226, 1), (222, 11), (197, 5), (178, 9), (2, 13), (57, 10), (230, 12), (248, 2), (237, 12), (259, 9), (40, 7), (112, 14), (219, 11), (9, 6), (186, 11), (214, 13), (225, 3), (184, 9), (211, 8), (249, 10), (124, 6), (45, 15), (164, 4), (250, 15), (46, 2), (207, 3), (41, 1), (58, 6), (104, 13), (210, 5), (125, 13), (84, 7), (10, 2), (227, 1), (202, 8), (102, 2), (192, 9), (139, 2), (215, 13), (5, 11), (145, 10), (198, 1), (129, 4), (185, 15), (11, 1), (28, 5), (3, 6), (208, 15), (220, 12), (48, 9), (85, 4), (251, 2), (179, 9), (113, 9), (168, 8), (105, 13), (130, 9), (29, 13), (165, 7), (221, 11), (75, 4), (12, 7), (86, 8), (31, 11), (203, 12), (98, 6), (59, 3), (18, 3), (228, 12), (70, 13), (199, 3), (149, 11), (71, 5), (72, 3), (169, 9), (120, 8), (126, 12), (60, 8), (4, 14), (150, 14), (74, 14), (212, 3), (170, 10), (200, 12), (61, 6), (140, 8), (252, 10), (195, 14), (151, 6), (24, 13), (181, 14), (76, 10), (33, 2), (106, 4), (166, 6), (253, 14), (25, 11), (26, 13), (34, 7), (160, 2), (6, 7), (80, 15), (121, 11), (240, 7), (122, 1), (241, 12), (7, 11), (77, 8), (81, 9), (8, 10), (78, 8), (62, 2), (213, 10), (242, 12), (88, 2), (171, 4), (13, 2), (155, 1), (87, 14), (15, 7), (32, 10), (19, 10), (16, 9), (73, 2), (34, 7), (20, 2), (74, 14), (172, 13), (173, 7), (103, 15), (21, 6), (152, 10), (231, 2), (63, 1), (157, 11), (174, 9), (107, 5), (115, 15), (82, 6), (17, 13), (116, 12), (65, 5), (201, 4), (25, 11), (66, 7), (26, 13), (233, 9), (196, 8), (117, 13), (118, 4), (154, 7), (159, 15), (119, 11), (156, 8), (68, 15), (234, 2), (14, 11), (17, 13), (69, 3), (109, 12), (110, 6), (111, 3), (158, 12)]"
2,"[(50, 10), (99, 8), (175, 11), (249, 10), (167, 3), (104, 13), (235, 1), (150, 14), (134, 8), (123, 11), (204, 8), (79, 14), (52, 8), (236, 15), (238, 6), (131, 6), (176, 13), (239, 15), (180, 6), (187, 13), (251, 6), (161, 8), (192, 9), (47, 5), (160, 2), (40, 9), (177, 13), (59, 3), (132, 9), (108, 14), (250, 15), (242, 12), (181, 15), (133, 13), (60, 8), (35, 13), (127, 4), (252, 7), (48, 9), (27, 6), (178, 7), (106, 4), (151, 6), (41, 4), (223, 10), (129, 4), (114, 15), (22, 9), (36, 9), (53, 12), (179, 11), (229, 5), (61, 5), (135, 3), (137, 14), (164, 4), (186, 11), (197, 5), (205, 11), (83, 12), (198, 5), (141, 9), (208, 6), (162, 3), (144, 5), (44, 14), (124, 7), (224, 6), (232, 1), (226, 1), (128, 13), (225, 4), (54, 5), (107, 9), (202, 15), (209, 9), (23, 8), (155, 11), (28, 5), (157, 11), (156, 15), (188, 6), (136, 8), (89, 6), (56, 4), (1, 7), (80, 15), (105, 13), (138, 7), (168, 8), (253, 15), (227, 1), (191, 4), (45, 4), (165, 7), (130, 9), (152, 14), (81, 8), (82, 3), (93, 13), (220, 12), (2, 13), (5, 1), (211, 5), (199, 6), (172, 13), (254, 9), (55, 7), (159, 15), (210, 14), (90, 13), (181, 15), (140, 12), (182, 13), (9, 7), (146, 6), (221, 4), (100, 13), (94, 12), (200, 1), (75, 4), (255, 6), (148, 5), (173, 8), (62, 2), (183, 3), (3, 3), (237, 13), (46, 9), (10, 8), (174, 9), (24, 13), (230, 3), (109, 12), (110, 6), (91, 8), (11, 12), (125, 14), (97, 9), (76, 10), (203, 12), (243, 9), (184, 9), (15, 7), (163, 14), (212, 10), (169, 9), (170, 7), (70, 10), (37, 1), (98, 6), (244, 13), (195, 14), (222, 8), (73, 2), (71, 15), (231, 2), (228, 12), (256, 12), (245, 8), (248, 2), (4, 14), (63, 1), (72, 3), (101, 6), (102, 4), (201, 4), (158, 12), (29, 13), (6, 3), (171, 12), (77, 13), (240, 7), (196, 13), (154, 9), (241, 14), (7, 10), (57, 11), (58, 6), (65, 8), (16, 3), (66, 13), (30, 1), (145, 10), (242, 8), (39, 6), (214, 14), (215, 13), (174, 6), (112, 14), (147, 3), (17, 13), (67, 6), (25, 11), (69, 3), (185, 5), (113, 9), (115, 15), (139, 2), (126, 11), (74, 14), (12, 7), (213, 10), (78, 1), (219, 11), (103, 6), (26, 8), (149, 7), (120, 8), (121, 3), (140, 8), (8, 11), (233, 9), (122, 5), (13, 12), (166, 6), (257, 7), (18, 3), (258, 2), (259, 9), (19, 10), (31, 6), (14, 11), (234, 4), (17, 13), (20, 1), (33, 11), (111, 3), (21, 6), (25, 11), (32, 10), (116, 12), (186, 11), (34, 7), (117, 13), (118, 12), (119, 11)]"
3,"[(1, 7), (249, 5), (40, 9), (254, 3), (99, 8), (223, 7), (141, 9), (238, 10), (167, 3), (168, 8), (59, 3), (172, 9), (108, 14), (131, 15), (175, 10), (9, 4), (239, 15), (47, 5), (235, 13), (204, 4), (50, 5), (224, 6), (129, 13), (132, 6), (79, 14), (43, 8), (130, 1), (49, 15), (123, 15), (112, 14), (22, 2), (242, 8), (75, 15), (124, 6), (52, 7), (133, 10), (208, 15), (135, 13), (137, 4), (176, 13), (125, 12), (236, 15), (250, 15), (2, 14), (93, 13), (95, 8), (229, 13), (256, 12), (5, 11), (23, 1), (226, 1), (180, 7), (24, 14), (230, 7), (187, 13), (225, 4), (53, 12), (35, 6), (138, 7), (257, 7), (6, 7), (231, 4), (161, 8), (127, 10), (136, 4), (243, 5), (182, 13), (7, 10), (150, 14), (128, 6), (8, 13), (113, 9), (251, 2), (206, 13), (162, 12), (80, 14), (10, 2), (77, 13), (126, 11), (227, 13), (232, 14), (151, 6), (252, 8), (139, 2), (25, 7), (27, 6), (154, 9), (60, 3), (155, 11), (240, 7), (134, 12), (56, 4), (142, 5), (160, 2), (26, 8), (207, 1), (157, 11), (181, 14), (156, 8), (70, 13), (3, 6), (11, 15), (186, 1), (100, 10), (177, 11), (178, 6), (78, 8), (228, 12), (246, 4), (247, 15), (4, 12), (143, 3), (83, 12), (233, 15), (146, 6), (28, 4), (145, 1), (255, 3), (12, 7), (173, 7), (96, 5), (7, 11), (97, 9), (109, 12), (71, 5), (163, 14), (29, 13), (248, 4), (158, 12), (234, 4), (189, 7), (183, 3), (174, 9), (253, 14), (104, 13), (81, 9), (179, 11), (38, 12), (44, 14), (237, 13), (169, 9), (54, 1), (30, 2), (84, 1), (72, 6), (98, 6), (106, 4), (258, 6), (57, 12), (185, 5), (73, 2), (45, 8), (186, 1), (76, 10), (82, 6), (61, 5), (13, 12), (46, 2), (39, 14), (85, 4), (197, 5), (105, 13), (31, 11), (147, 3), (241, 14), (148, 9), (78, 1), (242, 8), (259, 9), (202, 15), (15, 7), (86, 6), (74, 14), (198, 1), (18, 3), (33, 1), (16, 9), (199, 3), (55, 7), (184, 9), (101, 6), (88, 2), (114, 11), (17, 11), (159, 15), (110, 3), (115, 15), (209, 9), (111, 12), (58, 6), (107, 9), (185, 5), (220, 12), (181, 11), (19, 10), (26, 13), (64, 9), (214, 14), (215, 13), (102, 4), (32, 10), (140, 8), (216, 14), (164, 4), (20, 6), (65, 5), (217, 2), (219, 11), (222, 8), (170, 10), (171, 4), (149, 11), (116, 12), (200, 1), (117, 13), (190, 15), (14, 15), (191, 4), (103, 6), (218, 5), (66, 3), (21, 12), (68, 15), (221, 7), (153, 12), (210, 14), (17, 11), (87, 14), (201, 4), (192, 9), (195, 14), (25, 7), (69, 15), (174, 9), (34, 7), (118, 4), (120, 8), (203, 12), (196, 8), (165, 7), (166, 6), (121, 5), (122, 5), (119, 5)]"
4,"[(238, 13), (131, 14), (99, 12), (243, 9), (254, 9), (150, 15), (35, 3), (223, 14), (224, 3), (100, 13), (226, 7), (151, 6), (79, 4), (187, 13), (235, 1), (157, 5), (75, 15), (152, 10), (209, 9), (229, 14), (146, 6), (230, 7), (108, 8), (249, 10), (76, 3), (78, 8), (222, 11), (44, 5), (80, 13), (129, 13), (255, 3), (239, 15), (242, 12), (53, 14), (50, 10), (114, 11), (141, 9), (81, 7), (227, 5), (47, 2), (246, 4), (158, 12), (93, 13), (56, 4), (247, 13), (101, 6), (40, 7), (132, 12), (133, 14), (148, 9), (49, 1), (120, 8), (214, 13), (175, 11), (256, 12), (240, 7), (127, 10), (155, 1), (41, 4), (232, 14), (52, 14), (121, 5), (1, 7), (144, 4), (122, 3), (154, 9), (94, 2), (57, 11), (250, 15), (219, 11), (145, 1), (97, 12), (115, 15), (257, 4), (77, 13), (204, 8), (2, 13), (128, 6), (167, 3), (225, 7), (176, 14), (248, 2), (27, 14), (241, 12), (54, 5), (242, 3), (5, 1), (104, 13), (123, 11), (130, 1), (78, 1), (98, 13), (59, 3), (134, 2), (210, 14), (83, 12), (45, 4), (3, 7), (30, 2), (6, 3), (147, 3), (211, 8), (160, 2), (251, 2), (228, 12), (46, 1), (236, 15), (206, 13), (102, 3), (168, 1), (106, 4), (252, 8), (109, 12), (149, 11), (38, 12), (124, 2), (103, 6), (105, 13), (156, 8), (197, 7), (237, 13), (215, 13), (125, 13), (220, 12), (169, 9), (253, 2), (112, 14), (9, 4), (28, 7), (60, 8), (4, 12), (7, 1), (22, 9), (188, 6), (113, 14), (182, 12), (110, 6), (198, 5), (111, 12), (82, 3), (29, 4), (84, 9), (39, 6), (116, 12), (180, 8), (199, 9), (58, 6), (258, 6), (191, 4), (161, 8), (164, 4), (181, 15), (259, 9), (207, 1), (184, 9), (170, 10), (107, 5), (55, 7), (61, 5), (85, 10), (31, 5), (8, 10), (33, 1), (177, 11), (86, 8), (18, 3), (183, 3), (126, 11), (208, 6), (165, 7), (135, 5), (231, 4), (171, 12), (34, 7), (221, 4), (233, 14), (32, 7), (234, 6), (137, 7), (138, 3), (185, 5), (162, 3), (70, 13), (178, 7), (163, 6), (73, 2), (174, 6), (186, 11), (62, 2), (172, 9), (136, 4), (159, 15), (173, 6), (71, 5), (179, 11), (181, 11), (23, 8), (174, 9), (212, 3), (24, 14), (72, 3), (213, 10), (117, 13), (74, 14), (10, 8), (202, 15), (200, 1), (140, 8), (166, 10), (63, 10), (192, 9), (193, 12), (203, 12), (34, 7), (25, 7), (88, 2), (87, 1), (118, 12), (65, 8), (201, 4), (26, 7), (119, 1), (11, 1), (12, 7), (66, 13), (13, 2), (15, 7), (67, 13), (69, 11), (16, 2), (139, 2), (140, 12), (17, 11), (194, 8), (14, 15), (26, 13), (196, 8), (17, 13), (19, 5), (20, 1), (21, 13), (25, 7)]"
5,"[(9, 6), (146, 6), (27, 6), (108, 12), (238, 13), (192, 9), (132, 9), (131, 15), (44, 14), (127, 14), (30, 2), (243, 7), (223, 14), (229, 5), (28, 5), (239, 8), (133, 14), (123, 15), (232, 12), (129, 13), (147, 3), (22, 2), (242, 3), (204, 7), (193, 12), (83, 12), (206, 13), (114, 11), (23, 8), (254, 9), (40, 5), (197, 7), (1, 7), (47, 7), (99, 12), (79, 4), (93, 13), (128, 6), (167, 2), (53, 12), (84, 7), (208, 6), (150, 14), (235, 14), (168, 13), (172, 5), (50, 11), (45, 4), (24, 9), (224, 2), (94, 14), (154, 9), (54, 1), (55, 7), (255, 8), (169, 9), (25, 11), (230, 12), (170, 7), (240, 7), (109, 12), (226, 12), (97, 12), (231, 9), (171, 4), (104, 13), (124, 7), (110, 3), (161, 11), (207, 1), (236, 15), (237, 12), (2, 15), (141, 9), (56, 4), (174, 6), (244, 1), (98, 6), (194, 8), (100, 15), (85, 8), (3, 6), (155, 11), (125, 14), (256, 14), (35, 13), (80, 15), (144, 2), (151, 6), (198, 1), (126, 12), (152, 10), (225, 5), (162, 12), (81, 9), (82, 6), (88, 15), (241, 14), (156, 15), (145, 1), (51, 11), (57, 10), (26, 13), (101, 4), (245, 2), (46, 9), (36, 9), (175, 2), (242, 3), (86, 8), (29, 5), (130, 8), (233, 15), (199, 6), (227, 13), (176, 13), (18, 3), (249, 14), (250, 15), (4, 12), (257, 4), (5, 15), (41, 13), (248, 2), (106, 7), (134, 2), (209, 9), (115, 15), (135, 3), (87, 14), (180, 7), (222, 2), (137, 7), (138, 3), (228, 1), (37, 1), (107, 5), (10, 8), (7, 10), (148, 9), (8, 11), (214, 13), (219, 11), (48, 9), (102, 3), (6, 7), (202, 15), (182, 12), (39, 11), (177, 15), (31, 11), (200, 1), (183, 6), (234, 2), (173, 8), (163, 6), (7, 10), (174, 4), (160, 2), (157, 5), (184, 7), (187, 12), (203, 12), (196, 8), (181, 14), (103, 6), (258, 2), (220, 12), (11, 1), (105, 13), (136, 8), (116, 12), (159, 15), (75, 4), (178, 9), (12, 7), (158, 12), (185, 15), (32, 1), (59, 5), (140, 8), (33, 11), (13, 2), (186, 1), (14, 15), (179, 8), (15, 7), (216, 14), (17, 13), (221, 11), (26, 7), (77, 3), (58, 6), (201, 4), (78, 8), (76, 10), (181, 11), (251, 6), (139, 2), (217, 2), (140, 12), (215, 10), (149, 7), (210, 5), (218, 7), (164, 4), (117, 13), (16, 2), (60, 3), (259, 9), (165, 7), (34, 7), (19, 5), (20, 6), (17, 13), (21, 6), (70, 13), (120, 8), (121, 11), (122, 15), (78, 1), (61, 5), (118, 12), (64, 9), (119, 1), (73, 2), (25, 7), (112, 14), (74, 14), (252, 7), (166, 10), (65, 8), (66, 13), (113, 9), (71, 15), (111, 12), (72, 3), (74, 14), (253, 14), (188, 6), (191, 5), (67, 13), (69, 3)]"
6,"[(123, 11), (175, 11), (182, 13), (167, 2), (238, 9), (135, 13), (168, 13), (254, 7), (223, 7), (9, 6), (255, 6), (183, 14), (99, 8), (129, 3), (243, 11), (136, 4), (127, 2), (114, 15), (161, 11), (104, 1), (224, 3), (40, 9), (131, 14), (75, 4), (209, 9), (229, 14), (146, 6), (134, 2), (128, 13), (240, 7), (1, 7), (225, 3), (241, 12), (50, 5), (140, 8), (27, 6), (220, 3), (18, 3), (83, 12), (47, 2), (106, 4), (141, 9), (107, 5), (79, 4), (221, 4), (132, 13), (256, 12), (230, 7), (162, 3), (222, 2), (172, 13), (48, 12), (137, 7), (10, 2), (239, 14), (133, 6), (232, 9), (226, 7), (130, 4), (235, 12), (249, 5), (22, 2), (93, 3), (184, 7), (80, 13), (2, 14), (5, 9), (176, 13), (11, 15), (81, 8), (231, 4), (242, 12), (227, 13), (148, 5), (41, 1), (124, 7), (82, 6), (250, 11), (30, 2), (173, 7), (236, 10), (6, 3), (35, 6), (180, 7), (28, 7), (94, 14), (204, 4), (174, 6), (3, 6), (246, 8), (163, 14), (12, 7), (210, 14), (7, 11), (108, 12), (138, 14), (237, 12), (177, 15), (29, 5), (112, 14), (247, 13), (8, 10), (228, 12), (248, 4), (23, 8), (181, 15), (84, 7), (186, 1), (185, 5), (216, 14), (186, 1), (125, 13), (126, 12), (113, 9), (214, 14), (38, 6), (192, 9), (233, 9), (85, 8), (39, 11), (77, 6), (215, 13), (217, 2), (88, 5), (13, 5), (193, 8), (147, 3), (14, 15), (208, 15), (24, 13), (51, 3), (31, 6), (25, 11), (139, 2), (78, 1), (140, 12), (149, 11), (44, 5), (32, 10), (234, 2), (97, 12), (45, 1), (17, 13), (53, 12), (57, 10), (164, 4), (120, 8), (54, 5), (58, 6), (76, 10), (33, 2), (187, 12), (34, 7), (98, 13), (26, 13), (56, 2), (150, 15), (194, 2), (157, 11), (257, 7), (196, 13), (205, 11), (258, 8), (4, 2), (218, 7), (19, 10), (100, 13), (151, 1), (101, 8), (15, 7), (16, 3), (152, 14), (55, 5), (86, 8), (105, 10), (7, 10), (154, 7), (102, 2), (219, 11), (165, 7), (178, 8), (46, 9), (121, 4), (197, 5), (17, 4), (179, 11), (259, 9), (189, 7), (109, 12), (115, 15), (158, 12), (160, 2), (116, 12), (142, 11), (159, 15), (190, 15), (87, 14), (110, 9), (111, 12), (198, 6), (78, 1), (122, 3), (251, 6), (59, 3), (103, 15), (169, 9), (181, 11), (202, 8), (203, 12), (199, 9), (252, 10), (155, 11), (60, 3), (20, 2), (253, 2), (166, 10), (21, 12), (200, 12), (117, 13), (25, 7), (143, 3), (70, 10), (61, 5), (156, 8), (118, 12), (71, 5), (201, 4), (119, 1), (72, 3), (191, 5), (170, 10), (62, 2), (171, 12), (174, 6), (63, 5), (73, 2), (65, 8), (145, 1), (74, 1), (66, 3), (68, 8), (69, 15)]"
7,"[(131, 10), (132, 9), (223, 7), (243, 9), (129, 4), (75, 4), (27, 6), (175, 7), (76, 10), (78, 8), (182, 12), (44, 14), (104, 1), (108, 8), (28, 4), (83, 15), (176, 13), (254, 9), (177, 13), (141, 9), (93, 13), (22, 9), (135, 13), (137, 2), (138, 10), (47, 1), (29, 5), (229, 5), (184, 2), (230, 4), (79, 4), (84, 7), (99, 5), (127, 10), (106, 4), (232, 14), (134, 10), (133, 6), (128, 6), (94, 14), (180, 7), (80, 14), (249, 5), (161, 11), (139, 2), (107, 5), (204, 8), (77, 13), (9, 4), (136, 13), (181, 14), (97, 12), (10, 8), (205, 2), (251, 6), (112, 14), (35, 3), (113, 14), (130, 1), (40, 5), (244, 6), (100, 10), (235, 8), (162, 12), (140, 8), (42, 12), (11, 1), (164, 4), (85, 8), (101, 4), (238, 7), (144, 2), (50, 5), (145, 1), (167, 2), (146, 6), (49, 3), (12, 8), (59, 3), (185, 15), (98, 6), (224, 6), (53, 14), (178, 7), (186, 11), (245, 8), (168, 1), (163, 6), (105, 10), (36, 7), (86, 8), (51, 3), (45, 8), (187, 12), (172, 13), (236, 15), (54, 3), (248, 3), (81, 10), (165, 7), (150, 15), (46, 1), (147, 3), (55, 7), (173, 6), (151, 6), (37, 2), (153, 12), (239, 14), (15, 7), (39, 6), (70, 13), (237, 12), (73, 2), (208, 6), (13, 12), (23, 1), (179, 9), (183, 3), (74, 1), (102, 4), (250, 11), (225, 5), (78, 1), (82, 6), (88, 2), (16, 9), (114, 11), (185, 15), (252, 7), (231, 9), (181, 14), (87, 7), (174, 6), (255, 3), (148, 5), (17, 11), (166, 10), (56, 2), (60, 3), (14, 11), (157, 5), (57, 12), (123, 15), (197, 5), (58, 8), (17, 4), (233, 14), (256, 14), (226, 12), (61, 8), (115, 15), (202, 8), (154, 9), (257, 5), (1, 4), (103, 15), (2, 14), (198, 5), (3, 7), (242, 3), (5, 1), (209, 9), (258, 6), (259, 9), (109, 12), (227, 1), (169, 9), (220, 12), (211, 8), (221, 11), (212, 10), (64, 9), (253, 15), (4, 2), (210, 5), (6, 3), (7, 10), (110, 3), (124, 2), (203, 12), (24, 13), (8, 11), (71, 13), (72, 9), (30, 2), (189, 7), (160, 13), (125, 13), (170, 7), (222, 12), (149, 11), (171, 12), (126, 12), (74, 1), (213, 10), (65, 5), (31, 5), (25, 11), (190, 2), (159, 15), (228, 1), (192, 9), (26, 8), (193, 12), (174, 1), (158, 12), (219, 11), (199, 6), (234, 6), (155, 11), (214, 13), (156, 8), (215, 13), (120, 8), (200, 12), (121, 3), (32, 10), (66, 3), (68, 15), (194, 2), (34, 7), (69, 15), (196, 13), (122, 10), (191, 4), (33, 1), (111, 3), (34, 7), (240, 7), (241, 14), (242, 8), (18, 3), (116, 12), (19, 5), (201, 4), (20, 2), (21, 6), (25, 7), (117, 13), (118, 4), (119, 5)]"
8,"[(9, 4), (123, 15), (75, 15), (161, 11), (40, 5), (249, 14), (35, 3), (135, 13), (53, 12), (99, 5), (131, 10), (114, 11), (83, 12), (223, 14), (56, 4), (134, 12), (132, 7), (47, 5), (137, 3), (54, 3), (100, 15), (93, 13), (76, 3), (150, 15), (59, 3), (22, 9), (41, 4), (154, 9), (133, 15), (129, 4), (229, 3), (136, 4), (89, 1), (36, 4), (157, 11), (1, 7), (124, 7), (243, 11), (127, 12), (94, 8), (128, 11), (44, 5), (254, 9), (130, 8), (101, 4), (57, 12), (102, 4), (232, 1), (235, 1), (27, 6), (175, 2), (140, 12), (176, 7), (55, 5), (50, 10), (45, 1), (2, 13), (48, 12), (3, 7), (244, 6), (167, 2), (18, 3), (19, 10), (209, 9), (256, 12), (125, 13), (204, 7), (222, 11), (168, 1), (197, 7), (257, 4), (126, 11), (158, 12), (211, 8), (187, 12), (58, 6), (79, 4), (164, 4), (104, 1), (5, 9), (108, 8), (238, 9), (160, 13), (212, 10), (239, 14), (255, 6), (245, 8), (106, 4), (214, 13), (210, 5), (4, 12), (80, 13), (90, 13), (250, 11), (91, 13), (78, 1), (220, 12), (20, 2), (37, 6), (258, 8), (182, 13), (242, 3), (107, 9), (162, 12), (198, 6), (177, 11), (70, 13), (103, 15), (39, 11), (180, 7), (184, 2), (138, 14), (178, 6), (146, 6), (7, 10), (77, 8), (230, 7), (224, 3), (21, 6), (226, 1), (10, 8), (51, 3), (172, 13), (23, 8), (225, 4), (221, 11), (28, 7), (73, 2), (151, 6), (159, 15), (8, 11), (215, 13), (24, 9), (231, 4), (192, 9), (81, 7), (6, 5), (25, 11), (202, 8), (181, 15), (29, 13), (236, 15), (7, 10), (186, 1), (74, 1), (227, 13), (203, 12), (11, 15), (120, 8), (169, 9), (30, 1), (173, 8), (148, 5), (26, 8), (105, 10), (115, 15), (78, 8), (97, 12), (174, 6), (248, 4), (208, 6), (233, 14), (199, 6), (183, 14), (82, 3), (121, 11), (170, 7), (139, 2), (122, 15), (152, 10), (71, 5), (163, 14), (193, 8), (237, 13), (141, 9), (98, 6), (15, 7), (147, 12), (240, 7), (251, 6), (205, 11), (149, 11), (213, 10), (31, 6), (171, 12), (194, 8), (109, 12), (179, 8), (33, 11), (34, 7), (112, 14), (252, 8), (155, 11), (72, 9), (181, 15), (46, 1), (110, 3), (174, 6), (32, 10), (200, 1), (228, 1), (241, 14), (113, 14), (234, 6), (219, 11), (116, 12), (242, 8), (201, 4), (253, 15), (165, 7), (111, 12), (16, 2), (185, 15), (12, 7), (188, 6), (166, 6), (13, 8), (191, 4), (14, 15), (186, 1), (156, 8), (142, 5), (74, 1), (140, 12), (17, 11), (117, 13), (259, 9), (26, 8), (60, 3), (61, 6), (118, 4), (143, 3), (145, 10), (119, 1), (196, 8), (64, 9), (34, 7), (65, 8), (66, 3), (67, 5), (69, 11)]"
9,"[(192, 9), (235, 1), (131, 14), (83, 12), (204, 7), (79, 4), (75, 4), (243, 11), (238, 10), (104, 13), (123, 11), (254, 3), (167, 3), (76, 3), (187, 12), (124, 14), (150, 15), (47, 7), (99, 5), (53, 12), (105, 13), (161, 8), (168, 1), (9, 7), (256, 12), (134, 8), (175, 10), (1, 4), (208, 15), (89, 6), (182, 12), (160, 13), (239, 3), (90, 13), (155, 1), (162, 12), (108, 14), (135, 5), (77, 3), (40, 9), (136, 13), (172, 9), (242, 12), (54, 1), (48, 12), (246, 8), (44, 8), (206, 13), (125, 6), (183, 6), (146, 6), (55, 5), (59, 5), (137, 2), (132, 9), (209, 9), (129, 4), (50, 5), (151, 2), (249, 14), (157, 11), (152, 10), (93, 3), (114, 11), (222, 12), (251, 6), (184, 2), (185, 5), (45, 4), (197, 5), (154, 7), (133, 14), (35, 3), (52, 7), (141, 9), (142, 5), (130, 9), (247, 11), (60, 8), (248, 2), (120, 8), (43, 4), (186, 1), (80, 13), (210, 5), (164, 4), (148, 5), (165, 7), (223, 10), (163, 6), (176, 13), (100, 15), (115, 15), (255, 8), (250, 15), (156, 15), (173, 7), (22, 2), (78, 1), (229, 3), (224, 2), (91, 11), (70, 10), (36, 9), (159, 15), (138, 14), (174, 1), (252, 10), (257, 7), (220, 12), (177, 11), (258, 6), (56, 4), (221, 7), (121, 5), (178, 9), (2, 14), (116, 12), (180, 6), (61, 6), (143, 3), (232, 4), (225, 5), (207, 3), (253, 15), (10, 2), (18, 3), (127, 12), (230, 3), (122, 10), (126, 12), (94, 2), (181, 14), (71, 15), (101, 8), (231, 2), (97, 12), (81, 7), (179, 9), (109, 12), (11, 7), (188, 6), (82, 6), (195, 14), (196, 8), (181, 11), (166, 6), (198, 5), (46, 1), (147, 3), (202, 15), (27, 14), (191, 4), (145, 1), (19, 10), (23, 1), (5, 11), (226, 13), (102, 4), (128, 11), (227, 1), (72, 6), (233, 15), (57, 11), (58, 13), (203, 12), (110, 6), (214, 14), (37, 2), (186, 11), (106, 4), (236, 15), (199, 3), (107, 9), (200, 1), (24, 14), (117, 13), (74, 1), (73, 2), (28, 4), (6, 5), (7, 11), (149, 7), (25, 11), (3, 6), (201, 4), (26, 13), (39, 6), (139, 2), (20, 2), (140, 8), (228, 1), (98, 6), (74, 1), (29, 4), (237, 12), (234, 7), (4, 2), (8, 10), (7, 11), (118, 12), (112, 14), (219, 11), (113, 14), (158, 12), (21, 12), (119, 1), (64, 9), (169, 9), (65, 5), (12, 8), (111, 3), (170, 7), (66, 3), (13, 8), (14, 15), (67, 6), (25, 7), (30, 2), (240, 7), (17, 4), (31, 11), (103, 15), (215, 10), (69, 11), (241, 15), (33, 2), (259, 9), (171, 12), (242, 3), (26, 13), (174, 9), (34, 7), (216, 14), (217, 10), (15, 7), (16, 2), (17, 11), (218, 7), (32, 10), (34, 7)]"
