Iteration,schedules
11,"[(43, 8), (44, 1), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (249, 15), (293, 7), (294, 14), (295, 3), (296, 7), (297, 1), (56, 11), (61, 6), (67, 8), (68, 4), (69, 2), (70, 4), (71, 9), (72, 13), (105, 3), (108, 5), (109, 9), (165, 14), (167, 11), (168, 7), (234, 7), (219, 5), (321, 6), (170, 8), (176, 3), (177, 5), (178, 6), (217, 12), (150, 9), (77, 10), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (191, 13), (192, 1), (282, 2), (303, 13), (73, 5), (75, 14), (24, 12), (25, 13), (26, 5), (212, 3), (253, 7), (260, 13), (14, 12), (19, 15), (21, 12), (22, 7), (308, 9), (309, 1), (310, 7), (240, 5), (284, 1), (285, 13), (286, 7), (287, 5), (226, 11), (214, 4), (93, 8), (271, 3), (326, 2), (29, 2), (30, 3), (135, 12), (50, 8), (51, 11), (276, 3), (279, 7), (280, 12), (158, 10), (220, 14), (328, 14), (53, 3), (55, 15), (216, 9), (116, 15), (117, 9), (140, 5), (264, 1), (316, 12), (206, 1), (111, 13), (113, 15), (122, 11), (131, 4), (132, 14), (133, 6), (134, 14), (47, 15), (95, 5), (317, 15), (318, 4), (141, 12), (149, 14), (319, 10), (120, 4), (48, 9), (320, 10), (265, 8), (281, 13), (121, 10), (246, 9), (49, 9), (268, 15), (269, 2), (96, 6), (97, 8), (138, 3), (139, 7), (114, 11), (115, 13), (102, 1), (103, 12), (104, 13), (100, 9), (329, 13), (101, 14), (327, 15), (210, 6), (247, 6), (211, 3), (163, 3), (290, 2), (291, 12), (292, 14), (164, 5), (248, 1), (207, 7), (208, 4), (266, 5), (267, 12), (270, 11), (235, 11), (236, 7), (223, 9), (224, 1), (261, 6), (193, 14), (159, 10), (160, 13), (161, 2), (162, 6), (262, 8), (221, 15), (222, 4), (225, 5), (209, 10), (241, 1), (215, 6), (242, 4), (243, 3), (244, 2), (245, 12), (312, 4), (314, 9), (315, 3), (238, 2), (239, 13), (237, 7), (151, 15), (154, 13), (152, 15), (153, 12), (227, 10), (228, 2), (229, 14), (230, 6), (155, 12), (233, 10), (156, 11), (157, 8), (272, 6), (273, 4), (274, 7), (275, 10), (283, 6), (194, 13), (195, 10), (76, 14), (94, 15), (322, 14), (323, 13), (324, 5), (325, 6), (179, 12), (180, 2), (181, 1), (182, 9), (187, 13), (307, 3), (213, 14), (304, 6), (305, 8), (306, 14), (307, 3), (110, 5), (17, 3), (18, 7), (188, 2), (189, 6), (190, 10), (218, 4), (136, 3), (137, 13), (138, 3), (15, 13), (16, 13), (17, 3), (250, 12), (251, 13), (252, 3)]"
12,"[(326, 10), (264, 11), (212, 6), (271, 3), (282, 4), (284, 1), (285, 13), (286, 7), (287, 5), (206, 5), (105, 8), (106, 8), (107, 2), (77, 3), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (29, 2), (40, 1), (41, 2), (116, 15), (117, 9), (226, 6), (43, 7), (45, 2), (240, 5), (47, 13), (170, 7), (171, 5), (173, 7), (174, 2), (175, 4), (303, 11), (219, 5), (328, 14), (216, 9), (14, 12), (135, 12), (316, 12), (308, 9), (311, 3), (214, 4), (73, 10), (74, 3), (249, 15), (50, 8), (52, 12), (53, 14), (55, 15), (253, 4), (263, 15), (293, 7), (298, 8), (299, 6), (111, 13), (112, 13), (122, 11), (123, 3), (124, 11), (125, 14), (126, 13), (127, 11), (130, 4), (165, 14), (169, 12), (217, 12), (234, 4), (1, 11), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (93, 9), (140, 5), (150, 14), (158, 8), (56, 1), (57, 7), (58, 3), (59, 4), (60, 1), (24, 12), (27, 10), (28, 8), (321, 1), (19, 14), (23, 5), (95, 13), (276, 2), (279, 7), (280, 12), (191, 8), (196, 6), (197, 12), (198, 1), (220, 5), (322, 14), (323, 13), (324, 5), (325, 6), (18, 7), (96, 9), (98, 11), (100, 12), (101, 14), (102, 1), (103, 12), (104, 10), (223, 6), (224, 1), (238, 2), (151, 15), (152, 15), (153, 12), (154, 13), (155, 12), (156, 11), (157, 8), (235, 11), (236, 7), (221, 8), (222, 4), (225, 5), (139, 7), (281, 13), (239, 7), (237, 7), (163, 13), (164, 12), (218, 6), (159, 9), (160, 13), (161, 2), (162, 6), (215, 2), (227, 10), (231, 4), (232, 7), (233, 10), (179, 12), (180, 2), (183, 11), (185, 14), (186, 7), (187, 13), (307, 5), (246, 14), (247, 2), (248, 1), (141, 12), (143, 6), (144, 1), (76, 12), (250, 10), (251, 7), (252, 3), (329, 9), (110, 8), (265, 15), (266, 5), (267, 12), (207, 5), (208, 4), (210, 6), (211, 3), (15, 3), (16, 13), (17, 3), (18, 7), (290, 9), (291, 12), (292, 14), (319, 14), (327, 1), (136, 5), (137, 8), (138, 3), (139, 14), (114, 11), (115, 10), (213, 12), (241, 1), (242, 5), (243, 13), (244, 2), (245, 12), (188, 2), (189, 6), (190, 10), (94, 15), (317, 9), (318, 4), (320, 10), (268, 15), (269, 2), (270, 11), (283, 6), (48, 7), (49, 9), (120, 4), (121, 14), (304, 6), (305, 8), (306, 14), (307, 3), (209, 10), (312, 4), (313, 4), (315, 3), (272, 6), (273, 4), (274, 7), (275, 10)]"
13,"[(1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (284, 1), (288, 12), (289, 12), (150, 14), (216, 9), (282, 2), (170, 7), (176, 3), (177, 5), (178, 6), (43, 8), (44, 1), (50, 6), (52, 12), (29, 5), (40, 1), (41, 2), (214, 7), (53, 3), (55, 15), (47, 11), (135, 12), (308, 9), (311, 6), (158, 10), (321, 6), (234, 11), (303, 15), (212, 8), (14, 2), (19, 15), (20, 3), (122, 4), (123, 3), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (24, 15), (25, 6), (26, 5), (105, 8), (106, 8), (107, 2), (316, 5), (264, 1), (271, 3), (95, 13), (73, 10), (74, 11), (240, 13), (328, 14), (77, 4), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (326, 10), (165, 14), (167, 11), (168, 2), (217, 12), (276, 2), (279, 7), (280, 12), (226, 15), (220, 14), (116, 5), (118, 2), (119, 1), (93, 9), (219, 7), (293, 7), (298, 2), (299, 6), (140, 5), (249, 10), (253, 7), (263, 15), (191, 8), (192, 1), (111, 7), (112, 13), (206, 1), (56, 11), (57, 7), (58, 3), (59, 4), (60, 1), (141, 12), (149, 14), (96, 9), (99, 8), (241, 1), (100, 12), (101, 14), (18, 7), (120, 4), (272, 6), (194, 15), (329, 13), (317, 15), (273, 4), (327, 1), (207, 5), (208, 2), (274, 7), (210, 8), (275, 10), (151, 15), (152, 15), (211, 3), (242, 5), (318, 4), (154, 13), (227, 10), (231, 4), (232, 7), (155, 12), (153, 12), (268, 15), (193, 6), (265, 8), (233, 10), (312, 4), (314, 9), (110, 5), (121, 10), (315, 3), (269, 2), (114, 11), (250, 10), (266, 5), (76, 14), (267, 12), (156, 11), (115, 10), (319, 14), (251, 7), (320, 6), (246, 14), (252, 3), (281, 13), (157, 8), (270, 11), (218, 4), (209, 10), (94, 2), (139, 7), (307, 5), (223, 9), (247, 6), (221, 8), (222, 4), (243, 3), (224, 1), (248, 1), (225, 5), (195, 10), (244, 2), (15, 13), (16, 13), (188, 1), (189, 6), (17, 3), (18, 7), (190, 10), (238, 2), (245, 12), (239, 13), (304, 6), (283, 6), (102, 1), (305, 8), (103, 12), (306, 14), (104, 10), (307, 3), (48, 9), (49, 9), (322, 14), (323, 13), (324, 5), (325, 6), (179, 12), (180, 2), (183, 11), (185, 14), (186, 7), (187, 13), (163, 3), (164, 12), (290, 9), (291, 12), (292, 14), (235, 11), (136, 13), (137, 13), (138, 3), (139, 7), (213, 14), (236, 6), (237, 7), (159, 9), (160, 13), (161, 2), (162, 6), (215, 2)]"
14,"[(150, 14), (326, 10), (282, 4), (321, 6), (293, 7), (294, 14), (295, 3), (296, 7), (297, 1), (214, 7), (47, 11), (29, 2), (34, 12), (35, 4), (56, 1), (57, 7), (58, 3), (59, 4), (60, 1), (308, 9), (311, 6), (135, 8), (24, 12), (25, 13), (26, 5), (206, 3), (234, 11), (111, 3), (112, 13), (1, 5), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (271, 12), (303, 15), (95, 5), (116, 13), (117, 9), (105, 8), (108, 10), (109, 9), (249, 15), (50, 8), (51, 11), (217, 12), (122, 4), (131, 4), (132, 14), (133, 6), (134, 14), (328, 2), (140, 5), (93, 8), (264, 11), (276, 2), (279, 10), (280, 12), (77, 10), (78, 7), (81, 8), (82, 9), (83, 2), (85, 9), (86, 1), (87, 10), (53, 14), (54, 7), (158, 8), (216, 9), (19, 15), (21, 12), (22, 7), (43, 7), (44, 1), (165, 14), (167, 11), (168, 2), (316, 12), (73, 4), (75, 7), (170, 7), (176, 3), (177, 5), (178, 6), (253, 7), (258, 7), (259, 9), (240, 6), (284, 13), (285, 13), (286, 7), (287, 5), (219, 7), (220, 5), (212, 3), (14, 2), (226, 15), (191, 8), (204, 8), (205, 8), (268, 15), (120, 15), (304, 6), (227, 10), (228, 2), (229, 14), (230, 11), (188, 2), (114, 11), (241, 1), (213, 14), (317, 9), (312, 4), (313, 4), (115, 10), (233, 12), (242, 5), (110, 5), (265, 8), (15, 5), (315, 3), (221, 8), (266, 5), (267, 12), (246, 14), (207, 5), (269, 13), (270, 11), (94, 2), (318, 4), (208, 4), (121, 3), (250, 10), (222, 4), (189, 5), (283, 15), (18, 14), (16, 13), (305, 8), (163, 3), (96, 9), (99, 6), (223, 9), (224, 1), (17, 3), (100, 12), (225, 5), (76, 12), (272, 14), (190, 10), (18, 7), (306, 14), (273, 4), (274, 7), (247, 2), (179, 12), (164, 12), (141, 12), (143, 8), (144, 1), (180, 2), (181, 8), (182, 9), (210, 8), (319, 9), (211, 3), (209, 10), (101, 14), (275, 10), (320, 10), (151, 11), (152, 15), (290, 6), (154, 13), (291, 12), (153, 12), (155, 4), (292, 14), (156, 11), (218, 4), (187, 13), (157, 8), (215, 6), (48, 9), (49, 9), (281, 13), (136, 5), (138, 3), (243, 3), (102, 1), (244, 2), (103, 12), (307, 3), (104, 10), (137, 13), (327, 14), (139, 7), (159, 9), (251, 7), (138, 3), (252, 3), (160, 13), (161, 2), (248, 13), (322, 8), (323, 13), (324, 5), (325, 6), (245, 12), (329, 9), (162, 6), (235, 12), (236, 7), (238, 2), (239, 13), (237, 7)]"
15,"[(234, 4), (214, 7), (50, 6), (52, 12), (53, 3), (55, 15), (95, 5), (150, 14), (219, 7), (217, 12), (105, 8), (108, 1), (109, 9), (1, 11), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (116, 13), (117, 9), (140, 5), (165, 15), (167, 11), (168, 2), (253, 4), (254, 14), (135, 2), (29, 2), (40, 1), (41, 2), (271, 12), (191, 8), (192, 1), (303, 13), (212, 6), (293, 7), (300, 11), (301, 3), (302, 10), (328, 9), (24, 12), (25, 6), (26, 5), (326, 10), (216, 9), (19, 14), (21, 12), (22, 7), (308, 9), (309, 1), (310, 4), (93, 8), (226, 6), (284, 1), (288, 12), (289, 12), (264, 1), (240, 13), (14, 10), (47, 11), (56, 2), (57, 7), (58, 3), (59, 4), (60, 1), (170, 7), (171, 5), (173, 7), (174, 2), (175, 13), (206, 3), (249, 10), (276, 3), (279, 7), (280, 12), (321, 6), (122, 4), (123, 3), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (43, 8), (45, 7), (282, 1), (316, 5), (158, 12), (111, 3), (113, 15), (73, 5), (74, 3), (77, 10), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (220, 14), (194, 15), (268, 15), (110, 8), (207, 5), (94, 15), (188, 2), (179, 6), (317, 9), (151, 11), (152, 15), (154, 13), (153, 12), (272, 14), (312, 4), (314, 9), (329, 13), (155, 12), (265, 8), (304, 6), (273, 4), (274, 7), (227, 15), (228, 2), (229, 14), (230, 6), (180, 2), (181, 1), (182, 9), (218, 4), (193, 14), (120, 4), (275, 10), (187, 13), (15, 5), (266, 5), (241, 1), (290, 9), (319, 14), (163, 3), (267, 12), (281, 13), (121, 10), (315, 3), (327, 14), (255, 6), (291, 12), (209, 10), (292, 14), (233, 10), (269, 2), (208, 4), (270, 11), (215, 2), (246, 9), (156, 11), (141, 12), (143, 8), (144, 1), (76, 14), (157, 8), (210, 8), (114, 3), (256, 2), (283, 6), (189, 11), (115, 13), (221, 8), (222, 4), (238, 4), (247, 2), (136, 5), (195, 7), (48, 7), (211, 3), (100, 9), (96, 7), (99, 8), (16, 13), (49, 9), (139, 7), (164, 12), (101, 14), (318, 14), (320, 10), (305, 8), (137, 8), (213, 14), (307, 3), (190, 10), (322, 5), (250, 10), (323, 11), (138, 3), (306, 14), (248, 1), (139, 7), (223, 6), (159, 9), (102, 9), (160, 13), (17, 3), (103, 12), (161, 2), (104, 10), (18, 14), (324, 5), (224, 1), (225, 5), (325, 6), (162, 6), (242, 5), (251, 7), (239, 13), (307, 10), (235, 8), (252, 3), (236, 6), (237, 2), (243, 13), (244, 2), (245, 12)]"
16,"[(77, 11), (78, 7), (81, 8), (82, 9), (83, 2), (84, 2), (87, 10), (249, 15), (135, 8), (191, 13), (204, 13), (205, 11), (282, 4), (29, 6), (30, 3), (24, 12), (25, 6), (26, 5), (234, 7), (95, 5), (158, 10), (47, 13), (105, 3), (106, 8), (107, 2), (150, 14), (220, 14), (1, 3), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (56, 1), (57, 7), (58, 3), (59, 7), (60, 1), (226, 15), (219, 5), (206, 1), (93, 9), (276, 2), (279, 7), (280, 12), (321, 6), (240, 13), (165, 14), (167, 11), (168, 7), (116, 5), (118, 2), (119, 14), (253, 4), (254, 14), (284, 1), (285, 13), (286, 7), (287, 5), (43, 8), (44, 1), (53, 14), (54, 9), (217, 12), (19, 12), (23, 5), (214, 4), (50, 9), (52, 12), (303, 15), (293, 7), (298, 2), (299, 6), (122, 4), (123, 3), (124, 15), (128, 4), (129, 13), (130, 4), (111, 3), (112, 6), (212, 6), (170, 8), (171, 5), (172, 15), (175, 11), (271, 12), (216, 9), (14, 2), (308, 9), (309, 1), (310, 7), (140, 5), (264, 11), (73, 10), (74, 3), (328, 2), (316, 5), (326, 2), (268, 15), (110, 8), (250, 10), (272, 14), (273, 4), (218, 4), (274, 7), (275, 10), (94, 15), (141, 12), (147, 10), (148, 8), (163, 3), (265, 8), (213, 14), (207, 5), (312, 4), (313, 4), (269, 2), (304, 6), (315, 3), (319, 9), (151, 11), (266, 5), (152, 15), (227, 15), (231, 4), (232, 7), (267, 12), (233, 10), (270, 11), (114, 3), (153, 12), (317, 15), (15, 5), (255, 6), (283, 6), (115, 10), (208, 2), (179, 12), (318, 4), (76, 2), (154, 13), (180, 2), (183, 11), (185, 14), (186, 7), (120, 4), (188, 1), (320, 6), (136, 13), (155, 12), (290, 9), (189, 6), (215, 6), (305, 8), (246, 15), (241, 1), (251, 6), (281, 9), (291, 12), (322, 14), (96, 9), (99, 6), (164, 12), (292, 14), (256, 2), (137, 13), (329, 9), (221, 9), (210, 8), (222, 4), (252, 3), (16, 13), (211, 3), (190, 1), (100, 12), (156, 5), (101, 14), (223, 12), (224, 1), (157, 8), (18, 7), (307, 3), (225, 5), (159, 10), (121, 3), (139, 14), (48, 8), (235, 8), (160, 13), (306, 14), (17, 2), (209, 11), (18, 10), (161, 2), (187, 4), (162, 6), (236, 7), (247, 4), (248, 13), (49, 9), (102, 7), (327, 1), (242, 5), (103, 12), (307, 3), (104, 10), (243, 3), (238, 4), (138, 3), (239, 13), (244, 2), (237, 7), (245, 12), (323, 11), (324, 5), (139, 7), (325, 6)]"
17,"[(111, 3), (112, 13), (191, 8), (196, 6), (197, 12), (198, 1), (276, 2), (277, 1), (278, 9), (95, 5), (50, 7), (52, 12), (316, 12), (321, 1), (105, 8), (108, 5), (109, 9), (249, 15), (170, 7), (171, 2), (172, 15), (175, 4), (150, 14), (220, 14), (77, 11), (88, 13), (89, 10), (90, 6), (91, 4), (92, 14), (158, 10), (93, 9), (212, 6), (308, 3), (311, 3), (264, 11), (293, 7), (294, 14), (295, 3), (296, 7), (297, 1), (53, 6), (55, 15), (165, 4), (169, 12), (303, 13), (234, 4), (43, 8), (44, 9), (284, 1), (288, 12), (289, 12), (216, 9), (219, 5), (282, 2), (253, 4), (260, 13), (271, 12), (14, 12), (328, 14), (326, 10), (56, 11), (61, 12), (62, 5), (63, 5), (64, 10), (65, 11), (66, 8), (70, 4), (71, 9), (72, 13), (19, 15), (20, 3), (217, 12), (29, 5), (39, 15), (214, 7), (73, 10), (75, 14), (226, 15), (140, 5), (122, 11), (131, 8), (132, 14), (133, 6), (134, 14), (24, 12), (25, 13), (26, 5), (240, 1), (1, 3), (10, 4), (11, 11), (12, 12), (13, 10), (135, 8), (47, 13), (116, 13), (117, 9), (206, 5), (188, 2), (210, 8), (218, 4), (211, 3), (312, 4), (313, 4), (250, 10), (262, 8), (213, 14), (315, 3), (241, 1), (94, 2), (141, 12), (145, 1), (146, 6), (281, 13), (207, 5), (136, 13), (137, 13), (114, 15), (110, 5), (268, 15), (269, 2), (227, 10), (231, 4), (232, 7), (317, 9), (265, 8), (15, 13), (266, 5), (267, 12), (208, 4), (246, 14), (151, 11), (152, 15), (153, 12), (189, 6), (270, 11), (120, 15), (283, 6), (154, 13), (155, 4), (76, 14), (322, 8), (115, 10), (233, 10), (48, 9), (121, 14), (16, 13), (49, 9), (190, 1), (272, 6), (273, 4), (274, 7), (163, 13), (318, 15), (164, 12), (209, 11), (138, 3), (96, 7), (99, 8), (304, 2), (323, 13), (179, 12), (275, 10), (139, 3), (242, 5), (305, 8), (306, 14), (156, 11), (221, 9), (157, 8), (215, 6), (222, 4), (180, 2), (183, 11), (184, 7), (186, 7), (238, 4), (187, 13), (100, 12), (101, 14), (261, 4), (329, 9), (17, 3), (251, 7), (307, 3), (290, 9), (327, 14), (291, 3), (292, 14), (247, 2), (324, 5), (18, 7), (248, 1), (252, 8), (102, 7), (103, 12), (325, 6), (223, 9), (224, 1), (243, 13), (225, 5), (244, 2), (104, 10), (239, 13), (245, 9), (159, 10), (160, 13), (161, 2), (162, 6), (235, 11), (236, 6), (237, 7), (319, 10), (320, 10)]"
18,"[(212, 6), (116, 5), (117, 9), (326, 10), (24, 12), (27, 13), (28, 8), (308, 3), (309, 1), (310, 4), (105, 8), (108, 1), (109, 9), (19, 15), (23, 1), (240, 6), (216, 9), (303, 11), (249, 15), (170, 7), (176, 3), (177, 5), (178, 6), (111, 7), (112, 13), (328, 2), (50, 8), (51, 11), (56, 2), (57, 7), (58, 3), (59, 4), (60, 1), (253, 4), (263, 15), (53, 14), (55, 5), (271, 12), (219, 5), (316, 12), (14, 8), (43, 8), (45, 2), (158, 10), (234, 4), (150, 9), (95, 5), (29, 2), (34, 12), (35, 3), (135, 12), (140, 5), (165, 14), (167, 11), (168, 7), (73, 11), (74, 3), (282, 4), (284, 13), (285, 13), (286, 7), (287, 5), (206, 3), (217, 12), (214, 7), (321, 1), (226, 15), (220, 14), (1, 11), (10, 4), (11, 14), (12, 6), (13, 14), (276, 2), (279, 7), (280, 12), (191, 13), (204, 13), (205, 8), (264, 1), (93, 9), (293, 7), (294, 14), (295, 3), (296, 7), (297, 1), (122, 11), (123, 3), (124, 15), (128, 4), (129, 13), (130, 4), (77, 10), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (47, 11), (265, 15), (266, 5), (268, 15), (269, 2), (267, 12), (17, 3), (270, 11), (227, 10), (228, 2), (229, 14), (230, 6), (207, 5), (233, 10), (18, 7), (208, 4), (307, 3), (139, 7), (283, 6), (209, 11), (322, 8), (218, 4), (76, 2), (210, 13), (211, 3), (281, 5), (114, 15), (115, 10), (15, 5), (16, 13), (17, 3), (323, 13), (329, 9), (324, 5), (325, 4), (110, 8), (215, 6), (94, 2), (100, 9), (290, 9), (317, 15), (318, 15), (101, 14), (48, 9), (136, 5), (49, 9), (137, 13), (138, 3), (139, 7), (96, 6), (98, 11), (188, 1), (189, 6), (190, 10), (246, 14), (291, 3), (292, 14), (247, 2), (248, 1), (223, 6), (224, 1), (159, 10), (160, 13), (161, 2), (162, 6), (319, 14), (320, 10), (238, 7), (239, 13), (327, 14), (141, 12), (142, 1), (102, 1), (103, 12), (104, 10), (163, 12), (164, 12), (235, 15), (236, 6), (237, 7), (151, 15), (152, 15), (153, 12), (154, 13), (155, 4), (156, 11), (157, 8), (120, 4), (121, 10), (304, 2), (305, 8), (306, 14), (307, 3), (213, 12), (250, 12), (251, 7), (252, 3), (241, 1), (242, 5), (243, 3), (244, 2), (245, 12), (221, 9), (222, 4), (225, 5), (272, 6), (273, 4), (274, 7), (275, 10), (179, 13), (180, 2), (183, 11), (185, 14), (186, 7), (187, 13), (312, 4), (313, 4), (315, 3)]"
19,"[(240, 5), (249, 15), (56, 11), (61, 6), (67, 14), (68, 4), (69, 1), (70, 4), (71, 9), (72, 13), (326, 10), (165, 14), (167, 11), (168, 2), (220, 8), (303, 13), (271, 3), (170, 7), (171, 2), (173, 7), (174, 2), (175, 4), (264, 1), (111, 7), (112, 13), (206, 3), (47, 13), (14, 12), (140, 5), (191, 8), (199, 10), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (253, 4), (263, 15), (216, 9), (53, 6), (55, 15), (116, 13), (117, 9), (321, 1), (328, 2), (135, 12), (77, 11), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (50, 9), (52, 12), (308, 3), (311, 3), (226, 6), (276, 2), (279, 7), (280, 12), (219, 7), (212, 8), (93, 9), (217, 12), (105, 8), (108, 1), (109, 9), (29, 2), (30, 3), (73, 4), (75, 14), (122, 5), (131, 8), (132, 14), (133, 6), (134, 14), (43, 8), (45, 7), (158, 12), (214, 7), (282, 3), (150, 14), (19, 15), (23, 5), (95, 13), (293, 7), (294, 12), (295, 3), (296, 7), (297, 1), (284, 1), (288, 12), (289, 12), (234, 11), (24, 12), (25, 13), (26, 5), (316, 12), (268, 15), (218, 4), (179, 6), (188, 2), (180, 2), (183, 11), (184, 8), (186, 7), (312, 4), (313, 4), (15, 5), (141, 12), (142, 1), (327, 14), (187, 13), (317, 15), (207, 7), (110, 8), (227, 10), (228, 2), (229, 14), (230, 6), (210, 6), (283, 15), (265, 8), (211, 3), (208, 4), (269, 13), (233, 10), (200, 6), (151, 15), (154, 13), (155, 12), (319, 14), (120, 15), (266, 11), (267, 12), (304, 6), (16, 8), (114, 11), (96, 9), (98, 11), (115, 10), (246, 9), (307, 3), (213, 12), (270, 11), (329, 5), (305, 8), (102, 7), (241, 1), (76, 14), (121, 14), (250, 10), (163, 3), (189, 6), (152, 15), (153, 12), (103, 12), (315, 2), (94, 2), (190, 1), (18, 14), (251, 7), (215, 6), (290, 9), (306, 2), (307, 3), (100, 12), (101, 14), (318, 4), (320, 6), (104, 10), (164, 5), (156, 11), (17, 3), (157, 8), (138, 4), (201, 7), (202, 2), (139, 7), (322, 14), (281, 9), (252, 3), (242, 14), (291, 3), (18, 7), (292, 14), (48, 9), (235, 11), (136, 3), (223, 9), (224, 7), (243, 3), (137, 13), (49, 9), (209, 10), (159, 9), (247, 6), (221, 15), (244, 2), (160, 13), (161, 2), (162, 6), (236, 7), (222, 4), (138, 3), (238, 4), (323, 13), (248, 1), (239, 13), (324, 5), (237, 7), (225, 5), (325, 6), (272, 14), (273, 4), (274, 7), (275, 10), (245, 12)]"
20,"[(214, 7), (219, 5), (53, 3), (54, 7), (271, 12), (47, 11), (293, 7), (298, 2), (299, 6), (170, 8), (176, 3), (177, 5), (178, 1), (321, 6), (43, 8), (45, 10), (216, 9), (212, 6), (105, 8), (108, 5), (109, 9), (14, 2), (73, 10), (74, 3), (220, 14), (284, 1), (288, 12), (289, 12), (1, 4), (2, 15), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (276, 2), (277, 1), (278, 9), (116, 13), (117, 6), (93, 9), (158, 12), (95, 5), (206, 1), (308, 9), (311, 3), (19, 15), (21, 12), (22, 7), (122, 11), (131, 8), (132, 14), (133, 6), (134, 14), (191, 13), (192, 1), (303, 11), (328, 14), (24, 12), (25, 13), (26, 5), (111, 7), (113, 15), (150, 14), (135, 10), (234, 4), (316, 12), (50, 8), (52, 12), (249, 15), (282, 3), (77, 13), (78, 7), (79, 7), (80, 3), (82, 9), (83, 2), (84, 2), (87, 10), (253, 4), (258, 7), (259, 9), (165, 14), (166, 5), (326, 2), (264, 11), (226, 6), (29, 2), (31, 11), (32, 15), (33, 6), (56, 1), (57, 7), (58, 3), (59, 4), (60, 1), (217, 12), (240, 5), (140, 5), (268, 15), (227, 10), (231, 4), (232, 7), (218, 4), (241, 1), (269, 2), (151, 15), (312, 4), (313, 4), (141, 12), (142, 1), (152, 15), (213, 14), (94, 2), (283, 6), (317, 9), (315, 3), (207, 7), (188, 2), (265, 8), (272, 6), (304, 6), (327, 14), (266, 11), (208, 2), (273, 4), (267, 12), (179, 12), (270, 11), (274, 7), (153, 12), (100, 6), (114, 11), (180, 9), (183, 11), (184, 8), (186, 7), (18, 7), (275, 10), (115, 13), (187, 13), (209, 10), (215, 8), (159, 9), (76, 14), (160, 14), (189, 6), (110, 8), (233, 10), (210, 13), (194, 15), (154, 13), (101, 14), (15, 3), (163, 3), (161, 2), (120, 4), (48, 9), (96, 9), (98, 11), (305, 8), (138, 3), (164, 12), (211, 3), (290, 9), (235, 11), (281, 5), (16, 4), (236, 7), (291, 12), (250, 10), (292, 14), (306, 14), (155, 12), (329, 13), (221, 15), (222, 4), (136, 3), (162, 6), (121, 3), (137, 13), (49, 9), (102, 7), (103, 13), (104, 10), (17, 14), (251, 7), (193, 4), (242, 5), (18, 7), (139, 7), (246, 14), (318, 15), (247, 2), (252, 3), (195, 10), (243, 3), (319, 10), (320, 10), (190, 10), (238, 2), (244, 2), (156, 11), (239, 13), (157, 8), (307, 5), (223, 7), (224, 1), (225, 5), (248, 1), (322, 15), (323, 13), (324, 5), (138, 3), (245, 12), (237, 7), (325, 6)]"
