Iteration,schedules
50,"[(146, 12), (59, 5), (141, 12), (207, 12), (23, 8), (46, 1), (24, 2), (40, 11), (44, 5), (41, 8), (149, 15), (194, 5), (112, 2), (113, 4), (114, 2), (66, 9), (175, 11), (195, 1), (80, 15), (145, 1), (151, 3), (47, 12), (35, 11), (69, 8), (86, 6), (164, 12), (7, 10), (176, 15), (150, 2), (208, 3), (64, 9), (45, 13), (115, 4), (100, 14), (209, 4), (18, 4), (19, 12), (75, 7), (106, 11), (48, 13), (120, 7), (177, 13), (20, 14), (52, 14), (178, 14), (116, 15), (42, 7), (119, 8), (21, 3), (36, 6), (96, 13), (49, 4), (121, 12), (50, 2), (107, 4), (152, 10), (53, 2), (55, 10), (37, 8), (54, 1), (56, 13), (51, 14), (22, 5), (65, 12), (153, 15), (108, 14), (110, 15), (57, 10), (123, 7), (43, 6), (76, 5), (1, 1), (78, 15), (196, 11), (154, 6), (155, 12), (70, 8), (179, 11), (2, 7), (197, 10), (38, 14), (165, 13), (169, 8), (172, 7), (166, 13), (170, 8), (3, 4), (171, 4), (173, 11), (198, 14), (183, 7), (58, 8), (190, 10), (192, 8), (138, 1), (156, 12), (159, 13), (82, 2), (101, 7), (139, 11), (71, 2), (124, 9), (125, 13), (140, 10), (191, 4), (103, 15), (104, 9), (174, 1), (60, 7), (67, 13), (68, 10), (5, 8), (6, 5), (182, 10), (199, 12), (129, 12), (4, 10), (61, 8), (105, 2), (83, 1), (84, 15), (202, 4), (74, 8), (130, 9), (79, 13), (85, 3), (131, 8), (111, 6), (25, 7), (132, 9), (137, 13), (30, 10), (31, 8), (39, 5)]"
51,"[(7, 10), (23, 11), (115, 2), (35, 11), (86, 2), (100, 5), (106, 11), (112, 2), (120, 7), (141, 12), (75, 13), (117, 2), (146, 12), (118, 2), (80, 15), (143, 2), (151, 3), (46, 6), (77, 15), (183, 4), (78, 3), (109, 4), (69, 3), (149, 13), (79, 10), (110, 9), (188, 3), (119, 4), (81, 6), (1, 5), (152, 3), (113, 4), (40, 11), (150, 2), (5, 13), (189, 1), (207, 12), (72, 10), (164, 8), (126, 3), (47, 12), (138, 2), (165, 5), (52, 9), (53, 2), (54, 13), (44, 3), (169, 14), (45, 12), (48, 4), (59, 13), (170, 9), (194, 11), (175, 6), (41, 11), (42, 1), (87, 3), (114, 6), (49, 13), (36, 2), (144, 8), (4, 12), (64, 9), (60, 7), (172, 7), (195, 5), (25, 7), (32, 11), (33, 2), (50, 4), (139, 5), (173, 7), (18, 4), (140, 1), (19, 9), (20, 14), (153, 11), (166, 4), (127, 10), (128, 1), (37, 8), (21, 13), (208, 5), (129, 6), (130, 9), (66, 9), (55, 10), (131, 8), (67, 13), (56, 12), (176, 15), (157, 4), (57, 7), (58, 3), (51, 9), (38, 2), (22, 11), (209, 13), (2, 5), (171, 4), (24, 15), (174, 5), (84, 15), (158, 11), (63, 2), (159, 3), (6, 5), (85, 14), (34, 5), (39, 3), (3, 2), (132, 14), (68, 4), (43, 6), (73, 9), (101, 7), (196, 11), (180, 4), (137, 4), (74, 5), (103, 3), (197, 6), (65, 12), (198, 14), (104, 3), (199, 11), (202, 13), (181, 7), (105, 5), (182, 12), (111, 4)]"
52,"[(35, 11), (86, 6), (141, 14), (1, 3), (4, 12), (115, 2), (97, 6), (175, 11), (69, 3), (151, 3), (36, 2), (5, 13), (75, 3), (160, 5), (161, 6), (164, 10), (207, 8), (7, 10), (162, 6), (37, 7), (55, 15), (100, 9), (80, 13), (46, 6), (106, 4), (117, 2), (169, 8), (72, 5), (142, 13), (73, 9), (172, 9), (173, 7), (76, 13), (78, 15), (81, 6), (109, 14), (40, 7), (41, 8), (42, 1), (183, 7), (165, 3), (18, 6), (44, 3), (52, 14), (110, 15), (163, 15), (53, 7), (19, 10), (45, 13), (47, 1), (48, 14), (146, 15), (170, 15), (120, 8), (138, 2), (139, 11), (166, 13), (194, 5), (20, 14), (112, 2), (56, 13), (21, 4), (38, 2), (195, 5), (43, 2), (54, 14), (57, 10), (59, 13), (167, 4), (176, 15), (49, 7), (79, 10), (187, 1), (177, 2), (140, 1), (98, 2), (50, 4), (51, 4), (84, 15), (66, 1), (22, 14), (67, 13), (208, 13), (58, 8), (178, 15), (118, 2), (64, 6), (196, 15), (23, 11), (60, 9), (113, 15), (200, 10), (101, 7), (61, 1), (201, 10), (119, 8), (179, 11), (6, 3), (114, 5), (65, 14), (182, 12), (202, 13), (68, 10), (102, 13), (105, 1), (85, 10), (24, 2), (2, 7), (111, 4), (3, 4), (209, 13), (74, 8), (126, 3), (147, 6), (148, 12), (127, 5), (128, 6), (129, 13), (130, 9), (25, 7), (26, 14), (171, 4), (27, 3), (28, 7), (29, 6), (39, 9), (174, 5), (133, 11), (135, 6), (136, 7), (137, 4)]"
53,"[(7, 4), (75, 13), (46, 5), (52, 15), (169, 8), (164, 12), (165, 3), (141, 14), (55, 15), (112, 2), (143, 8), (100, 12), (175, 6), (170, 8), (23, 11), (113, 14), (1, 3), (35, 15), (5, 6), (207, 8), (18, 6), (19, 9), (80, 15), (53, 2), (86, 6), (172, 12), (56, 10), (101, 7), (102, 9), (144, 4), (81, 9), (166, 13), (106, 11), (151, 11), (105, 5), (146, 15), (194, 11), (4, 11), (40, 11), (41, 8), (208, 3), (57, 9), (107, 4), (91, 8), (44, 7), (59, 5), (20, 4), (54, 13), (69, 8), (24, 2), (47, 1), (45, 7), (21, 3), (92, 4), (36, 6), (64, 6), (209, 13), (37, 10), (42, 14), (66, 1), (114, 14), (67, 12), (22, 5), (48, 5), (68, 4), (38, 2), (149, 13), (171, 4), (43, 3), (6, 5), (60, 9), (63, 8), (25, 7), (115, 4), (152, 5), (203, 9), (116, 3), (70, 5), (49, 3), (119, 8), (32, 14), (204, 11), (120, 8), (183, 7), (77, 15), (65, 12), (176, 15), (153, 15), (154, 2), (173, 1), (174, 5), (84, 4), (85, 14), (150, 4), (138, 1), (33, 3), (193, 15), (2, 5), (126, 3), (127, 5), (155, 12), (156, 12), (159, 13), (128, 2), (34, 5), (3, 2), (71, 2), (39, 5), (58, 14), (108, 7), (110, 15), (139, 11), (140, 10), (111, 6), (74, 8), (129, 12), (50, 9), (205, 12), (130, 9), (206, 15), (210, 14), (133, 11), (51, 9), (135, 14), (180, 8), (78, 11), (136, 4), (137, 13), (181, 7), (79, 10), (182, 12)]"
54,"[(146, 9), (183, 4), (46, 1), (164, 2), (40, 7), (194, 11), (7, 3), (149, 15), (120, 7), (150, 2), (203, 9), (86, 2), (112, 2), (165, 13), (207, 8), (93, 5), (35, 13), (141, 12), (151, 4), (152, 1), (169, 5), (172, 12), (1, 3), (4, 10), (142, 3), (23, 11), (5, 8), (173, 11), (47, 1), (6, 3), (113, 5), (80, 5), (114, 5), (59, 5), (204, 10), (69, 3), (75, 7), (41, 15), (170, 9), (2, 7), (64, 9), (166, 8), (100, 9), (106, 10), (208, 5), (190, 11), (8, 5), (25, 7), (44, 4), (109, 14), (81, 9), (48, 13), (205, 13), (175, 15), (65, 14), (49, 12), (153, 11), (52, 9), (3, 2), (84, 4), (32, 12), (42, 1), (77, 15), (191, 6), (33, 3), (78, 11), (79, 13), (72, 10), (50, 9), (24, 15), (73, 9), (110, 15), (66, 9), (206, 6), (67, 13), (60, 6), (61, 8), (68, 13), (209, 4), (210, 14), (53, 7), (11, 8), (55, 10), (94, 4), (95, 9), (157, 4), (85, 3), (36, 2), (171, 4), (45, 7), (12, 12), (158, 10), (54, 1), (51, 4), (126, 3), (127, 5), (176, 15), (180, 12), (174, 5), (181, 7), (182, 10), (37, 10), (159, 4), (192, 8), (38, 15), (128, 6), (43, 6), (129, 13), (130, 2), (56, 13), (138, 1), (115, 2), (101, 7), (13, 8), (15, 9), (16, 9), (34, 10), (117, 7), (17, 11), (57, 9), (74, 5), (118, 2), (119, 12), (58, 15), (133, 7), (139, 11), (140, 10), (134, 13), (102, 9), (105, 1), (39, 3), (136, 4), (111, 4), (137, 13)]"
55,"[(146, 15), (175, 15), (7, 11), (40, 4), (164, 10), (25, 7), (59, 5), (41, 11), (151, 3), (69, 8), (75, 7), (149, 15), (183, 7), (64, 6), (112, 2), (120, 8), (35, 13), (44, 3), (46, 5), (207, 2), (150, 2), (80, 15), (18, 6), (194, 5), (165, 5), (36, 6), (37, 7), (86, 6), (66, 6), (42, 7), (203, 9), (152, 5), (70, 8), (166, 4), (55, 15), (45, 12), (113, 14), (47, 1), (93, 14), (19, 12), (141, 14), (67, 13), (65, 14), (94, 6), (100, 12), (106, 4), (115, 4), (204, 15), (71, 2), (169, 8), (20, 13), (26, 15), (27, 3), (60, 9), (187, 11), (21, 13), (114, 6), (48, 4), (76, 13), (117, 11), (208, 13), (56, 10), (109, 7), (38, 14), (172, 7), (153, 11), (209, 4), (43, 3), (68, 13), (78, 15), (52, 9), (82, 2), (138, 2), (176, 10), (121, 8), (61, 1), (53, 7), (170, 9), (139, 6), (143, 12), (22, 11), (95, 8), (144, 8), (74, 5), (49, 7), (171, 4), (50, 4), (23, 8), (28, 5), (118, 2), (173, 7), (174, 5), (119, 12), (205, 13), (29, 1), (180, 4), (54, 14), (51, 14), (157, 10), (158, 13), (57, 7), (140, 7), (58, 15), (159, 13), (110, 9), (206, 10), (101, 7), (181, 7), (210, 14), (39, 9), (123, 7), (124, 9), (83, 1), (84, 4), (79, 10), (125, 4), (1, 5), (129, 13), (4, 12), (2, 7), (182, 12), (85, 14), (3, 4), (103, 15), (5, 8), (24, 15), (130, 9), (104, 9), (6, 5), (131, 1), (105, 6), (111, 6), (132, 13), (137, 5)]"
56,"[(194, 11), (86, 5), (175, 11), (46, 1), (100, 14), (1, 1), (7, 11), (75, 7), (164, 8), (115, 4), (55, 10), (59, 5), (120, 8), (207, 12), (151, 4), (176, 10), (69, 3), (146, 9), (116, 6), (80, 5), (106, 13), (97, 6), (152, 3), (60, 7), (25, 7), (18, 13), (208, 5), (35, 11), (40, 4), (138, 2), (112, 2), (23, 11), (169, 5), (183, 4), (141, 12), (119, 8), (203, 8), (98, 2), (121, 5), (26, 15), (172, 9), (27, 8), (52, 14), (209, 8), (2, 5), (76, 6), (64, 9), (63, 2), (19, 10), (53, 6), (20, 13), (44, 5), (173, 1), (101, 7), (36, 6), (4, 10), (103, 3), (165, 5), (21, 3), (45, 1), (28, 7), (204, 15), (166, 8), (153, 11), (41, 15), (42, 7), (43, 7), (149, 13), (150, 6), (205, 13), (109, 8), (206, 10), (110, 9), (29, 13), (210, 7), (177, 2), (24, 15), (184, 13), (22, 5), (170, 9), (185, 3), (66, 3), (67, 12), (139, 5), (113, 5), (178, 15), (78, 3), (157, 12), (68, 13), (114, 5), (158, 10), (159, 13), (122, 15), (125, 13), (129, 13), (130, 2), (131, 8), (186, 12), (132, 14), (70, 5), (104, 9), (56, 10), (143, 12), (140, 1), (57, 13), (105, 5), (111, 6), (58, 14), (5, 8), (79, 13), (47, 1), (48, 13), (49, 13), (37, 8), (65, 12), (50, 9), (179, 6), (6, 3), (3, 2), (144, 4), (137, 5), (54, 8), (182, 12), (51, 14), (171, 4), (71, 2), (38, 15), (39, 7), (74, 8), (174, 1), (82, 2), (83, 1), (84, 4), (85, 10)]"
57,"[(59, 5), (207, 12), (7, 10), (151, 5), (80, 15), (23, 11), (24, 15), (35, 13), (46, 5), (164, 8), (64, 12), (169, 14), (86, 2), (18, 6), (69, 8), (165, 3), (75, 7), (194, 3), (175, 6), (60, 6), (1, 5), (81, 9), (4, 11), (2, 7), (88, 11), (3, 4), (115, 13), (176, 15), (117, 7), (100, 14), (25, 7), (141, 15), (5, 13), (66, 3), (143, 8), (152, 5), (172, 6), (118, 13), (76, 5), (208, 3), (170, 15), (67, 12), (119, 8), (19, 1), (144, 4), (52, 14), (6, 5), (36, 6), (40, 11), (195, 3), (177, 13), (178, 14), (30, 8), (44, 7), (84, 15), (146, 12), (173, 11), (106, 15), (20, 14), (209, 8), (45, 7), (183, 7), (55, 15), (37, 8), (53, 4), (65, 12), (149, 10), (78, 3), (41, 2), (47, 1), (31, 8), (48, 14), (166, 8), (188, 3), (49, 13), (189, 9), (107, 12), (153, 11), (150, 6), (112, 2), (70, 8), (42, 6), (38, 15), (43, 6), (108, 7), (21, 4), (39, 5), (54, 13), (50, 2), (89, 14), (22, 11), (120, 8), (68, 4), (56, 13), (138, 2), (179, 11), (62, 11), (57, 10), (58, 15), (182, 12), (139, 11), (113, 5), (114, 9), (110, 11), (140, 1), (85, 3), (126, 3), (51, 14), (127, 5), (196, 11), (171, 4), (174, 5), (79, 10), (200, 14), (128, 6), (129, 13), (201, 6), (71, 2), (154, 6), (155, 14), (90, 6), (130, 9), (156, 11), (159, 3), (131, 8), (74, 8), (132, 9), (137, 13), (101, 7), (102, 7), (105, 10), (111, 6), (202, 13)]"
58,"[(55, 15), (59, 13), (66, 7), (35, 15), (164, 2), (112, 2), (194, 3), (120, 7), (195, 3), (36, 6), (115, 13), (40, 4), (1, 5), (37, 8), (64, 6), (141, 14), (7, 11), (116, 5), (100, 9), (151, 5), (41, 15), (101, 7), (8, 15), (102, 10), (38, 15), (119, 4), (106, 13), (146, 15), (165, 3), (105, 2), (69, 8), (149, 13), (44, 3), (169, 14), (172, 6), (11, 8), (113, 4), (46, 13), (175, 11), (196, 15), (86, 2), (65, 12), (183, 4), (207, 2), (99, 6), (143, 12), (67, 13), (56, 10), (60, 6), (47, 1), (75, 7), (12, 12), (173, 1), (23, 9), (166, 13), (160, 5), (80, 13), (48, 5), (161, 10), (13, 2), (150, 4), (45, 10), (114, 6), (170, 15), (52, 15), (197, 6), (42, 6), (49, 3), (162, 12), (57, 7), (138, 2), (43, 7), (77, 8), (163, 13), (50, 4), (5, 6), (24, 2), (109, 14), (171, 4), (6, 3), (68, 10), (176, 10), (2, 7), (198, 14), (4, 11), (121, 5), (122, 15), (193, 1), (167, 7), (199, 12), (125, 4), (78, 3), (174, 1), (79, 13), (58, 14), (110, 15), (111, 6), (53, 7), (54, 14), (3, 4), (51, 14), (129, 13), (72, 1), (208, 3), (62, 14), (209, 13), (130, 9), (133, 7), (180, 8), (135, 14), (136, 5), (144, 4), (82, 2), (83, 1), (139, 6), (202, 13), (140, 10), (84, 15), (85, 14), (137, 5), (73, 9), (25, 7), (32, 11), (33, 3), (34, 5), (39, 7), (74, 8), (181, 7), (14, 2), (17, 11), (182, 10)]"
59,"[(46, 6), (151, 4), (115, 13), (35, 13), (164, 2), (117, 2), (36, 6), (7, 13), (100, 9), (40, 4), (169, 8), (55, 10), (172, 12), (175, 6), (59, 5), (1, 3), (4, 11), (118, 13), (80, 13), (194, 4), (60, 7), (86, 5), (44, 5), (176, 10), (120, 7), (106, 11), (160, 5), (45, 13), (56, 12), (41, 12), (47, 12), (23, 11), (75, 7), (42, 1), (69, 8), (141, 12), (146, 9), (183, 4), (165, 3), (161, 15), (18, 13), (207, 2), (93, 9), (76, 5), (203, 4), (170, 9), (171, 4), (204, 14), (43, 6), (2, 5), (121, 8), (3, 2), (72, 1), (177, 2), (37, 7), (205, 9), (48, 13), (193, 12), (101, 7), (173, 1), (109, 8), (24, 2), (119, 4), (174, 5), (49, 4), (25, 7), (147, 13), (57, 6), (66, 6), (32, 11), (145, 9), (50, 4), (78, 11), (58, 3), (5, 6), (82, 2), (178, 14), (166, 8), (110, 11), (162, 6), (33, 2), (52, 15), (67, 13), (138, 2), (122, 15), (102, 13), (105, 10), (62, 14), (163, 14), (19, 10), (111, 4), (206, 14), (34, 14), (208, 5), (53, 2), (54, 14), (167, 3), (139, 11), (140, 10), (209, 8), (38, 14), (51, 14), (83, 14), (84, 15), (39, 5), (94, 6), (95, 14), (210, 3), (148, 5), (85, 14), (20, 13), (125, 11), (73, 9), (21, 13), (64, 9), (6, 5), (74, 8), (129, 6), (65, 12), (79, 10), (130, 9), (68, 4), (179, 11), (22, 5), (112, 2), (113, 14), (114, 6), (182, 12), (133, 11), (134, 8), (136, 7), (137, 13)]"
60,"[(46, 1), (151, 4), (207, 2), (194, 5), (7, 4), (141, 14), (55, 15), (169, 14), (59, 13), (69, 8), (164, 12), (100, 12), (75, 7), (203, 5), (40, 11), (44, 7), (86, 5), (175, 11), (115, 2), (45, 1), (66, 3), (172, 7), (170, 8), (152, 10), (165, 3), (120, 8), (173, 7), (208, 5), (106, 10), (67, 12), (1, 3), (2, 7), (23, 9), (204, 14), (35, 11), (205, 7), (121, 8), (64, 9), (80, 5), (138, 1), (206, 10), (112, 2), (41, 2), (36, 2), (88, 11), (166, 13), (146, 9), (176, 15), (68, 4), (42, 10), (183, 4), (47, 1), (48, 3), (77, 15), (56, 12), (209, 4), (117, 2), (113, 15), (78, 15), (43, 6), (210, 7), (79, 13), (82, 2), (49, 4), (180, 4), (139, 5), (60, 6), (62, 14), (140, 10), (107, 4), (89, 14), (37, 10), (83, 1), (101, 7), (103, 15), (70, 6), (57, 7), (58, 15), (149, 15), (18, 6), (71, 2), (74, 8), (19, 12), (52, 14), (50, 4), (181, 7), (90, 7), (25, 7), (30, 10), (122, 15), (125, 13), (20, 14), (84, 4), (5, 13), (118, 13), (119, 12), (184, 14), (114, 6), (4, 11), (150, 6), (186, 14), (85, 10), (24, 15), (185, 6), (53, 2), (54, 1), (51, 4), (142, 13), (31, 4), (21, 4), (65, 12), (38, 14), (104, 9), (182, 12), (105, 1), (108, 7), (129, 6), (153, 11), (110, 10), (111, 6), (157, 2), (39, 9), (3, 2), (22, 5), (158, 6), (130, 9), (131, 8), (6, 3), (132, 13), (137, 13), (159, 13), (171, 4), (174, 1)]"
61,"[(46, 1), (194, 5), (115, 4), (141, 12), (203, 5), (169, 5), (35, 15), (40, 11), (52, 15), (204, 10), (170, 15), (207, 8), (80, 15), (145, 1), (146, 15), (205, 12), (75, 13), (116, 6), (206, 14), (41, 8), (172, 9), (23, 8), (53, 4), (47, 12), (173, 1), (119, 6), (86, 6), (171, 4), (112, 2), (175, 15), (164, 10), (44, 7), (176, 15), (7, 13), (8, 15), (100, 13), (113, 15), (114, 2), (174, 1), (59, 13), (82, 2), (48, 14), (24, 15), (165, 3), (147, 13), (208, 3), (66, 6), (69, 8), (120, 8), (151, 4), (54, 13), (209, 13), (42, 7), (25, 7), (97, 6), (36, 2), (11, 8), (77, 8), (45, 1), (1, 3), (83, 14), (30, 2), (84, 15), (72, 10), (166, 8), (148, 8), (67, 13), (55, 15), (49, 12), (31, 4), (2, 5), (101, 7), (160, 8), (106, 10), (5, 13), (107, 8), (85, 10), (37, 8), (43, 3), (138, 1), (210, 14), (4, 11), (68, 4), (56, 12), (12, 12), (183, 4), (102, 9), (139, 5), (38, 14), (6, 5), (60, 7), (57, 9), (180, 4), (39, 7), (63, 2), (108, 7), (58, 14), (78, 15), (110, 11), (13, 10), (64, 6), (121, 12), (105, 1), (111, 6), (15, 9), (50, 4), (122, 11), (16, 10), (51, 14), (17, 11), (79, 13), (125, 13), (140, 7), (129, 13), (188, 3), (161, 10), (162, 13), (65, 14), (163, 15), (130, 2), (131, 8), (132, 14), (167, 3), (3, 4), (189, 10), (98, 2), (137, 13), (73, 9), (74, 8), (181, 7), (182, 12)]"
62,"[(69, 3), (86, 6), (100, 13), (40, 11), (44, 2), (46, 5), (169, 14), (55, 15), (72, 1), (45, 7), (141, 15), (56, 13), (101, 7), (106, 4), (109, 7), (172, 6), (80, 13), (23, 11), (81, 3), (110, 11), (91, 9), (175, 15), (146, 15), (207, 12), (1, 5), (7, 3), (145, 5), (75, 7), (84, 15), (52, 15), (59, 13), (41, 8), (149, 13), (35, 11), (208, 3), (4, 11), (53, 4), (57, 6), (151, 4), (92, 4), (76, 6), (36, 6), (42, 10), (120, 7), (5, 13), (209, 4), (54, 1), (58, 3), (160, 1), (115, 13), (64, 12), (24, 2), (102, 9), (18, 4), (170, 8), (60, 6), (66, 1), (61, 1), (43, 7), (150, 2), (176, 10), (164, 12), (105, 2), (78, 3), (165, 13), (73, 9), (47, 1), (138, 2), (183, 7), (117, 10), (2, 5), (173, 11), (65, 14), (79, 13), (19, 9), (194, 3), (48, 14), (195, 1), (85, 3), (187, 11), (49, 12), (50, 9), (3, 4), (37, 7), (196, 15), (166, 4), (74, 5), (126, 3), (139, 6), (38, 2), (6, 5), (51, 9), (161, 11), (20, 6), (162, 9), (111, 6), (163, 10), (140, 7), (67, 12), (21, 13), (167, 2), (177, 2), (197, 7), (198, 14), (22, 11), (199, 11), (202, 4), (68, 10), (118, 13), (112, 2), (119, 8), (113, 15), (178, 15), (179, 11), (182, 12), (114, 14), (127, 5), (128, 6), (129, 12), (130, 9), (171, 4), (133, 7), (174, 1), (135, 14), (136, 7), (137, 5), (25, 7), (26, 15), (27, 12), (28, 9), (29, 6), (39, 9)]"
63,"[(194, 11), (46, 1), (80, 15), (164, 2), (195, 1), (196, 15), (100, 9), (175, 15), (141, 12), (165, 3), (106, 10), (166, 8), (151, 3), (86, 5), (207, 10), (146, 12), (200, 12), (52, 15), (101, 7), (35, 13), (97, 8), (115, 13), (112, 2), (1, 3), (5, 6), (208, 3), (7, 10), (107, 8), (201, 10), (183, 4), (53, 7), (117, 11), (113, 14), (75, 13), (54, 12), (209, 4), (118, 2), (169, 5), (120, 7), (170, 9), (98, 3), (160, 5), (171, 4), (76, 13), (55, 10), (4, 12), (47, 1), (59, 5), (48, 3), (40, 7), (69, 8), (176, 10), (41, 2), (66, 3), (177, 13), (114, 2), (70, 6), (119, 4), (172, 6), (161, 10), (2, 7), (8, 15), (142, 3), (126, 3), (102, 7), (36, 2), (44, 5), (49, 4), (42, 14), (23, 9), (162, 9), (105, 2), (45, 13), (178, 15), (43, 7), (3, 2), (187, 11), (82, 2), (108, 14), (147, 13), (50, 4), (138, 2), (78, 3), (56, 13), (202, 13), (163, 14), (64, 6), (65, 14), (57, 7), (58, 14), (60, 9), (62, 11), (110, 15), (24, 2), (167, 4), (111, 6), (51, 4), (79, 13), (139, 11), (140, 10), (148, 12), (83, 14), (6, 5), (84, 15), (85, 14), (179, 11), (37, 7), (38, 15), (182, 10), (173, 11), (174, 5), (71, 2), (67, 13), (74, 8), (68, 13), (9, 7), (10, 15), (127, 5), (128, 2), (129, 13), (130, 2), (12, 9), (13, 10), (15, 3), (16, 10), (17, 11), (131, 1), (132, 13), (137, 13), (25, 7), (30, 8), (31, 8), (39, 5)]"
64,"[(194, 3), (115, 2), (35, 15), (146, 15), (40, 11), (117, 2), (55, 10), (41, 12), (80, 13), (175, 11), (151, 4), (112, 2), (100, 9), (101, 7), (56, 10), (160, 8), (7, 13), (161, 11), (46, 1), (1, 1), (44, 5), (69, 3), (42, 10), (23, 11), (45, 12), (207, 10), (59, 13), (70, 8), (86, 6), (57, 6), (75, 7), (176, 10), (120, 8), (66, 1), (164, 10), (141, 14), (121, 5), (5, 13), (58, 15), (106, 15), (102, 13), (97, 1), (203, 9), (76, 13), (208, 13), (4, 12), (2, 7), (105, 5), (204, 6), (47, 12), (64, 9), (18, 13), (65, 12), (24, 2), (52, 9), (98, 2), (43, 7), (149, 15), (143, 12), (48, 14), (71, 2), (60, 9), (138, 2), (81, 6), (177, 2), (78, 3), (139, 5), (150, 4), (169, 5), (67, 13), (113, 5), (183, 4), (61, 3), (144, 8), (118, 13), (162, 13), (188, 7), (84, 15), (114, 5), (68, 10), (178, 15), (163, 14), (79, 13), (122, 11), (19, 12), (53, 7), (36, 2), (20, 1), (165, 3), (6, 3), (74, 8), (37, 10), (189, 1), (170, 8), (49, 7), (21, 3), (22, 11), (85, 14), (172, 7), (38, 15), (125, 4), (179, 11), (54, 8), (140, 1), (205, 7), (173, 11), (109, 4), (182, 12), (129, 13), (209, 4), (110, 15), (166, 13), (206, 15), (111, 4), (210, 14), (167, 14), (3, 4), (119, 4), (130, 2), (131, 8), (50, 2), (51, 1), (132, 14), (137, 5), (25, 7), (32, 15), (171, 4), (174, 1), (33, 2), (34, 14), (39, 10)]"
65,"[(40, 7), (41, 8), (151, 3), (146, 12), (141, 12), (35, 11), (115, 4), (44, 2), (164, 8), (1, 3), (4, 11), (2, 5), (100, 13), (207, 12), (23, 11), (46, 5), (175, 6), (36, 2), (7, 10), (152, 5), (194, 5), (149, 10), (176, 15), (177, 13), (59, 13), (55, 15), (52, 15), (5, 8), (112, 2), (47, 12), (69, 8), (64, 12), (143, 14), (113, 4), (3, 4), (66, 6), (106, 15), (80, 15), (203, 9), (107, 8), (86, 6), (82, 2), (45, 7), (150, 4), (178, 14), (208, 5), (75, 3), (204, 10), (169, 14), (144, 8), (72, 5), (42, 14), (114, 5), (56, 10), (76, 5), (6, 5), (205, 12), (78, 11), (79, 13), (183, 7), (83, 14), (73, 9), (53, 2), (190, 10), (48, 3), (91, 9), (117, 9), (118, 13), (108, 7), (37, 10), (209, 13), (172, 9), (170, 15), (67, 13), (38, 15), (119, 4), (120, 7), (43, 3), (74, 5), (191, 6), (121, 8), (18, 4), (165, 3), (84, 15), (166, 4), (138, 1), (206, 13), (54, 14), (110, 3), (60, 7), (57, 13), (92, 4), (173, 7), (85, 14), (210, 7), (68, 13), (63, 6), (19, 1), (20, 14), (21, 13), (139, 6), (22, 5), (58, 8), (101, 7), (102, 7), (153, 15), (122, 15), (154, 2), (125, 4), (129, 12), (192, 8), (105, 10), (130, 2), (131, 1), (111, 6), (132, 14), (137, 4), (140, 1), (155, 14), (156, 12), (49, 13), (50, 9), (51, 9), (159, 13), (171, 4), (179, 11), (24, 15), (65, 14), (174, 5), (182, 10), (25, 7), (30, 8), (31, 8), (39, 5)]"
66,"[(86, 5), (7, 13), (175, 6), (75, 3), (141, 14), (146, 9), (151, 11), (18, 4), (149, 13), (40, 4), (80, 5), (35, 11), (1, 3), (150, 6), (19, 1), (207, 8), (41, 11), (69, 8), (112, 2), (55, 15), (23, 8), (77, 15), (100, 9), (25, 7), (160, 1), (30, 4), (46, 1), (115, 2), (120, 7), (183, 7), (208, 13), (164, 12), (143, 14), (31, 6), (169, 5), (194, 3), (36, 6), (56, 12), (44, 5), (172, 6), (78, 15), (195, 5), (116, 3), (52, 14), (57, 10), (59, 13), (45, 7), (97, 6), (113, 4), (42, 10), (106, 11), (2, 7), (196, 15), (170, 8), (37, 7), (4, 10), (119, 6), (209, 4), (161, 6), (58, 3), (38, 2), (107, 12), (60, 6), (64, 6), (66, 1), (98, 2), (114, 6), (47, 1), (173, 11), (53, 4), (126, 3), (193, 12), (5, 6), (200, 4), (65, 12), (108, 4), (201, 11), (162, 9), (3, 2), (110, 15), (70, 5), (171, 4), (144, 4), (174, 1), (71, 2), (43, 3), (20, 13), (21, 13), (54, 12), (79, 10), (74, 5), (22, 11), (39, 3), (163, 15), (202, 13), (61, 3), (165, 13), (166, 13), (6, 5), (167, 14), (127, 5), (48, 13), (49, 13), (67, 12), (68, 13), (50, 4), (51, 14), (176, 10), (128, 1), (129, 6), (130, 9), (177, 2), (178, 15), (179, 11), (131, 1), (132, 14), (24, 15), (101, 7), (137, 5), (103, 15), (82, 2), (182, 10), (83, 14), (138, 2), (84, 4), (85, 14), (139, 11), (104, 13), (105, 6), (111, 4), (140, 7)]"
