Iteration,Makespan
1,713.0999999999999
2,782.8
3,671.5
4,741.7
5,1042.2000000000003
6,738.5
7,646.6
8,832.7
9,640.9000000000001
10,751.8000000000001
11,677.4000000000001
12,797.8
13,583.3
14,623.5
15,712.1000000000001
16,725.4
17,781.9000000000001
18,592.1
19,688.0999999999999
20,718.6
21,776.8000000000001
22,595.7
23,814.8000000000001
24,749.4000000000001
25,598.9999999999999
26,788.9
27,808.5999999999999
28,595.0999999999999
29,916.8
30,576.9
31,662.3
32,657.4
33,787.5
34,687.0999999999999
35,762.6999999999999
36,623.4000000000001
37,576.6999999999999
38,641.2
39,746.8
40,690.3
41,826.3
42,809.4000000000001
43,613.2
44,789.0
45,687.5
46,793.6
47,763.0
48,694.8
49,903.9
50,650.3999999999999
51,689.5000000000001
52,760.2
53,758.3
54,728.5
55,663.5
56,733.3000000000001
57,606.4000000000001
58,714.4000000000001
59,606.4
60,631.9
61,695.0
62,1023.3000000000002
63,730.1
64,573.3
65,710.0999999999999
66,630.1
67,711.6999999999999
68,667.8
69,651.2
70,580.1
71,705.2
72,582.0
73,711.6000000000001
74,691.4000000000001
75,671.2
76,738.0
77,711.9
78,901.1
79,755.3
80,827.0999999999999
81,663.9
82,607.0
83,667.2
84,624.2
85,482.4
86,829.5
87,618.9
88,767.1
89,554.0999999999999
90,719.0
91,603.6
92,1006.6999999999999
93,618.8
94,832.6999999999999
95,624.3000000000001
96,714.7
97,662.9000000000001
98,614.2
99,780.0999999999999
100,709.1
101,614.9000000000001
102,713.4
103,749.0
104,681.0
105,817.5
106,864.8
107,675.5
108,904.0
109,634.0999999999999
110,953.2
111,772.8
112,666.4
113,813.5
114,609.6
115,762.6
116,564.4000000000001
117,694.7
118,612.6
119,601.3
120,598.1
121,816.9
122,747.1000000000001
123,725.5
124,669.9000000000001
125,758.0
126,839.1999999999999
127,770.0
128,830.0999999999999
129,684.4999999999999
130,668.7
131,648.1
132,899.9000000000001
133,604.0
134,724.2
135,756.6
136,862.9000000000001
137,893.7
138,806.5
139,657.3
140,688.7
141,721.7
142,668.8
143,664.5
144,694.0999999999999
145,796.9999999999999
146,686.7
147,815.9000000000001
148,666.8
149,723.3
150,497.0
151,564.2
152,552.7
153,787.4000000000001
154,694.0
155,457.3
156,572.1
157,587.8
158,737.0
159,719.6
160,667.5
161,643.4000000000001
162,844.6
163,750.5
164,613.0
165,643.9999999999999
166,577.0
167,640.1
168,824.9
169,684.4
170,802.4000000000001
171,643.2
172,922.2000000000002
173,682.5
174,617.0999999999999
175,759.7
176,641.5
177,633.4
178,578.0
179,701.2
180,520.1000000000001
181,651.4
182,598.0
183,717.4
184,703.9
185,667.6
186,709.5
187,657.2
188,603.1
189,598.2
190,872.6
191,716.9000000000001
192,725.5999999999999
193,705.0999999999999
194,684.8000000000001
195,672.8
196,576.6
197,630.0
198,550.3
199,856.2
200,913.6000000000001
201,650.3
202,647.8
203,1093.3999999999999
204,701.9
205,603.7
206,875.7
207,1021.9
208,814.3000000000001
209,689.4
210,675.7
211,807.0999999999999
212,800
213,1059.6
214,765.1
215,713.8
216,679.1
217,742.6
218,752.3000000000001
219,711
220,727.2
221,705.5
222,750.6
223,1011.1999999999999
224,542.2
225,1003.3
226,683.1
227,648.9000000000001
228,895.5
229,661.0
230,607.5999999999999
231,718.8
232,862.2
233,841.6
234,659.2
235,685
236,603.9000000000001
237,781.3000000000001
238,760.0
239,723.0
240,620.6
241,797.8000000000001
242,686.4
243,563.9
244,569.9
245,535.5999999999999
246,590.4000000000001
247,630.4
248,587.8
249,634.8
250,521.2
251,785.5
252,597.9
253,754.4
254,684.3
255,540.3
256,561
257,706.6
258,830.5
259,731.6
260,751.1
261,665.1
262,828.2
263,765.7
264,738.2000000000002
265,581.8
266,610.2
267,898.9000000000001
268,538.8
269,885.9999999999998
270,807.2
271,530.1
272,798.3000000000001
273,798.6999999999999
274,622.8000000000001
275,824.8000000000001
276,602.2
277,599.5
278,666.7
279,921.9000000000001
280,705.8
281,621.8
282,751.3
283,657.2
284,1260.0
285,660.8
286,695.2
287,928.5
288,866.3000000000001
289,798.7
290,851.2
291,782.0
292,797.4000000000001
293,845.2999999999998
294,889.1999999999999
295,757.3
296,712.1
297,1138.2999999999997
298,984.8999999999999
299,1130.5
300,1137.4
301,1056.9
302,840.5999999999999
303,1235.3000000000002
304,857.1
305,1406.9
306,732.5999999999999
307,894.2
308,1139.1
309,1113.7
310,889.6
311,1003.1999999999999
312,961.1999999999999
313,816.8000000000001
314,1212.1
315,1097.7
316,1032.5
317,985.4000000000001
318,1009.8000000000001
319,1008.8
320,754.0
321,863.9000000000001
322,922.4
323,805.3000000000001
324,777.7
325,921.6
326,939.9000000000001
327,952.6
328,983.0
329,858.5
330,991.5000000000001
331,880.5
332,730.2
333,1107.7
334,1188.8
335,1215.1
336,932.3
337,855.4
338,771.8
339,1108.9
340,1220.3
341,1240.3999999999999
342,1059.6
343,1312.4
344,1512.3
345,1257.3
346,1336.5999999999997
347,1278.2
