Iteration,over_schedule
1,"[[293, 7, 0, 7.9], [298, 2, 7.9, 22.4], [299, 6, 22.4, 43.7], [191, 8, 0, 17.8], [204, 13, 17.8, 38.2], [205, 8, 38.2, 56.6], [77, 11, 0, 41], [88, 6, 43.7, 81.7], [89, 10, 81.7, 97.7], [90, 6, 97.7, 110.7], [91, 4, 110.7, 114.7], [92, 14, 114.7, 127.7], [19, 15, 0, 15.8], [20, 3, 15.8, 22.6], [206, 1, 0, 16.2], [276, 3, 22.6, 44.6], [277, 1, 44.6, 49.6], [278, 9, 49.6, 88.6], [105, 3, 44.6, 52.6], [106, 5, 52.6, 68.6], [107, 2, 68.6, 89.6], [93, 9, 88.6, 104.6], [284, 1, 49.6, 71.6], [285, 13, 71.6, 91.6], [286, 7, 91.6, 126.6], [287, 5, 126.6, 136.6], [135, 12, 0, 13], [264, 11, 41, 70], [226, 15, 15.8, 45.8], [271, 12, 13, 33], [111, 7, 126.6, 174.6], [113, 15, 174.6, 187.6], [217, 12, 33, 40.9], [249, 10, 97.7, 146.7], [316, 5, 136.6, 154.6], [253, 4, 114.7, 128.3], [263, 15, 187.6, 217.0], [50, 9, 104.6, 133.5], [51, 11, 133.5, 154.9], [326, 2, 89.6, 117.6], [14, 8, 56.6, 67.6], [165, 14, 127.7, 142.2], [169, 12, 142.2, 160.0], [212, 6, 110.7, 124.8], [219, 5, 154.6, 163.7], [214, 4, 128.3, 158.4], [73, 4, 158.4, 184.4], [75, 14, 184.4, 199.4], [308, 3, 52.6, 98.6], [309, 1, 98.6, 108.6], [310, 8, 108.6, 118.6], [95, 5, 163.7, 195.2], [122, 4, 184.4, 213.4], [123, 3, 213.4, 247.4], [124, 15, 247.4, 260.4], [125, 14, 260.4, 285.4], [126, 13, 285.4, 293.4], [127, 11, 293.4, 321.4], [130, 4, 321.4, 358.4], [29, 2, 117.6, 138.9], [39, 13, 293.4, 311.5], [43, 8, 118.6, 142.9], [46, 5, 195.2, 214.1], [321, 1, 108.6, 146.6], [56, 11, 321.4, 362.4], [57, 7, 362.4, 394.4], [58, 3, 394.4, 427.4], [59, 4, 427.4, 467.4], [60, 1, 467.4, 492.4], [53, 14, 285.4, 315.5], [54, 7, 394.4, 404.29999999999995], [1, 3, 427.4, 462.4], [2, 3, 462.4, 496.4], [3, 15, 496.4, 509.4], [7, 4, 509.4, 533.4], [8, 13, 533.4, 562.4], [9, 4, 562.4, 599.4], [220, 5, 214.1, 224.1], [216, 9, 133.5, 146.6], [150, 14, 315.5, 325.5], [234, 4, 599.4, 628.4], [303, 13, 562.4, 581.8], [47, 13, 581.8, 598.5], [24, 12, 160.0, 171.1], [27, 10, 171.1, 187.9], [28, 8, 187.9, 205.5], [240, 6, 124.8, 168.8], [116, 15, 509.4, 545.4], [118, 2, 545.4, 556.4], [119, 1, 556.4, 572.4], [170, 7, 404.29999999999995, 416.29999999999995], [171, 5, 416.29999999999995, 422.29999999999995], [173, 7, 422.29999999999995, 449.29999999999995], [174, 2, 556.4, 566.4], [175, 13, 598.5, 647.5], [140, 5, 422.29999999999995, 454.4], [328, 2, 566.4, 572.4], [158, 12, 171.1, 201.2], [282, 1, 572.4, 606.4], [120, 15, 572.4, 591.4], [179, 12, 647.5, 652.5], [283, 15, 606.4, 626.4], [180, 2, 652.5, 699.5], [183, 11, 699.5, 719.5], [185, 14, 719.5, 729.5], [186, 7, 729.5, 749.5], [187, 13, 749.5, 775.5], [304, 6, 581.8, 594.0999999999999], [121, 10, 591.4, 623.4], [18, 7, 749.5, 783.5], [139, 14, 729.5, 764.5], [329, 9, 572.4, 611.4], [235, 11, 719.5, 746.5], [48, 6, 598.5, 624.1], [236, 6, 746.5, 755.5], [305, 8, 594.0999999999999, 611.8999999999999], [306, 14, 764.5, 794.7], [307, 3, 794.7, 809.2], [49, 9, 624.1, 630.8000000000001], [188, 2, 699.5, 730.5], [189, 5, 730.5, 752.5], [190, 10, 752.5, 780.5], [238, 2, 730.5, 749.5], [239, 7, 783.5, 791.5], [237, 7, 791.5, 804.5], [141, 12, 652.5, 667.8], [143, 8, 667.8, 680.1999999999999], [144, 1, 680.1999999999999, 694.8], [151, 15, 626.4, 644.4], [152, 15, 644.4, 687.4], [153, 12, 687.4, 730.4], [154, 13, 775.5, 805.5], [155, 12, 805.5, 830.5], [156, 11, 830.5, 869.5], [157, 8, 869.5, 916.5], [218, 4, 628.4, 659.8], [110, 8, 916.5, 963.5], [265, 15, 687.4, 731.4], [266, 11, 869.5, 880.5], [267, 12, 880.5, 921.5], [227, 10, 780.5, 821.5], [231, 4, 821.5, 846.5], [232, 7, 846.5, 885.5], [233, 10, 885.5, 922.5], [163, 12, 921.5, 944.9], [164, 12, 944.9, 965.0], [100, 6, 755.5, 793.3], [101, 14, 794.7, 810.3000000000001], [223, 9, 630.8000000000001, 640.8000000000001], [224, 1, 694.8, 727.8], [76, 14, 810.3000000000001, 824.3000000000001], [312, 4, 846.5, 855.5], [314, 9, 855.5, 884.5], [315, 3, 884.5, 892.5], [96, 7, 885.5, 923.3], [97, 8, 963.5, 1002.4], [268, 15, 731.4, 755.4], [269, 2, 755.4, 797.4], [270, 11, 921.5, 936.5], [94, 2, 797.4, 841.4], [317, 9, 884.5, 912.5], [318, 4, 912.5, 954.5], [114, 11, 936.5, 963.5], [115, 10, 963.5, 1011.5], [322, 14, 824.3000000000001, 860.3000000000001], [323, 13, 860.3000000000001, 868.3000000000001], [324, 5, 868.3000000000001, 889.3000000000001], [325, 6, 889.3000000000001, 918.3000000000001], [215, 6, 918.3000000000001, 930.9000000000001], [327, 1, 727.8, 767.8], [319, 9, 912.5, 947.5], [320, 10, 1011.5, 1018.5], [210, 8, 1002.4, 1027.8], [211, 3, 1027.8, 1036.7], [246, 14, 860.3000000000001, 893.3000000000001], [247, 2, 893.3000000000001, 904.3000000000001], [248, 1, 904.3000000000001, 914.3000000000001], [102, 1, 914.3000000000001, 945.9000000000001], [103, 13, 945.9000000000001, 965.1000000000001], [104, 4, 965.1000000000001, 991.8000000000002], [213, 12, 965.0, 985.8], [241, 1, 945.9000000000001, 951.9000000000001], [242, 5, 951.9000000000001, 981.9000000000001], [243, 3, 1036.7, 1075.7], [244, 2, 1075.7, 1104.7], [245, 12, 1104.7, 1120.7], [159, 10, 1018.5, 1039.9], [160, 13, 1039.9, 1061.2], [161, 13, 1061.2, 1081.0], [162, 6, 1081.0, 1102.8], [250, 10, 1039.9, 1059.9], [251, 7, 1059.9, 1088.9], [252, 3, 1088.9, 1108.9], [221, 8, 1027.8, 1033.8], [222, 4, 1033.8, 1073.8], [225, 5, 1073.8, 1111.8], [290, 3, 1108.9, 1132.9], [291, 12, 1132.9, 1177.9], [292, 14, 1177.9, 1194.9], [15, 13, 1081.0, 1107.0], [16, 13, 1107.0, 1121.0], [17, 3, 1132.9, 1153.9], [18, 7, 1153.9, 1187.9], [281, 5, 1111.8, 1132.8], [136, 13, 1121.0, 1147.0], [137, 13, 1147.0, 1161.0], [138, 3, 1161.0, 1182.0], [139, 3, 1182.0, 1221.0], [209, 10, 1059.9, 1071.6000000000001], [207, 5, 1132.8, 1147.1], [208, 4, 1147.1, 1183.3], [272, 14, 1194.9, 1201.9], [273, 4, 1201.9, 1219.9], [274, 7, 1219.9, 1258.9], [275, 10, 1258.9, 1265.9]]"
2,"[[249, 15, 0, 44], [105, 3, 0, 8], [106, 6, 8, 20], [107, 2, 20, 41], [214, 7, 0, 18.9], [217, 12, 0, 7.9], [77, 11, 0, 41], [88, 6, 41, 79], [89, 10, 79, 95], [90, 6, 95, 108], [91, 4, 108, 112], [92, 14, 112, 125], [95, 5, 0, 31.5], [308, 9, 0, 43], [311, 3, 43, 61], [170, 8, 0, 17], [171, 8, 17, 25], [172, 11, 41, 71], [175, 13, 71, 120], [165, 14, 125, 139.5], [169, 12, 139.5, 157.3], [220, 14, 139.5, 152.5], [219, 7, 18.9, 32.4], [264, 1, 0, 31], [321, 1, 31, 69], [93, 8, 25, 40], [326, 10, 95, 122], [293, 7, 32.4, 40.3], [298, 2, 41, 55.5], [299, 4, 112, 137.6], [53, 3, 61, 87.7], [54, 7, 87.7, 97.60000000000001], [158, 12, 157.3, 187.4], [303, 13, 120, 139.4], [150, 14, 152.5, 162.5], [212, 6, 108, 122.1], [191, 13, 139.4, 157.70000000000002], [199, 10, 157.70000000000002, 179.20000000000002], [271, 12, 187.4, 207.4], [234, 4, 137.6, 166.6], [1, 5, 31.5, 67.5], [10, 8, 67.5, 97.5], [11, 11, 97.5, 141.5], [12, 6, 141.5, 167.5], [13, 14, 167.5, 185.5], [116, 13, 157.70000000000002, 189.70000000000002], [117, 9, 189.70000000000002, 215.70000000000002], [29, 2, 55.5, 76.8], [39, 15, 76.8, 93.0], [316, 15, 93.0, 112.0], [73, 10, 179.20000000000002, 203.20000000000002], [75, 14, 203.20000000000002, 218.20000000000002], [140, 5, 67.5, 99.6], [122, 3, 87.7, 122.7], [131, 4, 166.6, 195.6], [132, 11, 195.6, 239.6], [133, 6, 239.6, 265.6], [134, 14, 265.6, 283.6], [216, 9, 215.70000000000002, 228.8], [276, 2, 76.8, 102.8], [277, 1, 102.8, 107.8], [278, 9, 228.8, 267.8], [24, 12, 207.4, 218.5], [25, 13, 218.5, 251.0], [26, 5, 251.0, 267.3], [240, 5, 267.3, 306.3], [14, 2, 102.8, 116.8], [50, 8, 97.5, 122.8], [51, 15, 122.8, 146.5], [19, 14, 283.6, 310.3], [23, 5, 310.3, 329.2], [43, 7, 97.60000000000001, 125.4], [46, 13, 251.0, 270.2], [47, 11, 239.6, 253.0], [206, 1, 107.8, 124.0], [226, 6, 265.6, 290.6], [56, 2, 116.8, 161.8], [61, 12, 218.5, 228.5], [62, 5, 329.2, 334.2], [63, 5, 334.2, 350.2], [64, 10, 350.2, 359.2], [65, 11, 359.2, 370.2], [66, 8, 370.2, 400.2], [70, 4, 400.2, 406.2], [71, 9, 406.2, 411.2], [72, 13, 411.2, 430.2], [284, 1, 124.0, 146.0], [288, 8, 400.2, 439.2], [289, 12, 439.2, 483.2], [253, 4, 406.2, 419.8], [263, 15, 419.8, 449.2], [328, 2, 161.8, 167.8], [135, 10, 359.2, 376.2], [282, 3, 122.7, 162.7], [111, 7, 125.4, 173.4], [112, 13, 430.2, 440.2], [290, 9, 483.2, 502.2], [114, 11, 440.2, 467.2], [291, 12, 502.2, 547.2], [292, 14, 547.2, 564.2], [115, 10, 467.2, 515.2], [136, 5, 376.2, 400.2], [137, 8, 439.2, 458.2], [138, 3, 458.2, 479.2], [139, 7, 479.2, 513.2], [76, 14, 564.2, 578.2], [246, 14, 578.2, 611.2], [247, 2, 611.2, 622.2], [248, 1, 622.2, 632.2], [218, 4, 419.8, 451.2], [241, 1, 632.2, 638.2], [242, 5, 638.2, 668.2], [243, 3, 668.2, 707.2], [244, 2, 707.2, 736.2], [245, 12, 736.2, 752.2], [281, 13, 440.2, 459.2], [272, 6, 290.6, 295.6], [273, 4, 451.2, 469.2], [274, 7, 513.2, 552.2], [275, 10, 552.2, 559.2], [159, 10, 559.2, 580.6], [160, 13, 580.6, 601.9], [161, 13, 601.9, 621.6999999999999], [162, 6, 621.6999999999999, 643.4999999999999], [227, 10, 580.6, 621.6], [231, 4, 621.6, 646.6], [232, 7, 646.6, 685.6], [233, 10, 685.6, 722.6], [102, 9, 502.2, 529.0], [103, 13, 621.6999999999999, 640.9], [104, 10, 722.6, 744.5], [250, 12, 752.2, 785.2], [251, 7, 785.2, 814.2], [252, 3, 814.2, 834.2], [48, 9, 529.0, 548.9], [49, 9, 548.9, 555.6], [329, 5, 668.2, 708.2], [200, 6, 643.4999999999999, 663.3999999999999], [304, 2, 736.2, 754.0], [305, 8, 754.0, 771.8], [306, 14, 771.8, 802.0], [307, 5, 802.0, 819.8], [283, 15, 449.2, 469.2], [110, 8, 771.8, 818.8], [238, 2, 754.0, 773.0], [239, 13, 773.0, 778.0], [96, 9, 555.6, 587.5], [97, 8, 818.8, 857.6999999999999], [201, 7, 814.2, 832.3000000000001], [202, 2, 832.3000000000001, 841.4000000000001], [265, 15, 469.2, 513.2], [266, 5, 819.8, 824.8], [267, 12, 824.8, 865.8], [317, 9, 587.5, 615.5], [318, 14, 802.0, 845.0], [100, 12, 865.8, 901.4], [101, 14, 901.4, 917.0], [94, 2, 841.4000000000001, 885.4000000000001], [210, 8, 857.6999999999999, 883.0999999999999], [211, 3, 883.0999999999999, 891.9999999999999], [235, 11, 467.2, 494.2], [236, 6, 663.3999999999999, 672.3999999999999], [237, 2, 885.4000000000001, 903.4000000000001], [188, 1, 638.2, 673.2], [189, 6, 673.2, 691.2], [190, 1, 691.2, 723.2], [322, 14, 917.0, 953.0], [323, 13, 953.0, 961.0], [324, 5, 961.0, 982.0], [325, 6, 982.0, 1011.0], [221, 15, 513.2, 520.2], [222, 4, 646.6, 686.6], [151, 15, 520.2, 538.2], [152, 15, 538.2, 581.2], [154, 13, 961.0, 991.0], [153, 12, 901.4, 944.4], [155, 12, 991.0, 1016.0], [156, 11, 1016.0, 1055.0], [157, 8, 1055.0, 1102.0], [209, 10, 744.5, 756.2], [215, 6, 1011.0, 1023.6], [120, 4, 686.6, 704.6], [121, 14, 953.0, 988.0], [327, 14, 988.0, 1030.0], [319, 10, 756.2, 787.2], [320, 10, 845.0, 852.0], [223, 7, 832.3000000000001, 852.3000000000001], [224, 1, 852.3000000000001, 885.3000000000001], [225, 5, 982.0, 1020.0], [213, 12, 1016.0, 1036.8], [207, 5, 1020.0, 1034.3], [208, 4, 1034.3, 1070.5], [15, 3, 891.9999999999999, 918.9999999999999], [16, 13, 991.0, 1005.0], [17, 3, 1005.0, 1026.0], [18, 7, 1026.0, 1060.0], [141, 15, 581.2, 600.1], [143, 6, 1023.6, 1042.4], [144, 1, 1042.4, 1057.0], [268, 15, 600.1, 624.1], [269, 2, 903.4000000000001, 945.4000000000001], [270, 11, 1055.0, 1070.0], [163, 3, 1026.0, 1043.8], [164, 12, 1043.8, 1063.8999999999999], [179, 6, 1042.4, 1050.4], [180, 2, 1050.4, 1097.4], [183, 11, 1097.4, 1117.4], [184, 8, 1117.4, 1128.4], [186, 7, 1128.4, 1148.4], [187, 13, 1148.4, 1174.4], [312, 4, 1070.5, 1079.5], [313, 4, 1079.5, 1106.5], [315, 3, 1106.5, 1114.5]]"
3,"[[77, 11, 0, 41], [78, 7, 41, 46], [79, 7, 46, 58], [80, 3, 58, 63], [82, 9, 63, 67], [83, 2, 67, 94], [85, 9, 94, 115], [86, 1, 115, 127], [87, 10, 127, 174], [43, 8, 0, 24.3], [45, 2, 94, 125.2], [217, 12, 0, 7.9], [264, 1, 127, 158], [47, 13, 0, 16.7], [19, 15, 0, 15.8], [20, 3, 63, 69.8], [284, 13, 16.7, 40.7], [285, 13, 40.7, 60.7], [286, 7, 60.7, 95.7], [287, 5, 95.7, 105.7], [220, 5, 105.7, 115.7], [253, 4, 0, 13.6], [263, 12, 13.6, 43.7], [276, 3, 69.8, 91.8], [279, 10, 174, 187], [280, 12, 187, 225], [212, 6, 0, 14.1], [206, 5, 115.7, 143.0], [122, 4, 13.6, 42.6], [131, 4, 42.6, 71.6], [132, 14, 71.6, 112.6], [133, 6, 112.6, 138.6], [134, 14, 138.6, 156.6], [214, 7, 95.7, 114.6], [150, 14, 156.6, 166.6], [24, 9, 115, 134.9], [25, 13, 134.9, 167.4], [26, 5, 167.4, 183.70000000000002], [50, 6, 138.6, 162.0], [52, 13, 167.4, 203.60000000000002], [140, 5, 183.70000000000002, 215.8], [293, 7, 114.6, 122.5], [300, 11, 122.5, 163.7], [301, 3, 163.7, 185.0], [302, 10, 187, 215.9], [93, 9, 134.9, 150.9], [29, 2, 125.2, 146.5], [31, 14, 166.6, 207.8], [32, 15, 207.8, 219.70000000000002], [33, 6, 219.70000000000002, 234.20000000000002], [219, 7, 122.5, 136.0], [191, 8, 24.3, 42.1], [196, 6, 234.20000000000002, 282.0], [197, 12, 282.0, 288.8], [198, 1, 288.8, 308.7], [73, 10, 215.9, 239.9], [74, 3, 239.9, 258.9], [105, 3, 258.9, 266.9], [106, 6, 282.0, 294.0], [107, 2, 294.0, 315.0], [326, 10, 239.9, 266.9], [170, 8, 42.1, 59.1], [171, 2, 315.0, 322.0], [172, 15, 322.0, 349.0], [175, 4, 349.0, 395.0], [249, 15, 349.0, 393.0], [226, 11, 163.7, 196.7], [240, 1, 308.7, 358.7], [111, 3, 266.9, 310.9], [112, 13, 310.9, 320.9], [56, 11, 196.7, 237.7], [61, 6, 294.0, 299.0], [62, 5, 299.0, 304.0], [63, 5, 304.0, 320.0], [64, 10, 320.0, 329.0], [65, 11, 329.0, 340.0], [66, 8, 340.0, 370.0], [70, 2, 370.0, 377.0], [71, 9, 377.0, 382.0], [72, 13, 382.0, 401.0], [1, 4, 395.0, 424.0], [2, 3, 424.0, 458.0], [3, 15, 458.0, 471.0], [7, 4, 471.0, 495.0], [8, 13, 495.0, 524.0], [9, 4, 524.0, 561.0], [316, 12, 288.8, 298.8], [321, 1, 358.7, 396.7], [158, 12, 298.8, 328.90000000000003], [14, 10, 329.0, 346.0], [328, 14, 207.8, 214.8], [308, 3, 458.0, 504.0], [311, 3, 504.0, 522.0], [95, 13, 524.0, 576.6], [216, 9, 382.0, 395.1], [271, 12, 328.90000000000003, 348.90000000000003], [53, 14, 214.8, 244.9], [54, 7, 244.9, 254.8], [282, 1, 396.7, 430.7], [234, 4, 561.0, 590.0], [135, 8, 370.0, 381.0], [116, 15, 471.0, 507.0], [118, 2, 507.0, 518.0], [119, 1, 518.0, 534.0], [303, 15, 507.0, 525.9], [165, 14, 244.9, 259.4], [167, 11, 340.0, 358.9], [168, 7, 358.9, 386.5], [235, 11, 590.0, 617.0], [312, 4, 590.0, 599.0], [314, 9, 599.0, 628.0], [120, 15, 534.0, 553.0], [96, 6, 576.6, 613.3000000000001], [98, 14, 613.3000000000001, 632.2], [121, 10, 553.0, 585.0], [18, 7, 561.0, 595.0], [315, 3, 628.0, 636.0], [100, 12, 576.6, 612.2], [101, 12, 612.2, 631.1], [236, 7, 617.0, 625.0], [283, 15, 553.0, 573.0], [304, 6, 613.3000000000001, 625.6], [305, 8, 625.6, 643.4], [102, 1, 576.6, 608.2], [103, 13, 608.2, 627.4000000000001], [104, 10, 627.4000000000001, 649.3000000000001], [306, 14, 643.4, 673.6], [238, 2, 590.0, 609.0], [322, 14, 673.6, 709.6], [136, 5, 381.0, 405.0], [239, 7, 625.0, 633.0], [237, 7, 633.0, 646.0], [323, 13, 709.6, 717.6], [307, 3, 673.6, 688.1], [324, 5, 717.6, 738.6], [325, 6, 738.6, 767.6], [114, 3, 688.1, 716.1], [115, 10, 716.1, 764.1], [317, 9, 628.0, 656.0], [318, 4, 656.0, 698.0], [110, 5, 738.6, 784.6], [241, 1, 608.2, 614.2], [242, 5, 784.6, 814.6], [243, 3, 814.6, 853.6], [244, 2, 853.6, 882.6], [327, 14, 709.6, 751.6], [15, 13, 717.6, 743.6], [16, 13, 743.6, 757.6], [17, 3, 853.6, 874.6], [18, 7, 874.6, 908.6], [137, 13, 757.6, 771.6], [138, 2, 882.6, 909.6], [139, 7, 909.6, 943.6], [179, 12, 631.1, 636.1], [180, 2, 909.6, 956.6], [181, 1, 956.6, 983.6], [182, 9, 983.6, 1001.6], [187, 13, 1001.6, 1027.6], [250, 10, 764.1, 784.1], [251, 7, 943.6, 972.6], [252, 3, 972.6, 992.6], [246, 14, 751.6, 784.6], [247, 4, 784.6, 796.6], [248, 1, 983.6, 993.6], [245, 12, 993.6, 1009.6], [163, 12, 1009.6, 1033.0], [164, 12, 1033.0, 1053.1], [159, 9, 1001.6, 1021.4], [160, 14, 1021.4, 1048.1], [161, 2, 1048.1, 1063.6999999999998], [162, 6, 1063.6999999999998, 1085.4999999999998], [76, 2, 1063.6999999999998, 1090.6999999999998], [319, 14, 1048.1, 1077.1], [320, 10, 1077.1, 1084.1], [272, 6, 1085.4999999999998, 1090.4999999999998], [273, 4, 1090.4999999999998, 1108.4999999999998], [274, 7, 1108.4999999999998, 1147.4999999999998], [275, 10, 1147.4999999999998, 1154.4999999999998], [227, 10, 1154.4999999999998, 1195.4999999999998], [228, 2, 1195.4999999999998, 1205.4999999999998], [229, 14, 1205.4999999999998, 1229.4999999999998], [230, 6, 1229.4999999999998, 1267.4999999999998], [233, 10, 1267.4999999999998, 1304.4999999999998], [268, 15, 573.0, 597.0], [269, 13, 1027.6, 1072.6], [281, 13, 1072.6, 1091.6], [94, 2, 1205.4999999999998, 1249.4999999999998], [265, 8, 643.4, 689.4], [266, 5, 814.6, 819.6], [267, 12, 1053.1, 1094.1], [270, 11, 1094.1, 1109.1], [141, 15, 597.0, 615.9], [149, 11, 1109.1, 1160.1999999999998], [210, 6, 1267.4999999999998, 1298.6999999999998], [211, 3, 1298.6999999999998, 1307.6], [188, 2, 1249.4999999999998, 1280.4999999999998], [189, 6, 1298.6999999999998, 1316.6999999999998], [190, 10, 1316.6999999999998, 1344.6999999999998], [329, 9, 1021.4, 1060.4], [218, 4, 1108.4999999999998, 1139.8999999999999], [207, 5, 819.6, 833.9], [208, 4, 1139.8999999999999, 1176.1], [48, 9, 1060.4, 1080.3000000000002], [49, 9, 1080.3000000000002, 1087.0000000000002], [290, 9, 1087.0000000000002, 1106.0000000000002], [291, 12, 1106.0000000000002, 1151.0000000000002], [292, 14, 1229.4999999999998, 1246.4999999999998], [209, 12, 1151.0000000000002, 1172.3000000000002], [215, 2, 1280.4999999999998, 1301.9999999999998], [151, 11, 1160.1999999999998, 1184.1999999999998], [154, 13, 1184.1999999999998, 1214.1999999999998], [152, 15, 1184.1999999999998, 1227.1999999999998], [153, 12, 1227.1999999999998, 1270.1999999999998], [155, 4, 1214.1999999999998, 1246.1999999999998], [156, 11, 1270.1999999999998, 1309.1999999999998], [157, 8, 1309.1999999999998, 1356.1999999999998], [223, 12, 1270.1999999999998, 1283.1999999999998], [224, 1, 1283.1999999999998, 1316.1999999999998], [213, 14, 1246.4999999999998, 1265.3999999999999], [221, 8, 1356.1999999999998, 1362.1999999999998], [222, 4, 1362.1999999999998, 1402.1999999999998], [225, 5, 1402.1999999999998, 1440.1999999999998]]"
