Iteration,schedules
11,"[(165, 14), (169, 12), (56, 11), (61, 6), (62, 5), (63, 5), (64, 10), (65, 11), (66, 8), (70, 4), (71, 9), (72, 13), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (170, 7), (171, 5), (173, 7), (174, 2), (175, 11), (276, 3), (279, 7), (280, 12), (284, 1), (285, 13), (286, 7), (287, 5), (93, 8), (217, 12), (328, 2), (191, 13), (196, 6), (197, 12), (198, 1), (77, 10), (78, 7), (79, 7), (80, 3), (82, 9), (83, 2), (84, 2), (87, 10), (140, 5), (24, 9), (27, 10), (28, 8), (158, 8), (150, 14), (122, 3), (123, 3), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (14, 2), (73, 5), (75, 14), (226, 6), (249, 15), (321, 1), (308, 9), (311, 3), (293, 7), (300, 11), (301, 3), (302, 10), (47, 11), (212, 6), (271, 12), (282, 2), (105, 8), (106, 6), (107, 2), (326, 2), (234, 7), (264, 1), (135, 10), (214, 4), (316, 12), (53, 14), (55, 15), (240, 6), (111, 13), (112, 13), (303, 15), (29, 6), (30, 3), (116, 15), (118, 2), (119, 1), (50, 9), (52, 12), (220, 5), (43, 6), (45, 2), (95, 5), (19, 14), (23, 5), (216, 9), (206, 3), (253, 4), (260, 13), (219, 7), (114, 11), (209, 10), (207, 5), (120, 4), (208, 4), (210, 8), (211, 3), (327, 14), (241, 1), (246, 15), (121, 14), (115, 10), (304, 6), (305, 8), (242, 13), (306, 14), (110, 5), (261, 6), (262, 8), (139, 7), (215, 6), (307, 3), (163, 12), (164, 12), (268, 15), (283, 15), (269, 13), (317, 9), (243, 3), (244, 2), (159, 9), (312, 4), (313, 4), (247, 2), (315, 2), (136, 13), (137, 13), (138, 3), (265, 8), (139, 7), (248, 1), (266, 5), (227, 10), (228, 2), (229, 14), (230, 6), (267, 12), (270, 11), (233, 10), (245, 12), (18, 14), (319, 9), (76, 14), (318, 14), (320, 10), (100, 6), (101, 14), (221, 8), (222, 4), (96, 7), (98, 11), (160, 14), (161, 2), (162, 6), (48, 8), (322, 5), (49, 9), (323, 13), (324, 5), (325, 4), (250, 12), (251, 7), (252, 3), (213, 12), (15, 3), (16, 13), (17, 3), (18, 7), (223, 6), (224, 1), (225, 5), (235, 11), (236, 7), (218, 4), (141, 12), (142, 1), (102, 1), (103, 12), (104, 10), (290, 9), (291, 3), (292, 14), (151, 15), (152, 15), (154, 13), (153, 12), (155, 12), (156, 11), (157, 8), (179, 12), (180, 2), (181, 1), (182, 9), (187, 13), (238, 4), (239, 13), (237, 7), (272, 6), (273, 4), (274, 7), (275, 10), (281, 13), (94, 2), (329, 9), (188, 1), (189, 6), (190, 10)]"
12,"[(77, 11), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (140, 5), (253, 4), (254, 14), (50, 6), (52, 12), (234, 7), (73, 10), (75, 7), (158, 12), (328, 2), (53, 3), (54, 9), (217, 12), (116, 13), (118, 2), (119, 1), (326, 10), (284, 1), (288, 12), (289, 12), (14, 8), (111, 3), (113, 15), (216, 9), (105, 8), (108, 1), (109, 9), (29, 2), (34, 12), (35, 3), (219, 5), (308, 9), (309, 1), (310, 4), (282, 4), (150, 14), (316, 15), (170, 8), (176, 3), (177, 5), (178, 6), (95, 5), (240, 13), (220, 14), (19, 15), (20, 3), (276, 2), (277, 1), (278, 9), (93, 8), (122, 11), (123, 5), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (191, 8), (204, 13), (205, 8), (249, 15), (321, 1), (293, 7), (300, 11), (301, 3), (302, 10), (214, 7), (47, 15), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (264, 1), (24, 12), (27, 10), (28, 8), (271, 3), (212, 6), (303, 11), (43, 7), (45, 2), (165, 14), (166, 5), (226, 11), (56, 2), (61, 6), (67, 14), (68, 4), (69, 1), (70, 4), (71, 9), (72, 13), (135, 12), (206, 3), (213, 12), (227, 10), (228, 2), (229, 15), (230, 6), (210, 6), (17, 3), (211, 3), (209, 11), (233, 10), (207, 5), (208, 2), (18, 7), (307, 3), (272, 6), (273, 4), (274, 7), (275, 10), (304, 6), (305, 8), (306, 14), (307, 3), (139, 7), (48, 9), (49, 9), (250, 10), (251, 7), (252, 3), (100, 12), (101, 14), (96, 9), (98, 11), (268, 15), (269, 13), (136, 13), (137, 13), (138, 2), (139, 7), (102, 7), (103, 12), (104, 10), (283, 15), (179, 12), (180, 2), (181, 1), (182, 9), (187, 13), (265, 8), (266, 5), (267, 12), (270, 11), (235, 8), (236, 6), (322, 14), (323, 11), (324, 5), (325, 6), (218, 4), (312, 4), (313, 4), (315, 3), (290, 9), (291, 12), (292, 14), (159, 10), (160, 13), (161, 2), (162, 6), (110, 8), (163, 3), (164, 12), (114, 15), (115, 10), (94, 2), (281, 13), (215, 6), (188, 2), (189, 6), (190, 10), (317, 9), (318, 4), (151, 15), (154, 13), (155, 12), (152, 15), (153, 12), (156, 11), (157, 8), (327, 14), (246, 9), (247, 2), (248, 1), (329, 13), (221, 8), (222, 4), (319, 10), (320, 10), (256, 12), (120, 4), (121, 10), (76, 14), (223, 7), (224, 1), (225, 5), (141, 12), (147, 10), (148, 8), (238, 4), (239, 13), (237, 7), (241, 1), (242, 5), (243, 3), (244, 2), (245, 12), (255, 6), (15, 5), (16, 13), (17, 3)]"
13,"[(19, 15), (20, 3), (53, 6), (55, 15), (47, 11), (116, 5), (117, 9), (111, 7), (112, 13), (212, 8), (95, 5), (140, 5), (77, 10), (78, 7), (79, 7), (80, 3), (82, 9), (83, 2), (85, 9), (86, 1), (87, 10), (219, 7), (240, 13), (321, 1), (105, 3), (108, 1), (109, 9), (14, 12), (284, 1), (285, 13), (286, 7), (287, 5), (326, 2), (220, 14), (308, 3), (309, 7), (310, 4), (1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (29, 6), (42, 6), (276, 3), (277, 1), (278, 9), (264, 11), (158, 12), (135, 8), (56, 2), (61, 6), (67, 14), (68, 4), (69, 1), (70, 4), (71, 9), (72, 13), (206, 3), (217, 12), (234, 4), (50, 9), (52, 12), (226, 11), (165, 14), (169, 12), (122, 4), (123, 3), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (271, 12), (24, 15), (25, 6), (26, 5), (253, 7), (260, 13), (303, 13), (170, 8), (171, 8), (172, 15), (175, 13), (191, 8), (196, 6), (197, 12), (198, 1), (216, 9), (93, 8), (328, 14), (43, 8), (45, 2), (293, 7), (300, 11), (301, 3), (302, 10), (316, 12), (73, 10), (74, 3), (214, 4), (150, 14), (249, 10), (282, 4), (76, 14), (317, 15), (262, 8), (250, 10), (139, 7), (319, 14), (261, 7), (304, 6), (305, 8), (283, 15), (251, 7), (151, 15), (152, 15), (153, 12), (154, 13), (306, 2), (329, 9), (179, 12), (272, 6), (180, 2), (181, 1), (182, 9), (187, 13), (252, 3), (273, 4), (155, 4), (318, 4), (320, 10), (274, 7), (275, 10), (215, 6), (156, 11), (157, 8), (307, 5), (235, 11), (236, 7), (238, 2), (239, 13), (237, 7), (18, 7), (281, 13), (209, 10), (210, 8), (211, 3), (312, 4), (313, 4), (315, 3), (207, 5), (208, 2), (110, 5), (227, 15), (231, 4), (232, 7), (233, 10), (218, 4), (322, 8), (323, 13), (324, 5), (325, 6), (290, 9), (291, 12), (292, 14), (268, 15), (269, 13), (141, 12), (142, 1), (94, 2), (265, 8), (266, 5), (267, 12), (270, 11), (120, 15), (121, 10), (188, 1), (189, 6), (190, 1), (246, 14), (247, 2), (248, 1), (327, 1), (102, 9), (103, 13), (104, 4), (100, 12), (101, 14), (163, 13), (164, 12), (213, 14), (48, 6), (49, 9), (159, 9), (160, 13), (161, 2), (162, 6), (96, 7), (97, 8), (223, 9), (224, 1), (114, 11), (115, 10), (15, 5), (16, 13), (17, 3), (18, 7), (241, 1), (242, 5), (243, 3), (244, 2), (245, 12), (221, 15), (222, 4), (225, 1), (136, 13), (137, 13), (138, 3), (139, 7)]"
14,"[(328, 2), (303, 15), (158, 12), (293, 7), (298, 2), (299, 6), (316, 5), (191, 8), (204, 13), (205, 8), (165, 14), (167, 11), (168, 2), (116, 5), (117, 9), (43, 7), (45, 7), (95, 5), (282, 4), (73, 10), (74, 3), (253, 4), (257, 1), (29, 6), (39, 15), (326, 10), (240, 13), (19, 15), (21, 12), (22, 7), (53, 14), (55, 15), (170, 8), (171, 2), (173, 7), (174, 2), (175, 4), (105, 3), (106, 6), (107, 2), (212, 3), (150, 9), (217, 12), (56, 1), (57, 7), (58, 3), (59, 4), (60, 1), (220, 14), (206, 1), (214, 4), (122, 11), (123, 3), (124, 15), (128, 4), (129, 13), (130, 4), (14, 12), (47, 11), (276, 3), (279, 7), (280, 12), (93, 9), (219, 7), (50, 8), (52, 12), (24, 9), (27, 10), (28, 8), (249, 10), (135, 12), (140, 5), (111, 13), (112, 13), (216, 9), (284, 1), (288, 12), (289, 12), (226, 6), (321, 6), (308, 9), (309, 1), (310, 4), (77, 11), (78, 5), (81, 6), (82, 9), (83, 2), (84, 2), (87, 10), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (264, 1), (234, 4), (271, 12), (268, 15), (272, 6), (312, 4), (313, 4), (273, 4), (274, 7), (275, 10), (17, 3), (265, 8), (315, 3), (238, 2), (18, 14), (235, 11), (209, 11), (207, 5), (114, 11), (236, 7), (136, 5), (239, 13), (115, 13), (237, 7), (266, 5), (267, 12), (94, 15), (269, 2), (270, 11), (290, 9), (208, 2), (291, 12), (292, 14), (139, 7), (137, 13), (138, 3), (139, 7), (281, 5), (210, 8), (215, 6), (211, 3), (120, 15), (121, 10), (110, 5), (218, 6), (96, 9), (98, 11), (100, 12), (101, 12), (304, 2), (305, 8), (306, 14), (307, 3), (102, 1), (103, 13), (104, 10), (151, 11), (154, 13), (152, 15), (153, 12), (155, 4), (156, 11), (157, 8), (250, 10), (251, 7), (252, 3), (283, 15), (188, 2), (189, 6), (190, 1), (76, 14), (327, 14), (317, 15), (318, 14), (227, 10), (228, 2), (229, 15), (230, 6), (233, 10), (322, 14), (323, 13), (324, 5), (325, 6), (213, 14), (246, 14), (247, 2), (248, 1), (179, 12), (180, 9), (181, 1), (182, 9), (187, 13), (223, 9), (224, 1), (141, 12), (143, 8), (144, 1), (319, 9), (320, 10), (221, 8), (222, 4), (225, 5), (163, 3), (164, 12), (329, 5), (48, 8), (49, 9), (15, 13), (16, 13), (17, 3), (159, 10), (160, 13), (161, 2), (162, 6), (241, 1), (242, 14), (243, 3), (244, 2), (245, 12)]"
15,"[(234, 4), (326, 10), (308, 9), (309, 1), (310, 4), (220, 5), (293, 7), (300, 11), (301, 3), (302, 10), (206, 1), (47, 13), (73, 5), (75, 14), (1, 3), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (158, 12), (264, 11), (165, 14), (169, 12), (111, 7), (113, 15), (219, 5), (271, 12), (14, 8), (216, 9), (29, 6), (31, 14), (32, 15), (33, 6), (56, 2), (61, 6), (62, 5), (63, 5), (64, 10), (65, 11), (66, 8), (70, 4), (71, 9), (72, 13), (240, 13), (276, 2), (277, 1), (278, 9), (249, 15), (19, 15), (21, 12), (22, 7), (122, 5), (131, 5), (132, 14), (133, 6), (134, 14), (95, 5), (191, 8), (192, 1), (150, 14), (53, 6), (55, 15), (226, 6), (316, 12), (77, 4), (88, 13), (89, 10), (90, 6), (91, 4), (92, 14), (212, 8), (105, 3), (106, 6), (107, 2), (135, 10), (303, 13), (140, 5), (43, 8), (45, 2), (170, 7), (176, 3), (177, 5), (178, 6), (24, 9), (27, 10), (28, 8), (328, 14), (282, 1), (253, 4), (260, 13), (50, 7), (51, 11), (93, 8), (214, 7), (284, 1), (288, 12), (289, 12), (217, 12), (321, 6), (116, 13), (117, 9), (329, 9), (110, 5), (261, 6), (218, 4), (94, 2), (290, 9), (291, 12), (120, 4), (262, 8), (241, 1), (292, 14), (179, 12), (322, 14), (121, 10), (283, 15), (323, 13), (180, 2), (183, 11), (185, 14), (186, 7), (324, 5), (187, 13), (325, 6), (136, 5), (137, 8), (138, 3), (139, 7), (141, 15), (147, 10), (148, 8), (100, 9), (304, 2), (96, 7), (97, 8), (101, 12), (305, 8), (306, 14), (307, 3), (213, 12), (227, 15), (228, 13), (229, 14), (230, 6), (233, 10), (151, 11), (154, 13), (152, 15), (153, 12), (155, 4), (156, 11), (157, 8), (246, 9), (247, 4), (248, 1), (102, 3), (103, 12), (104, 4), (193, 4), (188, 2), (189, 5), (190, 10), (281, 5), (242, 5), (243, 3), (244, 2), (245, 12), (215, 8), (319, 14), (317, 15), (318, 14), (320, 6), (18, 10), (250, 13), (251, 7), (252, 3), (194, 15), (195, 10), (265, 8), (266, 5), (267, 12), (268, 15), (269, 2), (270, 11), (327, 14), (207, 7), (208, 4), (272, 6), (273, 4), (274, 7), (275, 10), (235, 11), (236, 6), (15, 3), (16, 13), (17, 3), (18, 14), (48, 9), (49, 9), (114, 11), (115, 10), (312, 4), (314, 9), (315, 3), (223, 12), (224, 1), (210, 6), (211, 3), (221, 15), (222, 4), (225, 5), (159, 10), (160, 13), (161, 2), (162, 6), (163, 12), (164, 12), (209, 10), (76, 2), (238, 2), (239, 13), (237, 7)]"
16,"[(53, 3), (55, 15), (56, 11), (57, 7), (58, 3), (59, 4), (60, 1), (293, 7), (294, 14), (295, 3), (296, 7), (297, 6), (217, 12), (170, 8), (176, 3), (177, 5), (178, 2), (47, 13), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (29, 6), (40, 1), (41, 2), (111, 13), (112, 13), (158, 12), (321, 1), (14, 2), (276, 2), (279, 7), (280, 12), (271, 12), (116, 5), (117, 9), (216, 9), (77, 10), (78, 5), (81, 8), (82, 9), (83, 2), (85, 9), (86, 1), (87, 10), (240, 6), (328, 14), (282, 4), (140, 5), (220, 14), (24, 15), (27, 10), (28, 8), (308, 9), (311, 3), (206, 1), (253, 7), (263, 15), (73, 11), (74, 11), (93, 8), (95, 5), (150, 14), (122, 4), (123, 3), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (165, 14), (169, 12), (19, 15), (21, 12), (22, 7), (249, 15), (105, 8), (106, 6), (107, 2), (219, 7), (226, 6), (303, 13), (214, 7), (50, 8), (51, 15), (326, 2), (284, 1), (288, 12), (289, 12), (43, 8), (45, 2), (135, 10), (212, 3), (191, 8), (199, 10), (264, 1), (316, 12), (234, 11), (319, 14), (94, 15), (268, 15), (327, 1), (201, 7), (265, 8), (317, 15), (227, 10), (228, 2), (229, 11), (230, 6), (318, 4), (213, 14), (215, 6), (233, 10), (320, 6), (200, 8), (110, 5), (202, 2), (266, 5), (267, 12), (304, 6), (305, 8), (139, 14), (306, 14), (269, 13), (270, 11), (235, 11), (307, 3), (236, 7), (250, 10), (251, 7), (252, 8), (290, 9), (291, 3), (292, 14), (136, 5), (137, 8), (138, 3), (139, 7), (312, 4), (313, 4), (315, 3), (238, 2), (239, 7), (237, 7), (209, 11), (210, 8), (211, 3), (207, 5), (208, 2), (272, 6), (273, 4), (274, 7), (275, 10), (246, 14), (247, 2), (248, 1), (221, 8), (222, 4), (241, 1), (242, 5), (243, 3), (244, 2), (245, 12), (15, 5), (16, 13), (17, 3), (18, 7), (281, 13), (329, 13), (96, 9), (99, 8), (283, 15), (100, 12), (101, 14), (151, 15), (152, 15), (153, 12), (154, 13), (155, 12), (156, 11), (157, 8), (322, 8), (323, 13), (324, 5), (325, 6), (141, 12), (143, 8), (144, 1), (120, 4), (121, 10), (218, 6), (223, 9), (224, 1), (225, 5), (179, 12), (180, 2), (181, 1), (182, 9), (187, 13), (102, 7), (103, 13), (104, 10), (188, 2), (189, 6), (190, 1), (48, 9), (49, 9), (114, 11), (115, 10), (76, 12), (159, 9), (160, 13), (161, 2), (162, 6), (163, 13), (164, 12)]"
17,"[(206, 1), (308, 9), (311, 3), (53, 3), (55, 15), (158, 12), (135, 8), (216, 9), (14, 2), (217, 12), (321, 6), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (165, 14), (166, 5), (326, 10), (212, 8), (214, 7), (47, 11), (191, 13), (196, 6), (197, 12), (198, 1), (240, 5), (95, 5), (105, 3), (108, 1), (109, 9), (276, 2), (277, 1), (278, 9), (19, 15), (23, 5), (73, 11), (74, 11), (93, 8), (122, 11), (131, 4), (132, 11), (133, 6), (134, 14), (226, 15), (24, 12), (25, 13), (26, 5), (234, 7), (77, 13), (78, 7), (81, 8), (82, 9), (83, 2), (84, 2), (87, 10), (284, 1), (288, 12), (289, 12), (29, 2), (34, 12), (35, 3), (43, 8), (45, 7), (111, 7), (113, 15), (116, 15), (117, 9), (328, 14), (249, 10), (220, 14), (140, 5), (282, 1), (170, 8), (176, 3), (177, 5), (178, 6), (271, 12), (219, 5), (50, 9), (51, 11), (264, 11), (56, 2), (57, 7), (58, 3), (59, 4), (60, 1), (293, 7), (298, 2), (299, 6), (316, 12), (150, 14), (253, 4), (260, 13), (303, 13), (268, 15), (317, 15), (265, 8), (266, 5), (267, 12), (318, 4), (262, 2), (261, 6), (269, 13), (304, 6), (305, 8), (306, 14), (319, 14), (272, 6), (320, 10), (270, 11), (273, 4), (307, 3), (274, 7), (275, 10), (179, 12), (180, 2), (181, 1), (182, 9), (187, 13), (250, 10), (251, 7), (252, 3), (188, 1), (189, 6), (190, 10), (120, 4), (121, 14), (329, 13), (141, 12), (143, 8), (144, 1), (246, 14), (247, 2), (248, 1), (114, 11), (115, 13), (110, 8), (100, 6), (101, 14), (241, 1), (242, 5), (243, 3), (244, 2), (245, 12), (290, 9), (291, 12), (292, 14), (281, 13), (96, 9), (98, 11), (283, 15), (218, 4), (102, 1), (103, 12), (104, 10), (223, 6), (224, 1), (151, 15), (152, 15), (153, 12), (154, 13), (155, 12), (156, 11), (157, 8), (322, 8), (323, 13), (324, 5), (325, 6), (221, 15), (222, 4), (225, 5), (227, 10), (231, 4), (232, 7), (233, 10), (15, 3), (16, 13), (17, 3), (18, 7), (138, 3), (139, 14), (136, 13), (137, 13), (138, 3), (209, 10), (238, 3), (239, 13), (215, 6), (235, 12), (236, 6), (237, 7), (94, 2), (210, 13), (211, 3), (159, 9), (160, 13), (161, 2), (162, 6), (327, 1), (48, 9), (49, 9), (163, 3), (164, 12), (213, 14), (76, 12), (207, 5), (208, 4), (312, 4), (314, 9), (315, 3)]"
18,"[(214, 7), (77, 11), (88, 6), (89, 10), (90, 6), (91, 4), (92, 14), (271, 3), (303, 15), (212, 6), (165, 14), (167, 11), (168, 2), (56, 1), (61, 12), (62, 5), (63, 5), (64, 1), (65, 11), (66, 8), (70, 4), (71, 9), (72, 13), (253, 4), (258, 7), (259, 9), (219, 5), (29, 2), (30, 3), (111, 13), (113, 15), (47, 15), (220, 8), (216, 9), (217, 12), (191, 8), (203, 1), (170, 7), (171, 5), (173, 7), (174, 2), (175, 4), (264, 11), (95, 5), (284, 1), (288, 12), (289, 12), (135, 10), (316, 12), (53, 14), (55, 15), (326, 10), (206, 3), (158, 8), (73, 4), (75, 14), (116, 15), (118, 2), (119, 1), (226, 6), (249, 15), (105, 3), (108, 10), (109, 9), (234, 7), (140, 5), (282, 2), (240, 13), (19, 14), (23, 5), (321, 1), (293, 7), (298, 2), (299, 6), (14, 12), (276, 3), (277, 1), (278, 9), (24, 9), (27, 10), (28, 8), (93, 9), (150, 9), (122, 4), (131, 4), (132, 14), (133, 6), (134, 14), (308, 9), (311, 3), (50, 8), (52, 12), (328, 2), (43, 7), (46, 5), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (312, 4), (314, 9), (315, 3), (94, 2), (18, 7), (151, 15), (307, 5), (152, 15), (153, 12), (154, 13), (120, 15), (121, 10), (155, 12), (156, 11), (157, 8), (329, 13), (283, 15), (138, 3), (139, 7), (250, 10), (251, 7), (252, 3), (281, 13), (317, 15), (318, 4), (141, 15), (149, 14), (246, 14), (322, 8), (323, 13), (324, 5), (325, 6), (247, 2), (248, 1), (100, 6), (101, 14), (48, 9), (49, 9), (76, 14), (15, 13), (16, 13), (17, 3), (18, 7), (319, 10), (320, 10), (223, 9), (224, 1), (110, 5), (179, 6), (180, 2), (183, 11), (185, 14), (186, 7), (187, 13), (235, 11), (236, 6), (188, 2), (189, 5), (190, 10), (241, 1), (242, 14), (243, 3), (244, 2), (245, 12), (159, 10), (160, 13), (161, 13), (162, 6), (96, 7), (99, 8), (238, 3), (239, 7), (237, 7), (114, 11), (115, 10), (102, 1), (103, 12), (104, 10), (210, 8), (211, 3), (290, 9), (291, 12), (292, 14), (265, 15), (266, 5), (267, 12), (327, 1), (227, 10), (231, 4), (232, 7), (233, 10), (268, 15), (269, 2), (270, 11), (163, 3), (164, 12), (207, 5), (208, 4), (221, 8), (222, 4), (225, 5), (209, 11), (218, 4), (213, 12), (136, 5), (137, 13), (138, 3), (215, 2), (304, 6), (305, 8), (306, 2), (307, 3), (272, 14), (273, 4), (274, 7), (275, 10)]"
19,"[(191, 8), (204, 13), (205, 8), (217, 12), (216, 9), (316, 12), (165, 14), (167, 11), (168, 2), (122, 4), (131, 4), (132, 14), (133, 6), (134, 14), (50, 6), (51, 11), (73, 10), (74, 3), (271, 3), (249, 15), (150, 14), (140, 5), (56, 1), (61, 6), (67, 14), (68, 4), (69, 1), (70, 4), (71, 9), (72, 13), (234, 7), (53, 14), (54, 7), (326, 2), (321, 6), (284, 13), (285, 13), (286, 7), (287, 5), (135, 8), (105, 3), (108, 1), (109, 9), (93, 9), (253, 7), (257, 1), (14, 12), (1, 11), (2, 3), (3, 15), (7, 4), (8, 11), (9, 4), (24, 12), (27, 10), (28, 8), (276, 3), (277, 1), (278, 9), (240, 5), (29, 6), (40, 1), (41, 2), (170, 7), (176, 3), (177, 5), (178, 6), (303, 15), (264, 11), (212, 3), (282, 4), (219, 7), (43, 8), (45, 2), (47, 11), (308, 9), (311, 3), (293, 7), (298, 8), (299, 4), (206, 1), (19, 12), (23, 5), (214, 7), (77, 10), (78, 5), (81, 8), (82, 9), (83, 2), (85, 9), (86, 1), (87, 10), (95, 13), (226, 15), (116, 15), (118, 2), (119, 14), (328, 2), (220, 5), (111, 3), (113, 15), (158, 12), (221, 15), (222, 4), (312, 4), (313, 4), (114, 11), (315, 3), (120, 4), (121, 10), (115, 13), (18, 14), (210, 13), (179, 12), (102, 7), (213, 14), (246, 15), (211, 3), (247, 2), (248, 1), (180, 2), (183, 11), (184, 8), (186, 7), (187, 13), (215, 2), (241, 1), (242, 5), (243, 13), (244, 2), (245, 12), (188, 1), (329, 13), (189, 6), (190, 1), (100, 12), (101, 14), (94, 2), (103, 12), (104, 10), (96, 6), (97, 8), (268, 15), (269, 2), (209, 10), (227, 10), (231, 4), (232, 7), (233, 10), (304, 6), (283, 15), (265, 8), (305, 7), (266, 5), (306, 14), (267, 12), (307, 3), (270, 11), (281, 5), (207, 7), (208, 4), (223, 9), (224, 1), (225, 5), (48, 9), (49, 9), (290, 2), (291, 12), (292, 14), (110, 5), (136, 5), (137, 13), (138, 3), (139, 7), (327, 1), (218, 4), (322, 14), (323, 13), (324, 5), (325, 6), (151, 15), (154, 13), (155, 12), (152, 15), (153, 12), (156, 11), (157, 8), (317, 9), (318, 14), (319, 10), (320, 10), (141, 12), (149, 14), (238, 2), (239, 7), (235, 11), (236, 7), (237, 7), (250, 12), (251, 6), (252, 3), (163, 13), (164, 12), (15, 5), (16, 13), (17, 3), (18, 7), (76, 14), (159, 9), (160, 15), (161, 2), (162, 6), (272, 6), (273, 4), (274, 7), (275, 10)]"
20,"[(271, 3), (276, 2), (277, 1), (278, 9), (303, 15), (220, 5), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (282, 4), (226, 6), (326, 10), (77, 11), (78, 7), (79, 7), (80, 3), (82, 9), (83, 2), (85, 9), (86, 1), (87, 10), (24, 12), (25, 13), (26, 5), (249, 15), (50, 8), (51, 14), (150, 14), (158, 12), (234, 7), (214, 5), (253, 7), (257, 9), (95, 5), (93, 9), (328, 14), (73, 10), (74, 3), (216, 9), (29, 6), (39, 13), (56, 2), (57, 7), (58, 13), (59, 4), (60, 1), (293, 7), (300, 11), (301, 3), (302, 10), (14, 8), (219, 7), (140, 5), (53, 6), (55, 15), (170, 8), (176, 3), (177, 5), (178, 6), (105, 3), (106, 8), (107, 2), (264, 1), (240, 1), (47, 11), (116, 13), (117, 9), (321, 6), (43, 8), (46, 5), (284, 1), (285, 13), (286, 7), (287, 5), (111, 7), (113, 15), (135, 12), (191, 8), (203, 1), (165, 14), (167, 11), (168, 2), (206, 3), (316, 12), (122, 11), (123, 3), (124, 15), (125, 14), (126, 13), (127, 11), (130, 4), (308, 9), (311, 6), (217, 12), (19, 12), (21, 12), (22, 4), (212, 6), (139, 7), (312, 4), (313, 4), (114, 11), (315, 3), (213, 14), (115, 10), (268, 15), (269, 2), (209, 10), (241, 1), (265, 8), (266, 5), (110, 8), (267, 12), (290, 9), (270, 11), (291, 3), (322, 14), (323, 13), (292, 14), (324, 5), (325, 6), (242, 5), (243, 13), (244, 2), (246, 9), (247, 2), (248, 1), (245, 12), (120, 4), (121, 10), (179, 12), (180, 2), (181, 1), (182, 9), (187, 13), (210, 13), (211, 3), (207, 5), (208, 4), (76, 14), (100, 12), (101, 14), (48, 7), (49, 9), (94, 2), (102, 7), (103, 12), (104, 10), (307, 10), (96, 6), (99, 8), (141, 12), (143, 8), (144, 1), (215, 6), (235, 11), (236, 7), (238, 2), (239, 7), (237, 7), (283, 15), (218, 4), (18, 14), (151, 15), (152, 15), (153, 12), (154, 13), (155, 12), (156, 11), (157, 8), (327, 14), (227, 10), (228, 2), (229, 14), (230, 6), (233, 10), (329, 13), (188, 2), (189, 5), (190, 1), (250, 10), (251, 7), (252, 3), (136, 3), (137, 13), (138, 3), (139, 7), (319, 9), (272, 14), (273, 4), (274, 7), (275, 10), (159, 10), (160, 13), (161, 2), (162, 6), (221, 8), (222, 4), (281, 13), (163, 12), (164, 12), (15, 5), (16, 13), (17, 3), (18, 7), (304, 2), (305, 8), (306, 14), (307, 3), (223, 6), (224, 1), (225, 5), (317, 15), (318, 14), (320, 10)]"
