Iteration,schedules
127,"[(129, 5), (146, 7), (106, 7), (167, 6), (53, 5), (47, 8), (148, 9), (54, 5), (209, 2), (35, 12), (40, 7), (44, 13), (50, 6), (1, 14), (223, 9), (127, 3), (254, 15), (135, 1), (42, 11), (249, 3), (27, 9), (168, 15), (136, 13), (238, 4), (147, 6), (22, 10), (75, 2), (140, 4), (57, 13), (79, 4), (48, 15), (134, 7), (9, 3), (36, 15), (192, 2), (161, 8), (240, 9), (83, 11), (37, 4), (104, 2), (187, 6), (99, 1), (108, 11), (114, 6), (131, 9), (18, 8), (100, 14), (93, 2), (123, 10), (84, 2), (132, 12), (141, 9), (2, 15), (80, 6), (175, 11), (94, 1), (85, 3), (133, 4), (219, 11), (182, 1), (86, 8), (183, 2), (87, 4), (23, 13), (55, 4), (124, 10), (59, 4), (30, 6), (235, 2), (52, 5), (236, 4), (197, 12), (109, 15), (198, 9), (107, 9), (38, 10), (237, 14), (19, 11), (110, 14), (39, 10), (92, 10), (56, 11), (20, 13), (130, 2), (162, 8), (229, 4), (125, 6), (105, 1), (204, 14), (199, 13), (21, 13), (150, 4), (230, 4), (126, 14), (202, 12), (163, 4), (58, 5), (231, 4), (120, 15), (115, 12), (116, 5), (117, 13), (233, 11), (121, 4), (24, 8), (25, 14), (122, 13), (144, 14), (224, 7), (101, 11), (102, 14), (45, 9), (46, 11), (103, 6), (164, 9), (225, 13), (188, 3), (191, 2), (228, 10), (234, 6), (95, 1), (96, 13), (205, 5), (250, 5), (252, 15), (149, 1), (253, 13), (112, 2), (81, 5), (113, 1), (111, 7), (145, 8), (82, 8), (97, 12), (157, 13), (185, 1), (186, 8), (159, 8), (200, 13), (243, 3), (203, 12), (77, 11), (128, 12), (169, 2), (170, 15), (118, 4), (119, 14), (158, 4), (171, 11), (174, 12), (165, 1), (98, 9), (60, 8), (244, 5), (245, 2), (166, 1), (31, 4), (5, 13), (78, 12), (6, 12), (241, 2), (242, 12), (201, 1), (248, 5), (33, 9), (34, 3), (256, 2), (193, 1), (3, 15), (257, 1), (61, 12), (194, 9), (196, 11), (4, 12), (258, 4), (7, 11), (8, 8), (259, 3), (62, 7), (63, 11), (65, 3), (66, 15), (68, 5), (69, 8)]"
128,"[(141, 9), (106, 7), (209, 5), (108, 7), (150, 7), (40, 8), (216, 14), (235, 2), (238, 2), (79, 11), (22, 12), (47, 6), (43, 7), (161, 14), (236, 14), (49, 12), (53, 1), (83, 11), (134, 5), (93, 14), (23, 5), (162, 9), (57, 6), (80, 6), (104, 2), (240, 11), (89, 4), (44, 13), (1, 9), (75, 10), (9, 3), (2, 11), (27, 3), (35, 5), (241, 13), (223, 5), (204, 4), (56, 11), (129, 4), (242, 4), (224, 7), (114, 13), (167, 6), (175, 10), (127, 8), (28, 1), (107, 9), (38, 14), (94, 1), (197, 12), (163, 4), (123, 15), (198, 10), (112, 2), (95, 12), (164, 12), (254, 5), (105, 1), (249, 13), (10, 5), (131, 9), (115, 12), (165, 11), (76, 5), (5, 13), (36, 15), (3, 15), (243, 8), (229, 11), (208, 12), (192, 2), (246, 1), (109, 2), (120, 15), (225, 9), (202, 3), (54, 5), (168, 10), (130, 8), (116, 4), (160, 12), (6, 12), (117, 4), (217, 6), (135, 11), (250, 5), (11, 11), (50, 6), (118, 9), (15, 12), (252, 11), (146, 7), (113, 7), (232, 7), (255, 3), (237, 6), (37, 14), (78, 12), (228, 6), (172, 4), (142, 8), (166, 1), (52, 5), (147, 1), (110, 10), (187, 6), (128, 14), (132, 12), (24, 4), (247, 9), (248, 5), (58, 3), (81, 5), (45, 6), (39, 10), (90, 7), (124, 12), (218, 8), (182, 1), (29, 4), (199, 13), (125, 10), (111, 2), (121, 4), (96, 9), (122, 12), (16, 13), (17, 13), (119, 14), (99, 1), (173, 7), (148, 3), (91, 2), (92, 10), (4, 12), (193, 1), (203, 5), (46, 8), (55, 2), (133, 6), (137, 6), (7, 1), (253, 10), (82, 8), (194, 10), (233, 3), (258, 4), (143, 2), (100, 14), (196, 14), (188, 1), (184, 13), (31, 4), (59, 4), (33, 9), (200, 13), (191, 2), (201, 15), (34, 3), (101, 5), (102, 14), (103, 6), (126, 3), (70, 10), (73, 13), (74, 14), (145, 8), (71, 10), (72, 14), (74, 14), (185, 1), (97, 12), (98, 11), (234, 4), (186, 8), (259, 14), (8, 8), (138, 7), (139, 2), (149, 1), (140, 5), (174, 12)]"
129,"[(108, 7), (238, 4), (197, 8), (40, 8), (22, 2), (223, 9), (129, 7), (150, 7), (161, 8), (167, 11), (204, 14), (130, 8), (249, 7), (168, 15), (254, 15), (47, 6), (202, 13), (162, 8), (164, 6), (243, 8), (114, 5), (59, 4), (209, 2), (229, 15), (205, 9), (123, 10), (165, 7), (198, 2), (203, 9), (246, 1), (115, 1), (120, 9), (23, 3), (214, 9), (224, 7), (230, 8), (124, 13), (187, 6), (235, 2), (116, 3), (121, 2), (24, 4), (79, 4), (240, 11), (231, 4), (163, 4), (141, 9), (35, 15), (199, 15), (122, 14), (241, 13), (99, 1), (233, 11), (36, 9), (166, 1), (38, 14), (242, 4), (100, 5), (37, 4), (101, 3), (251, 15), (93, 14), (102, 13), (200, 2), (188, 6), (146, 5), (155, 7), (236, 14), (191, 2), (252, 3), (201, 15), (117, 7), (135, 11), (39, 6), (49, 12), (94, 5), (103, 3), (225, 10), (104, 2), (50, 6), (53, 3), (237, 5), (1, 9), (127, 6), (156, 1), (51, 9), (56, 10), (57, 6), (192, 2), (128, 12), (54, 7), (215, 3), (195, 12), (55, 2), (9, 4), (131, 9), (43, 13), (132, 12), (75, 2), (77, 11), (78, 12), (134, 7), (106, 7), (107, 13), (2, 11), (5, 13), (6, 12), (44, 15), (109, 11), (18, 9), (70, 3), (148, 9), (125, 6), (247, 9), (110, 14), (196, 11), (144, 14), (145, 13), (112, 5), (80, 6), (175, 10), (182, 9), (183, 12), (169, 13), (83, 6), (19, 11), (126, 15), (95, 1), (147, 1), (253, 10), (118, 2), (96, 10), (73, 13), (58, 3), (119, 1), (74, 14), (248, 8), (97, 12), (113, 1), (111, 3), (98, 11), (137, 6), (228, 1), (170, 11), (149, 12), (20, 6), (105, 1), (81, 5), (82, 8), (21, 10), (133, 4), (3, 15), (45, 9), (46, 8), (27, 3), (25, 2), (30, 6), (31, 4), (89, 1), (138, 7), (32, 4), (171, 6), (174, 12), (34, 3), (139, 15), (140, 5), (234, 4), (90, 12), (91, 6), (92, 7), (4, 12), (71, 10), (7, 11), (8, 8), (256, 2), (72, 14), (74, 14), (185, 1), (186, 8), (257, 14), (258, 4), (259, 10)]"
130,"[(106, 2), (223, 12), (238, 4), (175, 11), (192, 2), (197, 8), (204, 4), (134, 5), (209, 6), (104, 10), (47, 9), (198, 9), (22, 12), (35, 12), (53, 3), (50, 14), (235, 2), (99, 1), (44, 15), (75, 10), (40, 6), (161, 8), (9, 5), (135, 11), (167, 15), (129, 5), (132, 12), (141, 9), (146, 5), (1, 9), (187, 6), (100, 5), (48, 15), (243, 3), (249, 3), (254, 5), (107, 5), (52, 15), (27, 9), (246, 5), (57, 13), (164, 9), (79, 3), (56, 12), (222, 9), (114, 13), (229, 11), (38, 14), (80, 3), (189, 8), (101, 5), (250, 6), (147, 1), (252, 3), (127, 6), (102, 14), (45, 8), (253, 13), (46, 11), (123, 15), (230, 4), (231, 14), (18, 9), (133, 4), (182, 9), (202, 3), (239, 1), (199, 13), (200, 13), (124, 12), (148, 3), (2, 15), (255, 6), (30, 6), (236, 4), (201, 1), (31, 4), (205, 9), (120, 9), (33, 5), (115, 12), (190, 1), (168, 15), (103, 3), (203, 9), (19, 10), (36, 9), (193, 1), (130, 8), (20, 6), (242, 4), (125, 6), (233, 15), (21, 14), (77, 11), (78, 12), (37, 15), (237, 5), (165, 1), (58, 5), (126, 14), (150, 4), (224, 7), (191, 2), (226, 15), (227, 13), (34, 3), (228, 10), (234, 6), (247, 9), (93, 2), (95, 12), (96, 13), (258, 4), (3, 15), (94, 8), (97, 12), (121, 6), (122, 14), (116, 13), (194, 10), (183, 2), (185, 1), (41, 4), (117, 4), (118, 9), (119, 14), (186, 8), (149, 1), (196, 14), (98, 11), (4, 12), (259, 14), (248, 8), (169, 13), (170, 15), (171, 11), (151, 14), (54, 5), (55, 4), (153, 14), (152, 8), (105, 1), (23, 13), (24, 13), (39, 10), (81, 5), (82, 8), (25, 14), (174, 12), (5, 13), (6, 4), (7, 1), (8, 8), (162, 9), (163, 4), (166, 5), (83, 3), (89, 13), (108, 11), (112, 7), (109, 2), (90, 12), (91, 6), (92, 10), (110, 14), (113, 13), (144, 14), (145, 13), (111, 7), (137, 6), (128, 14), (131, 9), (59, 4), (70, 10), (73, 13), (74, 14), (138, 7), (71, 10), (72, 13), (74, 14), (139, 15), (140, 5)]"
131,"[(204, 4), (40, 7), (254, 5), (208, 9), (79, 11), (129, 7), (43, 7), (53, 1), (59, 4), (75, 2), (57, 8), (83, 3), (167, 15), (123, 10), (127, 3), (243, 8), (93, 2), (146, 7), (22, 8), (106, 2), (148, 3), (108, 4), (114, 1), (109, 8), (120, 15), (112, 7), (131, 9), (132, 12), (134, 5), (161, 5), (223, 12), (110, 10), (121, 7), (23, 3), (168, 10), (107, 13), (27, 3), (113, 10), (162, 8), (164, 6), (56, 12), (163, 4), (24, 4), (238, 4), (111, 6), (1, 14), (47, 6), (35, 15), (44, 15), (84, 3), (124, 13), (165, 7), (150, 7), (175, 11), (94, 4), (50, 6), (85, 9), (128, 14), (197, 10), (240, 11), (45, 8), (224, 7), (51, 2), (141, 9), (229, 13), (249, 7), (80, 3), (9, 3), (18, 9), (46, 8), (232, 8), (202, 3), (203, 12), (233, 15), (19, 15), (209, 2), (115, 12), (99, 1), (104, 2), (105, 15), (166, 5), (100, 15), (101, 13), (219, 15), (102, 14), (20, 13), (226, 15), (142, 12), (143, 8), (145, 13), (227, 13), (241, 2), (242, 4), (228, 10), (234, 6), (54, 7), (55, 4), (38, 14), (125, 13), (192, 2), (195, 12), (135, 1), (137, 6), (138, 7), (21, 14), (25, 14), (250, 6), (122, 14), (252, 11), (253, 13), (133, 6), (139, 15), (103, 6), (182, 5), (183, 12), (185, 1), (30, 6), (48, 11), (196, 11), (95, 12), (169, 2), (147, 5), (130, 8), (36, 15), (157, 11), (159, 8), (158, 7), (37, 15), (39, 10), (149, 12), (244, 6), (126, 15), (245, 2), (70, 3), (73, 13), (31, 4), (32, 13), (34, 3), (187, 6), (188, 6), (191, 2), (198, 9), (116, 5), (117, 13), (74, 14), (77, 11), (2, 11), (78, 12), (118, 9), (248, 5), (186, 4), (256, 2), (257, 14), (258, 15), (259, 14), (119, 14), (5, 13), (199, 14), (86, 8), (81, 5), (82, 8), (140, 4), (87, 11), (92, 10), (6, 12), (170, 15), (96, 10), (97, 12), (98, 11), (171, 11), (58, 3), (174, 12), (235, 2), (236, 15), (3, 15), (71, 10), (72, 14), (237, 14), (200, 13), (4, 12), (7, 11), (8, 8), (201, 15), (74, 14)]"
132,"[(108, 11), (223, 9), (209, 5), (40, 8), (106, 9), (109, 12), (50, 6), (112, 4), (114, 6), (1, 14), (44, 13), (42, 7), (161, 8), (235, 2), (167, 15), (254, 5), (187, 6), (192, 2), (127, 8), (129, 7), (238, 2), (107, 5), (134, 5), (2, 11), (22, 10), (47, 6), (229, 15), (249, 3), (93, 2), (35, 15), (27, 3), (45, 7), (53, 1), (59, 4), (75, 2), (46, 9), (23, 13), (220, 8), (79, 3), (240, 7), (83, 3), (243, 3), (104, 10), (99, 1), (123, 10), (9, 5), (141, 9), (135, 1), (150, 4), (175, 10), (56, 11), (197, 8), (113, 7), (89, 4), (28, 7), (164, 9), (204, 15), (110, 6), (52, 15), (115, 12), (137, 6), (120, 14), (3, 15), (162, 9), (236, 5), (168, 15), (232, 4), (128, 12), (246, 5), (250, 6), (94, 5), (105, 1), (36, 9), (24, 4), (124, 13), (111, 2), (10, 5), (154, 9), (193, 1), (95, 1), (165, 7), (224, 7), (125, 10), (198, 10), (90, 12), (202, 12), (208, 11), (233, 15), (116, 4), (237, 14), (252, 11), (38, 9), (54, 7), (130, 8), (121, 6), (199, 13), (37, 15), (117, 4), (55, 4), (200, 13), (126, 8), (96, 10), (97, 12), (122, 8), (98, 11), (201, 15), (118, 9), (119, 14), (39, 10), (57, 13), (188, 3), (49, 12), (203, 10), (100, 15), (194, 9), (196, 14), (70, 3), (29, 7), (4, 12), (163, 4), (101, 13), (102, 14), (221, 2), (172, 12), (146, 7), (148, 9), (226, 15), (227, 13), (5, 13), (176, 10), (147, 5), (191, 2), (77, 11), (71, 10), (72, 13), (228, 10), (253, 13), (91, 6), (31, 4), (241, 2), (242, 8), (80, 2), (144, 14), (33, 9), (92, 7), (132, 12), (256, 2), (78, 3), (74, 14), (138, 7), (103, 4), (173, 7), (174, 12), (58, 3), (145, 13), (234, 6), (11, 15), (12, 10), (149, 1), (6, 4), (247, 9), (166, 1), (248, 8), (139, 2), (140, 4), (133, 4), (73, 13), (74, 14), (34, 3), (7, 11), (8, 8), (13, 6), (131, 9), (14, 12), (17, 13), (257, 14), (81, 5), (258, 15), (259, 14), (177, 4), (82, 8), (178, 13), (179, 12), (181, 2), (186, 4)]"
133,"[(9, 3), (114, 5), (123, 15), (75, 2), (40, 6), (83, 3), (161, 14), (127, 6), (187, 6), (135, 11), (238, 2), (146, 5), (150, 4), (1, 14), (22, 8), (192, 10), (175, 10), (204, 4), (93, 14), (162, 8), (104, 2), (193, 1), (106, 2), (129, 7), (76, 5), (223, 13), (44, 15), (208, 15), (254, 5), (18, 1), (53, 3), (2, 15), (120, 14), (167, 11), (131, 9), (115, 1), (160, 1), (59, 4), (134, 5), (108, 7), (209, 5), (112, 3), (197, 12), (243, 8), (35, 12), (45, 8), (168, 10), (27, 3), (36, 15), (47, 6), (41, 6), (105, 14), (164, 9), (19, 10), (148, 3), (56, 12), (130, 8), (224, 7), (229, 4), (255, 3), (54, 5), (109, 2), (107, 13), (222, 11), (136, 13), (198, 2), (37, 15), (50, 6), (121, 2), (38, 10), (46, 9), (172, 8), (95, 12), (79, 4), (165, 7), (113, 1), (57, 6), (94, 1), (99, 6), (194, 10), (258, 15), (140, 4), (199, 13), (78, 12), (96, 9), (249, 3), (58, 5), (230, 12), (141, 9), (202, 3), (124, 12), (116, 4), (240, 7), (122, 14), (231, 4), (84, 3), (176, 10), (235, 2), (128, 12), (39, 10), (188, 6), (147, 6), (23, 13), (259, 3), (125, 9), (149, 12), (196, 14), (236, 14), (110, 7), (5, 13), (233, 9), (111, 6), (225, 10), (228, 10), (20, 7), (28, 2), (80, 2), (24, 8), (21, 14), (6, 4), (55, 2), (142, 8), (126, 14), (25, 7), (234, 6), (163, 4), (97, 5), (3, 15), (29, 4), (132, 12), (70, 10), (246, 5), (85, 15), (200, 13), (143, 2), (203, 10), (201, 6), (48, 15), (145, 13), (133, 6), (31, 4), (251, 15), (100, 14), (73, 13), (98, 9), (74, 14), (101, 11), (102, 14), (103, 6), (252, 15), (253, 13), (117, 13), (118, 9), (119, 1), (33, 9), (52, 15), (241, 2), (88, 8), (177, 4), (34, 2), (242, 8), (178, 13), (179, 12), (191, 2), (181, 11), (87, 4), (92, 10), (237, 6), (71, 10), (81, 5), (166, 1), (4, 12), (72, 14), (186, 4), (7, 11), (247, 9), (248, 8), (8, 8), (74, 14), (82, 8), (173, 7), (174, 12)]"
134,"[(106, 2), (141, 9), (127, 6), (53, 3), (47, 7), (135, 1), (114, 13), (175, 10), (44, 13), (123, 10), (187, 6), (83, 11), (115, 12), (161, 5), (93, 14), (129, 5), (223, 9), (238, 2), (54, 5), (243, 3), (150, 4), (116, 13), (164, 6), (235, 2), (94, 4), (204, 14), (192, 10), (1, 14), (40, 6), (9, 4), (128, 14), (75, 2), (162, 8), (244, 6), (22, 8), (130, 2), (236, 4), (35, 12), (197, 12), (131, 9), (124, 10), (10, 1), (198, 6), (209, 5), (205, 9), (55, 2), (84, 10), (245, 2), (237, 2), (125, 13), (199, 15), (104, 2), (146, 5), (120, 9), (38, 14), (108, 4), (219, 15), (200, 13), (157, 10), (117, 3), (165, 1), (201, 6), (107, 9), (248, 5), (11, 11), (193, 1), (239, 3), (134, 5), (249, 13), (254, 15), (56, 11), (126, 14), (15, 4), (57, 8), (49, 13), (256, 2), (85, 15), (45, 9), (95, 1), (224, 7), (225, 13), (228, 10), (43, 7), (59, 4), (23, 13), (144, 14), (202, 3), (79, 4), (203, 9), (36, 15), (2, 11), (136, 12), (229, 13), (16, 6), (118, 2), (194, 9), (230, 12), (140, 4), (158, 4), (242, 12), (58, 3), (46, 11), (24, 4), (50, 6), (80, 3), (105, 1), (148, 6), (17, 13), (109, 11), (51, 7), (167, 15), (110, 10), (168, 15), (231, 7), (233, 15), (147, 1), (88, 15), (87, 11), (92, 10), (149, 12), (234, 6), (172, 4), (3, 15), (4, 12), (173, 7), (196, 14), (112, 7), (176, 5), (177, 4), (178, 13), (179, 12), (181, 2), (70, 10), (73, 13), (257, 1), (37, 4), (39, 10), (258, 15), (145, 8), (259, 14), (74, 14), (71, 10), (250, 13), (81, 5), (82, 8), (72, 13), (74, 14), (252, 15), (113, 12), (186, 8), (111, 7), (121, 2), (122, 14), (27, 9), (28, 12), (99, 1), (100, 5), (119, 14), (101, 13), (174, 12), (102, 14), (5, 13), (188, 3), (103, 6), (253, 13), (132, 12), (133, 6), (29, 4), (31, 4), (33, 5), (34, 3), (191, 2), (159, 8), (96, 13), (6, 12), (77, 11), (163, 4), (78, 3), (97, 1), (98, 11), (166, 1), (7, 1), (8, 8)]"
135,"[(129, 5), (108, 4), (223, 13), (40, 8), (249, 3), (254, 5), (235, 2), (106, 11), (79, 11), (146, 5), (109, 8), (150, 4), (161, 5), (47, 6), (75, 2), (9, 5), (22, 10), (35, 5), (112, 3), (162, 15), (238, 2), (76, 7), (243, 3), (229, 4), (41, 1), (1, 14), (27, 9), (230, 4), (44, 13), (50, 6), (164, 7), (53, 3), (132, 12), (83, 3), (28, 2), (175, 10), (93, 2), (99, 1), (204, 4), (209, 2), (80, 3), (208, 13), (239, 1), (130, 2), (94, 8), (224, 7), (148, 9), (104, 2), (165, 11), (250, 13), (197, 12), (45, 6), (127, 8), (147, 1), (131, 9), (198, 9), (100, 14), (242, 4), (199, 14), (114, 1), (81, 5), (123, 10), (2, 11), (113, 1), (18, 5), (57, 8), (225, 9), (246, 10), (231, 14), (38, 14), (56, 11), (133, 6), (233, 9), (200, 2), (84, 3), (228, 2), (101, 12), (29, 8), (135, 1), (192, 2), (95, 12), (141, 9), (58, 5), (36, 9), (59, 4), (134, 5), (167, 6), (219, 11), (85, 3), (19, 14), (187, 6), (5, 13), (236, 14), (110, 7), (86, 8), (168, 10), (256, 2), (107, 5), (188, 1), (49, 12), (78, 3), (23, 3), (252, 15), (163, 4), (234, 4), (52, 5), (54, 5), (120, 14), (102, 13), (247, 9), (182, 1), (20, 12), (105, 1), (124, 12), (202, 3), (46, 8), (125, 10), (149, 12), (37, 14), (115, 12), (126, 15), (121, 6), (122, 14), (128, 12), (237, 9), (87, 11), (96, 10), (82, 5), (172, 8), (253, 13), (3, 15), (201, 1), (21, 13), (4, 12), (136, 13), (140, 5), (24, 13), (31, 4), (193, 1), (142, 8), (70, 3), (6, 4), (7, 11), (173, 7), (174, 12), (55, 4), (155, 7), (257, 14), (92, 7), (116, 5), (73, 10), (203, 10), (248, 5), (33, 5), (25, 2), (34, 3), (117, 4), (118, 9), (119, 12), (184, 13), (185, 1), (186, 8), (71, 10), (194, 9), (196, 14), (72, 14), (97, 5), (39, 6), (74, 14), (103, 3), (111, 7), (191, 2), (258, 4), (8, 8), (259, 14), (143, 2), (156, 9), (145, 13), (98, 11), (166, 5)]"
136,"[(192, 10), (106, 7), (167, 11), (50, 3), (83, 3), (114, 6), (150, 7), (161, 8), (35, 12), (249, 13), (254, 15), (107, 5), (134, 5), (52, 5), (84, 2), (115, 12), (1, 9), (22, 10), (255, 3), (209, 6), (135, 11), (210, 9), (223, 13), (38, 14), (123, 15), (168, 15), (116, 14), (175, 10), (108, 4), (151, 13), (131, 9), (112, 2), (79, 11), (124, 13), (117, 3), (125, 6), (176, 5), (109, 2), (152, 3), (113, 7), (153, 2), (80, 2), (229, 13), (127, 8), (75, 2), (104, 10), (251, 8), (85, 3), (110, 10), (162, 8), (81, 5), (2, 15), (9, 3), (88, 10), (27, 3), (40, 6), (47, 7), (36, 15), (44, 11), (53, 1), (111, 2), (59, 4), (238, 13), (93, 2), (118, 9), (164, 7), (42, 10), (165, 11), (232, 5), (56, 12), (28, 1), (57, 6), (99, 1), (129, 4), (126, 3), (37, 4), (233, 3), (120, 9), (132, 12), (133, 6), (130, 2), (94, 5), (23, 13), (141, 9), (252, 11), (10, 3), (137, 6), (258, 15), (49, 12), (11, 15), (121, 7), (12, 6), (240, 2), (95, 1), (197, 12), (96, 9), (198, 2), (243, 8), (138, 7), (241, 13), (97, 12), (122, 14), (202, 13), (13, 14), (242, 8), (146, 7), (39, 10), (148, 9), (54, 5), (45, 7), (204, 15), (206, 15), (207, 8), (244, 5), (245, 2), (248, 8), (119, 12), (98, 11), (70, 3), (259, 10), (29, 4), (55, 2), (58, 3), (100, 5), (163, 4), (101, 13), (102, 14), (169, 13), (147, 1), (170, 11), (144, 14), (171, 11), (174, 12), (145, 13), (103, 4), (203, 10), (149, 12), (139, 2), (253, 13), (140, 5), (14, 12), (199, 14), (200, 13), (201, 15), (73, 10), (180, 13), (17, 3), (128, 14), (193, 1), (24, 8), (105, 15), (194, 11), (196, 14), (181, 11), (87, 4), (82, 8), (235, 2), (236, 15), (224, 7), (71, 10), (72, 14), (226, 15), (227, 13), (228, 5), (237, 9), (234, 6), (46, 9), (92, 10), (187, 6), (77, 11), (5, 13), (31, 4), (78, 3), (166, 1), (32, 4), (189, 5), (74, 14), (6, 4), (186, 4), (34, 3), (3, 15), (190, 8), (191, 2), (4, 12), (7, 1), (8, 8)]"
137,"[(93, 14), (22, 10), (9, 11), (161, 5), (238, 13), (141, 9), (240, 10), (146, 5), (27, 3), (44, 13), (175, 10), (147, 6), (187, 6), (192, 2), (197, 10), (204, 4), (162, 15), (209, 2), (249, 7), (35, 12), (83, 6), (75, 10), (167, 11), (182, 1), (163, 4), (38, 10), (1, 14), (95, 1), (193, 1), (47, 8), (241, 13), (106, 14), (223, 5), (150, 4), (216, 1), (251, 8), (96, 13), (53, 1), (94, 1), (217, 6), (155, 3), (148, 9), (202, 3), (184, 13), (252, 3), (84, 10), (36, 15), (188, 1), (108, 4), (191, 2), (203, 5), (185, 1), (45, 9), (114, 13), (99, 1), (109, 11), (112, 4), (50, 6), (79, 3), (194, 9), (208, 15), (104, 2), (120, 9), (156, 9), (113, 1), (196, 6), (198, 10), (121, 6), (229, 13), (56, 11), (57, 8), (242, 4), (30, 6), (224, 7), (230, 9), (225, 7), (231, 4), (228, 1), (233, 3), (234, 4), (31, 4), (122, 13), (32, 13), (127, 3), (168, 10), (172, 12), (173, 7), (164, 12), (165, 11), (132, 12), (133, 6), (174, 12), (166, 5), (218, 9), (128, 14), (100, 14), (101, 13), (2, 15), (5, 13), (199, 14), (76, 5), (51, 2), (40, 7), (54, 5), (123, 10), (129, 4), (131, 9), (43, 7), (49, 13), (134, 5), (102, 13), (149, 1), (135, 1), (254, 5), (235, 2), (243, 3), (23, 3), (10, 1), (105, 14), (137, 6), (142, 8), (37, 4), (6, 12), (107, 5), (97, 1), (253, 10), (80, 6), (110, 6), (130, 2), (85, 3), (186, 4), (46, 9), (115, 1), (111, 7), (58, 3), (244, 6), (256, 2), (236, 4), (34, 2), (86, 8), (103, 3), (55, 2), (87, 11), (116, 13), (237, 2), (117, 13), (118, 9), (92, 7), (124, 12), (39, 6), (125, 13), (126, 15), (81, 5), (82, 8), (59, 4), (200, 2), (24, 4), (143, 2), (119, 12), (145, 13), (257, 1), (201, 1), (78, 3), (258, 15), (259, 14), (70, 10), (73, 13), (71, 10), (72, 14), (3, 15), (4, 12), (7, 11), (8, 8), (98, 9), (74, 14), (11, 15), (15, 14), (16, 13), (17, 4), (245, 2), (248, 8), (138, 7), (139, 2), (140, 5)]"
138,"[(106, 7), (167, 11), (175, 11), (150, 4), (249, 13), (47, 8), (35, 15), (197, 8), (1, 14), (48, 15), (187, 6), (182, 5), (160, 7), (251, 15), (36, 15), (22, 10), (192, 2), (252, 3), (37, 4), (79, 4), (202, 13), (189, 5), (204, 14), (253, 10), (198, 9), (209, 5), (203, 9), (190, 8), (205, 9), (193, 6), (210, 3), (191, 2), (93, 2), (94, 1), (95, 1), (27, 9), (104, 10), (80, 2), (108, 4), (109, 15), (53, 1), (75, 10), (223, 9), (76, 5), (229, 4), (78, 3), (44, 15), (230, 1), (110, 10), (30, 3), (31, 4), (32, 3), (34, 2), (231, 14), (183, 2), (185, 1), (186, 4), (194, 11), (114, 13), (135, 11), (134, 5), (136, 13), (50, 3), (45, 6), (46, 11), (38, 9), (52, 5), (40, 6), (196, 6), (105, 1), (81, 5), (112, 2), (82, 8), (254, 13), (56, 11), (233, 10), (57, 8), (115, 1), (256, 2), (120, 9), (140, 4), (99, 1), (146, 7), (121, 4), (42, 10), (148, 6), (83, 6), (58, 3), (89, 13), (129, 5), (116, 13), (117, 3), (100, 8), (147, 5), (122, 8), (90, 12), (130, 6), (2, 11), (23, 5), (131, 9), (243, 3), (244, 8), (199, 14), (161, 8), (54, 7), (162, 9), (200, 2), (39, 6), (5, 13), (24, 4), (55, 4), (245, 2), (164, 6), (113, 1), (123, 10), (127, 3), (132, 12), (141, 9), (165, 1), (235, 2), (238, 2), (236, 4), (96, 13), (9, 3), (59, 4), (107, 5), (201, 1), (168, 10), (224, 7), (225, 13), (228, 5), (3, 15), (118, 4), (257, 14), (258, 15), (237, 9), (259, 14), (119, 14), (4, 12), (172, 8), (101, 5), (142, 8), (128, 14), (6, 12), (60, 8), (149, 1), (91, 1), (97, 5), (163, 4), (92, 10), (133, 4), (10, 5), (239, 5), (11, 11), (111, 2), (7, 5), (8, 8), (102, 13), (242, 12), (103, 6), (248, 8), (12, 14), (13, 14), (166, 1), (14, 12), (17, 13), (124, 13), (125, 10), (126, 15), (98, 11), (173, 7), (234, 6), (174, 12), (143, 8), (145, 13), (61, 12), (62, 7), (63, 11), (65, 3), (66, 6), (68, 14), (69, 8)]"
