Iteration,schedules
11,"[(71, 14), (15, 12), (155, 7), (189, 6), (190, 3), (108, 11), (114, 9), (115, 7), (116, 2), (169, 3), (30, 4), (32, 2), (33, 2), (104, 4), (173, 9), (124, 4), (125, 15), (126, 12), (129, 13), (130, 3), (131, 6), (133, 5), (134, 1), (61, 15), (62, 3), (205, 13), (206, 13), (27, 2), (171, 5), (194, 2), (195, 1), (196, 9), (66, 12), (69, 10), (70, 8), (150, 9), (151, 8), (152, 2), (50, 7), (55, 7), (56, 9), (45, 15), (144, 1), (145, 12), (199, 8), (202, 1), (203, 9), (174, 12), (159, 5), (35, 7), (36, 14), (37, 3), (38, 7), (39, 6), (210, 15), (212, 2), (213, 1), (94, 10), (1, 2), (8, 1), (9, 4), (10, 9), (176, 5), (177, 11), (178, 10), (182, 13), (183, 11), (118, 14), (85, 1), (140, 10), (142, 11), (98, 3), (79, 11), (193, 2), (91, 14), (175, 4), (99, 5), (117, 7), (204, 5), (100, 4), (16, 7), (18, 3), (19, 6), (46, 6), (120, 12), (119, 5), (154, 8), (143, 3), (188, 8), (72, 15), (102, 8), (73, 15), (198, 14), (75, 13), (157, 6), (74, 12), (47, 7), (214, 15), (49, 5), (149, 5), (105, 6), (103, 3), (208, 11), (209, 10), (106, 5), (48, 14), (92, 2), (160, 9), (161, 8), (76, 12), (164, 6), (107, 5), (170, 14), (156, 1), (165, 14), (95, 10), (215, 14), (158, 1), (101, 10), (86, 1), (96, 7), (49, 3), (166, 1), (167, 12), (34, 4), (97, 3), (172, 6), (77, 11), (21, 13), (24, 14), (78, 8), (83, 3), (28, 14), (121, 13), (80, 11), (122, 12), (123, 9), (81, 7), (84, 13), (168, 10), (87, 14), (88, 3), (25, 15), (93, 1), (29, 5), (82, 7), (89, 2), (20, 10), (26, 6), (90, 12)]"
12,"[(66, 12), (67, 13), (68, 5), (155, 7), (171, 4), (118, 14), (177, 11), (178, 10), (182, 13), (183, 11), (144, 1), (146, 6), (147, 7), (148, 2), (108, 3), (109, 3), (110, 9), (111, 8), (112, 4), (150, 9), (151, 8), (152, 2), (94, 15), (205, 3), (206, 13), (27, 2), (174, 12), (199, 8), (202, 1), (203, 9), (98, 5), (79, 4), (71, 14), (189, 6), (191, 5), (192, 1), (173, 9), (140, 10), (142, 11), (15, 12), (159, 5), (104, 11), (194, 10), (197, 3), (169, 6), (210, 15), (212, 2), (213, 1), (50, 7), (55, 7), (56, 9), (1, 6), (14, 6), (61, 14), (65, 1), (176, 5), (45, 15), (85, 5), (30, 4), (32, 2), (33, 2), (124, 4), (135, 3), (35, 7), (42, 12), (43, 3), (44, 10), (193, 2), (214, 4), (154, 8), (136, 10), (46, 2), (47, 8), (166, 9), (170, 14), (149, 5), (143, 12), (34, 8), (138, 13), (139, 14), (16, 7), (18, 15), (19, 6), (86, 1), (72, 15), (156, 5), (120, 12), (215, 10), (75, 13), (73, 15), (28, 15), (204, 5), (76, 12), (95, 10), (188, 8), (105, 6), (208, 11), (74, 12), (137, 14), (139, 14), (157, 3), (175, 4), (48, 2), (20, 6), (91, 14), (158, 1), (121, 10), (167, 12), (77, 11), (209, 13), (117, 7), (164, 6), (78, 8), (106, 5), (101, 10), (198, 14), (80, 11), (99, 7), (172, 8), (100, 4), (107, 5), (119, 1), (29, 5), (122, 12), (165, 14), (102, 13), (83, 2), (123, 9), (49, 3), (103, 3), (96, 7), (21, 13), (22, 4), (23, 7), (92, 2), (168, 10), (160, 7), (162, 11), (97, 3), (25, 15), (26, 6), (93, 1), (87, 14), (81, 6), (88, 3), (89, 2), (84, 13), (90, 12), (82, 7)]"
13,"[(189, 6), (191, 8), (192, 1), (15, 12), (66, 9), (67, 13), (68, 5), (98, 1), (176, 5), (85, 5), (199, 3), (202, 10), (203, 9), (174, 12), (71, 14), (144, 11), (145, 12), (210, 15), (212, 2), (213, 1), (61, 14), (63, 8), (64, 7), (104, 4), (205, 7), (206, 13), (171, 4), (140, 10), (142, 11), (150, 9), (151, 8), (152, 2), (50, 4), (55, 7), (56, 9), (159, 5), (169, 3), (35, 7), (40, 2), (41, 6), (94, 15), (30, 2), (31, 15), (155, 7), (173, 9), (177, 10), (184, 9), (186, 15), (187, 1), (118, 2), (194, 2), (195, 6), (196, 9), (27, 2), (108, 11), (114, 4), (115, 12), (116, 1), (79, 4), (45, 13), (1, 6), (12, 1), (13, 2), (124, 4), (135, 3), (138, 10), (139, 14), (204, 5), (136, 10), (117, 7), (193, 2), (214, 15), (72, 11), (75, 13), (164, 9), (208, 11), (120, 12), (175, 6), (73, 15), (74, 12), (16, 7), (17, 13), (76, 12), (156, 5), (209, 10), (170, 14), (121, 13), (154, 8), (46, 6), (95, 12), (143, 3), (77, 11), (137, 14), (139, 14), (165, 14), (28, 15), (160, 7), (162, 14), (78, 8), (86, 1), (99, 5), (188, 8), (80, 11), (81, 7), (20, 6), (102, 8), (91, 14), (47, 8), (103, 3), (172, 2), (92, 2), (198, 11), (215, 14), (29, 5), (48, 14), (83, 3), (149, 4), (87, 4), (105, 3), (106, 5), (100, 4), (107, 5), (96, 7), (166, 9), (157, 3), (101, 11), (119, 5), (158, 1), (167, 13), (84, 13), (122, 12), (82, 7), (93, 1), (49, 3), (123, 9), (168, 10), (97, 3), (34, 8), (88, 3), (89, 2), (90, 12), (21, 13), (22, 8), (23, 7), (25, 15), (26, 6)]"
14,"[(30, 4), (32, 2), (33, 2), (61, 15), (65, 5), (155, 7), (205, 3), (206, 13), (35, 7), (40, 8), (41, 6), (79, 11), (210, 13), (212, 2), (213, 1), (199, 8), (200, 8), (201, 2), (45, 15), (169, 6), (1, 2), (3, 11), (4, 15), (5, 6), (118, 14), (15, 12), (176, 5), (104, 11), (174, 12), (173, 9), (85, 1), (140, 10), (142, 11), (124, 4), (125, 15), (126, 12), (127, 4), (128, 2), (130, 3), (131, 6), (132, 9), (134, 1), (189, 6), (190, 3), (66, 9), (69, 10), (70, 8), (150, 9), (151, 8), (152, 2), (94, 15), (98, 5), (50, 7), (55, 7), (56, 9), (159, 5), (194, 2), (195, 1), (196, 9), (71, 14), (171, 7), (27, 2), (144, 1), (146, 6), (147, 7), (148, 2), (177, 10), (184, 9), (185, 12), (187, 1), (108, 3), (109, 10), (110, 9), (111, 8), (112, 11), (143, 12), (193, 2), (188, 8), (149, 5), (91, 14), (198, 11), (154, 8), (86, 1), (117, 7), (28, 15), (87, 14), (88, 3), (89, 2), (29, 2), (16, 7), (17, 13), (20, 6), (95, 10), (96, 7), (97, 3), (172, 6), (105, 6), (106, 5), (107, 5), (160, 9), (162, 11), (208, 3), (209, 10), (175, 4), (92, 2), (93, 1), (90, 12), (214, 15), (215, 10), (204, 5), (120, 12), (121, 10), (83, 2), (84, 13), (119, 8), (164, 12), (46, 6), (122, 12), (47, 8), (165, 14), (48, 14), (123, 9), (49, 3), (72, 11), (75, 13), (73, 15), (76, 12), (74, 12), (77, 11), (78, 8), (34, 12), (157, 3), (170, 14), (156, 1), (158, 1), (99, 5), (100, 4), (80, 8), (81, 7), (82, 7), (102, 13), (103, 3), (101, 10), (166, 1), (167, 12), (168, 10), (21, 13), (22, 8), (23, 7), (25, 15), (26, 6)]"
15,"[(61, 15), (63, 12), (64, 7), (150, 9), (151, 8), (152, 2), (169, 6), (176, 5), (177, 11), (178, 10), (179, 4), (180, 12), (181, 7), (183, 11), (71, 14), (1, 2), (2, 3), (30, 4), (32, 2), (33, 2), (199, 3), (202, 1), (203, 9), (27, 2), (104, 3), (173, 9), (85, 13), (174, 12), (155, 5), (194, 10), (197, 3), (35, 7), (40, 8), (41, 6), (108, 6), (114, 9), (115, 7), (116, 2), (171, 7), (159, 5), (144, 1), (145, 12), (124, 4), (135, 3), (66, 12), (67, 13), (68, 5), (189, 6), (191, 8), (192, 1), (98, 1), (94, 15), (45, 11), (15, 14), (79, 7), (210, 13), (212, 2), (213, 1), (118, 14), (140, 10), (142, 11), (205, 13), (207, 15), (50, 4), (54, 1), (188, 8), (193, 2), (136, 10), (214, 4), (137, 14), (139, 14), (138, 13), (139, 14), (102, 8), (101, 11), (103, 3), (99, 5), (143, 3), (149, 4), (117, 7), (28, 15), (208, 11), (209, 10), (215, 10), (100, 4), (160, 9), (162, 14), (83, 3), (105, 6), (29, 5), (106, 5), (175, 4), (80, 11), (91, 14), (84, 13), (92, 2), (93, 1), (107, 5), (164, 12), (204, 5), (46, 6), (120, 1), (165, 14), (47, 7), (198, 11), (81, 7), (82, 7), (172, 6), (95, 10), (34, 8), (121, 10), (49, 3), (96, 7), (166, 1), (97, 3), (48, 14), (49, 5), (154, 8), (167, 12), (168, 10), (119, 5), (122, 1), (123, 9), (156, 6), (21, 10), (24, 14), (25, 15), (86, 12), (87, 5), (88, 3), (89, 2), (90, 12), (170, 14), (157, 9), (158, 1), (16, 7), (17, 13), (20, 6), (26, 6), (72, 15), (75, 13), (76, 4), (73, 15), (74, 12), (77, 11), (78, 8)]"
16,"[(79, 4), (169, 6), (176, 5), (30, 2), (31, 15), (189, 6), (191, 8), (192, 1), (85, 13), (140, 10), (142, 11), (1, 5), (3, 14), (4, 15), (5, 6), (71, 14), (177, 10), (178, 10), (182, 13), (183, 11), (159, 5), (173, 9), (171, 7), (50, 7), (54, 1), (27, 2), (205, 3), (206, 13), (118, 14), (15, 12), (108, 3), (114, 9), (115, 7), (116, 2), (98, 1), (155, 7), (144, 11), (146, 6), (147, 7), (148, 2), (124, 4), (135, 3), (94, 15), (174, 12), (45, 11), (35, 7), (42, 11), (43, 3), (44, 10), (66, 9), (69, 10), (70, 8), (194, 2), (195, 1), (196, 9), (150, 9), (151, 8), (152, 2), (199, 8), (200, 6), (201, 2), (210, 13), (212, 2), (213, 1), (104, 11), (61, 12), (63, 12), (64, 8), (193, 2), (214, 4), (49, 3), (154, 8), (215, 10), (204, 5), (105, 6), (106, 5), (107, 5), (117, 7), (46, 6), (47, 8), (149, 5), (48, 14), (49, 3), (156, 1), (198, 6), (157, 9), (158, 1), (188, 8), (136, 10), (137, 14), (139, 14), (138, 13), (139, 14), (160, 9), (162, 11), (16, 7), (17, 13), (20, 2), (83, 4), (84, 13), (95, 12), (96, 13), (97, 3), (102, 8), (103, 3), (99, 5), (100, 4), (120, 1), (121, 10), (119, 5), (122, 12), (123, 9), (166, 1), (167, 13), (168, 10), (208, 3), (209, 13), (143, 12), (164, 6), (165, 14), (175, 4), (21, 11), (24, 14), (25, 15), (26, 6), (34, 6), (172, 6), (80, 15), (81, 7), (82, 7), (28, 14), (29, 5), (91, 15), (92, 2), (93, 1), (72, 11), (75, 13), (73, 15), (74, 12), (76, 12), (77, 11), (78, 8), (101, 10), (170, 14), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12)]"
17,"[(85, 5), (50, 4), (54, 1), (79, 11), (71, 14), (194, 2), (195, 6), (196, 9), (177, 10), (178, 10), (179, 4), (180, 12), (181, 7), (183, 11), (108, 3), (114, 9), (115, 12), (116, 2), (66, 12), (67, 13), (68, 5), (1, 2), (12, 1), (13, 2), (118, 13), (27, 2), (61, 15), (63, 12), (64, 7), (155, 7), (94, 15), (171, 4), (173, 9), (104, 11), (174, 12), (176, 5), (140, 10), (141, 7), (199, 8), (200, 8), (201, 2), (210, 13), (212, 2), (213, 1), (169, 6), (98, 1), (144, 1), (146, 6), (147, 7), (148, 2), (45, 13), (189, 6), (191, 8), (192, 1), (150, 9), (153, 14), (15, 14), (35, 7), (36, 14), (37, 3), (38, 7), (39, 1), (205, 3), (207, 15), (159, 5), (30, 4), (32, 11), (33, 2), (124, 4), (135, 3), (136, 10), (193, 2), (137, 14), (139, 14), (138, 13), (139, 14), (204, 5), (102, 8), (208, 11), (209, 13), (143, 12), (103, 3), (164, 6), (120, 1), (121, 9), (16, 7), (18, 3), (19, 6), (214, 4), (149, 5), (156, 5), (99, 7), (34, 4), (157, 9), (28, 15), (165, 14), (158, 1), (101, 10), (100, 4), (160, 9), (161, 8), (49, 3), (175, 4), (46, 2), (47, 8), (166, 7), (188, 8), (215, 14), (167, 12), (168, 4), (20, 6), (48, 14), (49, 3), (29, 5), (105, 6), (106, 5), (107, 5), (80, 8), (81, 7), (83, 3), (84, 13), (82, 7), (119, 8), (122, 12), (123, 9), (172, 6), (117, 7), (21, 13), (22, 8), (23, 7), (25, 15), (26, 6), (154, 8), (91, 14), (92, 2), (93, 1), (170, 12), (95, 13), (96, 13), (97, 3), (198, 6), (72, 15), (75, 13), (76, 12), (73, 15), (74, 12), (77, 11), (78, 8), (86, 1), (87, 5), (88, 4), (89, 2), (90, 9)]"
18,"[(189, 6), (191, 8), (192, 1), (174, 12), (150, 9), (153, 14), (199, 3), (202, 1), (203, 9), (210, 5), (212, 2), (213, 1), (27, 2), (94, 15), (61, 14), (63, 12), (64, 7), (66, 12), (69, 10), (70, 8), (71, 14), (79, 4), (173, 9), (176, 7), (98, 3), (1, 2), (3, 11), (4, 15), (5, 6), (108, 11), (109, 10), (110, 9), (113, 8), (112, 11), (169, 8), (45, 13), (50, 7), (55, 7), (56, 11), (124, 4), (125, 15), (126, 12), (129, 13), (130, 3), (131, 6), (133, 5), (134, 1), (35, 7), (36, 14), (37, 12), (38, 7), (39, 1), (30, 13), (32, 2), (33, 2), (205, 3), (206, 13), (155, 5), (140, 10), (141, 7), (104, 11), (177, 10), (184, 9), (185, 12), (187, 1), (159, 5), (194, 10), (195, 1), (196, 9), (15, 12), (171, 7), (144, 1), (146, 6), (147, 7), (148, 2), (85, 6), (118, 13), (101, 12), (143, 3), (170, 14), (154, 8), (149, 5), (193, 2), (188, 8), (99, 7), (214, 4), (208, 11), (86, 1), (120, 12), (91, 14), (105, 6), (204, 8), (16, 7), (18, 3), (19, 6), (106, 5), (175, 4), (107, 5), (121, 10), (160, 9), (162, 11), (156, 1), (209, 10), (80, 8), (157, 9), (158, 1), (102, 8), (103, 3), (46, 6), (100, 4), (92, 2), (47, 8), (95, 12), (198, 11), (81, 7), (215, 10), (172, 6), (164, 12), (72, 11), (117, 10), (75, 13), (73, 15), (74, 12), (48, 14), (87, 4), (34, 4), (76, 4), (93, 13), (165, 12), (83, 3), (119, 5), (77, 11), (49, 3), (88, 7), (78, 8), (21, 13), (22, 8), (23, 7), (20, 6), (25, 15), (122, 1), (28, 14), (89, 2), (90, 12), (84, 13), (26, 6), (82, 2), (96, 7), (166, 7), (167, 12), (29, 5), (168, 10), (123, 9), (97, 3)]"
19,"[(174, 12), (108, 6), (114, 9), (115, 7), (116, 2), (205, 3), (207, 15), (210, 5), (211, 6), (169, 8), (98, 1), (176, 7), (199, 8), (200, 8), (201, 2), (50, 4), (60, 15), (79, 11), (189, 6), (191, 8), (192, 1), (124, 4), (135, 3), (35, 7), (40, 8), (41, 6), (104, 11), (61, 14), (65, 5), (194, 2), (195, 1), (196, 9), (45, 13), (94, 10), (30, 13), (32, 11), (33, 2), (155, 5), (173, 9), (71, 9), (15, 12), (159, 13), (171, 7), (1, 2), (12, 1), (13, 2), (118, 14), (150, 9), (151, 8), (152, 2), (140, 10), (141, 7), (177, 11), (178, 10), (182, 13), (183, 11), (66, 12), (67, 6), (68, 5), (144, 1), (145, 12), (27, 2), (85, 1), (193, 2), (72, 15), (136, 10), (86, 1), (75, 13), (138, 10), (139, 14), (157, 9), (99, 5), (188, 8), (117, 7), (73, 15), (172, 8), (137, 14), (139, 14), (170, 14), (204, 5), (74, 12), (120, 12), (16, 7), (17, 7), (100, 4), (34, 4), (95, 10), (208, 15), (149, 5), (143, 3), (175, 4), (154, 8), (46, 6), (214, 15), (156, 1), (105, 6), (106, 5), (76, 4), (158, 1), (164, 12), (215, 10), (119, 8), (107, 5), (77, 11), (78, 8), (209, 13), (165, 14), (160, 9), (162, 11), (28, 15), (121, 10), (91, 15), (102, 8), (166, 1), (167, 12), (83, 4), (103, 3), (29, 5), (101, 12), (92, 2), (168, 10), (96, 7), (84, 13), (122, 12), (123, 9), (49, 5), (93, 1), (87, 4), (47, 7), (97, 3), (198, 6), (48, 14), (20, 6), (49, 5), (80, 15), (81, 7), (88, 3), (89, 2), (90, 12), (82, 7), (21, 10), (24, 14), (25, 15), (26, 6)]"
20,"[(30, 4), (32, 2), (33, 2), (140, 10), (141, 7), (150, 9), (151, 8), (152, 2), (108, 6), (114, 1), (115, 7), (116, 2), (194, 2), (195, 1), (196, 9), (205, 3), (207, 15), (177, 11), (178, 10), (182, 13), (183, 11), (124, 4), (135, 3), (176, 5), (210, 13), (211, 9), (173, 9), (171, 7), (71, 14), (189, 6), (190, 3), (144, 1), (145, 12), (61, 15), (62, 3), (85, 5), (174, 12), (1, 2), (14, 6), (79, 11), (199, 8), (202, 1), (203, 9), (66, 12), (67, 13), (68, 5), (104, 4), (98, 3), (155, 5), (159, 5), (45, 15), (94, 15), (118, 14), (27, 2), (50, 7), (57, 13), (169, 8), (15, 12), (35, 7), (40, 8), (41, 4), (164, 12), (165, 14), (16, 7), (18, 3), (19, 6), (58, 4), (160, 9), (163, 8), (156, 1), (175, 4), (149, 5), (28, 15), (166, 7), (59, 8), (204, 8), (20, 6), (193, 2), (167, 13), (157, 9), (158, 1), (168, 10), (172, 6), (21, 15), (24, 14), (25, 15), (26, 6), (138, 10), (139, 14), (101, 10), (46, 6), (136, 10), (137, 14), (139, 14), (47, 8), (48, 2), (49, 3), (102, 8), (103, 3), (99, 5), (100, 4), (105, 6), (106, 5), (107, 5), (80, 11), (198, 14), (117, 7), (83, 3), (84, 13), (214, 4), (215, 10), (95, 12), (96, 7), (97, 3), (29, 2), (208, 15), (209, 13), (143, 12), (120, 1), (121, 10), (81, 7), (82, 7), (119, 8), (122, 12), (123, 9), (91, 14), (92, 2), (93, 1), (72, 11), (73, 15), (74, 12), (75, 13), (76, 12), (77, 11), (78, 8), (34, 6), (188, 8), (170, 14), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12), (154, 13)]"
21,"[(176, 5), (27, 2), (45, 15), (159, 5), (150, 9), (151, 8), (152, 2), (85, 6), (98, 1), (205, 3), (206, 13), (177, 11), (184, 5), (185, 12), (187, 1), (189, 6), (191, 8), (192, 1), (124, 4), (135, 3), (144, 1), (145, 12), (1, 2), (2, 3), (108, 11), (109, 10), (110, 9), (111, 8), (112, 11), (94, 10), (174, 12), (173, 9), (30, 4), (31, 15), (35, 7), (40, 8), (41, 6), (15, 14), (104, 11), (199, 8), (200, 8), (201, 2), (71, 14), (171, 7), (118, 13), (210, 15), (211, 9), (194, 10), (195, 1), (196, 9), (169, 6), (140, 2), (141, 7), (50, 7), (60, 15), (79, 7), (155, 5), (66, 12), (69, 10), (70, 8), (61, 12), (65, 5), (193, 2), (175, 4), (149, 5), (204, 8), (46, 6), (95, 10), (143, 3), (47, 7), (136, 10), (138, 13), (139, 14), (214, 15), (172, 6), (137, 14), (139, 14), (48, 14), (83, 2), (215, 10), (101, 10), (117, 7), (72, 15), (105, 6), (73, 15), (106, 5), (75, 13), (107, 5), (76, 12), (74, 12), (77, 11), (78, 8), (84, 13), (154, 8), (80, 11), (96, 6), (81, 7), (198, 11), (97, 8), (120, 12), (170, 14), (119, 4), (160, 9), (161, 1), (82, 7), (121, 10), (49, 3), (122, 12), (164, 6), (123, 9), (166, 1), (165, 12), (102, 13), (103, 3), (157, 9), (91, 14), (34, 4), (167, 12), (168, 10), (92, 2), (28, 14), (93, 1), (29, 5), (208, 15), (209, 10), (16, 7), (17, 13), (188, 4), (20, 6), (21, 13), (24, 14), (25, 15), (26, 6), (156, 5), (158, 1), (99, 7), (100, 4), (86, 12), (87, 5), (88, 3), (89, 2), (90, 12)]"
22,"[(173, 9), (50, 4), (57, 13), (189, 6), (190, 3), (30, 2), (32, 2), (33, 2), (124, 4), (135, 3), (210, 5), (212, 2), (213, 1), (140, 10), (141, 7), (176, 7), (1, 6), (11, 15), (71, 14), (45, 15), (171, 7), (61, 12), (65, 5), (108, 11), (114, 9), (115, 7), (116, 2), (104, 11), (169, 3), (94, 10), (194, 2), (195, 1), (196, 9), (205, 13), (206, 13), (144, 1), (146, 6), (147, 7), (148, 2), (118, 14), (159, 5), (15, 14), (85, 1), (27, 2), (35, 7), (40, 8), (41, 6), (66, 9), (69, 10), (70, 4), (79, 4), (177, 11), (178, 10), (179, 4), (180, 12), (181, 7), (183, 11), (150, 9), (151, 8), (152, 2), (174, 12), (98, 3), (199, 8), (200, 6), (201, 2), (155, 5), (149, 5), (188, 8), (16, 7), (17, 13), (72, 15), (193, 2), (136, 10), (73, 15), (154, 8), (46, 6), (75, 13), (74, 12), (137, 14), (139, 14), (170, 14), (214, 4), (58, 6), (172, 6), (76, 12), (208, 3), (204, 5), (99, 5), (143, 12), (209, 13), (100, 4), (102, 8), (86, 1), (120, 1), (121, 10), (77, 11), (138, 13), (139, 14), (78, 8), (59, 8), (117, 7), (103, 3), (34, 8), (175, 4), (119, 8), (105, 2), (157, 9), (91, 15), (87, 4), (101, 11), (47, 7), (106, 5), (95, 10), (83, 3), (48, 14), (80, 11), (107, 5), (156, 5), (164, 12), (165, 12), (158, 1), (160, 6), (162, 11), (122, 12), (198, 11), (96, 7), (49, 3), (88, 13), (215, 3), (84, 13), (28, 5), (20, 6), (166, 7), (167, 12), (123, 9), (92, 6), (97, 3), (93, 14), (168, 10), (89, 2), (29, 5), (90, 1), (81, 7), (82, 7), (21, 15), (22, 1), (23, 7), (25, 15), (26, 6)]"
23,"[(189, 6), (190, 3), (1, 2), (8, 1), (9, 4), (10, 9), (94, 15), (174, 12), (30, 13), (31, 15), (173, 9), (108, 11), (109, 10), (110, 3), (111, 8), (112, 11), (205, 7), (207, 8), (27, 2), (169, 3), (159, 5), (79, 4), (176, 5), (155, 5), (171, 7), (35, 7), (36, 14), (37, 3), (38, 7), (39, 1), (177, 11), (184, 9), (186, 15), (187, 1), (15, 14), (124, 4), (135, 3), (98, 1), (194, 10), (197, 3), (45, 13), (85, 6), (210, 13), (212, 2), (213, 1), (144, 1), (146, 6), (147, 7), (148, 2), (50, 7), (51, 14), (71, 9), (61, 12), (63, 12), (64, 7), (150, 9), (153, 14), (199, 8), (202, 5), (203, 9), (104, 4), (140, 10), (141, 5), (118, 14), (66, 9), (69, 10), (70, 8), (149, 5), (154, 8), (214, 4), (119, 5), (120, 12), (121, 10), (122, 12), (123, 9), (136, 10), (137, 14), (139, 14), (52, 6), (204, 5), (215, 3), (53, 2), (101, 10), (143, 12), (138, 13), (139, 14), (188, 8), (102, 8), (103, 3), (105, 6), (106, 5), (107, 5), (99, 5), (100, 4), (160, 6), (161, 8), (208, 11), (209, 13), (198, 11), (72, 15), (73, 15), (74, 12), (75, 13), (76, 12), (77, 11), (78, 8), (166, 1), (167, 13), (168, 10), (49, 10), (28, 15), (29, 6), (172, 2), (16, 7), (17, 13), (20, 6), (175, 6), (157, 3), (156, 5), (158, 1), (164, 12), (165, 14), (34, 12), (46, 2), (47, 7), (48, 14), (49, 3), (193, 2), (83, 4), (84, 13), (80, 12), (81, 7), (82, 7), (91, 14), (92, 2), (93, 1), (95, 10), (96, 7), (97, 3), (170, 14), (117, 10), (21, 13), (24, 8), (25, 15), (26, 6), (86, 1), (87, 5), (88, 3), (89, 2), (90, 12)]"
24,"[(61, 15), (63, 12), (64, 7), (71, 14), (45, 13), (79, 4), (140, 10), (142, 11), (169, 6), (177, 10), (184, 9), (185, 2), (187, 1), (205, 3), (207, 15), (94, 15), (155, 5), (210, 13), (212, 2), (213, 14), (159, 5), (144, 11), (145, 12), (189, 6), (191, 8), (192, 1), (66, 12), (67, 13), (68, 5), (171, 7), (85, 1), (173, 9), (98, 3), (35, 7), (42, 11), (43, 3), (44, 10), (30, 2), (32, 2), (33, 2), (1, 6), (2, 3), (174, 12), (27, 2), (104, 4), (108, 6), (114, 9), (115, 7), (116, 6), (176, 7), (124, 4), (135, 3), (15, 14), (118, 14), (50, 7), (57, 13), (199, 8), (202, 1), (203, 9), (194, 2), (197, 3), (150, 9), (153, 14), (16, 7), (18, 3), (19, 6), (193, 2), (58, 6), (188, 8), (102, 8), (136, 10), (143, 12), (175, 4), (214, 15), (117, 7), (138, 10), (139, 14), (86, 1), (103, 3), (198, 11), (59, 8), (105, 3), (208, 15), (106, 5), (120, 12), (209, 13), (157, 6), (72, 15), (75, 13), (156, 1), (73, 15), (160, 7), (161, 8), (215, 14), (74, 12), (46, 2), (99, 5), (121, 9), (21, 13), (22, 4), (23, 7), (137, 14), (139, 14), (164, 9), (100, 4), (204, 5), (149, 5), (95, 10), (83, 4), (158, 1), (49, 10), (154, 8), (101, 10), (107, 5), (165, 12), (47, 7), (34, 4), (76, 12), (25, 15), (20, 6), (170, 12), (26, 6), (28, 4), (87, 5), (48, 14), (91, 15), (92, 2), (80, 8), (77, 11), (78, 8), (93, 1), (29, 5), (172, 6), (84, 13), (96, 7), (119, 5), (49, 3), (166, 1), (167, 12), (88, 13), (168, 10), (81, 7), (122, 12), (123, 9), (97, 3), (82, 7), (89, 2), (90, 12)]"
25,"[(169, 6), (1, 2), (11, 15), (173, 9), (159, 5), (118, 14), (155, 7), (66, 12), (67, 13), (68, 5), (50, 4), (57, 10), (205, 3), (207, 15), (194, 2), (197, 12), (210, 13), (212, 2), (213, 1), (35, 7), (40, 2), (41, 6), (94, 10), (15, 12), (140, 10), (141, 7), (171, 4), (177, 11), (184, 9), (185, 12), (187, 1), (61, 15), (65, 5), (27, 2), (124, 4), (135, 3), (174, 12), (45, 11), (79, 7), (104, 3), (30, 13), (31, 15), (71, 14), (150, 9), (153, 14), (176, 5), (144, 1), (146, 6), (147, 7), (148, 2), (98, 1), (85, 6), (108, 6), (109, 10), (110, 9), (111, 8), (112, 11), (189, 6), (191, 5), (192, 1), (199, 8), (200, 6), (201, 2), (193, 2), (143, 3), (86, 1), (204, 5), (117, 7), (149, 5), (136, 10), (137, 14), (139, 14), (175, 4), (102, 8), (103, 3), (105, 3), (95, 12), (157, 9), (214, 15), (160, 9), (163, 8), (59, 8), (99, 5), (106, 5), (107, 5), (28, 15), (96, 13), (154, 8), (164, 12), (100, 4), (208, 15), (170, 14), (120, 1), (49, 5), (97, 14), (87, 5), (88, 3), (209, 13), (121, 10), (165, 12), (138, 10), (139, 14), (89, 2), (91, 15), (34, 4), (215, 3), (92, 2), (72, 11), (73, 15), (93, 1), (74, 12), (75, 13), (76, 4), (77, 11), (78, 8), (90, 12), (119, 8), (122, 12), (123, 9), (80, 11), (29, 2), (101, 11), (81, 7), (46, 6), (198, 14), (47, 8), (48, 14), (49, 3), (188, 8), (172, 6), (83, 4), (84, 13), (82, 7), (166, 7), (167, 13), (168, 10), (156, 5), (158, 1), (58, 4), (16, 7), (18, 3), (19, 6), (20, 6), (21, 15), (22, 8), (23, 7), (25, 15), (26, 6)]"
